Organization Name,Organization Name URL,Operating Status,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Postal Code,Estimated Revenue Range,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description,Industry Groups,Number of Founders,Number of Employees,Founders,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Number of Events
Faircraft,https://www.crunchbase.com/organization/faircraft,Active,,"Advanced Materials, Artificial Intelligence (AI), Biotechnology, Fashion, GreenTech","Paris, Ile-de-France, France",Faircraft is leveraging advanced synthetic biology and material science techniques to develop a lab-grown alternative to animal leather.,"4,836","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2021-01-01,year,,,,,For Profit,https://www.faircraft.bio,,,https://www.linkedin.com/company/faircraft/,Faircraft is leveraging advanced synthetic biology and material science techniques to develop a lab-grown alternative to animal leather.,"Artificial Intelligence (AI), Biotechnology, Clothing and Apparel, Data and Analytics, Design, Manufacturing, Science and Engineering, Software, Sustainability",2,11-50,"Cesar Valencia-Gallardo, Haïkel Balti",3,Early Stage Venture,2024-11-21,15000000,EUR,15703649,Series A,15000000,EUR,15703649,Series A,18203649,USD,18203649,18203649,USD,18203649,"Bpifrance, Entrepreneurs First, Kindred Ventures, AFI Ventures, CapHorn Invest",1,12,1,Made Acquisitions,,,,,,,,,,,,Private,,,,,,,,,,,
FlexAI,https://www.crunchbase.com/organization/flexai,Active,,"Artificial Intelligence (AI), Information Technology, Intelligent Systems","Paris, Ile-de-France, France",Intelligent Compute. Infinite Possibilities.,"4,857","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2023-09-01,month,,,,,For Profit,https://www.flex.ai/,,,https://www.linkedin.com/company/flexaihq,"FlexAI delivers Workload as a Service (WaaS), ensuring AI workloads run optimally—anytime, anywhere. Our intelligent orchestration eliminates inefficiencies by dynamically placing workloads on the best compute without vendor lock-in. With FlexAI, businesses accelerate AI training, fine-tuning, and inference while reducing costs and complexity.","Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",2,51-100,"Brijesh Tripathi, Dali Kilani",1,Seed,2024-04-24,28500000,EUR,30495080,Seed,28500000,EUR,30495080,Seed,28500000,EUR,30495080,28500000,EUR,30495080,"Bpifrance, Partech, Heartcore Capital, Frst, Alpha Intelligence Capital",3,9,,,,,,,,,,,,,,Private,,,,,,,,,,,
Stellar,https://www.crunchbase.com/organization/stellar-58db,Active,,"Automotive, Internet, Software, Telecommunications","Bordeaux, Aquitaine, France",Stellar is a telecommunications company that integrates multiple networks for connectivity.,"5,643","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2021-05-05,day,,,,,For Profit,https://www.stellar.tc,,https://www.facebook.com/stellar.tc,https://www.linkedin.com/company/stellartc,"Stellar provides solutions that combine cellular, Wi-Fi, and satellite networks for seamless internet access. The company utilizes artificial intelligence to enhance network performance and predict optimal connectivity options. Stellar's services are designed for enterprise customers seeking reliable and high-speed internet solutions.","Hardware, Internet Services, Software, Transportation",3,11-50,"Anela Boese, Damien Garot, Hassan Aouisse",3,Seed,2024-10-08,6800000,EUR,7463334,Seed,6800000,EUR,7463334,Seed,6800000,EUR,7463334,9300000,EUR,10137062,"Primo Capital, European Union, Elewit, Alchimia Investments, Région Nouvelle-Aquitaine",1,5,,,,,,,,,,,,,,Private,,,,,,,,,,,
underdog,https://www.crunchbase.com/organization/underdog-907e,Active,,"Customer Service, E-Commerce, Electronics, Retail","Nantes, Pays de la Loire, France",underdog is a simplified & refurbished household appliances.,"5,713","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2022-08-01,month,,,,,For Profit,https://underdog.shop/,,https://www.facebook.com/underdogfr,https://www.linkedin.com/company/underdogfr/,,"Commerce and Shopping, Consumer Electronics, Hardware, Other, Professional Services",,11-50,,3,Early Stage Venture,2025-03-31,7000000,EUR,7572529,Series A,7000000,EUR,7572529,Series A,10800000,EUR,11626546,10800000,EUR,11626546,"Tivoli, Daphni, BNP Paribas, Serena, Founders Future",,10,,,,,,,,,,,,,,Private,,,,,,,,,,,
Dalma,https://www.crunchbase.com/organization/dalma,Active,,"Health Insurance, Insurance, Pet","Paris, Ile-de-France, France",Dalma is an insurance company that sells medical insurance services for pets.,"5,919","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2021-01-01,year,,,,,For Profit,https://www.dalma.co/,,https://www.facebook.com/dalma.assurance/,https://www.linkedin.com/company/dalma-assurance/,"Dalma offers transparent, subscription-based health insurance that covers pets, reimbursing costs related to illnesses, injuries, and preventive care.","Community and Lifestyle, Financial Services",2,101-250,"Alban de Préville, Raphaël Sadaka",5,Early Stage Venture,2025-03-17,20000000,EUR,21759802,Series B,20000000,EUR,21759802,Series B,56542400,USD,56542400,56542400,USD,56542400,"Bpifrance, Northzone, BREEGA, Project A Ventures, Kima Ventures",3,11,,,,,,,,,,,,,,Private,,,,,,,,,,,
E-Space,https://www.crunchbase.com/organization/e-space,Active,,"Information Services, Satellite Communication","Toulouse, Midi-Pyrenees, France","E-Space is bridging Earth & space with the most sustainable LEO space system, delivering real-time, anywhere comms, IoT & Smart-IoT services","6,452","European Union (EU), Europe, Middle East, and Africa (EMEA)",31000,$1M to $10M,2021-01-01,year,,,,,For Profit,https://www.e-space.com/,https://twitter.com/ESpace_Inc,,https://www.linkedin.com/company/e-space-group,"E-Space is a global space company, bridging Earth and space with the world’s most sustainable low Earth orbit (LEO) satellite network to advance humanity, protect the planet and enable smarter business. The Company is fundamentally changing the design, manufacture, economics and service delivery associated with legacy LEO systems—to enable a new class of affordable, ubiquitous, real-time communications, IoT and Smart-IoT services.","Hardware, Information Technology",1,101-250,Greg Wyler,2,,2024-10-01,,,,Venture - Series Unknown,,,,Venture - Series Unknown,50000000,USD,50000000,50000000,USD,50000000,"Salesforce Ventures, Prime Movers Lab",1,2,1,Made Acquisitions,,,,,,,,,,,,Private,,,,,,,,,,,
Formance,https://www.crunchbase.com/organization/numary,Active,,"Financial Services, Open Source, Payments","Paris, Ile-de-France, France",Formance is an open-source and cloud-native infrastructure platform to build financial applications.,"7,255","European Union (EU), Europe, Middle East, and Africa (EMEA)",75002,$1M to $10M,2021-01-01,year,,,,,For Profit,https://www.formance.com,https://twitter.com/formancehq,,https://www.linkedin.com/company/numary/,"Formance builds and operates sophisticated fund flows with the financial service that offers payments, banking, lending, investing, and insurance. It enables software engineers to build and operate complex flows of funds weaving together multiple financial partners and money movement rails on top of an agnostic infrastructure.","Financial Services, Payments, Software",2,11-50,"Anne-Sybille Pradelles, Clément Salaün",6,Early Stage Venture,2025-01-29,21000000,USD,21000000,Series A,21000000,USD,21000000,Series A,30753546,USD,30753546,30753546,USD,30753546,"Y Combinator, Frst, Axeleo Capital, PayPal Ventures, Hoxton Ventures",4,10,,,,,,,,,,,,,,Private,,,,,,,,,,,2
CO2 AI,https://www.crunchbase.com/organization/co2-ai,Active,,"Productivity Tools, Software, Sustainability","Neuilly-sur-seine, Ile-de-France, France",CO2 AI is a software platform that helps large and complex companies manage their environmental footprints at scale.,"7,448","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2023-01-01,year,,,,,For Profit,https://co2ai.com,,,https://www.linkedin.com/company/co2-ai,,"Software, Sustainability",2,51-100,"Charlotte Degot, Florian Jourda",1,Seed,2023-09-12,12000000,USD,12000000,Seed,12000000,USD,12000000,Seed,12000000,USD,12000000,12000000,USD,12000000,"Partech, Unusual Ventures, The Boston Consulting Group",1,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
Klaimy,https://www.crunchbase.com/organization/klaimy,Active,,"Financial Services, Insurance, InsurTech","Paris, Ile-de-France, France","Klaimy automates insurance claims processing using OCR, AI, and LLM to enhance efficiency and decision-making.","8,024","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2023-01-01,year,,,,,For Profit,https://www.getklaimy.com,https://x.com/Klaimy_AI,,https://www.linkedin.com/company/klaimy,"Klaimy is an AI as a Service (AIaaS) platform that transforms the traditional claims management process in the insurance industry. It automates claims document processing using technologies like Optical Character Recognition (OCR), Artificial Intelligence (AI), and Large Language Models (LLM). This automation enhances efficiency, accelerates decision-making, and enables employees to quickly access necessary information. Klaimy's innovative approach includes the use of semantic folding and vector-based search technologies to streamline operations and improve user experience.",Financial Services,2,1-10,"Juan Barragan, Yazid Hadni",1,Seed,2025-04-14,1200000,EUR,1363833,Pre-Seed,1200000,EUR,1363833,Pre-Seed,1200000,EUR,1363833,1200000,EUR,1363833,"U-investors, Insurtech Gateway, Tenity",1,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
Morpho Labs,https://www.crunchbase.com/organization/morpho-labs,Active,,"Blockchain, Cryptocurrency, Financial Services, Lending","Paris, Ile-de-France, France",Morpho is a decentralized cryptocurrency lending protocol that provides lending and borrowing services.,"8,064","European Union (EU), Europe, Middle East, and Africa (EMEA)",75001,,2021-01-01,year,,,,,For Profit,https://morpho.org,,,https://www.linkedin.com/company/morpho-labs,Morpho is an on-chain peer-to-peer layer on top of lending pools. Rates are seamlessly improved for borrowers and lenders while preserving the same guarantees. Morpho combines the efficiency of P2P with the liquidity of lending pools. Users enjoy an improved APY while maintaining the pool’s flexibility,"Blockchain and Cryptocurrency, Financial Services, Other, Payments, Software",1,11-50,Paul Frambot,3,,2024-08-01,50000000,USD,50000000,Venture - Series Unknown,50000000,USD,50000000,Venture - Series Unknown,68000000,USD,68000000,68000000,USD,68000000,"Hack VC, Robot Ventures, Spark Capital, Cherry Ventures, Coinbase Ventures",5,97,,,,,,,,,,,,,,Private,,,,,,,,,,,
Filigran,https://www.crunchbase.com/organization/filigran,Active,,"Cyber Security, Information Technology, Software Engineering","Paris, Ile-de-France, France",Filigran is a cybersecurity company that develops an open-source threat intelligence management platform.,"8,430","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2022-10-01,day,,,,,For Profit,https://filigran.io,https://twitter.com/FiligranHQ,https://www.facebook.com/FiligranHQ,https://www.linkedin.com/company/filigran,"Filigran is a European cyber technology company with a primary mission of delivering top-notch open-source software to cybersecurity and crisis management teams. The company focuses on creating an extended threat management (XTM) portfolio, encompassing cyber threat intelligence, adversary simulation, and crisis management solutions. Filigran currently supports numerous private and public organizations globally.","Information Technology, Privacy and Security, Science and Engineering, Software",2,101-250,"Julien Richard, Samuel Hassine",3,Early Stage Venture,2024-10-28,32300000,EUR,34941017,Series B,32300000,EUR,34941017,Series B,52300000,EUR,56593444,52300000,EUR,56593444,"Insight Partners, Accel, Kima Ventures, Moonfire Ventures, Firestreak Ventures",3,8,,,,,,,,,,,,,,Private,,,,,,,,,,,
Comand AI,https://www.crunchbase.com/organization/comand-ai,Active,,"Artificial Intelligence (AI), Government, Military, National Security, Software","Paris, Ile-de-France, France",Comand AI is a defense and security software developing AI-powered command solutions for defense operations.,"8,489","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2023-01-01,year,,,,,For Profit,https://comand.ai,,,https://www.linkedin.com/company/comand-ai,Comand AI provides advanced AI-driven capabilities for command and control in defense operations. The company focuses on enhancing human decision-making and operational readiness through innovative software solutions tailored to military needs.,"Artificial Intelligence (AI), Data and Analytics, Government and Military, Information Technology, Science and Engineering, Software",1,11-50,Loic Mougeolle,2,Seed,2024-12-16,8500000,EUR,8939455,Seed,8500000,EUR,8939455,Seed,11500000,EUR,12243725,11500000,EUR,12243725,"Kima Ventures, Frst, Eurazeo, Shape VC, Expeditions Fund",2,6,,,,,,,,,,,,,,Private,,,,,,,,,,,
RockFi,https://www.crunchbase.com/organization/rockfi,Active,,Wealth Management,"Paris, Ile-de-France, France",RockFi is a private management company offering wealth management services.,"9,651","European Union (EU), Europe, Middle East, and Africa (EMEA)",,Less than $1M,2023-01-01,year,,,,,For Profit,https://www.rockfi.fr/,,,https://www.linkedin.com/company/rockfi/,RockFi is a private management company offering wealth management services.,Financial Services,3,11-50,"Marie Bedu, Maxime Durand, Pierre Marin",2,Early Stage Venture,2025-03-24,18000000,EUR,19491805,Series A,18000000,EUR,19491805,Series A,21000000,EUR,22702511,21000000,EUR,22702511,"Partech, Varsity, Arthur Waller, Quentin Nickmans, Alexandre Dalyac",2,8,,,,,,,,,,,,,,Private,,,,,,,,,,,
Maki,https://www.crunchbase.com/organization/maki-4b8d,Active,,"Information Services, Information Technology, Recruiting, Software","Paris, Ile-de-France, France",Maki is a skill assessment tool to assess and hire talents.,"10,117","European Union (EU), Europe, Middle East, and Africa (EMEA)",,Less than $1M,2021-01-01,year,,,,,For Profit,https://www.makipeople.com/,https://twitter.com/Maki_People,https://www.facebook.com/makipeople,https://www.linkedin.com/company/makipeople/,Maki is a recruitment hiring tools to find and hire talents. They develop data and analysis tools for recruiters to find top talents. They save time and replace CV screenings using bias-free recruitment tool.,"Information Technology, Professional Services, Software",2,11-50,"Benjamin Chino, Maxime Legardez",2,Early Stage Venture,2025-01-15,26000000,EUR,26772301,Series A,26000000,EUR,26772301,Series A,37000000,EUR,39143444,37000000,EUR,39143444,"DST Global, Global Founders Capital, Frst, Picus Capital, Founders Future",2,6,,,,,,,,,,,,,,Private,,,,,,,,,,,
Arrago,https://www.crunchbase.com/organization/arrago,Active,,"Credit, Finance, Financial Services, FinTech","Paris, Ile-de-France, France",Arrago is a fintech lending platform specialises in mortgage life loans.,"10,154","European Union (EU), Europe, Middle East, and Africa (EMEA)",75015,$1M to $10M,2022-02-01,month,,,,,For Profit,https://arrago.fr,,,https://www.linkedin.com/company/arrago,"Arrago is a financial services company that offers a mortgage life loan for seniors while they retain full ownership of their property. The mortgage life loan is aimed at all senior owners and finally allows them access to bank financing, from which they are often excluded.","Financial Services, Lending and Investments",4,11-50,"Alexis Rouëssé, Guillaume Ruhlmann, Nathanaël Le Moal, Thomas Bodereau",8,Seed,2025-04-10,16000000,EUR,17733660,Debt Financing,1000000,EUR,973990,Seed,6240000,EUR,6718966,334240000,EUR,365801499,"Obotritia Capital, LO Capital, Didier Valet, Roger Tjong",,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
Neat,https://www.crunchbase.com/organization/neat-f0bf,Active,,"Financial Services, Insurance","Bordeaux, Aquitaine, France",Neat is an InsurTech startup that provides retailers with embedded insurance solutions.,"11,228","European Union (EU), Europe, Middle East, and Africa (EMEA)",33300,,2022-01-01,year,,,,,For Profit,https://www.neat.eu,,,https://www.linkedin.com/company/neatprotect,"Neat is an InsurTech startup that provides retailers with embedded insurance solutions. Neat combines technology and human integrations to efficiently cover clients and allow merchants to focus on selling. Neat provides a variety of products that merchants can sell to their customers at the point of sale. Neat also offers travel and mobility insurance in addition to extended warranties. Neat protects all products by providing comprehensive coverage under clear, simple, and transparent terms.",Financial Services,,51-100,,3,Early Stage Venture,2024-09-10,30000000,EUR,33060984,Series A,30000000,EUR,33060984,Series A,40000000,EUR,42921585,60000000,EUR,64962241,"Octopus Ventures, Alma Mundi Ventures, Founders Future, Purple, Hedosophia",2,8,,,,,,,,,,,,,,Private,,,,,,,,,,,
