Organization Name,Organization Name URL,Operating Status,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Postal Code,Estimated Revenue Range,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description,Industry Groups,Number of Founders,Number of Employees,Founders,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Number of Events
Wagestream,https://www.crunchbase.com/organization/wagestream,Active,,"Apps, Finance, Financial Services, FinTech","London, England, United Kingdom",Wagestream is a financial services firm that allows employees to access a portion of their earned wages before payday.,"4,572","Europe, Middle East, and Africa (EMEA)",W1T 1QY,$1M to $10M,2018-01-01,year,,,,,For Profit,https://wagestream.com,https://twitter.com/wagestream,https://www.facebook.com/wagestream,https://www.linkedin.com/company/wagestream,"Wagestream is a financial services firm that allows employees to stream their earned wages into their accounts through an instant app. The app allows them to have complete control over when they get paid. It also effectively ends the need for employee advances, loans, and employee stress suffered from short-term, unplanned financial obligations. The company aims to play a key role in reducing the poverty premium and prevent employees from entering cycles of debt caused by overdraft fees, high-interest credit, or payday loans.  Peter Briffett and Portman Wills was founded in 2018 and is based in London, England. It is backed by QED, Fair by Design, London Co-Investment Fund, and Village Global.","Apps, Financial Services, Software",2,101-250,"Peter Briffett, Portman Wills",9,,2024-04-17,17500000,GBP,21792895,Venture - Series Unknown,17500000,GBP,21792895,Venture - Series Unknown,131829232,USD,131829232,278648883,USD,278648883,"BlackRock, Village Global, QED Investors, Ascension, LocalGlobe",7,19,2,Made Acquisitions,,,,,,,,,,,,Private,,,,,,,,,,,
TurinTech AI,https://www.crunchbase.com/organization/turintech,Active,,"Artificial Intelligence (AI), DevOps, Generative AI, Information Technology, Machine Learning, SaaS","London, England, United Kingdom",Code Optimisation Platform,"5,062","Europe, Middle East, and Africa (EMEA)",EC2Y 9AW,$1M to $10M,2018-01-01,year,,,,,For Profit,https://turintech.ai/,https://twitter.com/turintech,,https://www.linkedin.com/company/turintechai/,"Unlock the full potential of your code and data with GenAI. TurinTech AI is the leader in automated code optimisation for machine learning and data-heavy applications. We utilise our proprietary optimisation algorithms and LLMs to speed up the time-to-production for your ML projects and applications, cutting computational costs and minimising carbon emissions. Learn more at https://turintech.ai/","Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",4,11-50,"Artemis AI, Fan Wu, Leslie Kanthan, Michail Basios",4,Early Stage Venture,2025-03-18,15000000,USD,15000000,Series A,15000000,USD,15000000,Series A,20533387,USD,20533387,20533387,USD,20533387,"Speedinvest, IQ Capital, Oxford Capital, CircleRock Capital, Intel Ignite",4,5,,,,,,,,,,,,,,Private,,,,,,,,,,,
Sprout.ai,https://www.crunchbase.com/organization/blockclaim,Active,,"Artificial Intelligence (AI), Health Insurance, Information Technology, Insurance, InsurTech, Natural Language Processing, Software","London, England, United Kingdom",Sprout.ai is an intelligent claims automation engine for the insurance industry.,"5,372","Europe, Middle East, and Africa (EMEA)",EC2A 4EG,$1M to $10M,2018-03-01,month,,,,,For Profit,https://www.sprout.ai,https://twitter.com/Sprout_ai,,https://www.linkedin.com/company/sproutai/,"Sprout.ai, the advanced claims automation solution, harnesses the power of Contextual AI to revolutionise the insurance experience for global insurers and their consumers alike. The solution leverages proprietary Optical Character Recognition (OCR) and Natural Language Processing (NLP) technologies to deliver significantly reduced claim settlement times, increased fraud detection and industrial grade security to insurers. The solution is already deployed across three continents focusing on the property, motor and health insurance verticals. www.sprout.ai.","Artificial Intelligence (AI), Data and Analytics, Financial Services, Information Technology, Science and Engineering, Software",1,51-100,Raphael Guth,5,,2023-10-31,5400000,GBP,6560460,Venture - Series Unknown,5400000,GBP,6560460,Venture - Series Unknown,21319657,USD,21319657,21319657,USD,21319657,"Octopus Ventures, Techstars, Amadeus Capital Partners, Praetura Ventures, Portfolio Ventures",5,13,,,,,,,,,,,,,,Private,,,,,,,,,,,
Archax,https://www.crunchbase.com/organization/archax,Active,,"Bitcoin, Blockchain, Cryptocurrency, Ethereum, Financial Services, FinTech, Trading Platform, Web3","London, England, United Kingdom","Archax is a global, regulated, digital asset exchange, brokerage and custodian based in London.","5,487","Europe, Middle East, and Africa (EMEA)",EC2R 8DN,,2018-04-10,day,,,,,For Profit,https://www.archax.com,https://twitter.com/archaxex,,https://www.linkedin.com/company/archaxex,"Archax is a global, regulated, digital asset exchange, brokerage and custodian based in London. Founded by experts from the financial markets world and backed by an accomplished advisory board, Archax offers a credible bridge between the blockchain-centric crypto community and the traditional investment space. Archax was the UK's first FCA regulated digital securities exchange, broker and custodian. It was also the first firm on the FCA's Cryptoasset register too. Archax has been designed specifically for institutional investors and available to all to trade in all types of digital assets, from cryptocurrencies to digital securities. It is built using existing, proven, high-performance exchange infrastructure, hosted in top-tier datacentre space, and integrated into existing institutional trading workflows.","Blockchain and Cryptocurrency, Financial Services, Internet Services, Lending and Investments, Other, Payments, Software",3,51-100,"Andrew Flatt, Graham Rodford, Matthew Pollard",6,Early Stage Venture,2022-11-08,28454599,USD,28454599,Series A,28454599,USD,28454599,Series A,36558804,USD,36558804,45073866,USD,45073866,"7percent Ventures, CoinFund, Blockchain Coinvestorsqq, Abrdn, Lingfeng Capital",1,18,2,Made Acquisitions,,,,,,,,,,,,Private,,,,,,,,,,,7
Cazoo,https://www.crunchbase.com/organization/cazoo,Active,,"E-Commerce, Marketplace","London, England, United Kingdom","Cazoo is an online used car marketplace designed to transform the way people buy, finance, or rent used cars.","6,045","Europe, Middle East, and Africa (EMEA)",,$1B to $10B,2018-01-01,year,2021-08-27,day,,,For Profit,https://www.cazoo.co.uk,https://twitter.com/cazoouk,https://www.facebook.com/cazooUK,,"Cazoo is an online used car marketplace designed to transform the way people buy, finance, or rent used cars. Its platform lets users buy, finance, or rent a used car entirely online and have it delivered to their door within hours. The company was founded in 2018 and is headquartered in London, England.",Commerce and Shopping,1,101-250,Alexander Chesterman,10,M&A,2023-09-20,200000000,USD,200000000,Post-IPO Debt,800000000,USD,800000000,Post-IPO Equity,1356961261,USD,1356961261,2186961261,USD,2186961261,"General Catalyst, BlackRock, Octopus Ventures, Sapphire Ventures, Autotech Ventures",8,33,9,"Made Acquisitions, Was Acquired",Cazoo acquired by Motors.co.uk,https://www.crunchbase.com/acquisition/motors-co-uk-acquires-cazoo--8be4dd40,Motors.co.uk,https://www.crunchbase.com/organization/motors-co-uk,2024-06-28,day,,,,Acquisition,,Public,2021-08-27,1000000000,USD,1000000000,8000000000,USD,8000000000,CZOOF,https://www.crunchbase.com/ipo/cazoo-ipo--16cb415e,OTC Pink,
Ondato,https://www.crunchbase.com/organization/ondato,Active,,"Banking, Digital Entertainment, Finance, Financial Services, FinTech, Insurance, SaaS","London, England, United Kingdom",Ondato is a tech company that streamlines KYC and AML-related processes.,"6,732","Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2018-01-01,year,,,,,For Profit,https://ondato.com/,https://x.com/OndatoKYC,https://www.facebook.com/OndatoKYC/,https://www.linkedin.com/company/ondato/,"Ondato is a tech company that streamlines KYC and AML-related processes. We're providing advanced technological solutions for digital identity verification, business customer onboarding, data validation, fraud detection, and more. All of them meet the highest quality standards available for KYC online or offline onboarding for all business and customer types orchestrated from a single interface. We're turning compliance into a business benefit by creating a safer environment for organizations and individuals alike.","Financial Services, Lending and Investments, Media and Entertainment, Software",3,51-100,"Andrej Vistorskij, Andrius Cepkus, Liudas Kanapienis",9,Seed,2023-05-12,3763000,EUR,4116617,Seed,3763000,EUR,4116617,Seed,11197038,USD,11197038,11246415,USD,11246415,"Startup Wise Guys, SeedBlink, OTB Ventures, Space3ac, Capitalia",5,8,,,,,,,,,,,,,,Private,,,,,,,,,,,2
V7,https://www.crunchbase.com/organization/v7,Active,,"Artificial Intelligence (AI), Data Collection and Labeling, Image Recognition, Machine Learning, Software","London, England, United Kingdom",V7 is a powerful AI training data platform used to produce high-quality image and video data annotations to train computer vision models.,"7,817","Europe, Middle East, and Africa (EMEA)",W1F 0EQ,Less than $1M,2018-08-01,month,,,,,For Profit,https://www.v7labs.com,https://twitter.com/v7labs,https://www.facebook.com/v7labs,https://www.linkedin.com/company/v7labs,"V7 is a powerful AI training data platform that enables you to annotate images, videos, documents, and medical imaging files. It is the quickest way to obtain high-quality annotated data for training your computer vision models. You can utilize auto-labeling features to accelerate your annotation projects, manage your MLOps workflows, or hire professional annotators for assistance.  With advanced auto-labeling, quality assurance (QA), and team collaboration tools, V7 will help you reduce your data annotation time by 10x and assist you in developing more accurate AI solutions. Annotate any dataset with ease and seamlessly integrate V7 into your training data management and model development pipeline.  You can seamlessly integrate V7 with your existing tech stack and import/export annotations with ease. Additionally, V7 empowers you to have complete control over your models, tasks, and datasets through the open API, Darwin-py SDK, and CLI.","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",2,51-100,"Alberto Rizzoli, Simon Edwardsson",3,Early Stage Venture,2022-11-28,33000000,USD,33000000,Series A,33000000,USD,33000000,Series A,43000000,USD,43000000,43000000,USD,43000000,"Temasek Holdings, Radical Ventures, Amadeus Capital Partners, Partech, Air Street Capital",3,10,,,,,,,,,,,,,,Private,,,,,,,,,,,2
Immersive Gamebox,https://www.crunchbase.com/organization/electronic-theatre,Active,,"Augmented Reality, Digital Entertainment, Digital Media, Media and Entertainment, Software, Video Games","London, England, United Kingdom",Immersive Gamebox is an immersive entertainment platform that delivers immersive team adventures in the interactive digital smart rooms.,"7,948","Europe, Middle East, and Africa (EMEA)",EC1N 8LE,$100M to $500M,2018-01-01,year,2025-02-11,day,,,For Profit,https://immersivegamebox.com,https://twitter.com/immersivegamebx,https://www.facebook.com/immersivegamebx,https://www.linkedin.com/company/electricgamebox,"Immersive Gamebox is an immersive entertainment platform that delivers immersive team adventures in the interactive digital smart rooms. The company's GameBox Adventure pods combine projection mapping, touch screen, motion tracking, and surround sound technologies to create an entirely new form of digital group entertainment. Immersive Gamebox was founded in 2018 and is headquartered in London, England.","Gaming, Hardware, Media and Entertainment, Software",2,11-50,"David Spindler, Will Dean",4,M&A,2022-11-17,16800000,GBP,19923626,Debt Financing,11000000,USD,11000000,Series A,25573526,USD,25573526,45497152,USD,45497152,"Index Ventures, Brookfield Asset Management, Project A Ventures, JamJar Investments, Harlan Capital Partners",4,10,,Was Acquired,Immersive Gamebox acquired by Harlan Capital Partners,https://www.crunchbase.com/acquisition/harlan-capital-partners-acquires-electronic-theatre--d3b5728a,Harlan Capital Partners,https://www.crunchbase.com/organization/harlan-capital-partners,2025-02-11,day,,,,Acquisition,,Private,,,,,,,,,,,
Manual,https://www.crunchbase.com/organization/manual-b7ab,Active,,"Health Care, Men's, Wellness","London, England, United Kingdom",Manual provides diagnostic tools and testing to help patients make health-related decisions.,"8,365","Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2018-01-01,year,,,,,For Profit,https://www.manual.co,https://twitter.com/MenofManual,https://www.facebook.com/MenofManual,https://www.linkedin.com/company/manualco,"Manual is a men’s health and well-being startup offering a suite of diagnostic tools and blood tests to offer data-driven health solutions. The company provides men with easy access to advice, free medical support, and the treatment choices they need to help them make proactive decisions about their wellbeing. Manual was founded in 2018 and is headquartered in London, UK.","Community and Lifestyle, Health Care",2,101-250,"George Pallis, Michalis Gkontas",6,,2024-09-17,29200000,GBP,38448371,Venture - Series Unknown,29200000,GBP,38448371,Venture - Series Unknown,56200000,GBP,75125629,56200000,GBP,75125629,"Octopus Ventures, Cherry Ventures, FJ Labs, Acurio Ventures, Felix Capital",1,12,,,,,,,,,,,,,,Private,,,,,,,,,,,
OCEANIUM,https://www.crunchbase.com/organization/oceanium,Active,,"Advanced Materials, Food Processing, Impact Investing, Manufacturing, Packaging Services, Sustainability","Oban, Argyll and Bute, United Kingdom","Oceanium develops innovative, all-natural food and nutraceutical products and sustainable materials from sustainably-sourced seaweed.","8,377","Europe, Middle East, and Africa (EMEA)",PA37 1SZ,$1M to $10M,2018-06-20,day,,,,,For Profit,https://oceanium.world/,,,https://www.linkedin.com/company/oceanium/,"Oceanium develops innovative, all-natural food and nutraceutical products and sustainable materials from sustainably-sourced seaweed.","Administrative Services, Financial Services, Food and Beverage, Lending and Investments, Manufacturing, Science and Engineering, Sustainability",2,11-50,"Charles Bavington, Karen Scofield",9,,2025-04-24,8800000,GBP,11736854,Undisclosed,8800000,GBP,11736854,Undisclosed,19784352,USD,19784352,22344381,USD,22344381,"BDT & MSD Partners, Innovate UK, World Wildlife Fund, Sustainable Ocean Alliance, Green Angel Ventures",4,12,,,,,,,,,,,,,,Private,,,,,,,,,,,
Nanovery,https://www.crunchbase.com/organization/nanovery,Active,,"Artificial Intelligence (AI), Health Diagnostics, Medical Device, Nanotechnology","Newcastle Upon Tyne, Newcastle upon Tyne, United Kingdom",Nanovery is developing nanorobots to diagnose the world’s deadliest diseases.,"8,509","Europe, Middle East, and Africa (EMEA)",NE4 5BX,$1M to $10M,2018-11-01,month,,,,,For Profit,https://www.nanovery.co.uk/,https://twitter.com/nanoveryltd,,https://www.linkedin.com/company/nanovery/,"Founded by scientists specialised in Nanotechnology, Medicinal Chemistry and Artificial Intelligence, we are on a mission to enable early detection of cancer through a rapid and affordable blood test Backed by academics at top universities, clinicians, industrial leaders, and Entrepreneur First.","Artificial Intelligence (AI), Data and Analytics, Health Care, Science and Engineering, Software",2,11-50,"Jurek Kozyra, Roma Galloway",6,,2025-04-10,1100000,GBP,1421367,Venture - Series Unknown,1100000,GBP,1421367,Venture - Series Unknown,3465000,GBP,4358337,4215000,GBP,5293036,"SFC Capital, Northstar Ventures, Innovate UK, North East Fund, Smartlink Partners",2,7,,,,,,,,,,,,,,Private,,,,,,,,,,,
