Organization Name,Organization Name URL,Operating Status,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Postal Code,Estimated Revenue Range,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description,Industry Groups,Number of Founders,Number of Employees,Founders,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Number of Events
Unblock,https://www.crunchbase.com/organization/unblock-caef,Active,,"Cryptocurrency, Financial Services","Balbieriskis, Alytaus Apskritis, Lithuania",Unblock offers a crypto service platform for business solutions.,"59,855","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2023-01-01,month,,,,,For Profit,https://getunblock.com,https://twitter.com/get_unblock,,https://www.linkedin.com/company/getunblock/?viewAsMember=true,"Unblock provides a crypto service platform for business solutions. They combine their modules, so businesses can efficiently offer customers the ability to buy, sell, send, receive, and store cryptocurrencies.","Blockchain and Cryptocurrency, Financial Services, Payments, Software",2,1-10,"Didier Baclin, Rémi Tuyaerts",2,Seed,2023-09-25,200000,USD,200000,Pre-Seed,200000,USD,200000,Pre-Seed,2200000,USD,2200000,2200000,USD,2200000,"KPMG, Outlier Ventures, Synergis Capital, Store No 8, Rémi Tuyaerts",,7,,,,,,,,,,,,,,Private,,,,,,,,,,,
Veli,https://www.crunchbase.com/organization/veli,Active,,"Cryptocurrency, E-Commerce, FinTech, Trading Platform","Vilnius, Vilniaus Apskritis, Lithuania",Veli is a fintech firm that provides platform for crypto investing.,"60,274","European Union (EU), Europe, Middle East, and Africa (EMEA)",,Less than $1M,2022-01-01,year,,,,,For Profit,https://veli.io/,https://twitter.com/veli_crypto,https://www.facebook.com/veliapp,https://www.linkedin.com/company/veliapp/,,"Blockchain and Cryptocurrency, Commerce and Shopping, Financial Services, Lending and Investments, Payments, Software",2,1-10,"Marko Selakovic, Stevan Radonjanin",3,Seed,2025-02-14,300000,EUR,314895,Grant,,,,Seed,,,,300000,EUR,314895,"Katapult, Omorika Ventures, Digital Serbia initiative",3,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
GOSU Data Lab,https://www.crunchbase.com/organization/gosu-data-lab,Active,,"Analytics, Artificial Intelligence (AI), Big Data, Machine Learning, Software","Vilnius, Vilniaus Apskritis, Lithuania",GOSU Data Lab is a company focused on gaming data and AI.,"62,328","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2017-03-01,month,2021-08-01,month,,,For Profit,http://www.gosu.ai,https://twitter.com/GosuAi ,https://www.facebook.com/gosulab/ ,https://www.linkedin.com/company/gosudatalab/ ,"GOSU Data Lab is a company focused on gaming data and AI. Using Machine Learning algorithms, GOSU Data Lab builds the platform that applies the computer’s understanding of the gaming data and helps gamers to play better, trains pro gamers, makes gaming companies analytics better.","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",3,11-50,"Alexander Mikheev, Alisa Chumachenko, Peter Romov",4,M&A,2019-12-10,2800000,USD,2800000,Series B,2800000,USD,2800000,Series B,5120000,USD,5120000,5120000,USD,5120000,"Ventech, Brighteye Ventures, Runa Capital, Taver Capital Partners, Sistema_VC",2,6,,Was Acquired,GOSU Data Lab acquired by Sberbank,https://www.crunchbase.com/acquisition/sberbank-acquires-gosu-data-lab--ec71afc7,Sberbank,https://www.crunchbase.com/organization/sberbank,2021-08-01,month,,,,,,Private,,,,,,,,,,,
Sentante,https://www.crunchbase.com/organization/sentante,Active,,"Health Care, Medical, Medical Device, Robotics","Kaunas, Kauno Apskritis, Lithuania",Sentante is a medical device company that develops robotic teleoperated systems for endovascular procedures.,"62,716","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2017-01-01,year,,,,,For Profit,https://sentante.com,,,https://www.linkedin.com/company/inovatyvi-medicina,Sentante is a medical device company that develops robotic teleoperated systems for endovascular procedures. This teleoperated robot technology allows procedures to be performed remotely to help physicians avoid harmful X-rays while opening up telesurgery possibilities.,"Hardware, Health Care, Science and Engineering, Software",5,11-50,"Dr. Evaldas Kalvaitis, Dr. Tomas Baltrunas, Edvardas Satkauskas, Vaidas Labunskas, Vilius Dambrauskas",4,Seed,2023-12-21,6000000,EUR,6603806,Seed,6000000,EUR,6603806,Seed,6000000,EUR,6603806,8545741,EUR,9654313,"European Innovation Council, Practica Capital, MedTech Innovator",3,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
VSight,https://www.crunchbase.com/organization/vsight,Active,,"Computer, Enterprise Software, Software, Wearables","Vilnius, Vilniaus Apskritis, Lithuania","VSight, industrial augmented reality software platform.","63,217","European Union (EU), Europe, Middle East, and Africa (EMEA)",LT-01108,Less than $1M,2014-04-02,day,,,,,For Profit,http://www.vsight.io,https://twitter.com/vsightio,https://www.facebook.com/vsightio/,https://www.linkedin.com/company/vsight,VSight: Industrial Augmented Reality Platform is enabling enterprises to make their workforce more connected.,"Consumer Electronics, Hardware, Software",2,11-50,"Cihat Kahraman, Ismet Ozmen",3,Seed,2021-11-11,775000,EUR,887224,Seed,775000,EUR,887224,Seed,970839,USD,970839,970839,USD,970839,"Startup Wise Guys, EstBAN, Cocoon Venture",1,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
Litilit,https://www.crunchbase.com/organization/Litilit,Active,,"Laser, Manufacturing, Medical","Vilnius, Vilniaus Apskritis, Lithuania","Well-designed, reliable and affordable femtosecond lasers","63,557","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2015-07-10,day,,,,,For Profit,https://www.litilit.com,https://twitter.com/Litilit_,,https://www.linkedin.com/company/litilit,"At Litilit, we are committed to creating a new technological pulse in the fast-growing world of laser tech.  The unique Litilit-developed ultrafast laser technology is based on a patented laser pulse generator, which enables us to achieve telecom-standard reliability, manufacturing scalability, and a competitive price. The developed technology of femtosecond laser and self-starting laser technologies have repeatedly proven themselves to be extremely flexible and reliable in a wide variety of industries, including but not limited to: medical equipment, bioimaging, consumer electronics, advanced manufacturing and 3D printing, laser surgery, fundamental science. Our in-house talent and capabilities allow us to offer unique engineering solutions whilst giving our clients the best possible value.  The Litilit approach will position us as a leader in the next generation of ultra short pulse lasers.","Hardware, Health Care, Manufacturing, Science and Engineering",4,11-50,"Jaroslav Kodz, Kęstutis Regelskis, Nerijus Rusteika, Nick Gavril",3,Early Stage Venture,2022-11-07,4250000,EUR,4257412,Series A,4250000,EUR,4257412,Series A,5850000,EUR,6022020,8350000,EUR,8795644,"Taiwania Capital Management Corporation, Iron Wolf Capital, Vladas Lašas, LVPA",3,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
Inbalance grid,https://www.crunchbase.com/organization/inbalance-grid,Active,,"Charging Infrastructure, Information Services, Information Technology, Software","Vilnius, Vilniaus Apskritis, Lithuania",Inbalance grid which is developing smart electric vehicle (EV) charging solutions for business and network operators.,"63,734","European Union (EU), Europe, Middle East, and Africa (EMEA)",LT-09303,$1M to $10M,2019-01-01,year,,,,,For Profit,https://www.inbalancegrid.com/,,https://www.facebook.com/inbalancegrid/,https://www.linkedin.com/company/in-balance-grid,"Inbalance grid develops charging infrastructure that is built on a cluster system with a master and slave design concept, where the majority of the components are off the shelf and managed by Inbalance software.","Information Technology, Software, Transportation",3,11-50,"Aurimas Pauga, Nerijus Siaulys, Simonas Stankus",5,,2023-03-02,1300000,EUR,1377818,Venture - Series Unknown,1300000,EUR,1377818,Venture - Series Unknown,6000000,EUR,6570845,6000000,EUR,6570845,"Contrarian Ventures, Business Angels Fund, Coinvest Capital, Mantas Mikuckas, Koinvesticinis Fondas",3,11,,,,,,,,,,,,,,Private,,,,,,,,,,,
Zeitgeist PM,https://www.crunchbase.com/organization/zeitgeist-pm,Active,,"Blockchain, Information Technology, Prediction Markets, Software","Germany, Siauliu Apskritis, Lithuania",Zeitgeist PM is a blockchain tech to facilitate prediction markets and the futarchy form of governance.,"64,862","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2019-01-01,year,,,,,For Profit,https://zeitgeist.pm,https://twitter.com/ZeitgeistPM,,https://www.linkedin.com/company/zeitgeistpm,,"Blockchain and Cryptocurrency, Financial Services, Information Technology, Other, Software",,11-50,,2,Seed,2022-01-01,1500000,USD,1500000,Seed,1500000,USD,1500000,Seed,15500000,USD,15500000,15500000,USD,15500000,"AU21 Capital, Genblock Capital, D1 Ventures, Blocksync Ventures, TRGC",,10,,,,,,,,,,,,,,Private,,,,,,,,,,,
Softloans,https://www.crunchbase.com/organization/softloans,Active,,"Embedded Software, FinTech, Information Technology, Lending, SaaS","Vilnius, Vilniaus Apskritis, Lithuania",Softloans is a fintech platform that offers embedded lending tools to facilitate revenue based lending for e-commerce clients.,"65,109","European Union (EU), Europe, Middle East, and Africa (EMEA)",01109,$1M to $10M,2022-03-01,month,,,,,For Profit,https://softloans.io/,,,https://www.linkedin.com/company/softloans,"Softloans operates as a fintech platform, offering embedded lending tools. These tools are designed to facilitate revenue based lending for e-commerce clients. The platform provides access to crucial business information, making it a valuable resource for e-commerce merchants. Additionally, Softloans has obtained grants and soft loans from high level public institutions.","Financial Services, Information Technology, Software",,1-10,,2,Seed,2024-04-19,1000000,EUR,1066250,Pre-Seed,1000000,EUR,1066250,Pre-Seed,1216250,USD,1216250,1216250,USD,1216250,FIRSTPICK,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Spenfi,https://www.crunchbase.com/organization/spenfi,Active,,"Accounting, Financial Services, Management Consulting, SaaS","Vilnius, Vilniaus Apskritis, Lithuania","Spenfi streamlines payment cards, expenses, subscriptions, and invoices with employees in an organized way.","66,621","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2019-01-01,year,,,,,For Profit,https://www.spenfi.com/,https://twitter.com/spenficom,https://www.facebook.com/spenfi,https://www.linkedin.com/company/spenfi,"Spenfi streamlines payment cards, expenses, subscriptions, and invoices with employees in an organized way. It provides control to finance teams, tracks purchases from order to payment, and defines custom budgets per team or project. It works with the accounting system and saves time on repetitive tasks. Haslle was founded in 2019 and is based in Vilnius, Lithuania","Financial Services, Professional Services, Software",3,11-50,"Povilas Žinys, Vladyslav Tkachuk, Yuriy Rachek",6,Seed,2023-07-10,800000,EUR,880427,Seed,800000,EUR,880427,Seed,1943385,USD,1943385,1943385,USD,1943385,"Plug and Play, Startup Wise Guys, Presto Ventures, APX, Business Angels Fund",1,6,,,,,,,,,,,,,,Private,,,,,,,,,,,1
CTO2B,https://www.crunchbase.com/organization/cto2b,Active,,Cloud Management,"Vilnius, Vilniaus Apskritis, Lithuania",CTO2B helps organization in managing the cloud service adoption and runtime operations.,"67,062","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2019-01-01,year,,,,,For Profit,https://cto2b.eu/,,,https://www.linkedin.com/company/cto2b/,CTO2B helps organization in managing the cloud service adoption and runtime operations.,"Information Technology, Internet Services, Software",,11-50,,2,Seed,2024-03-13,1000000,EUR,1095287,Pre-Seed,1000000,EUR,1095287,Pre-Seed,2095287,USD,2095287,2095287,USD,2095287,"Practica Capital, FIRSTPICK",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
Okredo,https://www.crunchbase.com/organization/okredo,Active,,"Information Services, Information Technology, Software","Vilnius, Vilniaus Apskritis, Lithuania","Okredo is a platform that finds business partners, assesses the financial strength, and sales potential of new and existing customers.","67,189","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2015-11-02,day,,,,,For Profit,https://okredo.com/en-lt,,https://www.facebook.com/OkredoLT,https://www.linkedin.com/company/okredo,"Okredo is open data platform providing data and insights for sales increase and credit risk mitigation. Okredo offers services - in freemium and premium levels (freemium - free of charge, Premium - paid services).  Currently we are operating in Lithuania, but we are scaling to Latvia, Poland, UK and other European countries.","Information Technology, Software",3,11-50,"Dalia M., Gerda Jurkoniene, Jaunius Skierus",5,Seed,2024-08-13,1200000,EUR,1319519,Grant,245000,EUR,262323,Seed,1895000,EUR,2045091,3095000,EUR,3364610,"Startup Wise Guys, Presto Ventures, European Union, Lighthouse Ventures, Business Angels Fund",4,6,,,,,,,,,,,,,,Private,,,,,,,,,,,
Perfection42,https://www.crunchbase.com/organization/perfection42,Active,,"Animation, Artificial Intelligence (AI), Augmented Reality, Gaming, Graphic Design, Information Technology, Internet, Software, Virtual Reality","Vilnius, Vilniaus Apskritis, Lithuania",Perfection42 is an AI platform designed for visual media companies to create top quality content at scale.,"67,204","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2018-06-18,day,,,,,For Profit,http://www.Perfection42.com,,,https://www.linkedin.com/company/perfection42,"Perfection42 is an AI platform designed for visual media companies to create top quality content at scale. Our workflow builder enable businesses to combine world-renowned AI models into seamless, fully automated custom workflows. This solution enhances workflow efficiency, improves output quality, boosts productivity, and cuts production costs.","Artificial Intelligence (AI), Data and Analytics, Design, Gaming, Hardware, Information Technology, Internet Services, Media and Entertainment, Science and Engineering, Software, Video",2,11-50,"Kestutis Tauckela, Simona Vasyte-Kudakauske",4,Seed,2023-04-06,1100000,EUR,1201180,Seed,1100000,EUR,1201180,Seed,1550000,EUR,1704158,1550000,EUR,1704158,"70Ventures, Coinvest Capital, Lithuanian Business Angel Network, Justas Janauskas, Open Circle Capital",1,5,,,,,,,,,,,,,,Private,,,,,,,,,,,
Monerchy,https://www.crunchbase.com/organization/monerchy,Active,,"Banking, Cryptocurrency, FinTech, Mobile Payments, Payments, Point of Sale","Vilnius, Vilniaus Apskritis, Lithuania","Monerchy helps your business to receive payments, study their clients and sell their goods.","70,867","European Union (EU), Europe, Middle East, and Africa (EMEA)",03203,,2022-07-01,day,,,,,For Profit,https://monerchy.com/,,,https://www.linkedin.com/company/monerchy/,"Open banking, payments and e-commerce products of a new age.","Blockchain and Cryptocurrency, Commerce and Shopping, Financial Services, Lending and Investments, Mobile, Payments, Software",1,1-10,Anton Axentiuc,2,Seed,2023-03-16,2000000,USD,2000000,Seed,2000000,USD,2000000,Seed,2589540,USD,2589540,2589540,USD,2589540,Futurecraft Ventures,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Watalook,https://www.crunchbase.com/organization/watalook,Active,,"Beauty, Freelance, SaaS","Vilnius, Vilniaus Apskritis, Lithuania",Watalook offers a beauty booking tool where customers can discover and book beauty professionals.,"72,461","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2020-01-01,year,,,,,For Profit,https://www.watalook.lt,,https://www.facebook.com/watalook.lt,https://www.linkedin.com/company/pretit,"Watalook offers a beauty booking tool where customers can discover and book beauty professionals. Watalook enables beauty professionals to simplify the booking process and billing, send automated reminders, and display all the information about their services in one place. Watalook’s main markets are currently Lithuania, the UK, the US, and Norway.","Consumer Goods, Professional Services, Software",2,11-50,"Justas Vitenas, Klaudijus Ambrožas",3,Seed,2022-12-21,3000000,EUR,3182416,Seed,3000000,EUR,3182416,Seed,4002000,EUR,4355640,4002000,EUR,4355640,"Startup Wise Guys, Practica Capital, byFounders, Launchpad Capital, Crosspring",3,6,,,,,,,,,,,,,,Private,,,,,,,,,,,
InRento,https://www.crunchbase.com/organization/inrento,Active,,"Asset Management, Financial Services, FinTech, Real Estate, Real Estate Investment, Rental Property, Trading Platform, Wealth Management","Vilnius, Vilniaus Apskritis, Lithuania","InRento is EU's first licensed buy-to-let investment platform, where investor can earn rent and capital gains from €500","73,311","European Union (EU), Europe, Middle East, and Africa (EMEA)",01109,$1M to $10M,2020-01-01,year,,,,,For Profit,https://inrento.com/,,https://www.facebook.com/InRentoInvestments/,https://www.linkedin.com/company/inrento/,"InRento is EU's first licensed buy-to-let investment platform, where investor can earn rent and capital gains from €500. Different to most investment platforms, InRento offers investors possibility to earn from rent and capital gains. Active in Lithuanian and Spanish markets InRento offers a wide variety of rental properties to invest. With InRento investors don't have to worry if they want to exit investment early, as InRento offers Secondary Market which enables to sell your investments prior to their maturity date. Want to invest in airbnb rentals? invest larger amounts and benefit not only from financial benefits, but have the right to use it, using time-share.","Financial Services, Lending and Investments, Real Estate",1,1-10,Gustas Germanavičius,6,Seed,2023-09-21,,,,Grant,230000,EUR,237153,Seed,2180000,EUR,2359081,2180000,EUR,2359081,"Startup Wise Guys, Business Angels Fund",2,2,2,Made Acquisitions,,,,,,,,,,,,Private,,,,,,,,,,,
Granta Autonomy,https://www.crunchbase.com/organization/granta-autonomy,Active,,"Aerospace, Software","Vilnius, Vilniaus Apskritis, Lithuania","Granta Autonomy develops autonomous recon drones, lightweight gimbals, and digital datalink software.","74,863","European Union (EU), Europe, Middle East, and Africa (EMEA)",08412,,2015-01-01,year,,,,,For Profit,https://grantaautonomy.com/,,,https://www.linkedin.com/company/granta-autonomy-uav/about/,"Granta Autonomy develops autonomous recon drones, lightweight gimbals, and digital datalink software.","Science and Engineering, Software",2,11-50,"Gediminas Guoba, Laurynas Litvinas",1,Seed,2024-07-10,1000000,EUR,1083346,Seed,1000000,EUR,1083346,Seed,1000000,EUR,1083346,1000000,EUR,1083346,"Brolis Semiconductors, ScaleWolf, HFL holdings",1,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
Commody,https://www.crunchbase.com/organization/commody,Active,,Internet,"Vilnius, Vilniaus Apskritis, Lithuania","Commody is an online platform that lets car enthusiasts co-own shares in collectible cars, making it easier to invest in dream vehicles.","75,252","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2024-01-01,year,,,,,For Profit,https://commody.com/en/,https://x.com/commody_cars,https://www.facebook.com/commody,https://www.linkedin.com/company/commody/,,Internet Services,,1-10,,1,Seed,2025-03-28,500000,EUR,543775,Pre-Seed,500000,EUR,543775,Pre-Seed,500000,EUR,543775,500000,EUR,543775,"FIRSTPICK, Coinvest Capital",,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
Frontu,https://www.crunchbase.com/organization/tasker-c063,Active,,"AgTech, Building Maintenance, Facility Management, SaaS, Security, Service Industry, Software","Kaunas, Kauno Apskritis, Lithuania",Frontu is a B2B SaaS company that offers a platform for field service management.,"75,795","European Union (EU), Europe, Middle East, and Africa (EMEA)",44150,$1M to $10M,2013-06-03,day,2024-10-17,day,,,For Profit,http://frontu.com,https://twitter.com/taskertools,https://facebook.com/Frontu,https://www.linkedin.com/company/frontu,"Frontu is a flexible and effective tool for managing tasks, processes and employees. Made for businesses with a mobile workforce, it connects your office employees with your field service representatives in real time: your field service representative uses a personalized app on his Android device your office employee manages the process through the web portal.","Agriculture and Farming, Other, Privacy and Security, Real Estate, Software",2,11-50,"Arunas Eitutis, Paulius Lazauskas",4,M&A,2021-08-24,550000,EUR,646408,Seed,550000,EUR,646408,Seed,2100000,EUR,2523901,2100000,EUR,2523901,"LT Capital, Open Circle Capital, iTo, TELE2, Kair Käsper",2,5,1,"Made Acquisitions, Was Acquired",Frontu acquired by Everfield,https://www.crunchbase.com/acquisition/everfield-acquires-tasker-c063--d4470e57,Everfield,https://www.crunchbase.com/organization/everfield,2024-10-17,day,,,,Acquisition,,Private,,,,,,,,,,,
Airvolve,https://www.crunchbase.com/organization/airvolve,Active,,"Aerospace, Manufacturing","Vilnius, Vilniaus Apskritis, Lithuania",Airvolve is an aerospace startup that manufactures aviation and aerospace components.,"75,847","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2024-01-01,year,,,,,For Profit,https://www.airvolve.aero,,,https://www.linkedin.com/company/airvolve-aero/about/,Airvolve operates as an aerospace startup.,"Manufacturing, Science and Engineering",2,1-10,"Antanas Ivancius, Donatas Gendvilas",1,Seed,2024-09-03,825000,EUR,911507,Seed,825000,EUR,911507,Seed,825000,EUR,911507,825000,EUR,911507,"BSV Ventures, Coinvest Capital, Rita Sakus",1,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
Freya Cultivation Systems,https://www.crunchbase.com/organization/baltic-freya,Active,,"Agriculture, AgTech, Farming","Kaunas, Kauno Apskritis, Lithuania",Freya Cultivation Systems offers greenhouse cultivation system doubling revenue and increasing profitability.,"77,594","European Union (EU), Europe, Middle East, and Africa (EMEA)",53250,$1M to $10M,2019-05-29,day,,,,,For Profit,https://www.freyacultivation.com,,,https://www.linkedin.com/company/freyacultivation/,"We are a developer of agricultural technologies in pursuit of Controlled Environment Agriculture profitability improvement. Our core pillars are engineering complex technologies into simple packages, conducting plant science to advance our technologies, and working with partners globally to improve the industry's profitability.",Agriculture and Farming,4,1-10,"Gediminas Kudirka, Lukas Bartusevicius, Robertas Katinas, Vilmantas Rastutis",2,Seed,2024-12-16,500000,EUR,525850,Seed,500000,EUR,525850,Seed,800000,EUR,843593,800000,EUR,843593,"BSV Ventures, Coinvest Capital, Zunami, Sofigama Investments, Paulius Vilemas",1,6,,,,,,,,,,,,,,Private,,,,,,,,,,,
Monimoto,https://www.crunchbase.com/organization/monimoto,Active,,"Information Technology, Manufacturing, Software","Vilnius, Vilniaus Apskritis, Lithuania",Monimoto develops and manufactures world's easiest to install and use GPS tracker.,"77,992","European Union (EU), Europe, Middle East, and Africa (EMEA)",10224,$1M to $10M,2016-01-01,year,,,,,For Profit,https://monimoto.com,,https://www.facebook.com/monimoto.tracker/,https://www.linkedin.com/company/monimoto,"Monimoto develops and manufactures world's easiest to install and use GPS tracker. It's autonomous, powered by battery and controlled by smart phone.","Information Technology, Manufacturing, Software",1,11-50,Andrius Rimkūnas,5,Early Stage Venture,2021-12-14,5000000,USD,5000000,Series A,5000000,USD,5000000,Series A,5931761,USD,5931761,5931761,USD,5931761,"Iron Wolf Capital, Open Circle Capital, Delta Investment, Aurelijs Rusteika",2,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
Biohifas,https://www.crunchbase.com/organization/biohifas,Active,,"Alternative Protein, Biotechnology","Kaunas, Kauno Apskritis, Lithuania","Biotech, Foodtech, Deeptech, Alternative proteins, Mycoprotein, Mycelium, Solid state fermentation, Industrial side streams, Circularity","78,711","European Union (EU), Europe, Middle East, and Africa (EMEA)",LT51332,,2023-03-08,day,,,,,For Profit,https://www.biohifas.com,,,https://www.linkedin.com/company/biohifas/?,"Biohifas employs the power of mycelium and valorizes industrial side streams into the food. We are developing technology in 3 areas: - Side stream processing into food grade substrates. - Mycelium cultivation in solid state fermentation. - Raw material conservation. We are looking for curious minds, who are amazed by the great kingdom of fungi. Let's employ the power of mycelium and solve the problems that our world faces!","Biotechnology, Food and Beverage, Science and Engineering",4,1-10,"Edvinas Genys, Paulina Martusevičė, Simas Borkertas, Tomas Byčkovas",9,Seed,2024-09-06,,,,Convertible Note,40000,EUR,43556,Pre-Seed,70000,EUR,75677,135750,EUR,146722,"Plug and Play, BSV Ventures, Martynas Kandzeras",2,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
Ferriswheel,https://www.crunchbase.com/organization/coinburp,Active,,"Blockchain, Cryptocurrency, Financial Exchanges, FinTech","Vilnius, Vilniaus Apskritis, Lithuania",Ferriswheel is a trading platform that offers to buy or trade any of the listed crypto currencies with Pounds or Euros.,"80,280","European Union (EU), Europe, Middle East, and Africa (EMEA)",LT-01110,$1M to $10M,2018-01-01,year,,,,,For Profit,https://www.ferriswheel.finance/,,,,,"Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Other, Payments, Software",2,11-50,"Peter Wood, Tom Allison",2,Seed,2021-05-18,2000000,USD,2000000,Seed,2000000,USD,2000000,Seed,2357474,USD,2357474,2357474,USD,2357474,"Outlier Ventures, Alphabit Fund, Moonrock Capital, Momentum 6, Gate Labs",2,6,,,,,,,,,,,,,,Private,,,,,,,,,,,
Tingit,https://www.crunchbase.com/organization/tiings,Active,,Fashion,"Vilnius, Vilniaus Apskritis, Lithuania",Tingit is a zero-effort repairs marketplace for busy people & brands.,"80,529","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2023-07-01,month,,,,,For Profit,https://tingit.com,,,https://www.linkedin.com/company/tingitworld,"You Live, We Fix: Tingit is a zero-effort repairs marketplace for busy people & brands. By connecting consumers with repair specialists, the app offers a seamless repair experience with service booking, payment and shipping fully integrated into the platform.","Clothing and Apparel, Design",3,1-10,"Indrė Viltrakytė, Laimis Lomonosovas, Tadas Maslauskas",1,Seed,2024-07-01,500000,EUR,536835,Pre-Seed,500000,EUR,536835,Pre-Seed,500000,EUR,536835,500000,EUR,536835,"FIRSTPICK, PurposeTech, BADideas.fund, HEARTFELT",1,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
Repsense,https://www.crunchbase.com/organization/repsense,Active,,"Analytics, Infrastructure","Vilnius, Vilniaus Apskritis, Lithuania",Repsense is a data company that mimics user journeys and predicts reactions to content found in search results pages.,"81,548","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2021-01-01,year,,,,,For Profit,https://repsense.io,,,https://www.linkedin.com/company/repsense,Repsense is a data company that mimics user journeys and predicts reactions to content found in search results pages. any of the clients can use the Repsense Index to quickly assess their reputation and compare it to competitors across different geographies and user intents.,"Data and Analytics, Other",,11-50,,2,Seed,2024-12-05,425000,EUR,449925,Seed,425000,EUR,449925,Seed,1225000,EUR,1299039,1225000,EUR,1299039,"BSV Ventures, Iron Wolf Capital, Coinvest Capital",2,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
Cust,https://www.crunchbase.com/organization/asktosell,Active,,"Artificial Intelligence (AI), Customer Service, Marketing Automation, SaaS, Software","Vilnius, Vilniaus Apskritis, Lithuania",Cust is an autonomous customer success platform that makes high-touch experience possible for smaller customers.,"84,342","European Union (EU), Europe, Middle East, and Africa (EMEA)",,Less than $1M,2023-01-01,year,,,,,For Profit,https://cust.co,,,https://www.linkedin.com/company/custco/,Cust is an autonomous customer success platform that makes high-touch experience possible for smaller customers. The platform gives companies AI agents that proactively get to know their long-tail customers. Turns these insights into a personalized success plan. Influences their decisions across the full customer journey - from onboarding to renewal.,"Artificial Intelligence (AI), Data and Analytics, Other, Professional Services, Sales and Marketing, Science and Engineering, Software",2,1-10,"Karolis Januškas, Laimonas Noreika",1,Seed,2023-09-21,100000,EUR,106604,Pre-Seed,100000,EUR,106604,Pre-Seed,100000,EUR,106604,100000,EUR,106604,"Startup Wise Guys, Specialist VC",2,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
Paystrax,https://www.crunchbase.com/organization/paystrax,Active,,"E-Commerce, Financial Services, Payments, Transaction Processing","Vilnius, Vilniaus Apskritis, Lithuania",Paystrax is a financial company that provides electronic transactions and payment solutions to sell goods & services for European merchants.,"85,573","European Union (EU), Europe, Middle East, and Africa (EMEA)",01402,$1M to $10M,2018-01-01,year,,,,,For Profit,https://www.paystra.com,https://twitter.com/paystrax?lang=en,https://www.facebook.com/paystrax/,https://www.linkedin.com/company/paystra/,,"Commerce and Shopping, Financial Services, Payments, Software",2,51-100,"Gunnar Már Gunnarsson, Johannes Kolbeinsson",1,Seed,2020-12-01,1390000,EUR,1677842,Seed,1390000,EUR,1677842,Seed,1390000,EUR,1677842,1390000,EUR,1677842,Business Angels Fund,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
