Organization Name,Organization Name URL,Operating Status,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Postal Code,Estimated Revenue Range,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description,Industry Groups,Number of Founders,Number of Employees,Founders,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Number of Events
DriveX Technologies,https://www.crunchbase.com/organization/drivex-technologies,Active,,"Analytics, Artificial Intelligence (AI), Auto Insurance, Automotive, InsurTech, Software","Tallinn, Harjumaa, Estonia",Best-in-class auto glass inspections! Create self-service for customers or standardize your employees' workflows.,"43,193","European Union (EU), Europe, Middle East, and Africa (EMEA)",10415,$1M to $10M,2020-01-01,year,,,,,For Profit,https://drivex.io,,https://www.facebook.com/driveXcompany,https://www.linkedin.com/company/drivextechnologies/,"DriveX is a technology partner for insurers. With the proprietary AI-assisted verification, companies can inspect vehicles remotely. Insurers save costs, reduce fraud risk and provide a better, digital customer experience. Whether selling motor insurance policies or managing claims, DriveX solutions are there to help employees and customers.","Artificial Intelligence (AI), Data and Analytics, Financial Services, Science and Engineering, Software, Transportation",3,11-50,"Kentti Koppel, Rauno Sigur, Valter Läll",6,Seed,2025-02-05,1200000,EUR,1249677,Seed,1200000,EUR,1249677,Seed,2509274,USD,2509274,2509274,USD,2509274,"Plug and Play, Startup Wise Guys, DEPO Ventures, Lemonade Stand, EstBAN",3,16,,,,,,,,,,,,,,Private,,,,,,,,,,,
Supersimple,https://www.crunchbase.com/organization/supersimple,Active,,"Finance, Internet, Software","Tallin, Harjumaa, Estonia",Self-service Business Intelligence for fast-growing teams,"43,749","European Union (EU), Europe, Middle East, and Africa (EMEA)",10117,Less than $1M,2021-01-01,year,,,,,For Profit,https://supersimple.io/,,,https://www.linkedin.com/company/gosupersimple,,"Financial Services, Internet Services, Software",2,1-10,"Marko Klopets, Priit Haamer",1,Seed,2024-04-02,2200000,USD,2200000,Pre-Seed,2200000,USD,2200000,Pre-Seed,2200000,USD,2200000,2200000,USD,2200000,"Tera Ventures, Specialist VC, Tiny VC, Ott Kaukver, Märt Kelder",1,7,,,,,,,,,,,,,,Private,,,,,,,,,,,
Original Games,https://www.crunchbase.com/organization/original-games,Active,,"Gaming, Information Technology, Mobile, Mobile Apps, Online Games","Tallinn, Harjumaa, Estonia",Original Games develops various mobile games with different themes.,"43,944","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2019-01-01,year,,,,,For Profit,https://originalgames.io,,,https://www.linkedin.com/company/originalgames,"Original Games develops various mobile games with different themes. It works with developers from different countries for engaging games. Original Games was founded in 2019 and is headquartered in Tallinn, Estonia.","Apps, Gaming, Information Technology, Mobile, Software",4,1-10,"Alexander Krylov, Arseny Lebedev, Jarkko Rajamaki, Ville Heijari",1,Seed,2021-10-07,6000000,USD,6000000,Seed,6000000,USD,6000000,Seed,6000000,USD,6000000,6000000,USD,6000000,"Play Ventures, Kristian Segerstrale, Riccardo Zacconi, Anton Gauffin",1,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
Cachet,https://www.crunchbase.com/organization/cachet,Active,,"Financial Services, Insurance, InsurTech, Internet, Marketplace","Tallinn, Harjumaa, Estonia",Cachet is a financial services marketplace that provides motor insurance services.,"46,354","European Union (EU), Europe, Middle East, and Africa (EMEA)",10130,$1M to $10M,2018-09-06,day,,,,,For Profit,https://www.cachet.me,https://twitter.com/Cachet_me,https://www.facebook.com/cachetme/,https://www.linkedin.com/company/cachetme/,"Cachet is a financial services marketplace on a mission to create a better, healthier platform economy. It gives gig workers [in ride-hailing] a single insurance policy across platforms that’s fairly priced, personalised and easy to use. With services that help platform workers reduce their costs, improve their net earnings and feel empowered in their lifestyle, we make the platform economy better for everyone.","Commerce and Shopping, Financial Services, Internet Services",2,11-50,"Hedi Mardisoo, Kalle Palling",4,Early Stage Venture,2022-05-12,5500000,EUR,5708391,Series A,5500000,EUR,5708391,Series A,7589803,USD,7589803,7589803,USD,7589803,"Techstars, Icebreaker.vc, Truffle Capital, Chris Adelsbach, UNIQA Ventures",2,9,,,,,,,,,,,,,,Private,,,,,,,,,,,
Minterest,https://www.crunchbase.com/organization/minterest-05e3,Active,,"Blockchain, Financial Services, FinTech","Tallinn, Harjumaa, Estonia",Dollar for dollar Minterest delivers the highest long-term yields in DeFi.,"46,955","European Union (EU), Europe, Middle East, and Africa (EMEA)",10116,$1M to $10M,2020-01-01,year,,,,,For Profit,https://minterest.com,https://twitter.com/minterest,,https://www.linkedin.com/company/minterest/,"Minterest is a decentralised lending protocol which facilitates interest rate markets for token assets. It features a unique economic model where the protocol itself captures 100% of the fees generated from its functions, including interest, flash loan, and auto-liquidation fees. These fees are exchanged via automated buyback processes for its native MNT governance token which is then distributed to its users to reward them for their participation in the protocol’s governance. In doing so, Minterest delivers its users the highest long term yields in DeFi.","Blockchain and Cryptocurrency, Financial Services, Other",1,11-50,Josh Rogers,2,,2022-02-14,5520000,USD,5520000,Initial Coin Offering,5520000,USD,5520000,Initial Coin Offering,5520000,USD,5520000,5520000,USD,5520000,"CMT Digital, NGC Ventures, Digital Finance Group (DFG), Coin98, KR1",,29,,,,,,,,,,,,,,Private,,,,,,,,,,,
Single.Earth,https://www.crunchbase.com/organization/single-earth,Active,,"FinTech, GreenTech, Information Technology","Tallinn, Harjumaa, Estonia",Single.Earth is a fintech startup tokenizing the world's nature to make it the new gold,"47,047","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2019-01-01,year,,,,,For Profit,https://www.single.earth,https://twitter.com/SingleEarth1,https://www.facebook.com/SingleEarth,https://www.linkedin.com/company/single-earth/,"Single.Earth is a tokenization platform that enables forests, wetlands, and other planetary resources to generate profit for landowners by selling them as carbon and biodiversity credits, instead of raw materials.  It helps solve the climate crisis by building a digital twin of nature that reveals how much any area of ecological significance in the world absorbs CO2 and retains biodiversity, allowing tokens to be used to trade as an investment instrument, compensate for CO2 footprint, or contribute to climate goals. For more information, visit: https://www.single.earth/","Financial Services, Information Technology, Sustainability",2,51-100,"Andrus Aaslaid, Merit Valdsalu",2,Seed,2021-07-06,7900000,USD,7900000,Seed,7900000,USD,7900000,Seed,8237542,USD,8237542,8237542,USD,8237542,"EQT Ventures, Icebreaker.vc, Ragnar Sass",2,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
Vocal Image,https://www.crunchbase.com/organization/vocal-image,Active,,"Artificial Intelligence (AI), EdTech, Machine Learning","Tallinn, Harjumaa, Estonia",AI Voice Coach for communication skills,"47,497","European Union (EU), Europe, Middle East, and Africa (EMEA)",11311,$1M to $10M,2021-02-02,day,,,,,For Profit,https://www.vocalimage.app,,,https://www.linkedin.com/company/69500883/,"Vocal Image combines voice coaching content with a user-friendly app and proprietary AI models. These models provide personalized feedback and help build tailored coaching experiences for each user. The app offers personalized coaching to refine communication skills, overcome barriers, boost confidence, and improve relationships without high costs.","Artificial Intelligence (AI), Data and Analytics, Education, Science and Engineering, Software",,1-10,,2,Seed,2022-08-02,620000,EUR,629710,Seed,620000,EUR,629710,Seed,840000,EUR,885058,840000,EUR,885058,Startup Wise Guys,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
StakeWise,https://www.crunchbase.com/organization/stakewise,Active,,"Blockchain, Cryptocurrency, Ethereum, FinTech, Internet, Software","Tallinn, Harjumaa, Estonia",StakeWise is an open-source protocol for capital-efficient staking on Ethereum 2.0.,"48,156","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2018-01-01,year,,,,,For Profit,https://stakewise.io,https://twitter.com/stakewise_io,,https://www.linkedin.com/company/stakewise,"StakeWise is an open-source protocol for capital-efficient staking on Ethereum 2.0. The protocol abstracts away the technical complexity of running staking infrastructure and removes entry barriers for the users, allowing to generate yield from Eth2 staking with just a couple of clicks. All Ether staked through the protocol is tokenized, enabling users to apply their staked capital across other Decentralized Finance Applications and making their stake liquid. StakeWise was founded in 2018.","Blockchain and Cryptocurrency, Financial Services, Internet Services, Other, Payments, Software",2,11-50,"Dmitri Tsumak, Kirill Kutakov",2,,2022-03-02,,,,Venture - Series Unknown,,,,Venture - Series Unknown,2000000,USD,2000000,2000000,USD,2000000,"Blockdaemon, gumi Cryptos Capital (gCC), boldstart ventures, Greenfield, Collider",2,5,,,,,,,,,,,,,,Private,,,,,,,,,,,
Cognitiwe,https://www.crunchbase.com/organization/cognitiwe,Active,,"Artificial Intelligence (AI), Computer Vision, Food and Beverage, Machine Learning, Predictive Analytics, Retail Technology, Sustainability, Waste Management","Tallinn, Harjumaa, Estonia",Cognitiwe is a software company that offers fresh food retailers products to help analyze the stock levels and sales performance.,"48,691","European Union (EU), Europe, Middle East, and Africa (EMEA)",10114,$1M to $10M,2021-03-05,day,,,,,For Profit,https://cognitiwe.ai,https://x.com/cognitiwe,https://www.facebook.com/cognitiwe/,https://www.linkedin.com/company/cognitiweai,"Cognitiwe enables manufacturers and retailers to manage their business better by supplying them with real-time insights and data-driven predictions using its Predictive Vision AI Platform. Concentrating on retail and manufacturing, it provides services with its GDPR compliance and sustainability-focused structure without the need for extra hardware expenditure.","Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Food and Beverage, Hardware, Science and Engineering, Software, Sustainability",2,11-50,"Attila Algan, Mete Bayrak",2,Seed,2024-02-01,1000000,EUR,1087438,Seed,1000000,EUR,1087438,Seed,1692438,USD,1692438,1692438,USD,1692438,"Startup Wise Guys, Flat6Labs, Eleven Ventures, TechOne VC, Caucasus Ventures",1,8,,,,,,,,,,,,,,Private,,,,,,,,,,,
LeadExplorer,https://www.crunchbase.com/organization/leadexplorer,Active,,,"Kesklinn, Harjumaa, Estonia",LeadExplorer is an e-commerce marketing platform for growing direct-to-consumer brands.,"49,068","European Union (EU), Europe, Middle East, and Africa (EMEA)",10151,,2022-03-05,day,,,,,For Profit,https://leadexplorer.io/,,,,"The e-commerce marketing platform for growing direct-to-consumer brands. Only AdRoll gives you the power to connect, automate, and measure the whole customer journey, across the web.",,1,11-50,Lenore Martina,3,Early Stage Venture,2024-10-20,2100000,USD,2100000,Series A,2100000,USD,2100000,Series A,3500000,USD,3500000,3500000,USD,3500000,"Rock Maple Ventures, Griffon Ventures, AppVested, Troll Ventures",3,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
Swipelux,https://www.crunchbase.com/organization/swipelux,Active,,"Blockchain, Credit Cards, Cryptocurrency, Finance, Financial Services, FinTech, Metaverse, Payments, Transaction Processing, Web3","Tallin, Harjumaa, Estonia","Swipelux enables fast, secure fiat-to-crypto payments for businesses with global reach, instant settlements & easy integration.","49,636","European Union (EU), Europe, Middle East, and Africa (EMEA)",12618,,2021-01-01,year,,,,,For Profit,https://www.swipelux.com,https://x.com/swipelux_,,https://www.linkedin.com/company/swipeluxonramp/,"Swipelux is a leading fiat-to-crypto payment infrastructure provider tailored for Web3 businesses. Its API-driven platform enables seamless fiat processing with crypto settlements, allowing companies to accept card and bank payments and receive instant payouts in USDT and other digital assets. With global reach and support for 100+ fiat currencies, Swipelux empowers digital businesses to scale payment capabilities efficiently. The platform supports SDK, Redirect, and Host2Host (H2H) integration methods and offers full white-label customization. With instant settlements (T+0), no rolling reserves, and high acceptance rates, Swipelux eliminates traditional payment bottlenecks. It also includes advanced fraud protection, 3D Secure, and modular KYC features to ensure compliance and security. Whether you're building a Web3 ecosystem or enhancing your platform’s payment experience, Swipelux provides the infrastructure to connect fiat and crypto worlds with speed and flexibility.","Blockchain and Cryptocurrency, Financial Services, Internet Services, Lending and Investments, Media and Entertainment, Other, Payments, Software",2,11-50,"Andrey Lebedev, Filip Kollert",5,Seed,2024-01-01,,,,Seed,,,,Seed,849718,USD,849718,849718,USD,849718,"Morgan Creek Capital Management, Outlier Ventures, Morgan Creek Digital, Golden Egg Check Capital, Untapped Capital",2,6,,,,,,,,,,,,,,Private,,,,,,,,,,,
Raison,https://www.crunchbase.com/organization/raison-bb3a,Active,,"Cryptocurrency, Financial Services, FinTech, Personal Finance, Venture Capital, Wealth Management","Tallinn, Harjumaa, Estonia","Raison is an international investment group of companies offering venture deals, asset management, structured notes, etc.","50,860","European Union (EU), Europe, Middle East, and Africa (EMEA)",10119 EE,$1M to $10M,2017-11-13,day,,,,,For Profit,https://raison.app/,https://twitter.com/raisonapp,https://www.facebook.com/raisonapp/,https://www.linkedin.com/company/raisonapp,"Raison offers the following services: venture deals, asset management, structured notes, broker-dealer services, and investment consulting. With over $150 million in assets under management, the company operates offices in four countries: the USA, Estonia, Lithuania, and Kazakhstan. Raison holds licenses from the US SEC, BVI FSC, and AFSA, and is a member of US FINRA.","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Payments, Software",3,11-50,"Alexander Zaytsev, Andrey Berezin, Andrey Kononykhin",3,Seed,2021-12-17,900000,USD,900000,Seed,900000,USD,900000,Seed,1045387,USD,1045387,1948803,USD,1948803,Server Partners,1,1,1,Made Acquisitions,,,,,,,,,,,,Private,,,,,,,,,,,11
Yaga,https://www.crunchbase.com/organization/yaga-sa,Active,,"E-Commerce, Fashion, Online Portals","Tallinn, Harjumaa, Estonia","Yaga is an e-commerce site that provides t-shirts, clothing, books, magazines, and accessories for men, and women.","51,110","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2017-01-01,year,,,,,For Profit,https://www.yaga.co.za/,,https://www.facebook.com/yagasouthafrica/,https://www.linkedin.com/company/shopyaga,,"Clothing and Apparel, Commerce and Shopping, Design, Internet Services",,11-50,,1,Seed,2022-11-10,2200000,EUR,2242207,Seed,2200000,EUR,2242207,Seed,2200000,EUR,2242207,2200000,EUR,2242207,"Startup Wise Guys, Trind Ventures, Specialist VC, Markus Villig, RubyLight",1,5,,,,,,,,,,,,,,Private,,,,,,,,,,,
Creem,https://www.crunchbase.com/organization/creem,Active,,"Finance, Financial Services, Payments","Tallinn, Harjumaa, Estonia","https://www.creem.io provides SaaS, Indie Hackers and Micro-SaaS with instant financial tools and functionality as a Merchant of Record.","51,148","European Union (EU), Europe, Middle East, and Africa (EMEA)",74016,,2024-04-30,day,,,,,For Profit,https://creem.io,https://x.com/creem_io,,https://linkedin.com/company/creemio,"Creem provides Indie Hackers, Micro-SaaS and SaaS businesses with instant financial tools and functionality. As a Merchant of Record our pre-integrated embeddable components tap your existing data, boosting revenue effortlessly. No costs—pure growth potential for your business.","Financial Services, Payments",,1-10,,1,Seed,2024-10-17,150000,EUR,162438,Pre-Seed,150000,EUR,162438,Pre-Seed,150000,EUR,162438,150000,EUR,162438,Antler,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Enty,https://www.crunchbase.com/organization/enty-b7f6,Active,,"Accounting, Legal Tech, SaaS, Small and Medium Businesses, Software","Tallinn, Harjumaa, Estonia","Single Control Panel for all back-office operations, where European SMEs can orchestrate all back-office processes simultaneously.","52,029","European Union (EU), Europe, Middle East, and Africa (EMEA)",10126,Less than $1M,2020-08-15,day,,,,,For Profit,https://enty.io,,https://www.facebook.com/entyhq,https://www.linkedin.com/company/entyio/,"Enty — SaaS solution for the online management of a company. Our goal is to become an automated solution for all boring back-office operations: starting from incorporation, tax reporting, and proceeding to much more complicated tasks like equity management.","Financial Services, Other, Professional Services, Software",3,11-50,"Artem Tolkachev, Jane Shmygleva, Kirill Zheleznov",2,Seed,2024-07-25,700000,EUR,759596,Seed,700000,EUR,759596,Seed,830000,EUR,910939,830000,EUR,910939,"TMT Investments, Trado",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
Askel.ai,https://www.crunchbase.com/organization/askel-ai,Active,,"Artificial Intelligence (AI), Software","Harku, Harjumaa, Estonia",Askel.ai elevates SaaS with embedded AI automation.,"52,882","European Union (EU), Europe, Middle East, and Africa (EMEA)",76909,,2024-01-01,year,,,,,For Profit,https://askel.ai/,,,https://www.linkedin.com/company/askel-ai/about/,Askel.ai elevates SaaS with embedded AI automation.,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",2,1-10,"Joosep Kõljalg, Kristofer Kurvits",1,Seed,2024-12-08,380000,EUR,401497,Pre-Seed,380000,EUR,401497,Pre-Seed,380000,EUR,401497,380000,EUR,401497,"Superangel, Ott Kaukver, Patrick Malatack, Mark Gilbert, Janer Gorohhov",1,7,,,,,,,,,,,,,,Private,,,,,,,,,,,
OTA Sync,https://www.crunchbase.com/organization/ota-sync,Active,,"Hospitality, SaaS, Software","Tallinn, Harjumaa, Estonia",Cloud-based Hotel & Property management system. We enable hospitality professionals to automate their business!,"53,164","European Union (EU), Europe, Middle East, and Africa (EMEA)",10114,,2021-06-01,month,,,,,For Profit,https://otasync.me/,,https://www.facebook.com/ota.sync/,https://www.linkedin.com/company/ota-sync/,OTA Sync is a full cloud-based hotel & property management system with integrated channel manager and booking engine system.,"Software, Travel and Tourism",2,11-50,"Djordje Jevtic, Ilija M.",6,Seed,2024-06-01,,,,Seed,,,,Seed,1785879,USD,1785879,1785879,USD,1785879,"Startup Wise Guys, EXPERT DOJO, Presto Ventures, Silicon Gardens, Digital Serbia initiative",3,7,,,,,,,,,,,,,,Private,,,,,,,,,,,
10Lines,https://www.crunchbase.com/organization/10lines,Active,,"Indoor Positioning, Internet of Things, Navigation, Robotics","Tallinn, Harjumaa, Estonia",10Lines is developing autonomous parking lot marking robots and technological solutions in the industry of pavement marking.,"53,647","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2019-09-02,day,,,,,For Profit,https://10linesrobots.com/,,https://www.facebook.com/people/10Lines/100057305145699/,https://www.linkedin.com/company/10lines/,10Lines is developing autonomous parking lot marking robots and technological solutions to significantly increase productivity in the industry of pavement marking. Our solutions are helping striping businesses do their work much more productively with a smaller environmental footprint.,"Hardware, Internet Services, Navigation and Mapping, Science and Engineering, Software",2,1-10,"Janno Paas, Tarmo Prints",4,Seed,2024-04-24,1500000,EUR,1605004,Seed,1500000,EUR,1605004,Seed,2200000,EUR,2440979,2325000,EUR,2588668,"Tera Ventures, Karista, Butterfly Ventures, European Space Agency, Prototron",2,7,,,,,,,,,,,,,,Private,,,,,,,,,,,
QANplatform,https://www.crunchbase.com/organization/qanplatform-qan-blockchain-platform,Active,,"Blockchain, Cryptocurrency, Cyber Security, Information Technology, Quantum Computing, Software","Tallinn, Harjumaa, Estonia",QANplatform is the Quantum-resistant hybrid blockchain platform. Build your software applications like DApps or Defi and run business processes on blockchain in 5 minutes with QANplatform.,"53,892","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2019-01-01,year,,,,,For Profit,https://www.qanplatform.com,https://x.com/QANplatform,https://www.facebook.com/QANplatform,https://linkedin.com/company/qanplatform,QANplatform is a quantum-resistant hybrid blockchain platform that helps users build software applications like DApps.,"Blockchain and Cryptocurrency, Financial Services, Information Technology, Other, Payments, Privacy and Security, Science and Engineering, Software",2,11-50,"Endre Abraham, Johann Polecsak",4,,2023-12-05,15000000,USD,15000000,Venture - Series Unknown,15000000,USD,15000000,Venture - Series Unknown,17800000,USD,17800000,17800000,USD,17800000,"MBK Holding, BlackDragon, Insignius Capital, BSCPad, TrustPad",1,9,,,,,,,,,,,,,,Private,,,,,,,,,,,
Scramble,https://www.crunchbase.com/organization/scramble,Active,,"Crowdfunding, Finance, Financial Services, FinTech, Funding Platform, InsurTech","Tallinn, Harjumaa, Estonia",Scramble is a lending marketplace enabling startups to raise debt.,"53,940","European Union (EU), Europe, Middle East, and Africa (EMEA)",10141,$1M to $10M,2020-01-01,year,,,,,For Profit,https://scrambleup.com,,https://www.facebook.com/ScrambleUpCom,https://www.linkedin.com/company/scrambleup/,"Scramble is a lending marketplace enabling startups to raise debt. It allows busy professionals to provide secured growth loans to innovative businesses. Every month, they put together and present the 'batch,' which is a collection of exciting consumer goods startups looking for growth capital. Investing through Scramble typically takes less than 5 minutes per month, which fits in nicely with most professionals' hectic work and life schedules. Scramble was started in 2020 in Tallinn, Estonia.","Financial Services, Lending and Investments",1,11-50,Kamil Kurmakayev,11,Seed,2024-03-16,500000,EUR,544514,Seed,500000,EUR,544514,Seed,964102,USD,964102,964102,USD,964102,"Quiet Capital, FJ Labs, Edward Lando, Pareto Holdings, Nadav Ben-Chanoch",1,9,,,,,,,,,,,,,,Private,,,,,,,,,,,
99math,https://www.crunchbase.com/organization/99math,Active,,"E-Learning, Education, Personal Development","Tallinn, Harjumaa, Estonia",99math is e-sports in school math! Global online tournaments for kids. They get excited and start achieving in math.,"54,212","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2019-03-01,month,,,,,For Profit,http://www.99math.com,https://twitter.com/99mathgame,https://www.facebook.com/99math,https://www.linkedin.com/company/99math,99math is e-sports in school math! Global online tournaments for kids. They get excited and start achieving in math.,"Education, Software",3,1-10,"Ain Arend, Timo Timmi, Tõnis Kusmin",3,,2022-07-01,2100000,USD,2100000,Venture - Series Unknown,2100000,USD,2100000,Venture - Series Unknown,3600000,USD,3600000,3600000,USD,3600000,"Play Ventures, Change Ventures, Wise, Pipedrive, Flyer One Ventures",3,8,,,,,,,,,,,,,,Private,,,,,,,,,,,
Hepta Insights,https://www.crunchbase.com/organization/hepta-group-airborne-ltd,Active,,"Analytics, Artificial Intelligence (AI), Autonomous Vehicles, Big Data, CleanTech, Drones, Predictive Analytics, Software, Software Engineering","Tallinn, Harjumaa, Estonia","Hepta Insights is a Automating defect analysis for power lines bringing 3 dimensional world to everyone, everywhere.","54,379","European Union (EU), Europe, Middle East, and Africa (EMEA)",10118,$1M to $10M,2017-08-14,day,,,,,For Profit,https://heptaairborne.com,https://twitter.com/Hepta_Airborne,https://www.facebook.com/HeptaAirborne,https://www.linkedin.com/company/heptaairborne,"Hepta Airborne brings accurate airborne inspection to power grid operators while saving time, costs, and the environment. They have built 6-hour flight time drones that work in synergy with our autonomous data processing platforms and sensors. They work with satellites, helicopters, sensors, and software. It's not about drones, it's about big data and collecting and analysing the data as efficiently as possible.","Artificial Intelligence (AI), Consumer Electronics, Consumer Goods, Data and Analytics, Hardware, Science and Engineering, Software, Sustainability, Transportation",3,11-50,"Henri Klemmer, Siim Heering, Siim Maripuu",6,,2025-02-10,,,,Venture - Series Unknown,,,,Venture - Series Unknown,2650000,EUR,3144222,2657000,EUR,3152107,"Contrarian Ventures, EIT InnoEnergy, SpeedUp Venture Capital Group, Axon Partners Group, Prototron",5,10,,,,,,,,,,,,,,Private,,,,,,,,,,,
Salto X,https://www.crunchbase.com/organization/salto-x,Active,,"Asset Management, Financial Services, FinTech, SaaS, Software","Tallinn, Harjumaa, Estonia",An easy-to-use cap table platform designed for growing teams.,"54,840","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2021-01-01,year,,,,,For Profit,https://www.saltox.co/,https://twitter.com/joinSaltoX,,https://www.linkedin.com/company/salto-x,"Salto X is an easy-to-use cap table management platform for growing teams. It offers effortless onboarding, a user-friendly interface, and a scalable design that makes managing equity simpler and more efficient than ever.","Financial Services, Software",,11-50,,1,Seed,2022-07-08,5200000,EUR,5297107,Seed,5200000,EUR,5297107,Seed,5200000,EUR,5297107,5200000,EUR,5297107,"BoxGroup, Blockwall, byFounders, 3Commas, Liu Jiang",2,6,,,,,,,,,,,,,,Private,,,,,,,,,,,
Co-one,https://www.crunchbase.com/organization/co-one,Active,,"Artificial Intelligence (AI), Crowdsourcing, Generative AI, Machine Learning, Software","Tallinn, Harjumaa, Estonia",Co-one is a technology firm that provides a data-centric platform to facilitate curated data solutions for AI enterprises.,"54,994","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2020-04-01,month,,,,,For Profit,https://co-one.co/,https://x.com/cooneAI,,https://www.linkedin.com/company/co-one-co/,"Co-one offers a data-centric platform that leverages AI and human expertise to assist enterprises in developing high-performing AI products. Range of AI solutions includes model validation, data labeling, and data collection.","Artificial Intelligence (AI), Data and Analytics, Other, Science and Engineering, Software",2,11-50,"Ataberk Arman Kayhan, Mert Menekşe",6,Seed,2023-10-05,,,,Non-equity Assistance,640000,EUR,696962,Seed,876438,USD,876438,876438,USD,876438,"Maxis, TechOne VC, TRANGELS, Leap Investment, Lima Ventures",4,16,,,,,,,,,,,,,,Private,,,,,,,,,,,
Sentinel,https://www.crunchbase.com/organization/sentinel-cde4,Active,,"Artificial Intelligence (AI), Data Center, Machine Learning","Tallinn, Harjumaa, Estonia",Sentinel is developing a detection platform for identifying synthesized media.,"55,245","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2019-01-01,year,,,,,For Profit,https://thesentinel.ai/,https://twitter.com/Sentinel_AI,https://www.facebook.com/SentinelArtificialIntelligence,https://www.linkedin.com/company/sentinel-hq,"Sentinel works with governments, media, and defense agencies to help protect democracies from disinformation campaigns, synthetic media, and information operations by developing state-of-the-art AI detection platform.","Artificial Intelligence (AI), Data and Analytics, Hardware, Information Technology, Science and Engineering, Software",2,11-50,"Johannes Tammekänd, Kaspar Peterson",1,Seed,2020-09-14,1350000,USD,1350000,Seed,1350000,USD,1350000,Seed,1350000,USD,1350000,1350000,USD,1350000,"Specialist VC, Jaan Tallinn, Ragnar Sass, Taavet Hinrikus, Martin Henk",,5,,,,,,,,,,,,,,Private,,,,,,,,,,,
Flowstep,https://www.crunchbase.com/organization/flowstep-2269,Active,,"Information Technology, Internet, SaaS, UX Design","Tallinn, Harjumaa, Estonia",Flowstep is a copilot tool designed to help users create better designs.,"55,834","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2023-01-01,year,,,,,For Profit,https://flowstep.ai/,,,https://www.linkedin.com/company/flowstep-ai,"Flowstep is a copilot tool designed to help users create better designs faster by simply typing to generate user flows, high-fidelity UI, and JTBD. It offers a vast library of UX/UI recordings and screenshots to learn from and improve your design process.","Design, Information Technology, Internet Services, Software",4,1-10,"Kaarel Roben, Matt Clannachan, Sami Nieminen, Svyatoslav Polishchuk",2,Seed,2024-04-03,1000000,EUR,1083813,Grant,755000,EUR,799265,Pre-Seed,755000,EUR,799265,1755000,EUR,1883078,"Tera Ventures, Specialist VC, Thomas Wolf, Enterprise Estonia, Elias Aalto",2,5,,,,,,,,,,,,,,Private,,,,,,,,,,,
