Organization Name,Organization Name URL,Operating Status,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Postal Code,Estimated Revenue Range,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description,Industry Groups,Number of Founders,Number of Employees,Founders,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Number of Events
Airvolute,https://www.crunchbase.com/organization/airvolute,Active,,"Aerospace, Artificial Intelligence (AI), Drone Management, Drones, Information Technology, National Security, Navigation","Trnava, Trnava, Slovakia (Slovak Republic)",Airvolute is a deep tech company providing AI-driven autonomous flight capabilities to businesses and governments.,"62,549","European Union (EU), Europe, Middle East, and Africa (EMEA)",917 01,$1M to $10M,2020-01-01,year,,,,,For Profit,https://www.airvolute.com/,,,https://www.linkedin.com/company/airvolute/,"Airvolute provides AI-driven autonomous flight capabilities to businesses and governments. Our portfolio includes robust aerospace grade UAVs and autonomous open-architecture autopilots. Our flagship product the DroneCore is an open-architecture aerospace & military grade autopilot system with high level of autonomy, ready to conduct autonomous missions in GNSS-denied environments. DroneCore gives you incredible on-flight computing power up to 100 TOPS and can be integrated into almost any kind of UAV. Our own UAVs built on DroneCore 2.0 serve as referential platforms for further development.","Artificial Intelligence (AI), Consumer Electronics, Consumer Goods, Data and Analytics, Government and Military, Hardware, Information Technology, Navigation and Mapping, Science and Engineering, Software",2,11-50,"Jozef Rodina, Lukas Palkovic",2,Seed,2023-03-01,1100000,EUR,1173531,Seed,1100000,EUR,1173531,Seed,1600000,EUR,1760734,1600000,EUR,1760734,Vision Ventures,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Lamarr.AI,https://www.crunchbase.com/organization/lamarr-ai,Active,,"Artificial Intelligence (AI), Software, Web Development","Galanta, Trnava, Slovakia (Slovak Republic)",Lamarr.AI is developing automated solutions for building envelope diagnostics and refurbishment.,"66,610","European Union (EU), Europe, Middle East, and Africa (EMEA)",30363,$500M to $1B,2021-01-01,year,,,,,For Profit,https://lamarr.ai,,,https://www.linkedin.com/company/lamarr-ai,"Lamarr.AI is developing automated solutions for building envelope diagnostics and refurbishment. Using drones, thermal imaging, and AI-based analytics, finding and repairing envelope problems becomes faster, cheaper, and more accurate than traditional approaches.","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,1-10,,1,Seed,2024-10-16,1100000,USD,1100000,Pre-Seed,1100000,USD,1100000,Pre-Seed,1100000,USD,1100000,1100000,USD,1100000,"Newlab, SBXi, Hazelview Ventures, MidMark Capital",1,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
Boataround,https://www.crunchbase.com/organization/boataround,Active,,"Marine Transportation, Rental, Reservations","Bratislava, Bratislava, Slovakia (Slovak Republic)","Boataround is a motorboat, yacht, and catamaran rental service company.","67,380","European Union (EU), Europe, Middle East, and Africa (EMEA)",,Less than $1M,2016-01-01,year,,,,,For Profit,https://www.boataround.com,https://twitter.com/boataround_com,https://www.facebook.com/boataround,https://www.linkedin.com/company/boataround,"Boataround was founded on the premise that renting a boat should be as straightforward as booking a hotel room. Today, the organization manages yacht charter and boat rentals in 72 countries throughout the world.","Commerce and Shopping, Events, Media and Entertainment, Transportation",,51-100,,4,Seed,2024-05-27,,,,Seed,,,,Seed,15000000,CZK,631856,15000000,CZK,631856,"Reflex Capital, MITON, CB Investment Management, QQ Capital",2,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
Blockmate,https://www.crunchbase.com/organization/blockmate,Active,,"Cryptocurrency, Software","Bratislava, Bratislava, Slovakia (Slovak Republic)",Blockmate is an open-crypto API platform which integrates and connects users' crypto data to a single unified API.,"68,453","European Union (EU), Europe, Middle East, and Africa (EMEA)",851 01,,2021-01-01,year,,,,,For Profit,https://www.blockmate.io/,https://twitter.com/blockmateio,https://www.facebook.com/Blockmateio/,https://www.linkedin.com/company/blockmate/,"Blockmate is a unified API that provides premium insights into aggregated financial views for accounts, risk and credit scoring, and regulatory compliance. The company provides Blockmate Link, a fast, efficient app that can be installed in minutes.","Blockchain and Cryptocurrency, Financial Services, Payments, Software",,11-50,,3,Seed,2023-09-14,1500000,EUR,1595254,Seed,1500000,EUR,1595254,Seed,3500000,EUR,3655167,3500000,EUR,3655167,"ZAKA VC, Tensor Ventures, DEPO Ventures, BADideas.fund, Seed Starter ČS",2,8,,,,,,,,,,,,,,Private,,,,,,,,,,,
Futu,https://www.crunchbase.com/organization/futu-7661,Active,,"E-Commerce, Food and Beverage, Food Delivery, Food Processing","Nitra, Nitra, Slovakia (Slovak Republic)","Futu is an online retailer that sells nutritional food products, including vegan protein bars, sweet snacks, pasta, spreads, and nuts.","70,050","European Union (EU), Europe, Middle East, and Africa (EMEA)",949 01,,2023-01-01,year,,,,,For Profit,https://www.futu.sk/,,https://www.facebook.com/foodsforfuture,,,"Commerce and Shopping, Food and Beverage, Transportation",,,,1,Seed,2023-03-01,500000,EUR,533423,Seed,500000,EUR,533423,Seed,500000,EUR,533423,500000,EUR,533423,Vision Ventures,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
MATSUKO,https://www.crunchbase.com/organization/matsuko,Active,,"B2B, Collaboration, Computer Vision, Meeting Software, Software, Video Conferencing, Virtual Reality","Kosice, Kosice, Slovakia (Slovak Republic)","MATSUKO uses holograms to revolutionize training, making learning more immersive, effective, and future-ready.","72,095","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2016-01-26,day,,,,,For Profit,http://www.matsuko.com,https://twitter.com/matsukocompany,http://www.facebook.com/pages/Matsuko/234058246719516,http://www.linkedin.com/company/matsuko,"2D meetings are all over the world. We are stuck with the small windows of video conferencing. The lessons of COVID are accelerating ’new work’ practices that broadly encourage minimized travel and remote collaboration. It's time to deliver a sense of presence and connection for people. We have the solution now.  The most realistic holographic communication on the planet. MATSUKO is a B2B software company that revolutionizes the way organizations and people communicate remotely today. It brings people closer and improves collaboration. It creates the holographic communication that fills in the missing element in video conferences, the essence of communication, their presence. It delivers the most realistic experience of being physically anywhere while zeroing down the environmental impact by just using a single camera and a pair of mixed reality glasses.","Hardware, Information Technology, Internet Services, Messaging and Telecommunications, Other, Software",2,11-50,"Maria Vircikova, Matus Kirchmayer",2,Seed,2019-11-01,2460000,EUR,2747388,Seed,2460000,EUR,2747388,Seed,2998000,EUR,3337689,2998000,EUR,3337689,"Oktogon Ventures, IPM Group, Neulogy Ventures, Granpool Innovative Investments, InfraPartners Management",,5,,,,,,,,,,,,,,Private,,,,,,,,,,,
DimensionLab,https://www.crunchbase.com/organization/dimensionlab,Active,,"Artificial Intelligence (AI), Simulation, Software","Kosice, Kosice, Slovakia (Slovak Republic)","Software studio developing Siml.ai, a next-generation engineering and scientific platform","75,978","European Union (EU), Europe, Middle East, and Africa (EMEA)",04001,,2021-09-30,day,,,,,For Profit,https://www.dimensionlab.org/,https://twitter.com/TheDimensionLab,https://www.facebook.com/dimensionlab,https://www.linkedin.com/company/dimensionlab/,"At DimensionLab we help companies speed up simulation workflows with our AI Engineering software. Our flagship product, Siml.ai, is a platform for AI-based high-speed physics simulations. It uses physics-informed neural networks to reduce the time of numerical simulations from months to hours or minutes, thus reducing costs and significantly speeding up the development of key technologies such as nuclear fusion, developing new types of batteries, optimising designs to reduce the energy burden, improving robots to move better in extreme conditions and more.","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",4,11-50,"Branislav Kršák, Martin Muzelák, Michal Takáč, Peter Macinský",1,Seed,2022-12-31,950000,EUR,1019017,Seed,950000,EUR,1019017,Seed,950000,EUR,1019017,950000,EUR,1019017,"Lemonade Stand, Tiny VC, CB Investment Management",1,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
CloseRocket,https://www.crunchbase.com/organization/closerocket,Active,,"Information Technology, Internet","Bratislava, Bratislava, Slovakia (Slovak Republic)",CloseRocket is a B2B sales platform for sales professionals that helps businesses develop.,"76,212","European Union (EU), Europe, Middle East, and Africa (EMEA)",811 09,,2022-01-01,year,,,,,For Profit,https://www.closerocket.com/,,,https://www.linkedin.com/company/closerocket/,"Closerocket creates a B2B sales platform that help businesses find and connect with sales talent. The platform offers a number of features to assist businesses grow their sales operations, including access to a global network of sales people, a sales strategy building tool, and a sales reporting system.","Information Technology, Internet Services",,11-50,,3,Seed,2024-10-01,100000,EUR,110645,Seed,100000,EUR,110645,Seed,1100000,EUR,1194883,1100000,EUR,1194883,"ZAKA VC, STARTGUIDE VC, Vision Ventures, Jinej fond, Andrej Kiska",3,7,,,,,,,,,,,,,,Private,,,,,,,,,,,
Zoniq,https://www.crunchbase.com/organization/mobilyze-it,Active,,"Analytics, Artificial Intelligence (AI), Automotive, Big Data, Charging Infrastructure, Consulting, Electric Vehicle, Machine Learning, SaaS, Software","Bratislava, Bratislava, Slovakia (Slovak Republic)",Zoniq is AI-driven location intelligence platform to identify public EV charging hotspots,"77,540","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2020-01-01,year,,,,,For Profit,https://www.zoniq.io/,,,https://www.linkedin.com/company/zoniqio/,"Zoniq speeds up the adoption of electric vehicles by developing the closest thing to a crystal ball for understanding the public charging demand, providing essential insights to charge point operators, grid networks, and governments around the world.","Artificial Intelligence (AI), Data and Analytics, Professional Services, Science and Engineering, Software, Transportation",3,11-50,"Jakub Mazgut, Pavol Magic, Slavomir Kubacka",4,Seed,2023-08-23,500000,EUR,543287,Pre-Seed,500000,EUR,543287,Pre-Seed,800000,EUR,899507,800000,EUR,899507,"VentureOut, Vision Ventures",2,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
Veles Farming,https://www.crunchbase.com/organization/veles-farming,Active,,"AgTech, Farming","Bratislava, Bratislava, Slovakia (Slovak Republic)",Veles Farming is a vertical farming platform for producing saffron.,"78,787","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2021-09-01,month,,,,,For Profit,https://www.velesfarming.com/,,,https://www.linkedin.com/company/velesfarming/?viewAsMember=true,"Veles Farming is a vertical farming platform that produces saffron. Their platform focuses on developing templates and technology through research and crop development and grows saffron. Its products are for the food industry, cosmetics, pharmaceuticals, and textile industries.",Agriculture and Farming,1,1-10,Miroslav Hroncek,2,Seed,2022-12-20,250000,USD,250000,Seed,250000,USD,250000,Seed,808614,USD,808614,808614,USD,808614,Newchip Accelerator,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Forvio,https://www.crunchbase.com/organization/forvio,Active,,"Machine Learning, Marketing, SaaS","Kosice, Kosice, Slovakia (Slovak Republic)",All-in-one SaaS tool for optimizing budget allocation across all marketing channels.,"80,747","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2022-01-01,year,,,,,For Profit,https://www.forvio.com,https://twitter.com/Forvioapp,https://www.facebook.com/forvioapp,https://www.linkedin.com/company/forvio/,"Forvio's advanced self-serve Marketing Mix Modeling platform empowers advertisers to optimize media budget allocation and gain a holistic and strategic view of marketing performance. With a user-friendly interface, Forvio revolutionizes advertising measurement and optimization, driving remarkable ROI and fostering business growth. Advertisers can analyze the effectiveness of their marketing tactics across various channels and ensure the best allocation of resources for maximum revenue generation. Make data-driven decisions and optimize your marketing strategies in one convenient location.","Artificial Intelligence (AI), Data and Analytics, Sales and Marketing, Software",2,11-50,"Andy Kozak, Tomas Putnoky",1,Seed,2022-06-01,800000,EUR,852104,Pre-Seed,800000,EUR,852104,Pre-Seed,800000,EUR,852104,800000,EUR,852104,CB Investment Management,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Glycanostics,https://www.crunchbase.com/organization/glycanostics,Active,,"Biotechnology, Health Care, Health Diagnostics","Bratislava, Bratislava, Slovakia (Slovak Republic)",Glycanostics is a biotechnology company that provides a test for the diagnostics of prostate cancer.,"85,409","European Union (EU), Europe, Middle East, and Africa (EMEA)",84104,Less than $1M,2017-01-01,year,,,,,For Profit,https://glycanostics.com,https://twitter.com/glycanostics,,https://www.linkedin.com/company/glycanostics-ltd,"Glycanostics is a start-up company providing an early-stage cancer diagnostic test. They develop clinically validate and register an affordable, non-invasive next-gen liquid biopsy prostate cancer diagnostic test.","Biotechnology, Health Care, Science and Engineering",,11-50,,2,Seed,2021-06-16,1987387,EUR,2383890,Grant,,,,Pre-Seed,,,,1987387,EUR,2383890,"European Innovation Council, CB Investment Management",2,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
eyerim,https://www.crunchbase.com/organization/eyerim,Active,,"E-Commerce, Eyewear, Optical Communication, Shopping","Bratislava, Bratislava, Slovakia (Slovak Republic)","eyerim is an online optician store that offers instant access to products that include computer glasses, snow goggles, and sports glasses.","86,345","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2015-03-01,month,,,,,For Profit,https://www.eyerim.com/,,https://www.facebook.com/eyerim.official,https://www.linkedin.com/company/6456872,"in mutually reinforcing symbiosis. The company revolutionizes the way 160 million inhabitants of the region purchase eyewear by empowering shoppers through state-of-the art technologies and providing radical transparency since the first click. eyerim builds a top-of-mind brand encompassing everything eyewear - from sunglasses to tailor-made prescription glasses, from exquisite designer pieces to cutting-edge performance wear to mainstream classics & its independent private label collection.","Commerce and Shopping, Consumer Goods, Hardware",4,11-50,"Andrea Zahurancova, Branislav Ramsak, Martin Zahuranec, Yassaman Omidbakhsh",5,Early Stage Venture,2020-05-15,1700000,EUR,1839672,Series A,1700000,EUR,1839672,Series A,4700000,EUR,5247994,4700000,EUR,5247994,"3TS Capital Partners, Inovo.vc, Neulogy Ventures, Eterus Capital",3,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
Fumbi Network,https://www.crunchbase.com/organization/fumbi-network,Active,,"Cryptocurrency, Finance, FinTech, Security, Virtual Currency","Bratislava, Bratislava, Slovakia (Slovak Republic)",Fumbi Network is a digital investment platform that allows users to invest in a diversified portfolio of crypto assets.,"87,633","European Union (EU), Europe, Middle East, and Africa (EMEA)",821 09,$1M to $10M,2018-11-01,month,,,,,For Profit,https://fumbi.network,https://twitter.com/fumbinetwork,https://www.facebook.com/fumbi.networkSK,https://www.linkedin.com/company/fumbi/,"Fumbi Network is a leading Slovak company revolutionizing the way people invest in cryptocurrencies. Established with the goal of making cryptocurrency investments accessible, safe, and straightforward, Fumbi offers innovative solutions designed to meet the needs of both beginners and experienced investors. Acting as both a broker and a custodian, the company ensures that clients’ assets are managed securely and transparently. One of Fumbi's flagship products is the Fumbi Index Portfolio, which provides a unique opportunity to invest in a diversified portfolio of top-performing cryptocurrencies, such as Bitcoin, Ethereum, and other leading digital assets. This portfolio is dynamically managed to reflect market trends, allowing users to benefit from the overall growth of the cryptocurrency market without the need for advanced technical knowledge or active management. Fumbi stands out as a trusted platform, emphasizing user-friendly services, robust security measures, and a commitment to staying ahead of evolving industry standards. With a strong focus on innovation and customer education, Fumbi continues to drive cryptocurrency adoption in Slovakia and beyond, empowering individuals to take part in the digital economy of the future.","Blockchain and Cryptocurrency, Financial Services, Payments, Privacy and Security, Software",3,11-50,"Boris Hasko, David Stancel, Juraj Forgacs",1,Seed,2021-07-07,1500000,EUR,1768968,Seed,1500000,EUR,1768968,Seed,1500000,EUR,1768968,1500000,EUR,1768968,BaseTech Ventures,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
