Organization Name,Organization Name URL,Operating Status,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Postal Code,Estimated Revenue Range,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description,Industry Groups,Number of Founders,Number of Employees,Founders,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Number of Events
DLC.link,https://www.crunchbase.com/organization/dlc-link,Active,,Cryptocurrency,"Budapest, Budapest, Hungary",DLC.link enables developers to use native Bitcoin in their DeFi applications,"49,270","European Union (EU), Europe, Middle East, and Africa (EMEA)",1061,,2021-10-01,month,,,,,For Profit,https://www.dlc.link/,https://twitter.com/dlc_link,,https://www.linkedin.com/company/dlc-link/,"Bitcoin has proven itself as a store of value. But to earn yield on their Bitcoin, users have to first send it to a centralized custodian. This is extremely risky, as over $40Bn has been lost to date due to custodial hacks and failures. The DLC.link platform lets users lock their Bitcoin in escrow, directly in their wallet. Users can supply their Bitcoin as collateral and earn a yield while maintaining full ownership. Currently only 2% of Bitcoin is utilized. Escrow will unlock the remaining 98%, making over $1 Trillion in Bitcoin liquidity available for lending on Ethereum and other blockchains.","Blockchain and Cryptocurrency, Financial Services, Payments, Software",2,1-10,"Aki Balogh, Jesse Eisenberg",3,Seed,2024-05-09,,,,Seed,,,,Seed,2000000,USD,2000000,2000000,USD,2000000,"Sequoia Capital, Chainlink, Stacks, OKX Ventures, SBX Capital",4,16,,,,,,,,,,,,,,Private,,,,,,,,,,,
Avatao,https://www.crunchbase.com/organization/avatao-com,Active,,"Cyber Security, DevOps, E-Learning, Software, Software Engineering, Training","Budapest, Budapest, Hungary","Interactive, job-relevant security training with real-life security labs to increase the security skills of development teams","52,467","European Union (EU), Europe, Middle East, and Africa (EMEA)",1117,$1M to $10M,2014-07-08,day,,,,,For Profit,https://www.avatao.com,https://twitter.com/theavatao,https://www.facebook.com/theavatao/,https://www.linkedin.com/company/avatao,"Avatao’s security training goes beyond simple tutorials and videos offering an interactive job-relevant learning experience to developer teams, security champions, pentesters, security analysts and DevOps teams. With 600+ challenges and tutorials in 10+ languages, the platform covers a wide range of security topics across the entire security stack from OWASP Top 10 to DevSecOps and Cryptography.  The platform immerses developers in high-profile cases and provides them with real, in-depth experience with challenging security breaches. Engineers will actually learn to hack and patch the bugs themselves. This way Avatao equips software engineering teams with a security mindset that increases their capability to reduce risks and react to known vulnerabilities faster. This in turn increases the security capability of a company to ship high-quality products.","Education, Information Technology, Privacy and Security, Science and Engineering, Software",3,11-50,"Gábor Pék, Levente Buttyan, Mark Felegyhazi",3,Early Stage Venture,2021-04-19,1300000,USD,1300000,Series A,1300000,USD,1300000,Series A,2400000,USD,2400000,2400000,USD,2400000,"Speedinvest, 500 Global, 212, FastVentures, Microsec",3,7,,,,,,,,,,,,,,Private,,,,,,,,,,,1
Volteum,https://www.crunchbase.com/organization/volteum,Active,,"Software, Transportation, Travel","Budapest, Budapest, Hungary",Enabling companies to operate EV fleets easily and cost-efficiently,"55,340","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2020-01-29,day,,,,,For Profit,https://volteum.io,,https://facebook.com/volteumapp,https://www.linkedin.com/company/volteum,"Is there enough charge in the car for the next trip? When will the vehicle go out of charge? What is the optimal route? These are questions that arise every day when driving an EV. And these just get a lot worse if we are not talking about individual vehicles but 100s of them like electric van delivery fleets, public transport with e-buses or e-car company fleets. For them, electric vehicles are much more expensive and difficult to operate than normal petrol or diesel ones, not to mention the constant fear of running out of charge with 100s of vehicles at the same time. Volteum solves these issues for them every day. At Volteum our goal is to enable every company to use EVs as easily, effectively and economically as internal combustion engine vehicles. For this we are developing a software with which fleet operators can optimize their vehicles every day. The product has three main pillars: Firstly, we model and predict the energy consumption and the battery state of charge along the routes with our EV simulation engine. Secondly, based on this we plan optimal trips for the vehicles taking into account the charging needs, time, distance and costs as well. Thirdly, we also manage the daily tasks of the fleet and optimize their operation based on live data. With Volteum electric fleets save money as we optimize their fleet composition, the daily tasks, routes and the charging needs cost-effectively. They can also make sure none of the vehicles will go out of charge thanks to our simulation engine. Last but not least we save loads of human resources, manual calculations and planning with our algorithms. With this we can ensure that all tasks and routes will be covered just as easily and comfortably as with their old vehicles.","Software, Transportation, Travel and Tourism",3,11-50,"Dávid Kertész, Kornél Kálmán, Zsófia Tóth",2,Seed,2022-11-09,1250000,EUR,1252421,Seed,1250000,EUR,1252421,Seed,1372421,USD,1372421,1372421,USD,1372421,"Techstars, Day One Capital, Oktogon Ventures, Fiedler Capital, Jared Schrieber",2,10,,,,,,,,,,,,,,Private,,,,,,,,,,,
Prefixbox,https://www.crunchbase.com/organization/prefixbox,Active,,"Artificial Intelligence (AI), E-Commerce, Product Search, Retail, Retail Technology, SaaS, Search Engine, Semantic Search","Budapest, Budapest, Hungary",Prefixbox AI Search provides a state-of-the-art search and discovery solution for Enterprise retailers,"58,596","European Union (EU), Europe, Middle East, and Africa (EMEA)",1132,$1M to $10M,2014-10-07,day,,,,,For Profit,http://www.prefixbox.com,https://www.twitter.com/prefixbox,https://www.facebook.com/prefixbox,https://www.linkedin.com/company/prefixbox/,"Prefixbox’s AI Search, AI Navigation, AI Recommend, and Insights & Experimentation solutions improve the shopping experience for increased conversion rate and revenue. Prefixbox AI Search uses the latest search technology to understand meaning. By combining vector, large language models (LLMs) and GPT technology, it can extract the intent behind a general sentence in order to return relevant product results. Prefixbox AI Navigation's Related Products, Related Keywords and Related Categories modules increase engagement and help shoppers refine their search intent with just 1 click. Prefixbox AI Recommend inspires shoppers to explore your catalog with relevant recommendations that boost average order value. Prefixbox Insights can optimize your solution with insightful metrics, frequent A/B tests, and personalized search expert support.","Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Hardware, Internet Services, Science and Engineering, Software",1,51-100,Istvan Simon,7,Early Stage Venture,2023-07-15,2000000,EUR,2247300,Series A,2000000,EUR,2247300,Series A,4819816,USD,4819816,4819816,USD,4819816,"Euroventures, Baconsult, STRT Holding Nyrt",2,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
Mitzu Inc,https://www.crunchbase.com/organization/mitzu-inc,Active,,Software,"Budapest, Budapest, Hungary","Simple, warehouse native product analytics","61,301","European Union (EU), Europe, Middle East, and Africa (EMEA)",1053,Less than $1M,2023-07-01,day,,,,,For Profit,https://www.mitzu.io,,,https://www.linkedin.com/company/mitzu-io,Mitzu is a warehouse-native product analytics application. It enables stakeholders to directly access the company data warehouse without any technical skills.,Software,1,1-10,István Mészáros,1,Seed,2023-09-08,535000,USD,535000,Pre-Seed,535000,USD,535000,Pre-Seed,535000,USD,535000,535000,USD,535000,"Interactive Venture Partners, Oktogon Ventures",2,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
Cytocast,https://www.crunchbase.com/organization/cytocast,Active,,"Bioinformatics, Biotechnology, Health Care, Medical Device, Pharmaceutical, Simulation","Budapest, Budapest, Hungary",Cytocast revolutionizes the fields of drug discovery and personalized treatment through a comprehensive cell simulator.,"63,298","European Union (EU), Europe, Middle East, and Africa (EMEA)",1052,$1M to $10M,2019-03-01,day,,,,,For Profit,http://www.cytocast.com/,https://twitter.com/cytocast,https://www.facebook.com/cytocast/,https://www.linkedin.com/company/cytocast,"Cytocast is leveraging the integration of bioinformatics databases and patient data within a computer model to create a groundbreaking cell simulation software. This software holds the potential to revolutionize patient treatment, significantly impact the drug development process, and enable the identification of optimal therapeutic options. The comprehensive cell model that forms the basis of the technology combines molecular knowledge of how healthy cells function to understand the effects of perturbations caused by diseases and predict how drugs can modify cellular health.","Biotechnology, Data and Analytics, Health Care, Science and Engineering, Software",3,11-50,"Attila Csikász-Nagy, Bence Keömley-Horváth, István Reguly",3,Seed,2023-05-15,1640000,EUR,1783254,Pre-Seed,1640000,EUR,1783254,Pre-Seed,1860000,EUR,2032273,1860000,EUR,2032273,"Bonitás Ventures, FastVentures, Futurmed, Creative Accelerator, Zoiros Ventures",2,6,,,,,,,,,,,,,,Private,,,,,,,,,,,
Quino,https://www.crunchbase.com/organization/quino,Active,,"Artificial Intelligence (AI), EdTech, Education, Machine Learning, Natural Language Processing, Software","Székesfehérvár, Fejer, Hungary",Learn Easy. Learn Fast. Quino is empowering students and researchers to study faster.,"64,730","European Union (EU), Europe, Middle East, and Africa (EMEA)",8000,,2023-10-01,month,,,,,For Profit,https://quino.ai/,,https://www.facebook.com/groups/quinoai,https://www.linkedin.com/company/quino-ai/,"Quino is a learning enhancement tool that makes studying more efficient and frictionless with the power of NLP. By processing large amounts of text it can help you expedite learning as well as evaluate your knowledge.  Quino offers automatic summaries, bullet point notes, semantic search, and question-answering tools to assist you with your studies. It also generates quiz questions to test your knowledge and identify your blind spots within the lessons. We also make it possible to learn collaboratively with your friends.","Artificial Intelligence (AI), Data and Analytics, Education, Science and Engineering, Software",4,1-10,"Gergő Sebestyén, Paul J. Boylan, Tamás Imets, Ákos Jakub",1,Seed,2024-01-18,840000,USD,840000,Pre-Seed,840000,USD,840000,Pre-Seed,840000,USD,840000,840000,USD,840000,"Solus Capital, STRT Holding Nyrt",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
Leopoly 3D & XR,https://www.crunchbase.com/organization/leopoly,Active,,"3D Printing, 3D Technology, Augmented Reality, Automotive, CAD, EdTech, Edutainment, Health Care, Printing, Software","Budapest, Budapest, Hungary","3D & XR solutions tailored to your needs! We digitize education materials, customize 3D products and much more.","66,816","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2016-03-30,day,,,,,For Profit,https://leopoly.com/,https://twitter.com/weareleopoly,https://www.facebook.com/weareleopoly,https://www.linkedin.com/company/leopoly,Leopoly provides innovative software solutions for businesses to utilize XR and 3D technologies with two main focus: XR training and education software that creates interactive learning experiences available from anywhere in the world. (LeoTrainer) 3D product customization software to create customizable products that can be tailored to meet the specific needs of their customers. (LeoShape),"Content and Publishing, Design, Education, Hardware, Health Care, Manufacturing, Media and Entertainment, Software, Transportation",2,11-50,"Roland Manyai, Zoltan Karpati",3,Seed,2020-05-01,1000000,USD,1000000,Seed,1000000,USD,1000000,Seed,2200000,USD,2200000,2200000,USD,2200000,"PortfoLion Capital Partners, Solus Capital, Rothenberg Ventures",,3,,,,,,,,,,,,,,Private,,,,,,,,,,,6
Webkey,https://www.crunchbase.com/organization/webkey-development-kft,Active,,"Android, Information Technology, Internet, Internet of Things, Software","Szeged, Szeged, Hungary",Android remote access tool,"72,428","European Union (EU), Europe, Middle East, and Africa (EMEA)",,Less than $1M,2018-01-01,year,,,,,For Profit,https://webkeyapp.com/,https://twitter.com/webkeyapp,,https://www.linkedin.com/company/webkeyapp,"Webkey is a mobile device management and remote control solution for Android. With Webkey it is possible to control any Android device from a web browser including touch and key events, manage devices centrally (install / remove packages) and run terminal commands or write shell scripts on any device.","Information Technology, Internet Services, Mobile, Platforms, Software",2,1-10,"Gabor Gyovai, Zoltán Papp",3,Seed,2020-12-14,323000,EUR,392408,Seed,323000,EUR,392408,Seed,703000,EUR,820866,703000,EUR,820866,Hiventures,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Talk-A-Bot,https://www.crunchbase.com/organization/talk-a-bot,Active,,"Artificial Intelligence (AI), Customer Service, Digital Marketing, Information Technology, Internet, Mobile Advertising, Social Media Advertising, Software","Budapest, Budapest, Hungary","Talk-A-Bot is an information technology company that provides an enterprise chat-bot for corporate, company, and brand.","72,891","European Union (EU), Europe, Middle East, and Africa (EMEA)",1051,$1M to $10M,2016-08-01,month,,,,,For Profit,http://talkabot.net/en/,https://twitter.com/talk_a_bot,https://www.facebook.com/talkabot,https://www.linkedin.com/company/talk-a-bot-llc./,"Talk-A-Bot is an information technology company that provides a chatbot enterprise solution for consumer and employee communication. Talk-A-Bot was founded in 2016 and headquartered in Budapest, Hungary.","Advertising, Artificial Intelligence (AI), Data and Analytics, Information Technology, Internet Services, Other, Professional Services, Sales and Marketing, Science and Engineering, Software",3,11-50,"Akos Deliaga, Gergely Kalydi, Laszlo Papp",5,,2023-01-24,3500000,EUR,3811511,Venture - Series Unknown,3500000,EUR,3811511,Venture - Series Unknown,5472277,USD,5472277,5472277,USD,5472277,"Techstars, Day One Capital, PortfoLion Capital Partners, Széchenyi Capital Fund Management, Béla Csiszér",4,5,,,,,,,,,,,,,,Private,,,,,,,,,,,7
SignAll,https://www.crunchbase.com/organization/signall,Active,,"Communication Hardware, Computer Vision, Natural Language Processing, Real Time, Software","Budapest, Budapest, Hungary",SignAll is pioneering the first automated sign language translation solution.,"75,026","European Union (EU), Europe, Middle East, and Africa (EMEA)",,Less than $1M,2016-01-01,year,,,,,For Profit,http://www.signall.us,https://www.twitter.com/signallus,http://www.facebook.com/signallus/,https://www.linkedin.com/company/signall-technologies/,"SignAll is the only company in the World which is able to translate sign language automatically. SignAll is eliminating communication barriers, maximizing the opportunity for vocational careers and employment of the deaf working force, therefore improving their quality of life. ","Artificial Intelligence (AI), Data and Analytics, Hardware, Other, Software",2,11-50,"János Rovnyai, Zsolt Robotka",3,Seed,2020-06-19,628000,EUR,702073,Seed,628000,EUR,702073,Seed,2966000,EUR,3346179,2966000,EUR,3346179,"Credo Ventures, Hiventures, Conor Seed Capital Fund, Perion Investment Fund",,4,,,,,,,,,,,,,,Private,,,,,,,,,,,2
Munch,https://www.crunchbase.com/organization/munch-b-eat-food-waste,Active,,"E-Commerce, Food and Beverage, Food Delivery, Food Processing, Marketplace, Mobile Apps","Budapest, Budapest, Hungary","Munch is a platform that helps restaurants, bakeries, supermarkets, hotels and other stores can sell their surplus food.","75,136","European Union (EU), Europe, Middle East, and Africa (EMEA)",1072,$1M to $10M,2020-06-01,month,2025-02-11,day,,,For Profit,https://munch.hu/,,https://www.facebook.com/munch.hu,https://www.linkedin.com/company/munch-eco/,"Munch operates as a platform and a marketplace for restaurants, supermarkets, bakeries, and cafes to sell their surplus food to consumers at a discounted price.  It offers services that consist of a B2B2C food waste marketplace and MunCharity. It provides an application to its partners, through which they can manage their surplus food. If they have surplus food every day, the company can automate uploading it on the platform!","Apps, Commerce and Shopping, Food and Beverage, Mobile, Software, Transportation",5,51-100,"Albert Wettstein, Ambrus Pethes, Bence Zwecker, Botond Zsoldos, Kirill Perepelica",4,M&A,2023-11-07,,,,Series A,,,,Series A,90000,EUR,107109,90000,EUR,107109,"FJ Labs, Tilia Impact Ventures, Piton Capital, Silicon Gardens, Fiedler Capital",2,8,,Was Acquired,Munch acquired by Bonapp.eco,https://www.crunchbase.com/acquisition/bonapp-eco-acquires-munch-b-eat-food-waste--f31fa1dd,Bonapp.eco,https://www.crunchbase.com/organization/bonapp-eco,2025-02-11,day,,,,Merger,,Private,,,,,,,,,,,
