Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Regions,Description,Number of Portfolio Organizations,Number of Exits (IPO),Number of Lead Investments,Operating Status,Founded Date,Founded Date Precision,Website,LinkedIn,Industries,Industry Groups,Number of Founders,Founders,Number of Employees,Investment Stage,Company Type,Acquisition Status,IPO Status,CB Rank (Investor)
Flightradar24,https://www.crunchbase.com/organization/flightradar24,,1,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Flightradar24 is an internet-based service that shows real-time aircraft flight information on a map.,1,,1,Active,2006-01-01,year,http://www.flightradar24.com/,http://www.linkedin.com/company/flightradar24-ab,"Consumer, Crowdsourcing, Real Time",Other,1,Fredrik Lindahl,11-50,,For Profit,,Private,"19,153"
Purcari,https://www.crunchbase.com/organization/purcari,,1,,"Chisinau, Chisinau, Moldova","Europe, Middle East, and Africa (EMEA)",Purcari is a manufacturing company that specializes in the production and online retail of a wide range of wine and brandy products.,1,,,Active,1827-01-01,year,https://purcari.wine/,https://www.linkedin.com/company/purcari-wineries-plc,"E-Commerce, Food and Beverage, Wine And Spirits","Commerce and Shopping, Food and Beverage",1,Emperor Russia Nicholas,501-1000,,For Profit,"Made Acquisitions, Was Acquired",Public,"20,329"
Avet Ventures,https://www.crunchbase.com/organization/avet-ventures,"Micro VC, Venture Capital",1,,"Barcelona, Catalonia, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",Barcelona-based VC firm seeking scalable early stage innovative companies led by outstanding teams with global ambitions,1,,,Closed,2015-01-20,day,http://www.avet.ventures,https://www.linkedin.com/company/avet-ventures,"Financial Services, FinTech, Venture Capital","Financial Services, Lending and Investments",4,"David Avilés, Felix Arias, Merce Tell, Santiago Pi-Figueras",1-10,Early Stage Venture,,,Private,"20,419"
Homeserve,https://www.crunchbase.com/organization/homeserve,,1,,"Walsall, Walsall, United Kingdom","Europe, Middle East, and Africa (EMEA)",Homeserve is a consumer service company that provides home repairs and improvements to homeowners and landlords.,1,,1,Active,1993-01-01,year,https://www.homeserve.com,https://www.linkedin.com/company/homeserve,"Commercial, Electrical Distribution, Home Improvement, Home Services, Housekeeping Service","Administrative Services, Energy, Other, Real Estate",1,Richard Harpin,1001-5000,,For Profit,"Made Acquisitions, Was Acquired",Public,"20,822"
VOID Interactive,https://www.crunchbase.com/organization/void-interactive,,1,,"Dublin, Dublin, Ireland","European Union (EU), Europe, Middle East, and Africa (EMEA)",VOID Interactive is a video game developer.,1,,,Active,2016-01-01,year,https://voidinteractive.net/,https://www.linkedin.com/company/voidinteractive/,"Gaming, Video Games",Gaming,,,11-50,,For Profit,,Private,"23,485"
Firewalk Studios,https://www.crunchbase.com/organization/firewalk-studios,,1,,"Bellevue, Washington, United States","Greater Seattle Area, West Coast, Western US",Firewalk Studios is a new game development studio whose objective is to create unforgettable multiplayer experiences.,1,,,Active,2018-01-01,year,https://www.firewalkstudios.com,https://www.linkedin.com/company/firewalkstudios/about,"Animation, Online Games, Video Games","Gaming, Media and Entertainment, Video",,,51-100,,For Profit,Was Acquired,Private,"29,747"
ESG,https://www.crunchbase.com/organization/esg-e0be,,1,,"Fürstenfeldbruck, Bayern, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","ESG is a system integrator for defense/public security, specializing in secure digitization, networking, and complex systems.",1,,1,Active,1967-01-01,day,http://www.esg.de,https://www.linkedin.com/company/esg-gmbh,"Big Data, Cyber Security, Information Technology","Data and Analytics, Information Technology, Privacy and Security",,,1001-5000,,For Profit,Was Acquired,Private,"29,797"
Tullett Prebon,https://www.crunchbase.com/organization/tullett-prebon,,1,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Tullett Prebon is one of the world's leading interdealer brokers.,1,,,Active,1866-01-01,year,http://www.tullettprebon.com,https://www.linkedin.com/company/tullett-prebon,Financial Services,Financial Services,1,Matthew Marshall,1001-5000,,For Profit,Made Acquisitions,Private,"30,096"
Netcetera AG,https://www.crunchbase.com/organization/netcetera-ag,,1,,"Zürich, Zurich, Switzerland","Europe, Middle East, and Africa (EMEA)","Netcetera is a provider of digitization and software development services to the financial, media, transportation, healthcare.",1,,,Active,1996-01-01,year,https://www.netcetera.com,https://www.linkedin.com/company/netcetera,"Information Technology, Security, Software","Information Technology, Privacy and Security, Software",1,Ronnie Brunner,501-1000,,For Profit,"Made Acquisitions, Was Acquired",Private,"30,185"
Immonet.de,https://www.crunchbase.com/organization/immonet-de,,1,,"Hamburg, Hamburg, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",immowelt is an online marketplace for real estate providers and searchers.,1,,,Active,2003-01-01,year,http://www.immonet.de,https://www.linkedin.com/company/immonet-gmbh,"Information Services, Information Technology, Marketplace, Real Estate","Commerce and Shopping, Information Technology, Real Estate",,,501-1000,,For Profit,Made Acquisitions,Private,"31,681"
Hawk Infinity,https://www.crunchbase.com/organization/hawk-infinity,,1,,"Bygdøy, Oslo, Norway","Nordic Countries, Scandinavia, Europe, Middle East, and Africa (EMEA)","Tech, Health tech and Seafood",1,,1,Active,,,https://hawk.no,https://www.linkedin.com/company/hawk-infinity-as/,,,3,"Joakim Karlsen, Johan B. Michelsen, Marianne Michelsen",1-10,,For Profit,,Private,"32,871"
ClearDent,https://www.crunchbase.com/organization/cleardent,,1,,"Burnaby, British Columbia, Canada",,ClearDent  is a dental software  Company.,1,,1,Active,2002-01-01,year,https://www.cleardent.com/,https://www.linkedin.com/company/cleardent/,"Dental, Health Care, Medical, Software","Health Care, Software",2,"Peter Li, Shirley T",51-100,,For Profit,,Private,"32,879"
Bilet Dükkanı,https://www.crunchbase.com/organization/bilet-dükkanı,,1,,"Istanbul, Istanbul, Turkey","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)",Bilet Dükkanı is an online travel portal with Turkey's most advanced technological infrastructure.,1,,1,Active,,,https://www.biletdukkani.com/,https://www.linkedin.com/company/biletdukkani/,"Tour Operator, Tourism, Transportation, Travel Accommodations, Travel Agency","Transportation, Travel and Tourism",1,Burak Soylu,101-250,,For Profit,,Private,"33,733"
Univenture,https://www.crunchbase.com/organization/univenture-inc,Family Investment Office,1,,"Dublin, Ohio, United States","Great Lakes, Midwestern US","Univenture is a diversified company that specializes in creating platform technologies, products, and providing solutions.",1,,1,Active,1988-04-01,day,https://www.univenture.com,https://www.linkedin.com/company/univenture,"Packaging Services, Renewable Energy","Administrative Services, Energy, Sustainability",1,Ross Youngs,51-100,,For Profit,,Private,"35,194"
FMFW.io,https://www.crunchbase.com/organization/fmfw,,1,,"Nassau, New Providence, Bahamas",,FMFW.io is a cryptocurrency exchange company.,1,,,Active,2019-01-01,year,https://fmfw.io/,https://www.linkedin.com/company/fmfwio,"Bitcoin, Cryptocurrency, Finance, Financial Exchanges, Financial Services","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Payments, Software",1,Danish Chaudhry,11-50,,For Profit,,Private,"36,593"
Flux Group,https://www.crunchbase.com/organization/flux-group-as,,1,,"Stavanger, Rogaland, Norway","Nordic Countries, Scandinavia, Europe, Middle East, and Africa (EMEA)",Flux Group is a provider of products and services across the flow and fluid control sector of the oil and gas industry.,1,,1,Active,2014-01-01,year,http://www.fluxgroup.com/,https://www.linkedin.com/company/flux-group-as/about/,"Energy, Manufacturing, Oil and Gas","Energy, Manufacturing, Natural Resources",,,101-250,,For Profit,"Made Acquisitions, Was Acquired",Private,"40,070"
HBG Ventures,https://www.crunchbase.com/organization/hbg-ventures,Venture Capital,1,,,,HBG Ventures is a investment firm.,1,,,Active,,,,,,,,,,,,,Private,"40,302"
John O'Farrell,https://www.crunchbase.com/person/john-ofarrell,"Individual/Angel, Investment Partner",1,,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US","John O'Farrell is a general partner at the Andreessen Horowitz. John was responsible for partnerships, mergers and acquisitions and strategi...",1,,,,,,,https://www.linkedin.com/in/john-o-farrell-b7252/,,,,,,Seed,,,,"40,342"
James Wise,https://www.crunchbase.com/person/james-wise,"Individual/Angel, Investment Partner",1,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","James is a partner at Balderton Capital, formerly working in social impact, tech and policy. Since joining Balderton in 2013, he has led on ...",1,,,,,,http://www.jameswise.com/,http://www.linkedin.com/in/jamespaulwise,,,,,,"Early Stage Venture, Seed, Venture",,,,"40,938"
Cambridge Judge Business School,https://www.crunchbase.com/organization/cambridge-judge-business-school,,1,,"Cambridge, Cambridgeshire, United Kingdom","Europe, Middle East, and Africa (EMEA)",Cambridge Judge Business School is a business school of University of Cambridge located in the United Kingdom.,1,,,Active,1954-01-01,year,http://www.jbs.cam.ac.uk,http://www.linkedin.com/company/cambridge-judge-business-school,"Education, Higher Education, Universities","Education, Other",,,51-100,,,,Private,"42,359"
Nikhil Srinivasan,https://www.crunchbase.com/person/nikhil-srinivasan,"Individual/Angel, Investment Partner",1,1,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Mr Srinivasan is a Singapore national. He attended Cambridge University and Harvard’s Kennedy School.  Before joining Generali, he worked...",1,,,,,,,https://www.linkedin.com/in/nikhil-srinivasan-8531b715a/,,,,,,Seed,,,,"42,434"
Pharma C Investments,https://www.crunchbase.com/organization/pharma-c-investments,Venture Capital,1,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Pharma C Investments is an investment Vehicle set up to identify and pursue opportunities and acquisitions in companies.,1,,1,Active,2018-08-28,day,https://www.pharmacinvestments.com/,,,,,,,Seed,,,Private,"42,817"
IEBS Business School,https://www.crunchbase.com/organization/iebs-business-school,,1,,"Barcelona, Catalonia, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)","IEBS Business School is offers training in the areas of business and technology, entrepreneurship, marketing, finance, and HR.",1,,1,Active,2009-01-01,year,https://www.iebschool.com/,https://www.linkedin.com/school/iebs/,"Business Development, Marketing, Training","Education, Professional Services, Sales and Marketing",1,Oscar Fuente,101-250,,,,Private,"43,443"
Quidco,https://www.crunchbase.com/organization/quidco,,1,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Quidco is web platform that enables users to earn cash back when shopping online, in-store and on mobile.",1,,,Active,2005-05-01,day,http://www.quidco.com,https://www.linkedin.com/company/quidco,"Coupons, E-Commerce, Shopping",Commerce and Shopping,2,"Jennifer Nikkel, Paul Nikkel",101-250,,For Profit,Was Acquired,Private,"44,951"
ADAY,https://www.crunchbase.com/organization/aday,Corporate Venture Capital,1,,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Media intelligence solutions,1,,1,Active,1980-01-01,year,https://www.aday.fr/en,https://www.linkedin.com/company/aday-fr/,,,,,51-100,,,,Private,"45,457"
Solbeg,https://www.crunchbase.com/organization/solbegsoft,,1,,"Jersey City, New Jersey, United States","Greater New York Area, East Coast, Northeastern US",Solbeg delivers a comprehensive array of software development and consulting services.,1,,,Active,2008-06-01,day,https://solbeg.com/,https://www.linkedin.com/company/solbeg,"Consulting, Enterprise Applications, Facility Management, Information Technology, Mobile, Software, Software Engineering","Apps, Information Technology, Mobile, Professional Services, Real Estate, Science and Engineering, Software",,,501-1000,,For Profit,,Private,"45,846"
META,https://www.crunchbase.com/organization/meta-52cf,Venture Capital,1,,"Brussels, Brussels Hoofdstedelijk Gewest, Belgium","European Union (EU), Europe, Middle East, and Africa (EMEA)",META is a venture capital fund.,1,,1,Active,,,https://www.meta-group.com/,https://www.linkedin.com/company/meta-group_2,,,,,,,For Profit,,Private,"48,429"
Nova Reperta,https://www.crunchbase.com/organization/nova-reperta,,1,,"Brussels, Brussels Hoofdstedelijk Gewest, Belgium","European Union (EU), Europe, Middle East, and Africa (EMEA)","Nova Reperta offers Value Creation Plan, Operating Model, Customer Centricity, Operational excellence, and Agile transformation.",1,,,Active,2011-01-01,year,http://www.novareperta.com,https://www.linkedin.com/company/nova-reperta,"Advice, Consulting, Management Consulting","Media and Entertainment, Professional Services",2,"Carl Annicq, Francois Delfosse",11-50,,For Profit,,Private,"49,476"
Voog,https://www.crunchbase.com/organization/voog,,1,,"Tartu, Tartumaa, Estonia","European Union (EU), Europe, Middle East, and Africa (EMEA)",Voog is a mess-free platform that enables to build websites with a creative flow.,1,,,Active,2014-01-07,day,http://www.voog.com/,https://www.linkedin.com/company/5316910,"Internet, Web Design, Web Development","Design, Internet Services, Software",3,"Märt Kelder, Priit Haamer, Tonu Runnel",1-10,,For Profit,Was Acquired,Private,"51,169"
Zufall Logistics Group,https://www.crunchbase.com/organization/zufall-logistics-group,,1,,"Göttingen, Niedersachsen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","Zufall Logistics Group offers intelligent data logistics, customer service and value-added services for the supply chain sector.",1,,,Active,1928-01-01,year,https://www.zufall.de,https://www.linkedin.com/company/zufall-logistics-group,"Logistics, Supply Chain Management, Transportation",Transportation,,,1001-5000,,For Profit,,Private,"51,414"
itCraft,https://www.crunchbase.com/organization/itcraft,,1,,"Poland, Indiana, United States","Great Lakes, Midwestern US",itCraft is a software house company based in Poland. We create Android and iOS applications.,1,,,Active,2010-10-01,day,https://itcraftapps.com,https://www.linkedin.com/company/itcraft-s-c-,"iOS, SaaS, Software","Mobile, Platforms, Software",2,"Bartosz Pieślak, Karol Wegner",101-250,,For Profit,,Private,"51,925"
BAUER Group,https://www.crunchbase.com/organization/bauer,,1,1,"Schrobenhausen, Bayern, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",BAUER Group is an international construction and mechanical engineering group based in Schrobenhausen.,1,,1,Active,1790-01-01,year,https://www.bauer.de/,https://in.linkedin.com/company/bauer-group-,"Construction, Machinery Manufacturing, Manufacturing","Manufacturing, Real Estate",1,Andreas Bauer,10001+,,For Profit,Made Acquisitions,Private,"52,178"
Loyco,https://www.crunchbase.com/organization/loyco,,1,,"Carouge, Geneve, Switzerland","Europe, Middle East, and Africa (EMEA)",Loyco offers an integrated range of administrative and financial services allowing companies to concentrate calmly on their business.,1,,,Active,2013-01-01,year,https://www.loyco.ch/index.php?lang=1,https://www.linkedin.com/company/loyco/,"Financial Services, Human Resources, Insurance","Administrative Services, Financial Services",1,Christophe Barman,101-250,,For Profit,,Private,"53,055"
Programa,https://www.crunchbase.com/organization/programa,,1,,"Poznan, Wielkopolskie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)",Programa ™ is a software house from non-standard web applications.,1,,,Active,2007-01-01,year,https://programa.pl/en/,https://www.linkedin.com/company/programa%E2%84%A2/,"Business Development, Computer, Graphic Design, Information Technology, Product Design, Software, Web Development","Consumer Electronics, Design, Hardware, Information Technology, Professional Services, Software",3,"Marcin Szajek, Paweł Elbanowski, Wojciech Radomski",11-50,,For Profit,,Private,"54,015"
CarStudio,https://www.crunchbase.com/organization/carstudio,"Accelerator, Corporate Venture Capital",1,,"Sainghin-en-mélantois, Nord-Pas-de-Calais, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",CarStudio is an innovative autotech accelerator.,1,,,Active,2016-09-01,month,https://car.studio/,https://www.linkedin.com/company/carstudio/,"Automotive, Electric Vehicle, Incubators","Financial Services, Lending and Investments, Transportation",,,1-10,"Early Stage Venture, Seed",,,Private,"54,032"
Unipol Gruppo Finanziario,https://www.crunchbase.com/organization/unipol-gruppo-finanziario,,1,,"Bologna, Emilia-Romagna, Italy","European Union (EU), Europe, Middle East, and Africa (EMEA)",Unipol is Stock Company listed on the Italian Stock Exchange and holding company of a Group operating in the insurance and banking sector.,1,,,Active,1962-01-01,year,http://www.unipol.it,https://www.linkedin.com/company/unipol-gruppo/,"Banking, Insurance","Financial Services, Lending and Investments",,,10001+,,For Profit,,Public,"54,522"
Transport Capital,https://www.crunchbase.com/organization/transport-capital,Venture Capital,1,,"Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia","Transport Capital offers financial advisory, asset brokerage, and investment management services for maritime and aviation industries.",1,,,Active,2013-01-01,year,https://transportcapital.com,https://www.linkedin.com/company/transportcapital/,"Advice, Asset Management, Financial Services, Real Estate","Financial Services, Media and Entertainment, Real Estate",2,"D. Stephen Menzies, Philip Clausius",11-50,,For Profit,,Private,"54,525"
Summit Mining,https://www.crunchbase.com/organization/summit-mining,,1,,"Denver, Colorado, United States","Greater Denver Area, Western US","We make fair, ethical and profitable crypto mining accessible. In 2019, the monthly average ROI for our clients has been 11.89%.",1,,1,Active,2019-01-10,day,https://summitmining.io,https://www.linkedin.com/company/summit-mining/about/,"Cryptocurrency, Financial Services, Mining","Blockchain and Cryptocurrency, Financial Services, Natural Resources, Payments, Software",1,Mathieu Vincent,1-10,,For Profit,,Private,"54,826"
Adlibris,https://www.crunchbase.com/organization/adlibris,,1,,"Morgongåva, Vastmanlands Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Sweden's largest online book retailer,1,,1,Active,1997-01-01,year,https://www.adlibris.com/se,https://www.linkedin.com/company/adlibris,"Books, Retail","Commerce and Shopping, Content and Publishing, Media and Entertainment",3,"Christian Lauritzen, Fabian Fischer, Pär Svärdson",251-500,,For Profit,Made Acquisitions,Private,"56,057"
Cirdan Capital Management,https://www.crunchbase.com/organization/cirdan-capital-management,,1,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Cirdan Capital Management is a financial services fintech firm focused on innovation and technology.,1,,1,Active,2014-01-01,year,https://www.cirdancapital.com/,https://www.linkedin.com/company/cirdan-capital-management,"Financial Services, FinTech",Financial Services,1,Antonio De Negri,1-10,,For Profit,,Private,"56,402"
Ideamed Health Group,https://www.crunchbase.com/organization/ideamed-health-group,,1,,"Bad Wiessee, Bayern, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","Ideamed Health Group is specializes in three areas: psychosomatics, internal medicine and orthopedics.",1,,,Active,,,http://www.ideamed.de/,https://www.linkedin.com/company/ideamed-de,Health Care,Health Care,,,,,For Profit,,Private,"56,408"
GAEU Consulting,https://www.crunchbase.com/organization/gaeu-consulting,Venture Capital,1,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",GAEU Consulting helps companies obtain public funding aimed at the development of disruptive innovations and their commercialization.,1,,,Active,2002-01-01,year,http://www.gaeu.com,https://www.linkedin.com/company/gaeu-consulting,"Consulting, Finance, Financial Services","Financial Services, Professional Services",,,11-50,Seed,,,Private,"56,915"
Anode,https://www.crunchbase.com/organization/anode,,1,1,"Barendrecht, Zuid-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",Anode International Trading S.A. offers simple access to wholesale markets with any energy product.,1,,,Active,2001-01-01,year,http://www.anode.nl/CH/index.html,https://www.linkedin.com/company/anode_2/,"Energy, Payments, Renewable Energy","Energy, Financial Services, Payments, Sustainability",,,11-50,,For Profit,,Private,"57,072"
Estonian Business School,https://www.crunchbase.com/organization/estonian-business-school,,1,,"Tallinn, Harjumaa, Estonia","European Union (EU), Europe, Middle East, and Africa (EMEA)",Estonian Business School is a training facility that caters the needs of organizations’ management functions.,1,,,Active,1988-01-01,year,http://www.ebs.ee/en/,http://www.linkedin.com/company/estonian-business-school,,,,,11-50,,,,Private,"57,474"
Arantus,https://www.crunchbase.com/organization/arantus,Accelerator,1,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Arantus helps entrepreneurs find money and people to invest in their businesses.,1,,1,Active,2013-01-01,year,https://arantus.se/,https://in.linkedin.com/company/arantus,"B2B, Banking, Communities, Crowdfunding, Internet","Community and Lifestyle, Financial Services, Internet Services, Lending and Investments, Other",,,,"Crowdfunding, Seed",For Profit,,Private,"57,536"
Pfannenberg Group,https://www.crunchbase.com/organization/pfannenberg-group,,1,,"Hamburg, Hamburg, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Manufacturer of a comprehensive range of cooling products and electro-technology,1,,1,Active,1954-01-01,year,http://www.pfannenberg.com/,https://www.linkedin.com/company/pfannenberg-gmbh,"Computer, Consumer Goods, Electronics, Manufacturing","Consumer Electronics, Consumer Goods, Hardware, Manufacturing",,,501-1000,,For Profit,,Private,"58,797"
Highland Venture Capital,https://www.crunchbase.com/organization/highland-venture-capital,Venture Capital,1,,"Broughty Ferry, Dundee City, United Kingdom","Europe, Middle East, and Africa (EMEA)",Highland Venture Capital is an investment firm that provides equity finance for new start companies to grow businesses.,1,,1,Active,2006-01-01,year,https://www.highvc.co.uk/,,"Finance, Financial Services, Funding Platform","Financial Services, Lending and Investments",,,1-10,Seed,,,Private,"59,115"
Spielmann Capital,https://www.crunchbase.com/organization/spielmann-capital,"Angel Group, Family Investment Office, Syndicate, Venture Capital",1,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Spielmann Capital an investment firm and the family office of the Spielmann family.,1,,,Active,1996-01-01,year,http://spielmann-capital.com,https://de.linkedin.com/company/spielmann-capital,"Angel Investment, Real Estate Investment, Venture Capital","Financial Services, Lending and Investments, Real Estate",,,1-10,"Convertible Note, Early Stage Venture, Seed",,,Private,"60,184"
Szabolcs Gaborjani,https://www.crunchbase.com/person/szabolcs-gaborjani,Individual/Angel,1,,"Warsaw, Mazowieckie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)","With over 20 years in corporate finance, Szabolcs makes sure the company is financially solid and runs like clockwork.",1,,,,,,,https://www.linkedin.com/in/szabolcsgaborjani,,,,,,Seed,,,,"60,240"
iBus Media Network,https://www.crunchbase.com/organization/ibus-media-network,,1,,"Douglas, NA - Isle of Man, Isle of Man","Europe, Middle East, and Africa (EMEA)",iBus Media Network is a interactive content creation platform for marketers and designers.,1,,,Active,,,http://www.ibusmedia.com,https://www.linkedin.com/company/ibus-media-lt,"Advertising, Publishing, Video","Advertising, Content and Publishing, Media and Entertainment, Sales and Marketing, Video",1,Antanas Guoga,11-50,,For Profit,,Private,"60,444"
Doğa Venture,https://www.crunchbase.com/organization/doa-venture,Venture Capital,1,,"Istanbul, Istanbul, Turkey","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)","Doğa Venture designs, manufactures, and markets bolt tightening, cutting tools, and machine tool accessories.",1,,,Active,2012-01-01,year,http://dogaventure.com,http://www.linkedin.com/company/do-a-giri-im-venture-,"Finance, Marketing, Venture Capital","Financial Services, Lending and Investments, Sales and Marketing",,,11-50,Early Stage Venture,,,Private,"60,866"
