Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Regions,Description,Number of Portfolio Organizations,Number of Exits (IPO),Number of Lead Investments,Operating Status,Founded Date,Founded Date Precision,Website,LinkedIn,Industries,Industry Groups,Number of Founders,Founders,Number of Employees,Investment Stage,Company Type,Acquisition Status,IPO Status,CB Rank (Investor)
TXV Partners,https://www.crunchbase.com/organization/txv-partners,Venture Capital,6,1,"Austin, Texas, United States",Southern US,TXV is a seed and Series A firm headquartered in Austin with a presence in San Francisco investing in consumer and software companies.,5,,,Active,2017-11-01,month,https://txv.partners,https://www.linkedin.com/company/txvpartners,"Financial Services, Software, Venture Capital","Financial Services, Lending and Investments, Software",2,"Brandon Allen, Marcus Stroud",1-10,"Early Stage Venture, Seed",,,Private,"6,732"
Bitcoin.com,https://www.crunchbase.com/organization/bitcoin-com,,6,1,"Charlestown, Saint John Figtree, Saint Kitts and Nevis",,"Your gateway to Bitcoin and beyond. The apps and information you need to buy, sell, trade, invest, and spend cryptocurrency.",6,,1,Active,2015-01-01,year,https://bitcoin.com,https://www.linkedin.com/company/bitcoin.com/,"Bitcoin, Blockchain, Cryptocurrency, FinTech, Payments, Virtual Currency","Blockchain and Cryptocurrency, Financial Services, Other, Payments, Software",2,"Roger Ver, Roger Ver",101-250,,For Profit,Made Acquisitions,Private,"7,337"
BackFuture,https://www.crunchbase.com/organization/backfuture,Venture Capital,6,,,,Backfuture is a early stage B2B SaaS startup fund.,6,,,Active,,,https://www.backfuture.vc/,https://www.linkedin.com/company/backfuture/,,,1,Alexander Theuma,1-10,"Early Stage Venture, Seed",,,Private,"7,957"
ESA,https://www.crunchbase.com/organization/esa-2,,6,,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)","Euopean Space Agency | Technical, business & financial support for development of space-based products, services and applications.",6,,4,Active,1975-05-30,day,http://www.esa.int,https://www.linkedin.com/company/european-space-agency,"Electronics, Information Technology, Medical, Solar, Space Travel","Consumer Electronics, Energy, Hardware, Health Care, Information Technology, Natural Resources, Sustainability, Transportation",,,1001-5000,,Non-profit,,Private,"8,050"
FD Technologies,https://www.crunchbase.com/organization/first-derivatives,,6,1,"Newry, Newry and Mourne, United Kingdom","Europe, Middle East, and Africa (EMEA)","FD Technologies is a provider of products and consulting services to the largest finance, technology and energy institutions.",4,,,Active,1996-01-01,year,https://fdtechnologies.com,https://www.linkedin.com/company/first-derivatives/,"Accounting, Banking, Consulting, Finance, Financial Services, Information Technology, Management Consulting, Software","Financial Services, Information Technology, Lending and Investments, Professional Services, Software",1,Brian Conlon,1001-5000,,For Profit,Made Acquisitions,Public,"8,592"
Stellar Solutions,https://www.crunchbase.com/organization/stellar-solutions-inc,,6,,"Palo Alto, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",High impact engineering services; end-to-end technical expertise and solutions that satisfy customers’ critical needs on diverse projects,3,,,Active,1995-01-01,year,http://www.stellarsolutions.com,https://www.linkedin.com/company/stellar-solutions/,"Consulting, Information Technology, Telecommunications","Hardware, Information Technology, Professional Services",1,Celeste Ford,51-100,,For Profit,,Private,"8,865"
Vopak,https://www.crunchbase.com/organization/vopak,,6,1,"Rotterdam, Zuid-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)","Vopak is an independent tank storage company, stores and handles oil products, chemicals, liquefied petroleum and natural gases, biofuels.",4,,1,Active,1999-01-01,year,https://www.vopak.com/,https://www.linkedin.com/company/vopak/?originalSubdomain=in,Oil and Gas,"Energy, Natural Resources",1,Philippus van Ommeren,5001-10000,,For Profit,Made Acquisitions,Public,"9,336"
Oncology Ventures,https://www.crunchbase.com/organization/oncology-ventures,Venture Capital,6,,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",Oncology Ventures invests in data-driven healthcare firms that improve cancer treatment and research.,6,,2,Active,,,https://www.oncology.ventures/,https://www.linkedin.com/company/oncology-ventures/,,,1,Ben Freeberg,1-10,"Seed, Venture",,,Private,"9,802"
Gala Capital Partners,https://www.crunchbase.com/organization/gala-capital-partners,"Micro VC, Private Equity Firm, Venture Capital",6,2,"Madrid, Madrid, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)","Gala Capital is a venture capital firm, investing in startups in Spain.",5,,4,Active,1998-01-01,year,https://galacapital.com,https://www.linkedin.com/company/gala-capital/,,,1,Anand Gala,11-50,"Early Stage Venture, Private Equity, Seed",,,Private,"10,538"
Sowefund,https://www.crunchbase.com/organization/sowefund,Venture Capital,6,,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Sowefund is a platform Crowdfunding Co-innovative start-up along with investment professionals.,6,,2,Active,2014-01-01,year,https://sowefund.com/,https://www.linkedin.com/company/sowefund,"Crowdfunding, Financial Services, Venture Capital","Financial Services, Lending and Investments",3,"Benjamin Wattinne, Georges Viglietti, Jean-Philippe Leflot",11-50,"Crowdfunding, Early Stage Venture, Seed, Venture",,"Made Acquisitions, Was Acquired",Private,"10,860"
Ampli Ventures,https://www.crunchbase.com/organization/ampli-ventures,Venture Capital,6,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Ampli Ventures is a venture capital investment company focused on backing early stage software-as-a-service (SaaS) companies.,6,,5,Active,2022-01-01,year,https://www.ampli.vc/,https://www.linkedin.com/company/ampliventures,"SaaS, Venture Capital","Financial Services, Lending and Investments, Software",2,"Adrian Iredahl, Hannah Meiton",1-10,"Early Stage Venture, Seed",,,Private,"11,423"
The Motley Fool,https://www.crunchbase.com/organization/the-motley-fool,,6,,"Alexandria, Virginia, United States","Washington DC Metro Area, East Coast, Southern US","The Motley Fool is a multimedia financial services company providing websites, books, newspaper columns, TV appearances, and newsletters.",4,,1,Active,1993-07-01,day,http://fool.com,https://www.linkedin.com/company/the-motley-fool/,"Consulting, Financial Services, Marketing, News, Publishing","Content and Publishing, Financial Services, Media and Entertainment, Professional Services, Sales and Marketing",1,Tom Gardner,251-500,,For Profit,Made Acquisitions,Private,"11,875"
Commercialization Reactor,https://www.crunchbase.com/organization/commercialization-reactor,"Accelerator, Venture Capital",6,,"Riga, Riga, Latvia","European Union (EU), Europe, Middle East, and Africa (EMEA)","We create, accelerate and invest in deep-tech startups.",5,,4,Active,2009-09-30,day,http://www.commercializationreactor.com,https://www.linkedin.com/company/commercialization-reactor,"Chemical, Electronics, FinTech, Life Science, Medical Device, Renewable Energy","Biotechnology, Consumer Electronics, Energy, Financial Services, Hardware, Health Care, Science and Engineering, Sustainability",2,"Katy Raven, Voldemars Bredikis",11-50,"Early Stage Venture, Seed",,,Private,"12,114"
Lendlease,https://www.crunchbase.com/organization/lend-lease,Private Equity Firm,6,1,"Sydney, New South Wales, Australia","Asia-Pacific (APAC), Australasia",Lend Lease creates and delivers innovative and sustainable property and infrastructure solutions for future generations.,6,1,2,Active,1958-01-01,year,http://www.lendlease.com/,https://www.linkedin.com/company/lend-lease/,"Civil Engineering, Construction, Infrastructure, Project Management, Property Management, Real Estate Investment, Retirement","Administrative Services, Community and Lifestyle, Financial Services, Other, Real Estate, Science and Engineering",1,Dick Dusseldorp,10001+,,For Profit,,Public,"12,918"
General Inception,https://www.crunchbase.com/organization/general-inception,Micro VC,6,1,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",General Inception is an institutional co-founder for science-based companies.,6,,1,Active,2020-01-01,year,https://generalinception.com/,https://www.linkedin.com/company/generalinception/,,,2,"Paul Conley, Vikram Chaudhery",11-50,Seed,,Made Acquisitions,Private,"13,900"
The Sandbox Metaverse Accelerator Program,https://www.crunchbase.com/organization/the-sandbox-metaverse-accelerator-program,Accelerator,6,,,,The Sandbox Metaverse Accelerator Program will invest in blockchain startups helping to develop the open metaverse.,6,,4,Active,,,,,Metaverse,"Media and Entertainment, Software",,,,"Grant, Non Equity Assistance",,,Private,"14,280"
Carduso Capital,https://www.crunchbase.com/organization/carduso-capital,Venture Capital,6,,"Groningen, Groningen, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",Carduso Capital participates in technology companies,4,,,Active,2012-01-01,year,http://www.cardusocapital.com/,,,,,,1-10,Early Stage Venture,,,Private,"14,587"
Parrot,https://www.crunchbase.com/organization/parrot,,6,1,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)","Parrot creates, develops, and markets advanced technology wireless products for consumers and professionals.",5,,3,Active,1994-01-01,year,http://www.parrot.com/,http://www.linkedin.com/company/parrot,"Automotive, Consumer Electronics, Mobile, Product Design, Wireless","Consumer Electronics, Design, Hardware, Mobile, Transportation",2,"Henri Seydoux, Henry Seydoux",501-1000,,For Profit,Made Acquisitions,Public,"15,424"
Macmillan Cancer Support,https://www.crunchbase.com/organization/macmillan-cancer-support,,6,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Macmillan Cancer Support is one of the largest British charities and provides specialist health care,5,,1,Active,1911-01-01,year,http://www.macmillan.org.uk/,https://www.linkedin.com/company/25599,Health Care,Health Care,1,Douglas Macmillan,5001-10000,,For Profit,,Private,"15,461"
AI.FUND,https://www.crunchbase.com/organization/ai-fund,Venture Capital,6,,"Hamburg, Hamburg, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","AI.Fund is a venture capital investment. The firm seeks to invest in the software, technology, and artificial intelligence sectors.",5,,,Active,2021-01-01,year,https://ai-fund.vc/,https://www.linkedin.com/company/ai-fund/mycompany/,Artificial Intelligence (AI),"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",6,"Dr. John Lange, Fabian Westerheide, Hauke Hansen, Ingo Hoffmann, Petra Vorsteher, Ragnar Kruse",1-10,"Seed, Venture",,,Private,"15,802"
Vektor Partners,https://www.crunchbase.com/organization/vektor-partners,Venture Capital,6,1,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Vektor Partners is a venture capital firm that expertises in transportation, climate-tech, logistics and supply-chain tech.",5,1,4,Active,2020-01-01,year,http://www.vektorpartners.com,http://www.linkedin.com/company/vektor-partners-vc/,Venture Capital,"Financial Services, Lending and Investments",2,"Christopher Riley, Sebastian Bihari",1-10,"Convertible Note, Early Stage Venture, Late Stage Venture, Seed",,,Private,"17,376"
ZEISS Ventures,https://www.crunchbase.com/organization/zeiss-ventures,Corporate Venture Capital,6,,"Oberkochen, Baden-Wurttemberg, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",ZEISS Ventures is a cooperate venture arm of the ZEISS Group.,6,,5,Active,,,https://www.zeiss.com/corporate/en,https://www.linkedin.com/showcase/zeiss-ventures/,,,,,10001+,,,,Private,"17,788"
bd Partners,https://www.crunchbase.com/organization/bd-partners,Private Equity Firm,6,,"Dejvice, Hlavni mesto Praha, Czech Republic","European Union (EU), Europe, Middle East, and Africa (EMEA)",bd Partners invests in innovative projects and high-potential companies with a focus on substantial growth.,6,,2,Active,,,https://www.bdpartners.cz,,,,1,Jean-Pascal Duvieusart,1-10,,,,Private,"18,453"
WaVe-X,https://www.crunchbase.com/organization/wave-x,Venture Capital,6,,"Wiener Neudorf, Niederosterreich, Austria","European Union (EU), Europe, Middle East, and Africa (EMEA)","WaVe-X, the investment subsidiary of the Walter Group.",5,,,Active,2022-01-01,year,https://www.wave-x.vc,https://www.linkedin.com/company/wave-x-holding/,,,,,1-10,"Early Stage Venture, Seed",,,Private,"18,557"
Bauer Media,https://www.crunchbase.com/organization/bauer-media,,6,1,"Hamburg, Hamburg, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","Bauer Media is a publisher of a variety of media, with a focus on magazines.",4,,3,Active,1875-01-01,year,https://www.bauermedia.com,https://www.linkedin.com/company/bauer-media-group/,"Broadcasting, Digital Media, Media and Entertainment, News, Publishing","Content and Publishing, Media and Entertainment, Video",1,Yvonne Bauer,10001+,,For Profit,Made Acquisitions,Private,"18,570"
Shapers,https://www.crunchbase.com/organization/shapers-b00f,Venture Capital,6,,"Lisbon, Lisboa, Portugal","European Union (EU), Europe, Middle East, and Africa (EMEA)",Shapers is backed by global fintech operators and investing in fintech founders across Europe.,6,,,Active,2024-01-01,year,https://shapers.com,https://www.linkedin.com/company/shapers-vc/,,,2,"Philippe Teixeira da Mota, Thomas Teixeira da Mota",1-10,Early Stage Venture,,,Private,"18,689"
Loop Capital,https://www.crunchbase.com/organization/loop-capital,Investment Bank,6,3,"Chicago, Illinois, United States","Greater Chicago Area, Great Lakes, Midwestern US","Loop Capital is an investment bank that provides capital solutions and advisory services to businesses, governments, and institutes.",5,1,1,Active,1997-01-01,year,http://www.loopcapital.com,https://www.linkedin.com/company/loop-capital-markets,"Advice, Banking, Financial Services","Financial Services, Lending and Investments, Media and Entertainment",2,"David Nilsson Sträng, James Reynolds",101-250,,,Made Acquisitions,Private,"18,775"
Arab Bank (Switzerland),https://www.crunchbase.com/organization/arab-bank-switzerland,"Investment Bank, Syndicate",6,,"Geneva, Geneve, Switzerland","Europe, Middle East, and Africa (EMEA)",Arab Bank (Switzerland) is provides private banking services & built an excellent reputation in the successful management of client assets.,4,,1,Active,1962-01-01,year,https://www.arabbank.ch,https://www.linkedin.com/company/arab-bank-switzerland-ltd,"Banking, Finance, Financial Services","Financial Services, Lending and Investments",1,Mohd Fairuz Razi bin Sharuddin,101-250,"Debt, Early Stage Venture, Seed",,,Private,"18,913"
Metro,https://www.crunchbase.com/organization/metro-group,,6,1,"Düsseldorf, Nordrhein-Westfalen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Metro is a international specialist in the wholesale and food trade.,5,,1,Active,1964-01-01,year,https://www.metroag.de/en,https://www.linkedin.com/company/metro-group-ag-,"Consumer Electronics, Food and Beverage, Retail, Wholesale","Commerce and Shopping, Consumer Electronics, Food and Beverage, Hardware",2,"Ernst Schmidt, Wilhelm Schmidt-Ruthenbeck",10001+,,For Profit,Made Acquisitions,Delisted,"19,141"
Qubit Capital,https://www.crunchbase.com/organization/qubit-capital,Venture Capital,6,,"Jaipur, Rajasthan, India",Asia-Pacific (APAC),"Qubit Capital employs a group of committed and focused investment professionals, strategists, and business development professionals.",6,,,Active,2020-06-01,month,https://qubit.capital/,https://www.linkedin.com/company/qubit-capital,,,,,51-100,"Early Stage Venture, Seed",,,Private,"19,354"
Lifted Ventures,https://www.crunchbase.com/organization/lifted-ventures,Angel Group,6,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Lifted Ventures offers financial services, focusing on venture capital and supporting early-stage entrepreneurs.",6,,5,Active,2023-01-01,year,http://www.liftedventures.co.uk,http://www.linkedin.com/company/liftedventures,"Angel Investment, Financial Services, Impact Investing","Financial Services, Lending and Investments",,,1-10,,,,Private,"19,642"
Dakar Network Angels,https://www.crunchbase.com/organization/dakar-network-angels,Angel Group,6,,"Dakar, Dakar, Senegal","Europe, Middle East, and Africa (EMEA)",Dakar Network Angels (DNA) is an angel investor network based in Dakar.,6,,2,Active,2018-01-01,year,http://www.dakarnetworkangels.com/,https://www.linkedin.com/company/dakar-network-angels-dna/?viewAsMember=true,"Banking, Internet","Financial Services, Internet Services, Lending and Investments",1,Oluwole Oyekanmi,1-10,Early Stage Venture,,,Private,"19,665"
John Lewis & Partners,https://www.crunchbase.com/organization/john-lewis,,6,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","John Lewis is a retailer that operates department stores, home stores, supermarkets and convenience stores in the U.K. and internationally.",5,,2,Active,1864-01-01,year,http://www.johnlewis.com,http://www.linkedin.com/company/john-lewis,"Advice, Beauty, Consumer Goods, E-Commerce, Fashion, Gift, Lifestyle, Local Shopping, Retail","Clothing and Apparel, Commerce and Shopping, Community and Lifestyle, Consumer Goods, Design, Media and Entertainment",2,"John Lewis, Verity Gill",10001+,,For Profit,,Private,"19,780"
Aviva Group,https://www.crunchbase.com/organization/aviva-group,,6,1,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Aviva is a British multinational insurance company headquartered in London.,6,,1,Active,1696-01-01,year,https://www.aviva.com,https://www.linkedin.com/company/aviva-plc/,"Finance, Insurance",Financial Services,1,Thomas Bignold,10001+,,For Profit,Made Acquisitions,Public,"19,833"
Alabaster,https://www.crunchbase.com/organization/alabaster,Venture Capital,6,1,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US","Alabaster is a start-up investor in founders to help them grow breakthrough companies that will make a positive, planet-level impact.",6,1,2,Active,2018-01-01,year,https://www.alabaster.com/,https://www.linkedin.com/company/alabaster-global,,,2,"Christy Trang Le, Sonny Vu",11-50,"Early Stage Venture, Seed, Venture",,,Private,"20,245"
Climate Insiders,https://www.crunchbase.com/organization/climate-insiders,Venture Capital,6,,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Climate Tech investing community that backs the most ambitious Climate moonshots,5,,2,Active,2023-07-01,month,https://www.climateinsiders.com,https://www.linkedin.com/company/climate-insiders/about/,Venture Capital,"Financial Services, Lending and Investments",1,Yoann Berno,1-10,"Early Stage Venture, Seed",,,Private,"20,362"
Jim Davidson,https://www.crunchbase.com/person/jim-davidson-2,"Individual/Angel, Investment Partner",6,1,"Menlo Park, California, United States","San Francisco Bay Area, Silicon Valley, West Coast","Jim Davidson is one of the original founding partners of Silver Lake, which he co-founded in 1999. He is currently a Managing Partner and Ma...",6,,1,,,,,,,,,,,Seed,,,,"20,393"
54 Collective,https://www.crunchbase.com/organization/54-collective,Micro VC,6,,"Johannesburg, NA - South Africa, South Africa","Europe, Middle East, and Africa (EMEA)",54 Collective is reinventing investment in Africa to enable boundless building for entrepreneurs.,6,,3,Active,2018-01-01,year,https://54collective.vc,https://www.linkedin.com/company/54collective,Venture Capital,"Financial Services, Lending and Investments",1,Alina Truhina,101-250,Early Stage Venture,,,Private,"21,068"
NREP,https://www.crunchbase.com/organization/nrep,Private Equity Firm,6,1,"Copenhagen, Hovedstaden, Denmark","European Union (EU), Nordic Countries, Scandinavia","NREP is a real estate company that invests, develops, manages the property.",5,,2,Active,2005-01-01,year,https://nrep.com/,https://www.linkedin.com/company/nordic-real-estate-partners/,"Finance, Financial Exchanges, Financial Services, Real Estate","Financial Services, Lending and Investments, Real Estate",1,Mikkel Bulow-Lehnsby,251-500,"Debt, Early Stage Venture, Seed, Venture",For Profit,,Private,"21,488"
DB Schenker,https://www.crunchbase.com/organization/db-schenker,,6,,"Essen, Nordrhein-Westfalen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","DB Schenker is a supply chain management and logistics solutions, handling everything from logistics to customized shipping solutions.",5,,3,Active,1872-07-01,day,https://www.dbschenker.com/global,https://www.linkedin.com/company/dbschenker,"Freight Service, Logistics, Service Industry, Supply Chain Management, Transportation","Other, Transportation",1,Gottfried Schenker,10001+,,For Profit,"Made Acquisitions, Was Acquired",Private,"21,865"
RoboIT,https://www.crunchbase.com/organization/roboit,"Accelerator, Incubator",6,,"Roma, Lazio, Italy","European Union (EU), Europe, Middle East, and Africa (EMEA)","RoboIT invests in teams and startups in the field of robotics, automation, mechatronics, and application development companies.",6,,4,Active,2021-01-01,year,https://roboit.it,https://www.linkedin.com/company/roboit,"Consulting, Finance, Financial Services","Financial Services, Professional Services",,,1-10,Seed,,,Private,"21,896"
GMF Capital,https://www.crunchbase.com/organization/gmf-capital,Family Investment Office,6,2,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",GMF Capital is a private investment vehicle that engages in private equity and alternative investments.,6,2,3,Active,2013-01-01,year,http://www.gmfcapital.com,https://www.linkedin.com/company/gmf-capital-limited,,,1,Gary Fegel,11-50,"Early Stage Venture, Post-Ipo, Private Equity, Seed",,Made Acquisitions,Private,"22,191"
Beta Capital,https://www.crunchbase.com/organization/beta-capital,Private Equity Firm,6,,"Porto, Lisboa, Portugal","European Union (EU), Europe, Middle East, and Africa (EMEA)","Beta Capital was founded in September 24, 2003 by a group of entrepreneurs and enthusiasts for innovation with the goal of financing",6,,,Closed,2003-09-24,day,http://www.betacapital.pt,,"Asset Management, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Cesar Izuel,1-10,,,,Private,"22,343"
