Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Regions,Description,Number of Portfolio Organizations,Number of Exits (IPO),Number of Lead Investments,Operating Status,Founded Date,Founded Date Precision,Website,LinkedIn,Industries,Industry Groups,Number of Founders,Founders,Number of Employees,Investment Stage,Company Type,Acquisition Status,IPO Status,CB Rank (Investor)
Jagex,https://www.crunchbase.com/organization/jagex,,1,,"Cambridge, Cambridgeshire, United Kingdom","Europe, Middle East, and Africa (EMEA)",Jagex is an independent developer and publisher of online games.,1,,,Active,2001-01-01,year,http://jagex.com,http://www.linkedin.com/company/jagex,"Online Games, PC Games, Video Games",Gaming,5,"Andrew Gower, Constant Tedder, Ian Gower, Oliver Tree, Paul Gower",251-500,,For Profit,"Made Acquisitions, Was Acquired",Private,"11,144"
PayPlug,https://www.crunchbase.com/organization/payplug,,1,,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",PayPlug is an online payments platform designed for SMEs and micro-businesses.,1,,,Active,2012-05-01,day,https://www.payplug.com,https://www.linkedin.com/company/2680294/,"E-Commerce, Financial Services, FinTech, Payments","Commerce and Shopping, Financial Services, Payments",2,"Antoine Grimaud, Camille Tyan",251-500,,For Profit,"Made Acquisitions, Was Acquired",Private,"11,682"
Regen Network,https://www.crunchbase.com/organization/regen-network,,1,,"Wilmington, Delaware, United States","Greater Philadelphia Area, East Coast, Southern US","Regen Network is a global marketplace & contracting platform for Earth's ecosystem assets, services, and data.",1,,,Active,2017-01-01,year,https://www.regen.network/,https://www.linkedin.com/company/regen-network/,"Agriculture, AgTech, Blockchain, Impact Investing","Agriculture and Farming, Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Other",1,Gregory Landua,11-50,,For Profit,,Private,"14,109"
MedtechtoMarket,https://www.crunchbase.com/organization/medtechtomarket,,1,,"Ince, Wigan, United Kingdom","Europe, Middle East, and Africa (EMEA)","MedtechtoMarket is a rapid, low cost test for early detection of Sepsis.",1,,,Active,2012-01-01,year,https://www.medtechtomarket.com/,https://in.linkedin.com/company/medtechtomarket,"Biotechnology, Health Care, Medical","Biotechnology, Health Care, Science and Engineering",1,Matt Pearce,1-10,,For Profit,,Private,"15,799"
Xypher Capital,https://www.crunchbase.com/organization/xypher-capital,,1,,,,Xypher Capital is an investment firm that employs multiple strategies.,1,,1,Active,,,https://xyphercapital.com,,"Blockchain, FinTech, Gaming","Blockchain and Cryptocurrency, Financial Services, Gaming, Other",,,,,For Profit,Made Acquisitions,Private,"16,304"
Labiana Life Sciences,https://www.crunchbase.com/organization/labiana-life-sciences,,1,,"Terrassa, Catalonia, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",Labiana Life Sciences has unique operational flexibility and a great capacity to offer high quality contract manufacturing.,1,,,Active,1948-01-01,year,http://www.labiana.com/,https://www.linkedin.com/company/labiana-pharmaceuthicals-slu/,"Health Care, Life Science, Veterinary","Biotechnology, Health Care, Science and Engineering",,,101-250,,For Profit,,Private,"17,158"
Klein Group,https://www.crunchbase.com/organization/klein-group,Venture Capital,1,,"Oslo, Minnesota, United States","Great Lakes, Midwestern US","Klein Group consists of a group of companies with various investments within the media, entertainment, and e-commerce industry.",1,,,Active,2009-01-01,year,https://www.kleingroup.no,https://www.linkedin.com/company/kleingroupas,,,,,1-10,Seed,,,Private,"17,203"
Bank of Cyprus,https://www.crunchbase.com/organization/bank-of-cyprus,Investment Bank,1,,"Strovolos, Nicosia, Cyprus","Europe, Middle East, and Africa (EMEA), European Union (EU), Middle East",Bank of Cyprus is a Cyprus-based banking and financial services company.,1,,,Active,1899-01-01,year,https://bankofcyprus.com/,https://www.linkedin.com/company/bank-of-cyprus,,,,,,,,,Private,"17,705"
PlayStation,https://www.crunchbase.com/organization/playstation-0b85,,1,,"San Mateo, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",PlayStation offer digital entertainment and developing gaming platform such as gaming console and more.,1,,,Active,1994-01-01,year,https://www.playstation.com/,https://www.linkedin.com/company/playstation-sony/,Digital Entertainment,Media and Entertainment,,,5001-10000,,For Profit,Made Acquisitions,Private,"20,589"
Autorola Group,https://www.crunchbase.com/organization/autorola-group,,1,,"Odense, Syddanmark, Denmark","European Union (EU), Nordic Countries, Scandinavia","Autorola Group offers global online vehicle re-marketing, used car business intelligence, and fleet asset management tools.",1,,,Active,1996-01-01,year,http://www.autorolagroup.com/,https://www.linkedin.com/company/autorola/,"Business Intelligence, Fleet Management, Information Technology","Data and Analytics, Information Technology, Transportation",1,Peter Grøftehauge,501-1000,,For Profit,,Private,"20,936"
Utilico Emerging Markets,https://www.crunchbase.com/organization/utilico-emerging-markets,Venture Capital,1,,"Epsom, Surrey, United Kingdom","Europe, Middle East, and Africa (EMEA)","Utilico Emerging Markets provides investment opportunity to make investments in infra, utility, and related sectors in emerging markets.",1,,1,Active,2005-01-01,year,https://www.uemtrust.co.uk,,"Asset Management, Financial Services",Financial Services,,,1-10,Early Stage Venture,,,Private,"21,579"
JEX,https://www.crunchbase.com/organization/jex-e2c3,,1,,"Rotterdam, Zuid-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",JEX is the platform for companies to quickly switch with more than 100 employment agencies throughout the Netherlands.,1,,1,Active,2019-01-01,year,http://www.jex.nl/,https://www.linkedin.com/company/jex-nl/,Employment,Professional Services,,,101-250,,For Profit,,Private,"25,407"
Sandstorm,https://www.crunchbase.com/organization/sandstorm,,1,,"Palo Alto, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",Sandstorm develops a self-hostable web productivity suite that makes open-source and indie web applications viable as an ecosystem.,1,,1,Active,2014-01-01,year,https://sandstorm.io,https://www.linkedin.com/company/sandstorm-media-nft,"Apps, Mobile, Security","Apps, Mobile, Privacy and Security, Software",2,"Jade Wang, Kenton Varda",1-10,,For Profit,,Private,"26,331"
Entropy Industrial Capital,https://www.crunchbase.com/organization/entropy-industrial-capital,,1,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Entropy Industrial Capital is a venture capital firm investing in early-stage European companies in critical industries.,1,,,Active,,,http://www.entropyindustrial.com,https://www.linkedin.com/company/entropyindustrial,"Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Sam Cash,1-10,,For Profit,,Private,"29,863"
Twin Peaks Capital,https://www.crunchbase.com/organization/twin-peaks-capital,Family Investment Office,1,,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Twin Peaks Capital is the first global multi-family office for crypto self mades.,1,,,Active,2018-06-01,day,http://twinpeaks.capital,https://www.linkedin.com/company/twin-peaks-capital-llc/,,,1,Bá Minuzzi,1-10,,,,Private,"30,008"
NewMedia Holding,https://www.crunchbase.com/organization/newmedia-holding,,1,,"Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",NewMedia Holding is the owner of multiple global brands like OneDigital Entertainment.,1,,1,Active,,,https://www.newmediaholding.com,https://www.linkedin.com/company/newmediaholding/,,,1,Shabir Momin,,,,,Private,"31,436"
Salesforce,https://www.crunchbase.com/organization/mantu,,1,,"Vernier, Geneve, Switzerland","Europe, Middle East, and Africa (EMEA)","Salesforce.com is a cloud-based customer relationship management (CRM) software solution for sales, service, marketing, collaboration",1,,,Active,,,,,"Information Services, Information Technology",Information Technology,1,Olivier Brourhant,5001-10000,,For Profit,,Private,"32,811"
Yildiz Technical University,https://www.crunchbase.com/organization/yildiz-technical-university,,1,,"Istanbul, Istanbul, Turkey","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)",Yildiz Technical University has a distinguished history that dates to 1911,1,,,Active,1911-01-01,year,http://www.yildiz.edu.tr/,https://www.linkedin.com/company/ytuveribilimi,,,,,1001-5000,,For Profit,,Private,"33,268"
Genome Diagnostics,https://www.crunchbase.com/organization/genome-diagnostics-gendx,,1,,"Utrecht, Utrecht, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",GenDx develops molecular diagnostic kits and analysis software for transplantation and companion diagnostics.,1,,1,Active,2005-03-01,day,https://www.gendx.com,https://www.linkedin.com/company/gendx,"Biotechnology, Health Diagnostics, Medical, Software","Biotechnology, Health Care, Science and Engineering, Software",1,Wietse Mulder,51-100,,For Profit,Was Acquired,Private,"35,085"
O'Shaughnessy Asset Management,https://www.crunchbase.com/organization/o-shaughnessy-asset-management-llc-osam,,1,,"Stamford, Connecticut, United States","East Coast, New England, Northeastern US",O'Shaughnessy Asset Management is an investment management company offering investment strategies and management services.,1,,1,Active,1987-01-01,day,http://osam.com,https://www.linkedin.com/company/o’shaughnessy-asset-management-llc-osam.com-,"Asset Management, Finance, Financial Services",Financial Services,1,Jim O'Shaughnessy,51-100,,For Profit,Was Acquired,Private,"36,150"
University of French Riviera,https://www.crunchbase.com/organization/côte-d-azur-university,,1,,"Nice, Provence-Alpes-Cote d'Azur, France","European Union (EU), Europe, Middle East, and Africa (EMEA)","Cote d'Azur University is to develop and reinforce the site’s advantages, to overcome identified weaknesses, to structure.",1,,,Active,2020-01-01,year,https://univ-cotedazur.fr/,https://www.linkedin.com/school/univ_cotedazur/,"Education, Training, Universities","Education, Other",,,1001-5000,,,,Private,"36,468"
x-tention,https://www.crunchbase.com/organization/x-tention,,1,,"Wels, Oberosterreich, Austria","European Union (EU), Europe, Middle East, and Africa (EMEA)",x-tention provides software and service solutions for healthcare industries.,1,,,Active,2001-01-01,day,https://x-tention.com/,https://www.linkedin.com/company/x-tention/,"Health Care, Information Services, Software","Health Care, Information Technology, Software",,,51-100,,For Profit,Made Acquisitions,Private,"37,688"
Lockdown168,https://www.crunchbase.com/organization/0ms-group,,1,,,,Lockdown168 is a Online gambling company.,1,,,Active,,,https://www.mobileworldlive.com/network-tech/eutelsat-seeks-to-raise-e1-5b-for-leo-satellite-build-out,,,,,,,,,,Private,"37,823"
Orkhan Abdullayev,https://www.crunchbase.com/person/orkhan-abdullayev-37f6,Individual/Angel,1,,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","Orkhan Abdullayev is a CEO and Co-Founder at Payrails. Orkhan Abdullayev attended Rotterdam School of Management, Erasmus University.",1,,,,,,,https://www.linkedin.com/in/orkhanab,,,,,,,,,,"38,127"
Thélem Assurances,https://www.crunchbase.com/organization/thélem-assurances,,1,,"Chécy, Centre, France","European Union (EU), Europe, Middle East, and Africa (EMEA)","Thélem Assurances is an insurance company that provides wide range of insurance facilities for car, house, and health.",1,,,Active,1820-01-01,year,https://www.thelem-assurances.fr,https://www.linkedin.com/company/thelem-assurances/,"Financial Services, Insurance, Personal Finance",Financial Services,,,251-500,,For Profit,,Private,"38,448"
Brad Menezes,https://www.crunchbase.com/person/brad-menezes-be7b,Individual/Angel,1,,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",Brad Menezes is the Co-Founder & CEO of Superblocks. He previously worked at Sequoia Capital as a Scout. Brad Menezes attended the Universit...,1,,,,,,https://www.superblocks.com/,https://www.linkedin.com/in/bradmenezes,,,,,,,,,,"39,493"
X2 Dynamic,https://www.crunchbase.com/organization/x2-dynamic,,1,,,,"X2 Dynamic is to collaborate with clients to build businesses, solving problems and reducing barriers",1,,,Active,,,https://x2.bet/en,,,,,,,,,,Private,"40,091"
INOVIE GROUP,https://www.crunchbase.com/organization/inovie-group,,1,,"Montpellier, Languedoc-Roussillon, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",INOVIE GROUP specializes in medical and health diagnostics services.,1,,,Active,2010-01-01,year,https://inovie.fr,https://www.linkedin.com/company/groupe-inovie,"Health Care, Health Diagnostics, Medical",Health Care,,,5001-10000,,For Profit,Made Acquisitions,Private,"40,113"
Ikerlan,https://www.crunchbase.com/organization/ikerlan,,1,,"Mondragón, Pais Vasco, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)","IKERLAN has been a technology centre dedicated to the innovation of company products, processes and services.",1,,,Active,1974-01-01,day,http://www.ikerlan.es,https://www.linkedin.com/company/ikerlan/,,,,,251-500,,For Profit,,Private,"40,967"
Apex,https://www.crunchbase.com/organization/apex-ventures,Private Equity Firm,1,,"Los Angeles, California, United States","Greater Los Angeles Area, West Coast, Western US",Apex Ventures is a full service Real Estate Company.,1,,,Active,1983-01-01,year,http://apexventuresinc.com,https://www.linkedin.com/company/apex-ventures-inc,,,,,1-10,,,,Private,"41,306"
METASOFT & METASOFT ONEAPI,https://www.crunchbase.com/organization/metasoft-metasoft-oneapi,,1,,,,METASOFT & METASOFT ONEAPI is a rapidly-growing online casino and sports betting software provider.,1,,,Active,,,https://metasoftoneapi.com,,,,,,,,,,Private,"41,649"
Company of Entrepreneurs,https://www.crunchbase.com/organization/company-of-entrepreneurs,Entrepreneurship Program,1,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",The Company of Entrepreneurs is a Company without Livery and an aspirant Livery Company of the City of London.,1,,,Active,2014-01-01,year,https://www.entrepreneurscompany.org/,https://www.linkedin.com/groups/8101285/,"Association, Non Profit, Social Entrepreneurship","Community and Lifestyle, Other, Social Impact",,,51-100,Grant,Non-profit,,Private,"42,950"
Vivadour,https://www.crunchbase.com/organization/vivadour,,1,,"Riscle, Midi-Pyrenees, France","European Union (EU), Europe, Middle East, and Africa (EMEA)","Vivadour provides animal production, field seeds, wines, spirits, corn, wheat, vegetable seeds, and field crops services.",1,,,Active,1992-01-01,year,https://www.vivadour.coop/,https://www.linkedin.com/company/vivadour,"Animal Feed, Environmental Consulting","Agriculture and Farming, Professional Services",,,501-1000,,For Profit,,Private,"43,059"
Tokenomy,https://www.crunchbase.com/organization/tokenomy,,1,,"Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",Tokenomy is a crypto investment ecosystem.,1,,,Active,2017-10-25,day,https://www.tokenomy.com,https://www.linkedin.com/company/tokenomy/,"Blockchain, Cryptocurrency, Information Technology, Internet","Blockchain and Cryptocurrency, Financial Services, Information Technology, Internet Services, Other, Payments, Software",3,"Christian Hsieh, Oscar Darmawan, William Sutanto",51-100,,For Profit,,Private,"43,489"
Alexander Fitzgerald,https://www.crunchbase.com/person/alexander-fitzgerald,Individual/Angel,1,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Former civil servant and telecoms founder,",1,,,,,,,https://www.linkedin.com/in/alexanderjohnfitzgerald/,,,,,,,,,,"44,835"
ID Capture,https://www.crunchbase.com/organization/id-capture,,1,,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)","ID Capture is a construction company that renders site supervision, audit of engineering structures, GPA operation & plan cabinet solutions.",1,,,Active,2011-01-01,day,http://www.idcapture.fr,https://www.linkedin.com/company/id-capture/,"Asset Management, Civil Engineering, Construction, Software","Financial Services, Real Estate, Science and Engineering, Software",1,Basm Mohsen,11-50,,For Profit,,Private,"44,907"
Lindström,https://www.crunchbase.com/organization/lindström,,1,,"Helsinki, Southern Finland, Finland","European Union (EU), Nordic Countries, Scandinavia",Lindström is one of Europe’s leading textile service companies with over 165 years of experience in the textile industry.,1,,1,Active,1848-01-01,year,http://www.lindstromgroup.com/,https://www.linkedin.com/company/lindstrom,"Information Technology, Manufacturing","Information Technology, Manufacturing",,,5001-10000,,For Profit,,Private,"44,933"
Dafunda.com,https://www.crunchbase.com/organization/dafunda,,1,,"Meulaboh, Aceh, Indonesia","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",Dafunda is a cross-platform digital media company focused on delivering geek & pop-culture content to those who need it,1,,,Active,2015-09-30,day,https://dafunda.com,https://www.linkedin.com/company/dafunda,"Digital Media, Gaming, Media and Entertainment, News","Content and Publishing, Gaming, Media and Entertainment",5,"M Kautsar Juhari, Moh Channa Beck Sutansyah, Muhammad Furqan, Muhammad Hanif, Syaipul Anwar",1-10,,For Profit,,Private,"45,497"
Ponticelli Frères,https://www.crunchbase.com/organization/ponticelli-frères,,1,,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)","Ponticelli Frères specializes in the design, construction and maintenance of production facilities.",1,,,Active,1921-11-05,day,https://www.ponticelli.com/,https://www.linkedin.com/company/groupe-ponticelli-fr%C3%A8res/,"Civil Engineering, Construction, Service Industry","Other, Real Estate, Science and Engineering",,,501-1000,,For Profit,,Private,"45,587"
Digital Irish Venture Fund,https://www.crunchbase.com/organization/digital-irish-venture-fund,Venture Capital,1,,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",Digital Irish Venture Fund is a fund investing in early-stage startups.,1,,,Active,,,https://www.digitalirish.fund,https://www.linkedin.com/company/digital-irish-venture-fund,,,1,Marius Smyth,,,,,Private,"47,747"
Crédit Agricole de la Touraine et du Poitou,https://www.crunchbase.com/organization/crédit-agricole-de-la-touraine-et-du-poitou,,1,,"Poitiers, Poitou-Charentes, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Credit Agricole de la Touraine et du Poitou is a regional bank belonging to the Credit Agricole group.,1,,,Active,,,https://www.credit-agricole.fr/,https://www.linkedin.com/company/credit-agricole-de-la-touraine-et-du-poitou-crto-/,"Banking, Finance, Financial Services","Financial Services, Lending and Investments",,,1001-5000,,For Profit,,Private,"48,070"
Spyglass Capital Partners,https://www.crunchbase.com/organization/spyglass-capital-partners,Private Equity Firm,1,,"Demarest, New Jersey, United States","Greater New York Area, East Coast, Northeastern US",Spyglass Capital Partners is a private equity firm that focuses on value-add multifamily investments.,1,,1,Active,,,https://spyglasscp.com/,,"Commercial, Real Estate Investment, Residential","Financial Services, Other, Real Estate",1,Adam Cohen,1-10,Private Equity,,,Private,"49,103"
Batofin,https://www.crunchbase.com/organization/batofin,Family Investment Office,1,,"Helsinki, Southern Finland, Finland","European Union (EU), Nordic Countries, Scandinavia",Batofin operates as a single-family office.,1,,,Active,,,http://www.batofin.fi/,,,,,,11-50,Seed,,,Private,"49,874"
B2PWeb,https://www.crunchbase.com/organization/b2pweb,,1,,"Cavaillon, Provence-Alpes-Cote d'Azur, France","European Union (EU), Europe, Middle East, and Africa (EMEA)","B2PWeb is a freight exchange designed by carriers, for carriers and freight forwarders.",1,,1,Active,2006-01-01,year,https://www.b2pweb.com,https://www.linkedin.com/company/b2pweb,"Freight Service, Industrial, Information Technology, Transportation","Information Technology, Manufacturing, Transportation",,,51-100,,For Profit,,Private,"50,683"
ROI land investment,https://www.crunchbase.com/organization/roi-land-investment,Private Equity Firm,1,,"Montreal, Quebec, Canada",,"ROI Land Investments, Ltd is a Land Development Investment Company.",1,,,Active,2013-05-01,day,http://roilandinvestments.com/,http://www.linkedin.com/company/roi-land-investments-ltd-,"Infrastructure, Property Development, Real Estate","Other, Real Estate",,,1-10,,,,Private,"50,894"
Snow Capital Management,https://www.crunchbase.com/organization/snow-capital-management,Venture Capital,1,,"Sewickley, Pennsylvania, United States","Great Lakes, Northeastern US","Snow Capital Management is a fundamental, research-oriented, contrarian, value investment management firm.",1,,,Active,1980-01-01,year,https://www.snowcm.com/,https://www.linkedin.com/company/snow-capital-management-l.p./,"Finance, Financial Services, Management Consulting","Financial Services, Professional Services",,,11-50,,For Profit,,Private,"51,147"
CAJU Venture Partners,https://www.crunchbase.com/organization/caju-venture-partners,Venture Capital,1,,"Amsterdam, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",Caju Venture Partners focuses on MedTech investments in the European Union.,1,,,Active,,,https://cajuventurepartners.com/,https://www.linkedin.com/company/cajuventurepartners/,,,,,1-10,Seed,,,Private,"51,249"
Cloudbreak Ventures,https://www.crunchbase.com/organization/cloudbreak-ventures,Venture Capital,1,,"Budapest, Budapest, Hungary","European Union (EU), Europe, Middle East, and Africa (EMEA)",Cloudbreak Ventures operates as an venture capital firm,1,,,Active,,,https://www.cloudbreak.vc/,,,,,,,,,,Private,"51,466"
Nixdorf Kapital,https://www.crunchbase.com/organization/nixdorf-kapital,Venture Capital,1,,"Ruhstorf, Bayern, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Nixdorf Kapital is an investment firm.,1,,,Active,2014-01-01,year,https://nixdorf-kapital.de/,https://www.linkedin.com/company/nixdorf-kapital/about/,,,1,Dagmar Nixdorf,1-10,"Early Stage Venture, Seed",,,Private,"51,686"
Tschudi Logistics,https://www.crunchbase.com/organization/tschudi-logistics,,1,,"Lysaker, Akershus, Norway","Nordic Countries, Scandinavia, Europe, Middle East, and Africa (EMEA)",Tschudi Logistics is a worldwide provider of multimodal transport solutions.,1,,,Active,2008-01-01,year,http://www.tschudilogistics.com,https://www.linkedin.com/company/tschudi-logistics/,"Logistics, Supply Chain Management, Transportation",Transportation,,,11-50,,For Profit,,Private,"51,931"
Citeo,https://www.crunchbase.com/organization/citeo,,1,,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Citeo specializes in advanced recycled packaging and paper solutions to reduce economic and environmental impact.,1,,,Active,1992-01-01,year,https://www.citeo.com/,https://www.linkedin.com/company/citeo-france,"Environmental Consulting, Manufacturing, Packaging Services, Recycling","Administrative Services, Manufacturing, Professional Services, Sustainability",,,251-500,,For Profit,,Private,"52,157"
Rainwater Charitable Foundation,https://www.crunchbase.com/organization/richard-rainwater,,1,,"Fort Worth, Texas, United States","Dallas/Fort Worth Metroplex, Southern US",Rainwater Charitable Foundation is a non-profit organization that provides high-quality education for children.,1,,,Active,1991-01-01,year,https://rainwatercharitablefoundation.org/,https://www.linkedin.com/company/rainwater-charitable-foundation/,"Education, Health Care, Non Profit","Education, Health Care, Other, Social Impact",,,11-50,,Non-profit,,Private,"52,889"
Paginera Invest,https://www.crunchbase.com/organization/paginera-invest,Family Investment Office,1,,"Helsingborg, Skane Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia","Paginera Invest is a family-owned investment vehicle, which handles the Lundgren family's private investments.",1,,,Active,1995-01-01,year,https://paginera.eu,https://www.linkedin.com/company/paginera/,,,,,1-10,Seed,,,Private,"53,294"
Space Ventures Investors,https://www.crunchbase.com/organization/space-ventures-investors,Venture Capital,1,1,"Frankfurt, Hessen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Space Ventures Investors is an investment company for commercial satellite operators.,1,,,Active,2014-12-03,day,https://spaceventuresinvestors.com/,https://www.linkedin.com/company/1468695,"AgTech, Image Recognition, Satellite Communication, Space Travel","Agriculture and Farming, Data and Analytics, Hardware, Software, Transportation",1,Simon Drake,1-10,"Early Stage Venture, Seed",,,Private,"53,863"
