Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Regions,Description,Number of Portfolio Organizations,Number of Exits (IPO),Number of Lead Investments,Operating Status,Founded Date,Founded Date Precision,Website,LinkedIn,Industries,Industry Groups,Number of Founders,Founders,Number of Employees,Investment Stage,Company Type,Acquisition Status,IPO Status,CB Rank (Investor)
Iron Key Capital,https://www.crunchbase.com/organization/iron-key-capital,"Corporate Venture Capital, Family Investment Office, Incubator, Micro VC, Private Equity Firm, Syndicate, Venture Capital",9,,"Sheridan, Wyoming, United States",Western US,Digital Asset Venture Ecosystem,9,,,Active,2021-05-03,day,http://ironkeycapital.com,https://www.linkedin.com/company/iron-key-capital,"Blockchain, Hedge Funds, Venture Capital","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Other",1,Joseph Argiro,11-50,"Early Stage Venture, Seed",,Was Acquired,Private,"21,306"
FirstPartyCapital,https://www.crunchbase.com/organization/first-party-capital,Venture Capital,9,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","FirstPartyCapital is an early stage fund investing capital and expertise into ad tech, martech and digital media companies.",9,,5,Active,2021-01-01,year,https://firstpartycapital.com/,https://www.linkedin.com/company/firstpartycapital/,"Ad Network, Digital Marketing","Advertising, Sales and Marketing",3,"Ciarán O'Kane, Kevin Flood, Rich Ashton",1-10,Early Stage Venture,,,Private,"23,039"
firedrop,https://www.crunchbase.com/organization/firedrop-fa34,"Micro VC, Venture Capital",9,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Angel fund by Pietro Invernizzi,8,,1,Active,2023-03-01,day,https://www.firedrop.vc/,https://www.linkedin.com/company/firedrop-vc/,,,,,1-10,Seed,,,Private,"23,133"
Serendipity Capital,https://www.crunchbase.com/organization/serendipity-capital,Venture Capital,9,1,"Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",We invest in companies that enhance and secure the critical technologies and infrastructure of tomorrow.,7,,3,Active,2011-01-01,year,http://www.serendipitycapital.com,http://www.linkedin.com/company/31142651,"Artificial Intelligence (AI), Financial Services, FinTech, Machine Learning, Quantum Computing, Security, Semiconductor, Sustainability, Venture Capital","Artificial Intelligence (AI), Data and Analytics, Financial Services, Hardware, Lending and Investments, Privacy and Security, Science and Engineering, Software, Sustainability",3,"Anton Jerga, Robert Jesudason, Sean Harpur",1-10,"Early Stage Venture, Seed, Venture",,,Private,"25,189"
āltitude,https://www.crunchbase.com/organization/āltitude,Venture Capital,9,,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",āltitude invests in (pre-)seed software start-ups accelerating the digital transformation of SMEs.,9,,3,Active,2022-01-01,year,https://www.altitude-vc.com,https://www.linkedin.com/company/%C4%81ltitude,"Artificial Intelligence (AI), Information Technology, SaaS, Small and Medium Businesses, Software, Sustainability","Artificial Intelligence (AI), Data and Analytics, Information Technology, Other, Science and Engineering, Software, Sustainability",,,1-10,"Early Stage Venture, Seed",,,Private,"25,530"
HICO,https://www.crunchbase.com/organization/hico-1b42,Venture Capital,9,1,"Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",HICO is a venture capital investment firm.,9,,4,Active,2021-01-01,year,https://hico.one/,https://www.linkedin.com/company/hicoam,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",,,1-10,Early Stage Venture,,,Private,"28,159"
MaSa Partners,https://www.crunchbase.com/organization/masa-partners,Venture Capital,9,,"Chevy Chase, Maryland, United States","Washington DC Metro Area, East Coast, Southern US","MaSa Partners is a provider of financial and human capital to early stage, socially responsible companies that are changing the world.",5,,4,Active,2015-01-01,year,http://masaimpact.com,https://www.linkedin.com/company/masa-partners,,,1,Sarah Godlewski,1-10,Early Stage Venture,,,Private,"28,636"
Invoke Capital,https://www.crunchbase.com/organization/invoke-capital,"Private Equity Firm, Venture Capital",9,3,"Cambridge, Cambridgeshire, United Kingdom","Europe, Middle East, and Africa (EMEA)",Invoke is a technology investment and advisory company focused on identifying world-leading technology emerging across Europe.,5,2,6,Active,2012-11-01,day,http://www.invokecapital.com,https://www.linkedin.com/company/invoke-capital,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Dr Mike Lynch,11-50,Early Stage Venture,,,Private,"29,089"
Keeler Investments Group,https://www.crunchbase.com/organization/keeler-investment-group,Venture Capital,9,1,"Mercer Island, Washington, United States","Greater Seattle Area, West Coast, Western US",Keeler Investments Group invests in Pre-Seed and Seed technology companies in Seattle and San Francisco.,9,,,Active,2006-01-01,year,http://www.keelerinvestments.com,https://www.linkedin.com/company/keeler-investments-group,Venture Capital,"Financial Services, Lending and Investments",1,Rochelle Whelan,11-50,"Early Stage Venture, Seed, Venture",,,Private,"29,614"
Last Mile Ventures,https://www.crunchbase.com/organization/last-mile-ventures,Venture Capital,9,2,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Last Mile Ventures is a consulting and investment company focused on growth, data and sales effectiveness.",9,,,Active,2012-01-01,year,http://www.lastmileventures.com/,https://www.linkedin.com/company/last-mile-ventures,"Consulting, Financial Services, Venture Capital","Financial Services, Lending and Investments, Professional Services",1,Alessandro Santo,1-10,Seed,For Profit,,Private,"29,839"
SBT Venture Capital,https://www.crunchbase.com/organization/sbt-venture-capital-4da3,Venture Capital,9,3,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",SBT Venture Capital is managing a fin-tech fund investing in the most promising start-ups of the financial industry. ,8,,4,Closed,2013-01-01,year,,https://www.linkedin.com/company/sbt-venture-capital,,,,,1-10,"Early Stage Venture, Venture",,,Private,"30,484"
Kicker Ventures,https://www.crunchbase.com/organization/kicker-ventures,Venture Capital,9,,"Menlo Park, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",It is a Venture Capital & Private Equity,9,,1,Active,2021-01-01,year,http://www.kickerventures.com/,https://www.linkedin.com/company/kicker-ventures/,,,1,Masashi Kiyomine,1-10,"Early Stage Venture, Seed",,,Private,"30,453"
Cycle Group,https://www.crunchbase.com/organization/cycle-group-3570,Venture Capital,9,,"Luxembourg, Luxembourg, Luxembourg","European Union (EU), Europe, Middle East, and Africa (EMEA)",Cycle Eco Technology is a venture capital fund focused on investments in European companies developing climate technologies.,5,,3,Active,2017-01-01,year,https://www.cycle-group.com,https://www.linkedin.com/company/cycle-eco-tech/,,,,,1-10,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"30,764"
LVMH Luxury Ventures,https://www.crunchbase.com/organization/lvmh-luxury-ventures,Venture Capital,9,2,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",LVMH Luxury Ventures is an investment vehicle seeking minority investments in the luxury sector,9,,7,Active,2017-02-01,day,https://www.lvmhluxuryventures.com/,,,,1,Julie Bercovy,10001+,"Convertible Note, Early Stage Venture, Seed, Venture",,,Private,"31,768"
Pragmatech Ventures,https://www.crunchbase.com/organization/pragmatech-ventures,Venture Capital,9,1,"Kyiv, Kyyiv, Ukraine","Europe, Middle East, and Africa (EMEA)",Pragmatech Ventures is a venture capital firm and startup studio that aims to build fast-growing B2B SaaS and marketplace companies.,6,,5,Active,2020-01-01,year,https://pragma.tech/,https://www.linkedin.com/company/pragmatech-ventures,"B2B, Biotechnology, Information Technology, Marketplace, SaaS, Venture Capital","Biotechnology, Commerce and Shopping, Financial Services, Information Technology, Lending and Investments, Other, Science and Engineering, Software",1,Evgeny Sergeev,1-10,Seed,,,Private,"31,904"
Simplex Ventures,https://www.crunchbase.com/organization/simplex-ventures,Corporate Venture Capital,9,,"Chicago, Illinois, United States","Greater Chicago Area, Great Lakes, Midwestern US",Simplex Ventures is an investment firm.,8,,1,Active,,,https://simplextrading.com/simplex-ventures/,https://www.linkedin.com/showcase/simplex-vc/,Venture Capital,"Financial Services, Lending and Investments",,,51-100,"Early Stage Venture, Seed, Venture",,,Private,"32,717"
Nicoya,https://www.crunchbase.com/organization/nicoya,"Accelerator, Venture Capital",9,1,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Nicoya is a business-accelerating investment company focusing on foodtech.,8,,4,Active,2017-01-01,year,https://www.nicoya.se/,https://www.linkedin.com/company/nicoya-ab/about/,,,,,1-10,Early Stage Venture,,,Private,"32,767"
Leanox Impact Capital,https://www.crunchbase.com/organization/leanox-venture-capital,Venture Capital,9,1,"Essen, Nordrhein-Westfalen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Startup acceleration through impact investing I Female Founder & Investor Empowerment,8,,,Active,2021-10-20,day,https://www.leanox.eu,https://www.linkedin.com/company/leanox/,Impact Investing,"Financial Services, Lending and Investments",2,"Paulina Jänsch, Thore Vogel",1-10,"Early Stage Venture, Seed",,,Private,"33,031"
Red DAO,https://www.crunchbase.com/organization/red-dao,Venture Capital,9,,,,Red DAO is a DAO for digital fashion.,9,,2,Active,2021-09-30,day,https://reddao.xyz,https://www.linkedin.com/company/red-dao/,"Cryptocurrency, Fashion, Marketplace","Blockchain and Cryptocurrency, Clothing and Apparel, Commerce and Shopping, Design, Financial Services, Payments, Software",,,1-10,"Early Stage Venture, Seed",For Profit,,Private,"33,046"
Rhythm VC,https://www.crunchbase.com/organization/rhythm-venture-capital-llc,Venture Capital,9,,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",We Invest in and partner with early stage companies taking transformational approaches to address significant unmet needs in healthcare.,8,,1,Active,2018-01-01,year,http://rhythmvc.com,https://www.linkedin.com/company-beta/11032631/,Venture Capital,"Financial Services, Lending and Investments",1,Jordan S. Ryan,1-10,Early Stage Venture,,,Private,"34,609"
AI Startup Incubator,https://www.crunchbase.com/organization/ai-startup-incubator,"Accelerator, Incubator, Micro VC, Venture Capital",9,1,"Prague, Hlavni mesto Praha, Czech Republic","European Union (EU), Europe, Middle East, and Africa (EMEA)","AI Startup Incubator (AISI) is part of Look AI Ventures, an early-stage investment fund focusing exclusively on AI startups.",9,,,Active,2017-08-01,month,https://www.suincubator.ai/,https://www.linkedin.com/company/18162430/,"Artificial Intelligence (AI), Machine Learning, Software","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",2,"Martin Havlík, Petr Sramek",1-10,"Early Stage Venture, Seed",,,Private,"35,341"
Segulah Medical Acceleration,https://www.crunchbase.com/organization/segulah-medical-acceleration,"Private Equity Firm, Venture Capital",9,1,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Segulah Medical Acceleration is a investment company focusing on innovative medical technology companies.,9,1,6,Active,2021-01-01,year,https://segulahmedical.com/,https://www.linkedin.com/company/segulah-medical-acceleration/,,,1,Gabriel Urwitz,1-10,"Early Stage Venture, Private Equity",,,Private,"35,990"
NuVX Capital,https://www.crunchbase.com/organization/nuvx-capital,Venture Capital,9,1,"Dubai, Dubai, United Arab Emirates","Europe, Middle East, and Africa (EMEA), Gulf Cooperation Council (GCC), Middle East",Company’s strategy is to assemble a diversified portfolio of investments in leading deep tech technology companies.,9,,1,Active,2021-01-01,year,https://nuvx.capital/,https://www.linkedin.com/company/nuvx-capital-management/about/,,,2,"Nikolay Guzakov, Sergei Nikulin",1-10,"Early Stage Venture, Seed",,,Private,"36,476"
MOCHAX,https://www.crunchbase.com/organization/mocha-ventures,Venture Capital,9,,"Limassol, Limassol, Cyprus","Europe, Middle East, and Africa (EMEA), European Union (EU), Middle East","Trusted investments, smart risk management, and strategic growth success. We deliver tokenised solutions backed by real-world assets",9,,,Active,2024-01-01,year,https://mochax.xyz,https://www.linkedin.com/company/mocha-ventures,"Business Development, Finance, Financial Services","Financial Services, Professional Services",3,"Gregory Griffiths, Joseph Little, Renato Brioni",1-10,"Early Stage Venture, Initial Coin Offering, Seed",,,Private,"36,476"
Portico Ventures,https://www.crunchbase.com/organization/portico-ventures,Venture Capital,9,,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",Portico Ventures is an early stage venture firm with an emphasis on technical development focused on companies in the blockchain sector,9,,,Active,2020-01-01,year,http://portico.vc,https://www.linkedin.com/company/porticovc/,,,1,Tom Joseph,1-10,Early Stage Venture,,,Private,"37,475"
BSCStation,https://www.crunchbase.com/organization/bscstation,Venture Capital,9,,"Ho Chi Minh City, NA - Vietnam, Vietnam","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",BSCStation is the leading DEX on Binance Smart Chain (BSC) with the best farms in Defi and a lottery for BSCS.,9,,,Active,2019-01-01,year,https://bscstation.finance/,https://www.linkedin.com/company/bscsfinance/,"Blockchain, Financial Services","Blockchain and Cryptocurrency, Financial Services, Other",1,J. Scofield,51-100,,,,Private,"37,961"
SIGMA Venture Partners,https://www.crunchbase.com/organization/sigma-actuarial-consulting-group,"Corporate Venture Capital, Venture Capital",9,2,"Brentwood, Tennessee, United States",Southern US,"SIGMA Venture Partners is an early-stage fund that invests in fast-growing, high-margin, scalable technology companies.",9,,,Active,1995-01-01,day,https://www.sigmaactuary.com,https://www.linkedin.com/company/sigma-actuarial-consulting-group-inc-/,"Consulting, Insurance, Risk Management, Venture Capital","Financial Services, Lending and Investments, Professional Services",2,"AL Rhodes, Timothy Coomer",11-50,"Early Stage Venture, Seed",,,Private,"38,441"
RR² CAPITAL,https://www.crunchbase.com/organization/rr²-capital,Venture Capital,9,,"Andorra La Vella, Andorra la Vella, Andorra","Europe, Middle East, and Africa (EMEA)",RR² CAPITAL is a venture capital firm that provides investment services.,9,,1,Active,2021-01-01,year,https://www.rr2.capital/,,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Aleph Zero,,"Early Stage Venture, Seed, Venture",,,Private,"39,910"
Driventure,https://www.crunchbase.com/organization/driventure,Venture Capital,9,,"Istanbul, Istanbul, Turkey","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)",Driventure is the venture capital arm of Ford Otosan that focuses on seed and early-stage startups in the auto-tech sector.,7,,3,Active,2019-01-01,year,https://driventure.com/,https://www.linkedin.com/company/driventure,"Automotive, Venture Capital","Financial Services, Lending and Investments, Transportation",,,1-10,"Early Stage Venture, Seed",,,Private,"39,639"
Scytale Ventures,https://www.crunchbase.com/organization/scytale-ventures,Venture Capital,9,,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","Scytale Ventures is a team of investment management experts, blockchain technology experts, and entrepreneurs.",9,,5,Active,2017-01-01,year,http://scytale.ventures/,https://www.linkedin.com/company/scytale-ventures/,"Cryptocurrency, Information Technology, Venture Capital","Blockchain and Cryptocurrency, Financial Services, Information Technology, Lending and Investments, Payments, Software",3,"Marcel Rebros, Mark Cachia, Mattia Gagliardi",11-50,"Early Stage Venture, Seed, Venture",,,Private,"40,007"
RBV Capital,https://www.crunchbase.com/organization/rbv-capital,Venture Capital,9,2,"Zug, Zug, Switzerland","Europe, Middle East, and Africa (EMEA)",RBV Capital is a Zug-based life sciences VC firm established in 2014.,7,,4,Active,2013-01-01,year,http://www.rbvcapital.com,https://www.linkedin.com/company/rusbio-ventures,Venture Capital,"Financial Services, Lending and Investments",,,1-10,"Early Stage Venture, Late Stage Venture",,,Private,"44,635"
Summit Group,https://www.crunchbase.com/organization/summit-group,Venture Capital,9,1,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Summit Grroup seeks to invest in financial, marketing, business services, property services, medical services, and energy companies.",9,,1,Active,1985-01-01,year,http://www.summit-group.co.uk/,https://www.linkedin.com/company/the-summit-group-limited/,"Angel Investment, Consulting, Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments, Professional Services",2,"Barry Sack, Kit Hunter Gordon",1-10,Venture,,Made Acquisitions,Private,"46,242"
Omakase Investment Club,https://www.crunchbase.com/organization/omakase-investment-club,Venture Capital,9,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",OMAKASE Investment Club is an early stage venture capital fund investing in startups within the Food & Beverage sector.,7,,3,Active,2018-12-01,month,http://www.omakase.vc,https://www.linkedin.com/company/omakase-investment-club,Food and Beverage,Food and Beverage,1,Omar Alkhawaja,1-10,"Early Stage Venture, Seed, Venture",,,Private,"47,131"
Sixth Element Capital,https://www.crunchbase.com/organization/sixth-element-capital,Venture Capital,9,1,"Berkhamsted, Buckinghamshire, United Kingdom","Europe, Middle East, and Africa (EMEA)",Sixth Element Capital is a firm specializing in early stage investment.,5,1,4,Active,2010-01-01,year,http://www.sixthelementcapital.com/,https://www.linkedin.com/company/20677176/,"Health Care, Health Diagnostics",Health Care,2,"Ralph Villiger, Robert James",1-10,Early Stage Venture,,,Private,"50,198"
Indicator Fund,https://www.crunchbase.com/organization/indicator-fund,"Angel Group, Venture Capital",9,2,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Indicator Fund is a seed-stage investment fund that invests in technology-focused entrepreneurs.,8,,,Active,,,http://www.indicatorfund.com/,https://www.linkedin.com/company/indicator-fund/,,,2,"Abe Othman, Matt Kraning",11-50,Seed,,,Private,"52,656"
Bionova Capital,https://www.crunchbase.com/organization/hovione-capital,Venture Capital,9,,"Lisbon, Lisboa, Portugal","European Union (EU), Europe, Middle East, and Africa (EMEA)","Bionova Capital is a healthcare-focused venture capital firm, investing in early-stage startups across Europe.",6,,1,Active,2015-05-13,day,http://www.bionovacapital.com/,https://www.linkedin.com/company/bionovacapital/,"Biotechnology, Life Science, Venture Capital","Biotechnology, Financial Services, Lending and Investments, Science and Engineering",,,1-10,"Early Stage Venture, Seed, Venture",,,Private,"52,221"
RSG Capital,https://www.crunchbase.com/organization/rsg-capital,"Micro VC, Venture Capital",9,1,"Ljubljana, Ljubljana Urban Commune, Slovenia","European Union (EU), Europe, Middle East, and Africa (EMEA)",RSG Capital is a venture capital management company that assists its commercial customers to create and develop their businesses.,8,,5,Active,2006-01-01,year,http://www.rsg-capital.si,http://www.linkedin.com/company/rsg-capital,"Business Development, Financial Services, Venture Capital","Financial Services, Lending and Investments, Professional Services",,,1-10,"Early Stage Venture, Seed",,,Private,"52,834"
AvanTech Ventures,https://www.crunchbase.com/organization/avantech-ventures,"Private Equity Firm, Venture Capital",9,1,"Santa Clara, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",AvanTech Ventures is the early-stage global VC,8,,1,Active,2017-01-01,year,http://avantechvc.com/,https://www.linkedin.com/company/27201512/,"Finance, Venture Capital","Financial Services, Lending and Investments",,,1-10,"Early Stage Venture, Seed",,,Private,"52,455"
Sneaky Ventures,https://www.crunchbase.com/organization/sneaky-ventures,Venture Capital,9,,"Los Angeles, California, United States","Greater Los Angeles Area, West Coast, Western US",Sneaky Ventures provide both a financial acumen and operation expertise to the strategic businesses we invest in.,9,,,Active,2015-03-21,day,http://sneakyventures.com/,https://www.linkedin.com/company/sneaky-ventures-llc,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"Jay Moore, Tyler Halstead",11-50,"Early Stage Venture, Seed, Venture",,Made Acquisitions,Private,"53,681"
Sarus Select Capital,https://www.crunchbase.com/organization/sarus-select-capital,Venture Capital,9,1,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Sarus Select Capital manages investments and provides investment advisory services.,9,,,Active,2014-01-01,year,https://sarusselectcapital.co.uk,https://www.linkedin.com/company/sarus-select-capital,Financial Services,Financial Services,,,1-10,Seed,,,Private,"55,053"
Horizen Ventures,https://www.crunchbase.com/organization/horizen-ventures,"Micro VC, Venture Capital",9,,"Bangalore, Karnataka, India",Asia-Pacific (APAC),Horizen Ventures was founded in 2004 as an early stage fund focused on India-based technology and internet firms.,8,,5,Active,2004-01-01,year,http://horizenventures.com,https://www.linkedin.com/company/horizen-inc/about/,,,2,"Kumar Vanka, Philip Kiracofe",1-10,,,,Private,"57,208"
Holdings Industries,https://www.crunchbase.com/organization/holdings-industries,"Micro VC, Venture Capital",9,,"Chicago, Illinois, United States","Greater Chicago Area, Great Lakes, Midwestern US",Holdings Industries is composed of early stage experience/technology companies that have the ability to lead in their space & scale.,9,,,Active,2014-11-21,day,http://www.holdingsindustries.com,https://www.linkedin.com/profile/view?id=14731352&trk=nav_responsive_tab_profile,"Finance, Software, Venture Capital","Financial Services, Lending and Investments, Software",,,1-10,,,,Private,"59,314"
