Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Regions,Description,Number of Portfolio Organizations,Number of Exits (IPO),Number of Lead Investments,Operating Status,Founded Date,Founded Date Precision,Website,LinkedIn,Industries,Industry Groups,Number of Founders,Founders,Number of Employees,Investment Stage,Company Type,Acquisition Status,IPO Status,CB Rank (Investor)
Virgin Media,https://www.crunchbase.com/organization/virgin-media,,1,,"Swansea, Swansea, United Kingdom","Europe, Middle East, and Africa (EMEA)","Virgin Media is a UK-based company offering TV, broadband, landline phone and cellular services.",1,,,Active,2001-01-01,year,http://virginmedia.com,http://www.linkedin.com/company/virgin-media,"Broadcasting, Internet","Internet Services, Media and Entertainment, Video",1,Max Kelly,10001+,,For Profit,"Made Acquisitions, Was Acquired",Delisted,"18,154"
Cambridge University Press,https://www.crunchbase.com/organization/cambridge-university-press,,1,,"Cambridge, Cambridgeshire, United Kingdom","Europe, Middle East, and Africa (EMEA)","Cambridge University Press is the publishing business of the University of Cambridge, one of the world's leading research institutions.",1,,1,Active,1534-01-01,year,http://www.cambridge.org/uk,http://www.linkedin.com/company/cambridge-university-press,"Books, Publishing","Content and Publishing, Media and Entertainment",1,King Henry,1001-5000,,,Made Acquisitions,Private,"22,419"
Woodwing,https://www.crunchbase.com/organization/woodwing,,1,,"Zaandam, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",WoodWing Software develops multi-channel publishing software solutions.,1,,1,Active,2000-01-01,year,http://www.woodwing.com/,http://www.linkedin.com/company/woodwing,"Information Technology, Software","Information Technology, Software",1,Erik Schut,101-250,,For Profit,"Made Acquisitions, Was Acquired",Private,"23,526"
Beacon Capital Partners,https://www.crunchbase.com/organization/beacon-capital-advisors,Private Equity Firm,1,,"Boston, Massachusetts, United States","Greater Boston Area, East Coast, New England","Provide outsourced business development, corporate development, strategic support and advisory services",1,,1,Active,1998-01-01,year,http://www.beaconcapital.com,https://www.linkedin.com/company/beacon-capital-partners/,"Consulting, Information Technology","Information Technology, Professional Services",,,51-100,,,,Private,"23,956"
Findmypast,https://www.crunchbase.com/organization/findmypast,,1,1,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Findmypast is a technology company that offers historical records, networking, building family trees, and digitizing historical documents.",1,,,Active,1965-01-01,year,https://www.findmypast.co.uk,https://www.linkedin.com/company/findmypast/,"Family, Hunting, Online Portals, Social Media","Community and Lifestyle, Internet Services, Media and Entertainment, Sports",1,Ian Galbraith,51-100,,For Profit,Made Acquisitions,Private,"24,667"
AI Music,https://www.crunchbase.com/organization/ai-music,,1,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Exploring the relationship between music and AI to enable a new age of music consumption,1,,,Active,2016-08-01,day,https://www.aimusic.co.uk,https://www.linkedin.com/company/ai-music,"Advertising Platforms, Artificial Intelligence (AI), Machine Learning, Marketing, Music, Software","Advertising, Artificial Intelligence (AI), Data and Analytics, Media and Entertainment, Music and Audio, Sales and Marketing, Science and Engineering, Software",1,Siavash Mahdavi,11-50,,For Profit,Was Acquired,Private,"24,775"
Roman Taranov,https://www.crunchbase.com/person/roman-toranov,Individual/Angel,1,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","A self-taught, highly- analytical, young entrepreneur, with a passion for innovation and an extensive experience in mobile affiliation, e-co...",1,,,,,,,https://www.linkedin.com/in/roman-taranov/,,,,,,"Early Stage Venture, Late Stage Venture, Seed",,,,"25,745"
FamilySearch,https://www.crunchbase.com/organization/familysearch,,1,1,"Salt Lake City, Utah, United States",Western US,Celebrate and share your family heritage,1,,,Active,1894-11-13,day,http://familysearch.org,https://www.linkedin.com/company/familysearch,Non Profit,"Other, Social Impact",3,"Amos Milton Musser, Franklin D. Richards, James H. Anderson",1001-5000,,Non-profit,,Private,"26,737"
Eisenhower Fellowships,https://www.crunchbase.com/organization/eisenhower-fellowships,,1,,"Philadelphia, Pennsylvania, United States","Greater Philadelphia Area, Great Lakes, Northeastern US","Eisenhower Fellowships identifies, empowers and links outstanding leaders from around the world.",1,,,Active,1953-01-01,year,http://efworld.org,https://www.linkedin.com/company/eisenhower-fellowships/,"Education, Non Profit, Training","Education, Other, Social Impact",,,11-50,,Non-profit,,Private,"26,793"
DPS,https://www.crunchbase.com/organization/dps-co,,1,,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",DPS is a full service creative agency specializing in communication.,1,,,Active,1977-01-01,year,http://www.agencedps.com,https://fr.linkedin.com/company/agencedps,"Advertising, Marketing","Advertising, Sales and Marketing",,,51-100,,For Profit,,Private,"26,895"
Allplan,https://www.crunchbase.com/organization/allplan,,1,,"Munich, Bayern, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Allplan is a European provider of Building Information Modeling (BIM) solutions.,1,,,Active,1994-01-01,year,http://www.allplan.com/en.html,https://www.linkedin.com/company/allplan/,"Computer, Consumer Electronics, Information Technology, Software","Consumer Electronics, Hardware, Information Technology, Software",,,251-500,,For Profit,,Private,"27,324"
Escher,https://www.crunchbase.com/organization/escher-group,Private Equity Firm,1,1,"Dublin, Dublin, Ireland","European Union (EU), Europe, Middle East, and Africa (EMEA)","Transforming postal and courier operations worldwide, enabling posts to engage customers across all points of engagement.",1,,,Active,1989-01-01,year,http://www.eschergroup.com,http://www.linkedin.com/company/eschergroup,"Customer Service, Information Technology, Last Mile Transportation, Messaging, NFC, Point of Sale, Retail Technology, SaaS, Software, Training","Commerce and Shopping, Education, Hardware, Information Technology, Internet Services, Messaging and Telecommunications, Other, Professional Services, Software, Transportation",,,101-250,,For Profit,"Made Acquisitions, Was Acquired",Private,"27,604"
Symbio Group,https://www.crunchbase.com/organization/symbio-group,,1,,"San Jose, California, United States","San Francisco Bay Area, Silicon Valley, West Coast","Symbio provides a full range of professional services to help you take your idea to market, no matter which stage your company is in.",1,,,Active,1994-01-01,year,http://www.symbio.com,https://www.linkedin.com/company/symbio,"Information Services, Information Technology, Outsourcing, Professional Services, Software, Web Design, Web Development","Design, Information Technology, Other, Professional Services, Software",1,David Zhou,501-1000,,For Profit,"Made Acquisitions, Was Acquired",Private,"27,720"
Spanish National Research Council (CSIC),https://www.crunchbase.com/organization/spanish-national-research-council-csic,Government Office,1,,"Madrid, Madrid, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)","The Spanish National Research Council (CSIC) is the largest public institution dedicated to research in Spain and the third,",1,,1,Active,1939-11-24,day,http://www.csic.es/,https://www.linkedin.com/company-beta/13732/,Public Relations,Sales and Marketing,,,1-10,,,,Private,"27,831"
Venture Capital World Summit,https://www.crunchbase.com/organization/venture-capital-world-summit-ltd,"Entrepreneurship Program, Venture Capital",1,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Venture Capital World Summit, World Series Seasons of Investment Conferences. Global community for Investors and Investees.  .",1,,,Active,2013-08-23,day,https://vcworldsummit.com,https://www.linkedin.com/company/venture-capital-world-summit,"Angel Investment, Incubators, Venture Capital","Financial Services, Lending and Investments",1,Elio Assuncao,1-10,"Early Stage Venture, Venture",,,Private,"29,007"
JARLA Group,https://www.crunchbase.com/organization/jarla-group,,1,,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US","Startup and SmallBusiness consulting, advising, and investment group.",1,,,Active,2011-01-01,year,http://www.jarlagroup.com,https://www.linkedin.com/company/jarla-group,"Banking, Consulting, Financial Services, Information Technology, Insurance, Venture Capital","Financial Services, Information Technology, Lending and Investments, Professional Services",,,51-100,,For Profit,,Private,"31,389"
Prepaid Financial Services Limited (PFS),https://www.crunchbase.com/organization/prepaid-financial-services,,1,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","PFS is a payments technology and e-money specialist, providing a range of prepaid and alternative banking products.",1,,,Active,2008-01-01,year,https://www.prepaidfinancialservices.com,https://www.linkedin.com/company/prepaid-financial-services,"Banking, Financial Services, FinTech, Payments","Financial Services, Lending and Investments, Payments",1,Noel Moran,101-250,,For Profit,"Made Acquisitions, Was Acquired",Private,"31,818"
Evyap,https://www.crunchbase.com/organization/evyap,,1,,"Istanbul, Istanbul, Turkey","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)","The story of Evyap, which started with soap production in 1927 in Erzurum, now extends from soap to shower gels, from shampoos to shaving",1,,,Active,1927-01-01,year,http://www.evyap.com.tr/en,https://www.linkedin.com/company/34179,"Consumer Goods, E-Commerce, Health Care, Manufacturing, Medical","Commerce and Shopping, Consumer Goods, Health Care, Manufacturing",,,5001-10000,,For Profit,,Private,"32,900"
Busch Group,https://www.crunchbase.com/organization/buschgroup,,1,,"Cologne, Nordrhein-Westfalen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Connecting creative professionals.,1,,,Active,2014-01-20,day,http://www.buschgroup.com/,https://www.linkedin.com/company/buschgroup,Media and Entertainment,Media and Entertainment,1,Timo Busch,51-100,,For Profit,Made Acquisitions,Private,"35,662"
vicomtech,https://www.crunchbase.com/organization/vicomtech,,1,,"San Sebastian, Pais Vasco, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)","vicomtech is a applied research centre specialising in computer graphics, visual computing and multimedia technologies.",1,,,Active,2001-01-01,day,http://www.vicomtech.org/en,https://www.linkedin.com/company/vicomtech,"Computer, Information Technology, Software","Consumer Electronics, Hardware, Information Technology, Software",,,101-250,,For Profit,,Private,"37,941"
Websupport,https://www.crunchbase.com/organization/websupport,,1,,"Bratislava, Bratislava, Slovakia (Slovak Republic)","European Union (EU), Europe, Middle East, and Africa (EMEA)",Hosting and software development,1,,,Active,2002-04-01,day,http://www.websupport.sk,http://www.linkedin.com/company/websupport-s.r.o.,"Information Technology, Online Portals, Software, Web Hosting","Information Technology, Internet Services, Software",1,Michal Truban,11-50,,For Profit,"Made Acquisitions, Was Acquired",Private,"38,112"
RaceBets,https://www.crunchbase.com/organization/racebets,,1,,"Saint Julien, Limousin, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",RaceBets is an online bookmaker that offers horse betting.,1,,,Active,2006-01-01,year,https://m.racebets.com/,,"E-Commerce, Gambling, Racing","Commerce and Shopping, Gaming, Sports",2,"Moritz Honig, Sebastian Weiss",11-50,,For Profit,,Private,"38,403"
Persistent Ventures,https://www.crunchbase.com/organization/persistent-ventures,Venture Capital,1,,"Pune, Maharashtra, India",Asia-Pacific (APAC),Persistent Ventures is an Indian venture capital fund specialized in early stage investments.,1,,,Active,,,https://www.persistentventures.co,https://www.linkedin.com/company/persistent-ventures/,,,3,"Mark Masry, Page Crahan, Tara Seracka",1-10,,,,Private,"38,445"
Jobcloud SA,https://www.crunchbase.com/organization/jobcloud-sa,,1,1,"Zürich, Zurich, Switzerland","Europe, Middle East, and Africa (EMEA)",Swiss-based job seeker and recruiter platform,1,,1,Active,2013-01-01,year,https://www.jobup.ch,https://www.linkedin.com/company/jobcloud-sa-jobup-ch-jobs-ch,"Human Resources, Internet, Internet of Things, Software","Administrative Services, Internet Services, Software",,,251-500,,For Profit,,Private,"40,045"
Matt Harris,https://www.crunchbase.com/person/matt-harris,"Individual/Angel, Investment Partner",1,1,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US","Matt Harris is the Managing Director at Bain Capital Ventures. Matt joined Bain Capital Ventures in 2012, to lead the NYC office and focus ...",1,,,,,,,http://www.linkedin.com/in/mattcharris,,,,,,,,,,"41,021"
SPB,https://www.crunchbase.com/organization/spb,,1,,"Le Havre, Haute-Normandie, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",SPB operates as a broker and is European leader in affinity insurances and services for more than 100 major brands.,1,,,Active,1965-01-01,year,https://www.spb.eu/en,https://www.linkedin.com/company/spb-group,Insurance,Financial Services,,,1001-5000,,For Profit,,Private,"43,859"
Kasta,https://www.crunchbase.com/organization/modnakasta,,1,,"Kyiv, Kyyiv, Ukraine","Europe, Middle East, and Africa (EMEA)","Kasta is an online shopping platform that retails clothes, shoes, and accessories for fashion enthusiasts in the vicinity.",1,,,Active,2010-01-01,year,https://kasta.ua/,https://www.linkedin.com/company/kastaua,"E-Commerce, Fashion, Lifestyle, Shopping","Clothing and Apparel, Commerce and Shopping, Community and Lifestyle, Design",4,"Andriy Logvin, Oleg Skripnichenko, Sina Afra, Yusuf Ibili",501-1000,,For Profit,,Private,"45,019"
MedTech Strategist,https://www.crunchbase.com/organization/medtech-strategist,,1,,"Fairfield, Connecticut, United States","East Coast, New England, Northeastern US",MedTech Strategist provide you with actionable intelligence and unparalleled perspective.,1,,,Active,2014-01-01,year,https://www.medtechstrategist.com,https://www.linkedin.com/company/innovation-in-medtech,"Health Care, Market Research, Medical, Medical Device","Data and Analytics, Design, Health Care",,,11-50,,For Profit,,Private,"45,387"
Vatican Ventures,https://www.crunchbase.com/organization/vatican-ventures,Venture Capital,1,,"Metairie, Louisiana, United States",Southern US,"A global venture capital firm based in Rome, Italy investing in Catholic-centered startups",1,,,Active,,,http://vaticanventures.com,,,,,,,,,,Private,"45,394"
Symbal,https://www.crunchbase.com/organization/symbal,,1,,"Malmö, Skane Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",SYMBAL are enable people to change their behaviour through inspiring communication and learning.,1,,,Active,2003-01-01,year,http://symbal.com,https://www.linkedin.com/company/symbal-communication-ab,Communities,Community and Lifestyle,,,11-50,,For Profit,,Private,"47,020"
Hectronic,https://www.crunchbase.com/organization/hectronic,,1,,"Uppsala, Uppsala Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Hectronic is a designer and manufacturer of embedded computer solutions in the Nordic region.,1,,1,Active,1964-01-01,year,http://hectronic.com,https://www.linkedin.com/company/hectronic-gmbh,"Communication Hardware, Hardware, Manufacturing, Network Hardware","Hardware, Manufacturing",,,101-250,,For Profit,Was Acquired,Private,"47,389"
Heritage Capital,https://www.crunchbase.com/organization/banque-heritage,Investment Bank,1,,"Geneva, Geneve, Switzerland","Europe, Middle East, and Africa (EMEA)","Banque Heritage is a bank that provides investment banking services,  investment advice, wealth management and portfolio management.",1,,1,Active,1986-01-01,year,http://www.heritage.ch,https://www.linkedin.com/company/banque-heritage/about/,"Financial Services, Insurance, Venture Capital","Financial Services, Lending and Investments",,,101-250,,For Profit,,Private,"49,315"
Bamburgh Capital,https://www.crunchbase.com/organization/diagnostic-capital,Venture Capital,1,,"Manchester, Manchester, United Kingdom","Europe, Middle East, and Africa (EMEA)","Bamburgh Capital is an corporate advisory business providing trusted advice to business owners, management teams and investors.",1,,1,Active,2011-01-01,year,http://www.bamburghcapital.com,https://www.linkedin.com/company/17884550/,,,2,"Alex Clarkson, Michael Parkinson",1-10,Seed,For Profit,,Private,"49,830"
Miyarisan Pharmaceutical,https://www.crunchbase.com/organization/miyarisan-pharmaceutical,,1,,"Tokyo, Tokyo, Japan",Asia-Pacific (APAC),"Miyarisan Pharmaceutical is a manufacturing, fabricating, or processing of drugs in pharmaceutical preparations for human or veterinary use.",1,,,Active,,,http://www.miyarisan.com,,"Health Care, Manufacturing, Pharmaceutical","Health Care, Manufacturing",,,,,For Profit,,Private,"50,245"
iPark,https://www.crunchbase.com/organization/ipark,"Government Office, Incubator",1,1,"Stavanger, Rogaland, Norway","Nordic Countries, Scandinavia, Europe, Middle East, and Africa (EMEA)",Ipark is a company that helps other companies with venture capital.,1,,,Active,1993-01-01,year,http://www.ipark.no/hjem,https://www.linkedin.com/company/ipark-as/,"Employment, Financial Services, Mobile, Search Engine","Financial Services, Internet Services, Mobile, Professional Services",,,11-50,,For Profit,,Private,"52,899"
UBITECH,https://www.crunchbase.com/organization/ubitech-5705,,1,,"Athens, Attiki, Greece","European Union (EU), Europe, Middle East, and Africa (EMEA)",Information Technology and Services,1,,,Active,2005-01-01,day,https://www.ubitech.eu/,https://www.linkedin.com/company/ubitech/,"Cloud Computing, Software Engineering","Internet Services, Science and Engineering, Software",,,11-50,,For Profit,,Private,"52,973"
Danstar Ferment,https://www.crunchbase.com/organization/danstar-ferment,,1,,"Rexdale, Ontario, Canada",Great Lakes,Danstar Ferment manufactures and supplies food ingredients.,1,,1,Active,,,https://vitilevure-danstar.com/en,,"Food and Beverage, Manufacturing","Food and Beverage, Manufacturing",,,,,For Profit,Made Acquisitions,Private,"53,233"
Mbe Etc WorldWide,https://www.crunchbase.com/organization/mbe-etc-worldwide,,1,,"Milan, Lombardia, Italy","European Union (EU), Europe, Middle East, and Africa (EMEA)","Making business easier worldwide through our service and distribution network, delivering personalized and convenient business solutions wit",1,,,Active,1992-01-01,year,http://www.mbeglobal.com,https://www.linkedin.com/company/mail-boxes-etc--worldwide,"Information Technology, Internet, Software","Information Technology, Internet Services, Software",2,"Graziano Fiorelli, Paolo Fiorelli",1001-5000,,For Profit,Made Acquisitions,Private,"53,691"
Michael Jackson,https://www.crunchbase.com/person/michael-jackson-7,"Individual/Angel, Investment Partner",1,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Michael Jackson MA FCA (Chairman of the Manager) founded Elderstreet Investments Limited in 1990 and is its executive chairman. For the past...,1,,,,,,,,,,,,,Seed,,,,"53,961"
RACC,https://www.crunchbase.com/organization/racc-7f1e,,1,,"Barcelona, Catalonia, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)","RACC is an automobile club company that provides various insurance services for home, car, and traveling.",1,,1,Active,1906-01-01,year,https://www.racc.es/,https://www.linkedin.com/company/racc/,"Auto Insurance, Financial Services, Health Care, Health Insurance","Financial Services, Health Care",,,1001-5000,,For Profit,,Private,"54,623"
MyMetaverse,https://www.crunchbase.com/organization/mymetaverse,,1,,"Melbourne, Victoria, Australia","Asia-Pacific (APAC), Australasia",MyMetaverse is the premiere NFT game and metaverse network providing a gaming experience.,1,,,Active,2020-01-01,year,https://mymetaverse.io/,https://www.linkedin.com/company/mymetaverse/,,,,,11-50,,,,Private,"54,751"
BHS Services S.A.,https://www.crunchbase.com/organization/bhs-services-s-a,,1,,"Luxembourg, Luxembourg, Luxembourg","European Union (EU), Europe, Middle East, and Africa (EMEA)",BHS Services S.A. is a Service Integrator and IT Regulatory Advisor in the domains of FinTech and Digital transformation.,1,,,Active,2015-01-01,year,http://bhs.lu/,https://www.linkedin.com/company/bhs-services-s-a-,Information Technology,Information Technology,,,1-10,,For Profit,,Private,"54,843"
International Coach Federation,https://www.crunchbase.com/organization/international-coach-federation,,1,,"Lexington, Kentucky, United States",Southern US,"The ICF is the leading global organization for coaches, with more than 20,000 members in more than 100 countries worldwide",1,,,Active,1995-01-01,year,http://coachfederation.org,,Non Profit,"Other, Social Impact",1,Thomas J. Leonard,11-50,,Non-profit,,Private,"56,082"
Kent County Council,https://www.crunchbase.com/organization/kent-county-council,,1,,"Maidstone, Kent, United Kingdom","Europe, Middle East, and Africa (EMEA)",Kent County Council (KCC) is the county council that governs the majority of the county of Kent in England.,1,,,Active,,,http://www.kent.gov.uk/,https://www.linkedin.com/company/12651,Non Profit,"Other, Social Impact",,,5001-10000,,,,Private,"56,459"
dieHolding H&H,https://www.crunchbase.com/organization/dieholding-h-h-gmbh,Venture Capital,1,,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",DieHolding H&H is a venture capital and private equity firm that helps companies grow and succeed.,1,,,Active,2014-11-01,day,http://www.dieholding.de,https://www.linkedin.com/company/dieholding-h&h-gmbh,,,,,11-50,,,,Private,"56,492"
Mecar,https://www.crunchbase.com/organization/mecar,,1,,"Nocera Superiore, Campania, Italy","European Union (EU), Europe, Middle East, and Africa (EMEA)","Mecar is a transportation company offering a wide range of transportation, financing, after-sales services, and buyback solutions.",1,,,Active,1952-01-01,year,http://www.mecar.it/,https://www.linkedin.com/company/me-car-spa/,"Financial Services, Sales, Service Industry, Transportation","Financial Services, Other, Sales and Marketing, Transportation",1,Francesco Ferrajoli,251-500,,For Profit,,Private,"56,522"
Carlo Tassara,https://www.crunchbase.com/organization/carlo-tassara,Venture Capital,1,,"Breno, Lombardia, Italy","European Union (EU), Europe, Middle East, and Africa (EMEA)",Carlo Tassara S.p.A. is a holding company specializing in investment management and financial services.,1,,1,Active,1938-08-28,day,https://www.carlotassara.it,https://www.linkedin.com/company/carlo-tassara-s.p.a.,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",,,51-100,,For Profit,,Private,"58,002"
Cedric Maloux,https://www.crunchbase.com/person/cedric-maloux,"Individual/Angel, Investment Partner",1,,"Prague, Hlavni mesto Praha, Czech Republic","European Union (EU), Europe, Middle East, and Africa (EMEA)",Cedric Maloux is an award-winning Internet entrepreneur with 20 years of experience currently managing StartupYard a tech accelerator based ...,1,,,,,,,https://www.linkedin.com/in/cedricmaloux/,,,,,,,,,,"58,525"
Abhijeet Kumar,https://www.crunchbase.com/person/abhijeet-kumar-2,"Individual/Angel, Investment Partner",1,,"Mumbai, Maharashtra, India",Asia-Pacific (APAC),"Abhijeet Kumar is based out of Mumbai, Maharashtra and is the Partner and Co-Founder of ah! Ventures Fund. Abhijeet previously worked at SMA...",1,,,,,,,https://www.linkedin.com/in/luckyabhi,,,,,,,,,,"58,709"
Goxo,https://www.crunchbase.com/organization/goxo,,1,,"Madrid, Madrid, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",Helping restaurants to grow their business online,1,,1,Active,2017-06-06,day,http://www.goxoapp.com,https://www.linkedin.com/company/goxo/,"Apps, Communities, E-Commerce, Food and Beverage, Hospitality, Mobile, Mobile Apps","Apps, Commerce and Shopping, Community and Lifestyle, Food and Beverage, Mobile, Software, Travel and Tourism",,,11-50,,For Profit,,Private,"58,784"
Vigmostad & Bjørke,https://www.crunchbase.com/organization/vigmostad-bjørke-as,,1,,"Bergen, Hordaland, Norway","Nordic Countries, Scandinavia, Europe, Middle East, and Africa (EMEA)",Vigmostad & Bjørke AS publishes fiction and non-fiction books.,1,,1,Active,1990-01-01,day,https://www.vigmostadbjorke.no/,https://www.linkedin.com/company/vigmostad-og-bj-rke,EBooks,"Content and Publishing, Media and Entertainment",,,11-50,,For Profit,Made Acquisitions,Private,"59,850"
