Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Regions,Description,Number of Portfolio Organizations,Number of Exits (IPO),Number of Lead Investments,Operating Status,Founded Date,Founded Date Precision,Website,LinkedIn,Industries,Industry Groups,Number of Founders,Founders,Number of Employees,Investment Stage,Company Type,Acquisition Status,IPO Status,CB Rank (Investor)
BHV Partners,https://www.crunchbase.com/organization/bhv-partners,Venture Capital,1,,"Barcelona, Catalonia, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",BHV Partners is the first venture builder specialised in health in Southern Europe,1,,,Active,2019-01-01,year,https://bhvpartners.com/,https://www.linkedin.com/company/bhvpartners/,"Health Care, Health Diagnostics, Medical Device, Nutrition","Food and Beverage, Health Care",4,"Albert G. Zamora, Joan Bigorra, Joaquim Trias, Marta Príncep",11-50,"Early Stage Venture, Late Stage Venture, Seed",For Profit,,Private,"14,292"
Northern Swan,https://www.crunchbase.com/organization/northern-swan,Venture Capital,1,,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",Northern Swan is an investment firm focused on early and late-stage investments.,1,,1,Active,2017-01-01,year,https://www.northernswan.com/,https://www.linkedin.com/company/northern-swan-holdings/?originalSubdomain=in,"Alternative Medicine, Cannabis, Impact Investing","Community and Lifestyle, Financial Services, Food and Beverage, Health Care, Lending and Investments",4,"Andrés Fajardo, Gustavo Escobar, Julián Wilches, Kyle Detwiler",11-50,,,,Private,"14,468"
ChampionX,https://www.crunchbase.com/organization/championx,,1,,"The Woodlands, Texas, United States","Greater Houston Area, Southern US","ChampionX engages in chemistry services, artificial lift solutions, automation and optimization equipment, and drilling technology.",1,,,Active,2020-01-01,year,https://www.championx.com,https://www.linkedin.com/company/we-are-championx,"Chemical, Chemical Engineering, Manufacturing, Oil and Gas, Supply Chain Management","Energy, Manufacturing, Natural Resources, Science and Engineering, Transportation",,,5001-10000,,For Profit,"Made Acquisitions, Was Acquired",Private,"15,883"
Critical Software,https://www.crunchbase.com/organization/critical-software,,1,,"Coimbra, Coimbra, Portugal","European Union (EU), Europe, Middle East, and Africa (EMEA)","For over 20 years, we’ve been changing the way the world uses technology.",1,,,Active,1998-06-19,day,http://www.criticalsoftware.com,http://www.linkedin.com/company/critical-software,"Software, Software Engineering","Science and Engineering, Software",4,"Diamantino Costa, Gonçalo Quadros, Joao Carreira, Maryana Stefuryn",501-1000,,For Profit,,Private,"18,592"
Ethos Angel Investment Fund,https://www.crunchbase.com/organization/ethos-angel,Angel Group,1,,"Lethbridge, Alberta, Canada",,"Ethos Angel Investment Fund is a investment,funding platform for startups and entrepreneurs.",1,,,Active,2008-01-01,year,https://ethosangelfund.ca/,,,,,,,Seed,,,Private,"19,905"
das-Nano,https://www.crunchbase.com/organization/das-nano,,1,,"Tajonar, Navarra, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",das-Nano is a company of experienced business & industry entrepreneurs offering solutions to industries based on cutting-edge technologies.,1,,1,Active,2012-01-01,year,https://www.das-nano.com/,https://www.linkedin.com/company/das-nano/,"Artificial Intelligence (AI), Consulting, Management Consulting, Security, Technical Support","Artificial Intelligence (AI), Data and Analytics, Information Technology, Other, Privacy and Security, Professional Services, Science and Engineering, Software",1,Eduardo Azanza Ladron,101-250,,For Profit,,Private,"20,991"
Invester Group Holding s.r.o.,https://www.crunchbase.com/organization/invester-group-holding-s-r-o,"Angel Group, Venture Capital",1,,"Prague, Hlavni mesto Praha, Czech Republic","European Union (EU), Europe, Middle East, and Africa (EMEA)",INVEST is an investment management platform.,1,,1,Active,2017-01-01,year,https://www.invester.cz/,https://www.linkedin.com/company/investercz/,,,,,11-50,Seed,,,Private,"21,688"
Street Smart capital,https://www.crunchbase.com/organization/street-smart-capital,Venture Capital,1,,"Helsinki, Southern Finland, Finland","European Union (EU), Nordic Countries, Scandinavia",Street Smart capital operates as an investment firm.,1,,,Active,2020-01-01,year,,,,,,,,Early Stage Venture,,,Private,"22,721"
Arsenal Football Club,https://www.crunchbase.com/organization/arsenal,,1,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Arsenal Football Club is a multi media production company representing a diverse & exciting international talent roster including Director.,1,,,Active,1886-01-01,year,http://www.arsenal.com,https://www.linkedin.com/company/1967036,"Digital Media, Music, Sports, Video","Media and Entertainment, Music and Audio, Sports, Video",,,501-1000,,For Profit,Was Acquired,Private,"22,989"
Sure Ventures,https://www.crunchbase.com/organization/sure-ventures,Venture Capital,1,1,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Sure Ventures offer investors a listed vehicle that aims to achieve a diversified exposure to early stage technology companies.,1,1,1,Active,2017-01-01,year,https://www.sureventuresplc.com/,https://www.linkedin.com/company/sure-ventures-plc,,,,,1-10,Early Stage Venture,For Profit,,Public,"23,098"
Uppsala University,https://www.crunchbase.com/organization/uppsala-university,,1,,"Uppsala, Uppsala Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia","Quality , knowledge, and creativity since 1477. Uppsala University is one of northern Europe's highest ranked academic institutions .",1,,,Active,1477-01-01,year,http://www.uu.se/,https://www.linkedin.com/company/uppsala-university,Education,Education,,,5001-10000,,,,Private,"23,852"
ReconArt,https://www.crunchbase.com/organization/reconart,,1,,"Alexandria, Virginia, United States","Washington DC Metro Area, East Coast, Southern US",Total Reconciliation Lifecycle Solution,1,,,Active,2008-01-01,year,https://www.reconart.com,https://www.linkedin.com/company/reconart,"Financial Services, Software","Financial Services, Software",,,11-50,,For Profit,,Private,"26,024"
Bank Frick,https://www.crunchbase.com/organization/bank-frick,,1,,"Balzers, Balzers, Liechtenstein","Europe, Middle East, and Africa (EMEA)",Bank Frick is independent and family-run Bank.,1,,,Active,1998-12-21,day,https://www.bankfrick.li/,https://www.linkedin.com/company/bank-frick,"Banking, Financial Services","Financial Services, Lending and Investments",1,fiduciary Kuno Frick,51-100,,For Profit,"Made Acquisitions, Was Acquired",Private,"26,341"
Camina Lab,https://www.crunchbase.com/organization/camina-lab,Incubator,1,1,"Sant Cugat Del Vallès, Catalonia, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",Camina Lab develops sustainable transport solutions for the future of cities.,1,,1,Active,2006-06-26,day,http://caminalab.com/,https://www.linkedin.com/company/caminalab/,"Incubators, Ride Sharing, Transportation","Financial Services, Lending and Investments, Transportation",3,"Gerard Martret, Igor Martret, Osvald Martret",1-10,,,,Private,"26,394"
Socios.com,https://www.crunchbase.com/organization/socios-com,,1,,"Malta, Guarda, Portugal","European Union (EU), Europe, Middle East, and Africa (EMEA)",Socios.com is a fan engagement platform powered by Chiliz,1,,,Active,2018-06-18,day,https://www.socios.com/,https://www.linkedin.com/showcase/sociosdotcom/,"Blockchain, Finance, Sports","Blockchain and Cryptocurrency, Financial Services, Other, Sports",1,Alexandre Dreyfus,101-250,,For Profit,,Private,"27,612"
John Jansen,https://www.crunchbase.com/person/john-jansen-3abf,Individual/Angel,1,,"Panama, North America","Central America, Latin America",John Jansen is a CEO at Deribit.,1,,1,,,,,https://www.linkedin.com/in/jajansen/,,,,,,,,,,"30,205"
Future Food Institute,https://www.crunchbase.com/organization/future-food-institute,,1,,"Bologna, Emilia-Romagna, Italy","European Union (EU), Europe, Middle East, and Africa (EMEA)",Future Food Institute is an Italian-based non-profit with global horizons that aims to build a more equitable world through enlightening.,1,,,Active,2014-01-01,year,http://futurefoodinstitute.org/,https://www.linkedin.com/company/futurefoodinstitute,Non Profit,"Other, Social Impact",,,11-50,,Non-profit,,Private,"31,756"
Aller Media,https://www.crunchbase.com/organization/aller-media,,1,,"Helsingborg, Skane Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Aller media is a leading media group.,1,,1,Active,1894-01-01,year,https://www.aller.se/,https://www.linkedin.com/company/allermedia,Publishing,"Content and Publishing, Media and Entertainment",,,501-1000,,For Profit,Made Acquisitions,Private,"32,245"
dSPACE,https://www.crunchbase.com/organization/dspace-056f,,1,,"Wixom, Michigan, United States","Greater Detroit Area, Great Lakes, Midwestern US",dSPACE is a provider of hardware and software tools for developing and testing sophisticated electronic control systems.,1,,,Active,1988-01-01,year,https://www.dspace.com/en/inc/home.cfm,https://www.linkedin.com/company/dspace-group/,,,,,1001-5000,Seed,,Was Acquired,Private,"32,920"
Theras Group,https://www.crunchbase.com/organization/theras-group,,1,,"Parma, Emilia-Romagna, Italy","European Union (EU), Europe, Middle East, and Africa (EMEA)",Theras Group is a manufacturing company that researches and produces medical devices for treating chronic diseases like diabetes.,1,,1,Active,2011-01-01,year,https://www.theras-group.com/en/,https://www.linkedin.com/company/theras-group/,"Health Care, Manufacturing, Medical Device","Health Care, Manufacturing",,,101-250,,For Profit,,Private,"33,335"
The Customization Group,https://www.crunchbase.com/organization/the-customization-group,,1,,"Cologne, Nordrhein-Westfalen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","A world market leader in mass customization, serving millions of customers with our tailored B2B and API solutions. Sustainably.",1,,1,Active,2004-01-01,year,https://www.thecustomizationgroup.com/,https://www.linkedin.com/company/the-customization-group/,,,,,501-1000,,For Profit,,Private,"34,852"
Willgrow,https://www.crunchbase.com/organization/willgrow,"Private Equity Firm, Venture Capital",1,,"Vilnius, Vilniaus Apskritis, Lithuania","European Union (EU), Europe, Middle East, and Africa (EMEA)",Willgrow is a venture capital investment firm.,1,,,Active,2016-01-01,year,https://willgrow.com,https://www.linkedin.com/company/willgrow-uab,,,,,11-50,"Early Stage Venture, Seed",,,Private,"36,347"
Audencia,https://www.crunchbase.com/organization/audencia,,1,,"Nantes, Pays de la Loire, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Audencia offers management and communication training for future leaders.,1,,1,Active,1900-01-01,year,http://www.audencia.com,https://www.linkedin.com/company/audencia,"Developer APIs, EdTech, Education","Education, Software",,,101-250,,For Profit,,Private,"37,633"
Opoka TFI,https://www.crunchbase.com/organization/opoka-tfi,,1,,"Warszawa, Mazowieckie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)",Opoka TFI is an investment fund company offering financial services and private equity investments.,1,,,Active,2007-01-01,year,https://www.opokatfi.pl,https://www.linkedin.com/company/opoka-tfi,"Finance, Financial Services",Financial Services,,,11-50,,For Profit,,Private,"39,825"
MB Beteiligungs GmbH,https://www.crunchbase.com/organization/mb-beteiligungs-gmbh,,1,,"Vestenbergsgreuth, Bayern, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","MB Beteiligungs GmbH engages in the production of herbs, fruits, and teas.",1,,,Active,,,,,"Agriculture, Food Processing","Agriculture and Farming, Food and Beverage",,,,,For Profit,,Private,"39,978"
MAP,https://www.crunchbase.com/organization/map-d0d1,,1,1,"Istanbul, Istanbul, Turkey","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)",Map is a reliable business partner for B2B electronic commerce and EDI.,1,,,Active,1997-01-01,year,https://www.map.com.tr,https://www.linkedin.com/company/map-aviation-energy-and-electronic-commerce-services-inc./,"B2B, Cloud Data Services, Digital Signage, E-Commerce, Information Technology","Commerce and Shopping, Information Technology, Internet Services, Other, Sales and Marketing",,,11-50,,For Profit,,Private,"40,269"
Zelenograd Nanotechnology Center,https://www.crunchbase.com/organization/zelenograd-nanotechnology-center,,1,,"Zelenograd, Moscow City, Russian Federation","Europe, Middle East, and Africa (EMEA)","Zelenograd NanoTechnology Center manufactures and assembles microelectronics, microsystems, integrated circuits, and electronic modules.",1,,,Active,2010-01-01,year,http://www.zntc.ru/,https://in.linkedin.com/company/zelenograd-nanotechnology-center,"Biotechnology, Electronics, Industrial, Medical Device, Semiconductor","Biotechnology, Consumer Electronics, Hardware, Health Care, Manufacturing, Science and Engineering",,,101-250,,For Profit,,Private,"40,878"
Denali Digital,https://www.crunchbase.com/organization/denali-digital,Family Investment Office,1,,"Totowa, New Jersey, United States","Greater New York Area, East Coast, Northeastern US",Denali Digital is a blockchain-focused family office dedicated to acquiring next-generation disruptive technologies.,1,,,Active,,,https://www.denalidigital.io,,,,,,,"Early Stage Venture, Seed",,,Private,"41,286"
Predli,https://www.crunchbase.com/organization/predli,,1,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia","Predli is a decentralized firm that provides advice on strategy, implementation, and data-driven business models.",1,,,Active,2019-01-01,year,https://www.predli.com,https://www.linkedin.com/company/predli,"Advice, Business Development, Management Consulting, Web3","Blockchain and Cryptocurrency, Internet Services, Media and Entertainment, Professional Services",,,11-50,Private Equity,For Profit,,Private,"42,664"
The Bristol Port Company,https://www.crunchbase.com/organization/the-bristol-port-company,,1,,"Avonmouth, Bristol, City of, United Kingdom","Europe, Middle East, and Africa (EMEA)","The Bristol Port Company, founded by Terence Mordaunt and Sir David Ord, offers a full range of shipping & distribution services.",1,,,Active,1991-01-01,day,https://www.bristolport.co.uk/,https://www.linkedin.com/company/the-bristol-port-company/,"Logistics, Shipping, Supply Chain Management",Transportation,1,Terence Mordaunt,101-250,,For Profit,,Private,"43,427"
Cenciarini & Co,https://www.crunchbase.com/organization/cenciarini-co,,1,,"Milan, Lombardia, Italy","European Union (EU), Europe, Middle East, and Africa (EMEA)","Cenciarini & Co is an investment banking agency that focuses on startup promotions, financial advice, and valuation services.",1,,,Active,1998-01-01,year,https://www.cencofinance.com,https://www.linkedin.com/company/cenciarini-&-co./,"Advice, Banking, Venture Capital","Financial Services, Lending and Investments, Media and Entertainment",,,1-10,,For Profit,,Private,"43,471"
FX Ventures,https://www.crunchbase.com/organization/fx-venture,"Private Equity Firm, Venture Capital",1,,"Hamburg, Hamburg, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",FX Ventures is a private investment company focused on venture capital and real estate related investments.,1,,,Active,2015-01-01,year,http://www.fxventures.de/,https://www.linkedin.com/company/fx-ventures/,,,1,Felix Brosius,1-10,,,,Private,"45,139"
KNOBS,https://www.crunchbase.com/organization/knobs,,1,,"Milan, Lombardia, Italy","European Union (EU), Europe, Middle East, and Africa (EMEA)",KNOBS is a tech advisory firm & software house specializing in blockchain development.,1,,,Active,2014-04-09,day,https://www.knobs.it,https://www.linkedin.com/company/knobs-blockchain/,"Consulting, Information Technology, Mobile, Software, Web Development","Information Technology, Mobile, Professional Services, Software",1,Vincenzo Rana,11-50,,For Profit,,Private,"45,428"
NACUE,https://www.crunchbase.com/organization/nacue-0134,"Accelerator, Angel Group, Entrepreneurship Program, Micro VC",1,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",NACUE operates a charitable organization for engaging students in enterprise.,1,,1,Active,2007-01-01,year,https://nacue.com,https://www.linkedin.com/company/nacue,"Charity, Non Profit, Social Entrepreneurship","Community and Lifestyle, Other, Social Impact",1,Victoria Lennox,1-10,"Grant, Seed",Non-profit,,Private,"45,796"
T-Robotics,https://www.crunchbase.com/organization/t-robotics,,1,,"Osan, Kyonggi-do, South Korea",Asia-Pacific (APAC),T-Robotics is a robotics company developing industrial and healthcare robots.,1,,,Active,2004-01-01,year,http://t-robotics.net/,https://www.linkedin.com/company/%EC%A3%BC-%ED%8B%B0%EB%A1%9C%EB%B3%B4%ED%8B%B1%EC%8A%A4/,Robotics,"Hardware, Science and Engineering, Software",,,51-100,,For Profit,,Private,"46,215"
ams,https://www.crunchbase.com/organization/ams-ag,,1,,"Unterpremstatten, Steiermark, Austria","European Union (EU), Europe, Middle East, and Africa (EMEA)","ams develops high-performance solutions for the most challenging applications in sensors, sensor interfaces, power management and wireless.",1,,,Active,1981-01-01,year,https://ams.com,http://www.linkedin.com/company/ams-ag,"Manufacturing, Semiconductor, Sensor","Hardware, Manufacturing, Science and Engineering",,,10001+,,For Profit,Made Acquisitions,Public,"46,582"
merce,https://www.crunchbase.com/organization/merce-com,,1,,"Gliwice, Slaskie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)","With 'merce hybrid-tenant cloud platform, retailers and wholesalers can operate in a secure and scalable environment",1,,,Active,2009-10-01,day,https://www.merce.com,https://www.linkedin.com/company/merce/,"B2B, Cloud Computing, Data Integration, E-Commerce, E-Commerce Platforms, Enterprise Software, PaaS, Private Cloud, SaaS","Commerce and Shopping, Data and Analytics, Hardware, Information Technology, Internet Services, Other, Software",2,"Paweł Jaczewski, Paweł Szewczyk",101-250,,For Profit,,Private,"46,889"
Performance Technologies,https://www.crunchbase.com/organization/performance-technologies-306d,,1,,"Athens, Attiki, Greece","European Union (EU), Europe, Middle East, and Africa (EMEA)",Performance Technologies offers customized IT solutions for various organizations.,1,,1,Active,1997-01-01,day,http://www.performance.gr,https://www.linkedin.com/company/performance-technologies-s-a-/,"Consulting, Information Technology, IT Management, Software","Information Technology, Professional Services, Software",,,51-100,,For Profit,Made Acquisitions,Private,"47,017"
7 Graus,https://www.crunchbase.com/organization/7-graus,,1,,"Matosinhos, Porto, Portugal","European Union (EU), Europe, Middle East, and Africa (EMEA)",7Graus is a  develop websites and create quality content to meet the information,1,,,Active,2004-01-01,year,https://www.7graus.com/,https://www.linkedin.com/company/7graus/,Internet,Internet Services,,,11-50,,For Profit,,Private,"47,131"
Dennis Liu,https://www.crunchbase.com/person/dennis-liu-6315,Individual/Angel,1,,"Irvine, California, United States","Greater Los Angeles Area, West Coast, Western US",Dennis Liu is the President of DWS Holdings. Dennis Liu attended UC Irvine.,1,,1,,,,,https://www.linkedin.com/in/dennisl3,,,,,,,,,,"47,877"
GCM Group,https://www.crunchbase.com/organization/gcm-group,,1,,"Jakarta, Jakarta Raya, Indonesia","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",GCM Group is a content creation company specializing in producing fashion-related content.,1,,,Active,,,https://gcmgroup.id/,https://www.linkedin.com/company/gcmgroup,,,,,51-100,,For Profit,,Private,"48,375"
Private Office International,https://www.crunchbase.com/organization/private-office-international,"Family Investment Office, Private Equity Firm",1,,"North Point, Hong Kong Island, Hong Kong",Asia-Pacific (APAC),Private Office International is a Private Equity focused independent Family Office.,1,,,Active,2011-01-01,year,https://www.privateoffice.hk/,https://www.linkedin.com/company/private-office-international,,,,,1-10,"Private Equity, Seed",,,Private,"48,721"
NCFE,https://www.crunchbase.com/organization/ncfe-bdd7,,1,,"Newcastle Upon Tyne, Newcastle upon Tyne, United Kingdom","Europe, Middle East, and Africa (EMEA)",NCFE is a UK base national Awarding Organisation,1,,1,Active,1848-01-01,year,https://www.ncfe.org.uk/,https://www.linkedin.com/company/ncfe,,,,,501-1000,,,Made Acquisitions,Private,"48,770"
MOTUL,https://www.crunchbase.com/organization/motul-3721,Corporate Venture Capital,1,,"Aubervilliers, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Motul is the world leader oil & lubricants producer,1,,1,Active,1853-01-01,year,https://www.motul.com/in/en,https://www.linkedin.com/company/motul/,,,,,251-500,Seed,,,Private,"48,789"
AIGO Business Systems Inc.,https://www.crunchbase.com/organization/aigo-business-systems-inc,Private Equity Firm,1,,"Novi Beograd, Vojvodina, Serbia","Europe, Middle East, and Africa (EMEA)",One of the leading domestic companies in the field of printing and business systems integration.,1,,,Active,2007-01-01,year,http://aigo.rs/,,,,,,101-250,Seed,For Profit,,Private,"48,865"
Medsi Group,https://www.crunchbase.com/organization/medsi-group,,1,,"Moscow, Moscow City, Russian Federation","Europe, Middle East, and Africa (EMEA)","Medsi Group is a  healthcare chain, offering a full range of preventive, diagnostic, treatment, and rehabilitation services.",1,,,Active,1996-01-01,year,https://medsi.ru,https://www.linkedin.com/company/medsi-group-of-companies/,"Health Care, Rehabilitation",Health Care,,,1001-5000,,For Profit,,Private,"48,866"
İnci Holding,https://www.crunchbase.com/organization/i-nci-holding,,1,,"Izmir, Izmir, Turkey","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)",İnci Holding is an Investment firm.,1,,,Active,,,https://inciholding.com/en,https://www.linkedin.com/company/inci-holding/,,,,,,,,,Private,"48,976"
Pereim S.A.,https://www.crunchbase.com/organization/pereim-s-a,Angel Group,1,,"Luxembourg, Luxembourg, Luxembourg","European Union (EU), Europe, Middle East, and Africa (EMEA)",Holding company based in Luxembourg,1,,,Active,2016-01-01,year,https://www.pereim.com/,https://www.linkedin.com/company/pereim-sa/,,,,,1-10,"Early Stage Venture, Private Equity, Seed, Venture",,,Private,"49,071"
Faisal Butt,https://www.crunchbase.com/person/faisal-butt,"Individual/Angel, Investment Partner",1,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Faisal is CEO, Founder and Chairman of Pi Labs Ltd. Faisal founded Pi Labs Ltd in 2015, after leading the first round of investments in Prop...",1,,,,,,,https://linkedin.com/in/faisalbutt,,,,,,,,,,"49,123"
Askeladden & Co,https://www.crunchbase.com/organization/askeladden-co,,1,,"Oslo, Oslo, Norway","Nordic Countries, Scandinavia, Europe, Middle East, and Africa (EMEA)",We enable success for our people by building the world's greatest startups,1,,,Active,2017-01-01,month,https://www.askeladden.co,https://www.linkedin.com/company/18068154,"Beauty, Dental, Food and Beverage, Funerals, Nightlife, Personal Health, Pet, Restaurants, Service Industry","Community and Lifestyle, Consumer Goods, Events, Food and Beverage, Health Care, Media and Entertainment, Other",2,"Lasse C. Smedsvig, Martin Schütt",51-100,,For Profit,,Private,"50,040"
IM Fndng,https://www.crunchbase.com/organization/im-fndng,,1,,"Beirut, Beyrouth, Lebanon","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)",IM Fndng provide funding and support for entrepreneurs with scalable solutions.,1,,1,Active,2015-01-01,year,https://im-fndng.com,https://www.linkedin.com/company/im-fndng,"Logistics, Supply Chain Management",Transportation,,,1-10,,For Profit,,Private,"50,080"
Mark Gainey,https://www.crunchbase.com/person/mark-gainey-967c,Individual/Angel,1,,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Mark Gainey is the Co-Founder and Executive Chairman at Strava.,1,,,,,,https://www.strava.com,https://www.linkedin.com/in/mark-gainey-b6536/,,,,,,,,,,"50,793"
