Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Regions,Description,Number of Portfolio Organizations,Number of Exits (IPO),Number of Lead Investments,Operating Status,Founded Date,Founded Date Precision,Website,LinkedIn,Industries,Industry Groups,Number of Founders,Founders,Number of Employees,Investment Stage,Company Type,Acquisition Status,IPO Status,CB Rank (Investor)
Crowd Media,https://www.crunchbase.com/organization/crowd-media,,1,,"Amsterdam, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)","Crowd Media is a tech-based, vertically integrated social commerce business.",1,,1,Active,2014-01-01,year,https://crowdmedia.com/,https://www.linkedin.com/company/crowdmediacm8/,"Advertising, Affiliate Marketing, Creative Agency, Digital Marketing, Digital Media, Lead Generation","Advertising, Content and Publishing, Media and Entertainment, Sales and Marketing",1,Domenic Carosa,501-1000,,For Profit,,Private,"34,471"
Envac,https://www.crunchbase.com/organization/envac,,1,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Envac AB is one of the leading environmental technology companies in Sweden and the global leader in the vacuum waste collection industry.,1,,,Active,1953-01-01,year,http://www.envacgroup.com,https://www.linkedin.com/company/envacgroup/,"Information Technology, Manufacturing","Information Technology, Manufacturing",,,501-1000,,For Profit,,Private,"35,226"
Transvalor,https://www.crunchbase.com/organization/transvalor,,1,,"Mougins, Provence-Alpes-Cote d'Azur, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Transvalor is a software company providing leading-edge solutions for numerical modeling of forming processes. ,1,,,Active,1984-01-01,year,http://www.transvalor.com,https://www.linkedin.com/company/transvalor-s-a-/,"Computer, Software","Consumer Electronics, Hardware, Software",,,101-250,,For Profit,,Private,"38,789"
nFront Ventures,https://www.crunchbase.com/organization/nfront-ventures,Venture Capital,1,,"Oslo, Oslo, Norway","Nordic Countries, Scandinavia, Europe, Middle East, and Africa (EMEA)",nFront brings capital and operational support to companies across various stages of development.,1,,,Active,2019-06-01,day,https://nfrontventures.com/,https://www.linkedin.com/company/12650655/admin/,Venture Capital,"Financial Services, Lending and Investments",1,Magnus Rinnan Gaarder,1-10,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"40,469"
Agos,https://www.crunchbase.com/organization/agos,,1,1,"Milan, Lombardia, Italy","European Union (EU), Europe, Middle East, and Africa (EMEA)","Agos provides financial services like loans, credit cards, mortgages, leasing and insurance.",1,,,Active,1987-01-01,year,https://www.agoscorporate.it,https://www.linkedin.com/company/agos-ducato-spa/,"Credit, Financial Services, Lending, Personal Finance","Financial Services, Lending and Investments",,,1001-5000,,For Profit,,Private,"41,220"
oneAlpha,https://www.crunchbase.com/organization/onealpha-4dbf,,1,,"Hong Kong, Hong Kong Island, Hong Kong",Asia-Pacific (APAC),Layer 2 Trade and Settlement platform for digital asset companies,1,,,Active,2018-05-01,month,https://onealpha.io,https://hk.linkedin.com/company/onealpha,FinTech,Financial Services,2,"Mark Johnson, Matthew De Souza",1-10,,For Profit,,Private,"41,417"
Ludus Holdings,https://www.crunchbase.com/organization/ludus-holdings,Venture Capital,1,,"Tallinn, Harjumaa, Estonia","European Union (EU), Europe, Middle East, and Africa (EMEA)","Ludus Holdings is an Angel investor that offers a range of funding programs and financial instruments such as equity, guarantees, and loans.",1,,,Active,2002-09-10,day,https://ludusholdings.eu,https://www.linkedin.com/company/ludus-holdings,,,,,,Seed,,,Private,"43,685"
Rütters,https://www.crunchbase.com/organization/rütters,Family Investment Office,1,,"Oberhausen, Nordrhein-Westfalen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Rütters operates as a family investment office.,1,,1,Active,1989-01-01,year,https://www.ruetters.de/,,,,,,,Early Stage Venture,For Profit,,Private,"44,522"
Akio Tanaka,https://www.crunchbase.com/person/akio-tanaka,"Individual/Angel, Investment Partner",1,,"Hong Kong, Hong Kong Island, Hong Kong",Asia-Pacific (APAC),Akio Tanaka is a Co-Founder and Partner of Headline Asia. He was a Team Member at Adobe Ventures. He attended The University of British Colu...,1,,,,,,,https://www.linkedin.com/in/akiotanaka,,,,,,,,,,"45,916"
Nan Li,https://www.crunchbase.com/person/nan-li,"Individual/Angel, Investment Partner",1,,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US","Nan joined Innovation Endeavors in 2013.  Prior to this, he led Operations, Product, and Finance at a high-growth startup in San Francisco c...",1,,,,,,,http://www.linkedin.com/in/nanli,,,,,,,,,,"46,035"
eolos,https://www.crunchbase.com/organization/eolos-646a,Venture Capital,1,,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","Eolos brings engineering, product and project management, and finance expertise in the rail and waste management sectors.",1,,,Active,2019-01-01,year,https://www.eolos.org/,https://www.linkedin.com/company/eolos/,"Consulting, Financial Services, Renewable Energy","Energy, Financial Services, Professional Services, Sustainability",2,"Henri Cuin, Pierre-Yves Cohen",1-10,,,,Private,"47,618"
Die Sparkasse Bremen,https://www.crunchbase.com/organization/die-sparkasse-bremen,Investment Bank,1,1,"Bremen, Bremen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Die Sparkasse Bremen is a bank that provides offers and services for private and corporate customers.,1,,,Active,1825-06-23,day,https://www.sparkasse-bremen.de/,https://www.linkedin.com/company/die-sparkasse-bremen-ag/,"Banking, Customer Service, Financial Services","Financial Services, Lending and Investments, Other, Professional Services",,,1001-5000,,For Profit,,Private,"47,819"
Ertunç Özcan,https://www.crunchbase.com/organization/ertunç-özcan,,1,,"Ankara, Ankara, Turkey","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)",Ertunç Özcan is a company that offers reliable and high-quality medical device and laboratory supply services.,1,,,Active,1968-01-01,year,https://ertuncozcan.com,https://www.linkedin.com/company/ertuncozcangroup,"Hospital, Medical",Health Care,1,Ertunç Özcan,251-500,,For Profit,,Private,"48,781"
BUHLMANN GROUP,https://www.crunchbase.com/organization/buhlmann-group,,1,,"Bremen, Bremen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","BUHLMANN GROUP is a premium trading company for steel pipes, pipe fittings and accessories around the world.",1,,1,Active,1945-10-01,month,https://buhlmann-group.com/en/,https://www.linkedin.com/company/buhlmann-group/,"Oil and Gas, Warehousing, Wholesale","Commerce and Shopping, Energy, Natural Resources, Transportation",,,501-1000,,For Profit,Made Acquisitions,Private,"49,265"
Deutsche Weiterbildungsgesellschaft,https://www.crunchbase.com/organization/deutsche-weiterbildungsgesellschaft,Corporate Venture Capital,1,,"Stuttgart, Baden-Wurttemberg, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",German education holding with multiple brands providing distance learning services in Germany.,1,,,Active,,,https://www.dwg.de/,https://www.linkedin.com/company/deutsche-weiterbildungsgesellschaft-mbh/,"Angel Investment, Education, Higher Education, Impact Investing, Incubators","Education, Financial Services, Lending and Investments",,,11-50,"Early Stage Venture, Seed, Venture",For Profit,,Private,"50,772"
Oscar Farinetti,https://www.crunchbase.com/person/oscar-farinetti,Individual/Angel,1,,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",Oscar Farinetti is the Co-Founder & Owner of Eataly. He attended the University of Turin.,1,,,,,,,,,,,,,,,,,"51,260"
DTC Ventures,https://www.crunchbase.com/organization/dtc-ventures,Venture Capital,1,,"Kleinmachnow, Brandenburg, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Direct to Consumer (DTC) E-Commerce,1,,,Active,2019-01-01,month,https://dtc-ventures.com/,https://www.linkedin.com/company/dtc-ventures/,E-Commerce,Commerce and Shopping,3,"Markus Ott, Max Laarmann, Niklas Ott",1-10,Early Stage Venture,For Profit,,Private,"51,514"
Inventuna Games,https://www.crunchbase.com/organization/inventuna-games,,1,,"Sariyer, Istanbul, Turkey","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)",Inventuna Games engages in the development of games.,1,,,Active,2021-01-01,year,https://www.inventuna.com/,https://www.linkedin.com/company/inventuna-games/,"Blockchain, Gaming, Mobile Apps, PC Games","Apps, Blockchain and Cryptocurrency, Gaming, Mobile, Other, Software",,,11-50,,For Profit,,Private,"52,100"
Paramount Computer Systems,https://www.crunchbase.com/organization/paramount,,1,,"Abu Dhabi, Abu Dhabi, United Arab Emirates","Europe, Middle East, and Africa (EMEA), Gulf Cooperation Council (GCC), Middle East","Paramount is the regional leader in Cybersecurity, enables customers to protect their critical Information Assets and Infrastructure.",1,,,Active,1992-01-01,year,http://paramountassure.com/,https://www.linkedin.com/company/paramount-computer-systems/,Information Technology,Information Technology,1,Premchand Kurup,101-250,,For Profit,,Private,"53,373"
Vendavour Investment Fund,https://www.crunchbase.com/organization/czech-vendavour-investment-fund,Private Equity Firm,1,,"Reckovice, Jihomoravsky kraj, Czech Republic","European Union (EU), Europe, Middle East, and Africa (EMEA)","Vendavour Investment Fund invest in he area of ​​medical technology and health, but also ecological housing.",1,,1,Active,,,https://www.vendeavour-pe.cz/en/,https://www.linkedin.com/company/vendeavour/,,,,,,Private Equity,,,Private,"55,738"
ICE Capital,https://www.crunchbase.com/organization/ice-capital,Venture Capital,1,,"Dubai, Dubai, United Arab Emirates","Europe, Middle East, and Africa (EMEA), Gulf Cooperation Council (GCC), Middle East",Seed & Early-Stage Venture Capital Fund,1,,1,Active,,,https://ice.capital/,,,,,,,Seed,,,Private,"56,189"
Gigahertz Ventures,https://www.crunchbase.com/organization/gigahertz-ventures,Venture Capital,1,,"Dresden, Sachsen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Gigahertz Ventures GmbH is a Dresden-based business angel syndicate. We provide smart capital to technology-based founders and start-ups.,1,,,Active,2019-01-01,year,https://www.gigahertz.ventures/,https://www.linkedin.com/company/gigahertzventures,,,,,1-10,,,,Private,"56,686"
Ozyegin University,https://www.crunchbase.com/organization/ozyegin-university,,1,,"Çekmeköy, Istanbul, Turkey","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)","Ozyegin University is a private, non-profit university located in Istanbul, Turkey.",1,,,Active,2012-01-01,year,http://www.ozyegin.edu.tr,https://www.linkedin.com/school/ozyeginuniversitesi/,Education,Education,,,1001-5000,,,,Private,"56,696"
Subatomic Analytics,https://www.crunchbase.com/organization/subatomic-analytics,,1,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Subatomic Analytics is an analytics and data science consultancy.,1,,,Active,2019-01-01,year,https://www.subatomicanalytics.com/,https://www.linkedin.com/company/subatomic-analytics,"Analytics, Database","Data and Analytics, Software",,,,,For Profit,,Private,"60,384"
Rackmarkt,https://www.crunchbase.com/organization/rackmarkt,,1,,"Pozuelo De Alarcón, Madrid, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)","Rackmarkt is an IT firm that offers services for domains, web hosting, VPS, infrastructure, SEO and software.",1,,1,Active,2011-01-01,day,http://rackmarkt.com,https://www.linkedin.com/company/rackmarkt,"SEO, Software, Web Hosting","Internet Services, Sales and Marketing, Software",,,1-10,,For Profit,,Private,"60,512"
NYX Ventures,https://www.crunchbase.com/organization/nyx-ventures-8ab6,Venture Capital,1,,,,NYX Ventures is an investment firm.,1,,,Active,2023-01-01,year,,https://www.linkedin.com/company/nyx-ventures,Angel Investment,"Financial Services, Lending and Investments",,,1-10,,,,Private,"61,529"
Relats,https://www.crunchbase.com/organization/relats,,1,,"Caldes De Montbuy, Catalonia, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)","Relats manufactures electrical and thermal insulating sleeves, heat-reflective components, and noise reduction covers.",1,,1,Active,1957-01-01,year,https://relats.cat,https://www.linkedin.com/company/relats-s.-a./,"Hardware, Industrial, Industrial Design, Manufacturing","Design, Hardware, Manufacturing",,,501-1000,,For Profit,,Private,"61,571"
Waldegg Equity,https://www.crunchbase.com/organization/waldegg-equity,Private Equity Firm,1,,"Munich, Bayern, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Waldegg Equity is a private equity firm that invests in medium-sized companies in German-speaking countries and supports their growth.,1,,1,Active,2020-01-01,year,https://www.waldegg.de/,https://www.linkedin.com/company/waldegg-equity-partners/,,,,,1-10,,,,Private,"62,176"
DPM Finanzas,https://www.crunchbase.com/organization/dpm-finanzas,,1,,"Madrid, Madrid, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)","DPM Finanzas offers financial advisory services to companies, individuals, and institutions.",1,,,Active,2013-01-01,year,https://www.dpmfinanzas.com,https://www.linkedin.com/company/dpm-finanzas-eafi,"Advice, Financial Services, Professional Services","Financial Services, Media and Entertainment, Other",,,1-10,,For Profit,,Private,"62,267"
CirCap Funds,https://www.crunchbase.com/organization/circap-funds,,1,,"Luxembourg, Luxembourg, Luxembourg","European Union (EU), Europe, Middle East, and Africa (EMEA)","CirCap Funds promotes the transition to a circular economy and innovative business models, empowering companies to grow.",1,,1,Active,2020-01-01,year,https://circap.eu,https://www.linkedin.com/company/circap-funds,,,,,11-50,,,,Private,"62,457"
Falkor,https://www.crunchbase.com/organization/falkor,Venture Capital,1,,"Marseille, Provence-Alpes-Cote d'Azur, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Falkor is a mission orientated investment fund.,1,,,Active,2019-01-01,year,https://falkor.eu/,https://www.linkedin.com/company/falkor-sas/about/,"Environmental Engineering, Renewable Energy","Energy, Science and Engineering, Sustainability",1,Pascal Penicaud,1-10,Seed,,,Private,"64,779"
Oxbridge Angels,https://www.crunchbase.com/organization/oxbridge-angels,Angel Group,1,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Oxbridge Angels is an Angel and Venture Capital investment funds powering startups.,1,,,Active,2020-01-01,year,https://www.oxbridgeangels.com/,https://www.linkedin.com/company/oxbridge-angels,"Financial Services, Venture Capital","Financial Services, Lending and Investments",,,51-100,Seed,,,Private,"65,961"
Alex Stephany,https://www.crunchbase.com/person/alex-stephany,Individual/Angel,1,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Alex Stephany is the Founder and CEO of Beam. Previously, he was CEO of JustPark and remains a Board Advisor. He is the author of The Busine...",1,,,,,,http://alexstephany.com,http://www.linkedin.com/in/alexstephany,,,,,,,,,,"65,988"
Ie Team,https://www.crunchbase.com/organization/ie-team,,1,,"Donostia-san Sebastián, Pais Vasco, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)","Ie Team is a management company that provides strategy, recruitment, selection process, and headhunting services.",1,,,Active,2011-01-01,year,https://www.ieteam.com,https://www.linkedin.com/company/ieteam-consultores/,"Advice, Business Development, Human Resources, Management Consulting, Recruiting, Staffing Agency","Administrative Services, Media and Entertainment, Professional Services",,,11-50,,For Profit,,Private,"66,854"
JECO Capital,https://www.crunchbase.com/organization/jeco-capital,Venture Capital,1,,"Bucharest, Bucuresti, Romania","European Union (EU), Europe, Middle East, and Africa (EMEA)",JECO Capital is an investment firm specializing in technology in emerging digital assets.,1,,,Active,2017-01-01,year,https://www.jeco.capital,https://www.linkedin.com/company/jeco-capital/,,,,,1-10,Early Stage Venture,,,Private,"66,887"
Aleph Finance Group,https://www.crunchbase.com/organization/aleph-finance-group,Investment Bank,1,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Aleph Finance Group PLC is a holding company based in London catering investment and advisory services,1,,1,Active,2006-01-01,year,https://www.alephgroup.io/contacts.html,https://www.linkedin.com/company/aleph-finance-group/about/?viewAsMember=true,"Cannabis, Cryptocurrency, Fashion, Financial Services, Industrial, Insurance, Real Estate, Small and Medium Businesses","Blockchain and Cryptocurrency, Clothing and Apparel, Community and Lifestyle, Design, Financial Services, Food and Beverage, Health Care, Manufacturing, Other, Payments, Real Estate, Software",,,11-50,"Crowdfunding, Debt, Early Stage Venture, Late Stage Venture, Private Equity, Seed, Venture",For Profit,,Private,"68,914"
Erreka Group,https://www.crunchbase.com/organization/erreka-group,,1,,"Vergara, Pais Vasco, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)","Erreka Group is a construction company offering different types of products such as Door & Gate Automation Systems, Automatic Doors, etc.",1,,,Active,1980-01-01,day,http://www.erreka.com,https://www.linkedin.com/company/erreka-group/,"Building Material, Construction",Real Estate,,,101-250,,For Profit,,Private,"69,667"
Falkensteiner Michaeler Tourism,https://www.crunchbase.com/organization/falkensteiner-michaeler-tourism,,1,,"Vienna, Wien, Austria","European Union (EU), Europe, Middle East, and Africa (EMEA)",Falkensteiner Michaeler Tourism provides tourism services.,1,,,Active,1957-01-01,year,https://www.falkensteiner.com/,https://www.linkedin.com/company/fmtg-falkensteiner-michaeler-tourism-group/,"Food and Beverage, Restaurants, Tour Operator, Tourism","Food and Beverage, Travel and Tourism",,,1001-5000,,For Profit,,Private,"71,421"
Sitem StartUp Club,https://www.crunchbase.com/organization/sitem-startup-club,Accelerator,1,,"Bern, Bern, Switzerland","Europe, Middle East, and Africa (EMEA)",Sitem StartUp Club promotes startup companies in the MedTech field and related life sciences.,1,,,Active,2020-03-01,month,https://www.ssc.swiss/,https://www.linkedin.com/company/sitem-startup-club/,,,,,1-10,Seed,,,Private,"71,592"
Alpine Tech,https://www.crunchbase.com/organization/alpine-tech,Private Equity Firm,1,,"Simplon Dorf, Valais, Switzerland","Europe, Middle East, and Africa (EMEA)",Alpine Tech is a company active in the field of building and optimizing data-centers for securing block-chain networks.,1,,1,Active,2017-12-05,day,https://alpinetech.swiss/,https://www.linkedin.com/company/11348191/,"Artificial Intelligence (AI), Blockchain, Cloud Computing, Cloud Infrastructure, Cryptocurrency, Machine Learning, Neuroscience, Waste Management, Water","Artificial Intelligence (AI), Biotechnology, Blockchain and Cryptocurrency, Data and Analytics, Financial Services, Hardware, Internet Services, Natural Resources, Other, Payments, Science and Engineering, Software, Sustainability",6,"Christophe Lillo, Florin Dzeladini, Frederic Juillard, Ludovic Thomas, Patrick Widmer, Theo Martinet",1-10,Private Equity,,,Private,"71,906"
John Timothy Rucquoi-Berger,https://www.crunchbase.com/person/john-timothy-rucquoi-berger,Individual/Angel,1,,"Brussels, Brussels Hoofdstedelijk Gewest, Belgium","European Union (EU), Europe, Middle East, and Africa (EMEA)","Tim Rucquoi-Berger is the Co-Founder at Naki Power, Tim Rucquoi-Berger attended Harvard Business School.",1,,1,,,,,https://www.linkedin.com/in/tim-rucquoi-berger-4911ab/,,,,,,"Early Stage Venture, Private Equity, Venture",,,,"72,113"
D2 Digital Venture,https://www.crunchbase.com/organization/d2-digital-venture,Venture Capital,1,,"Nicosia, Nicosia, Cyprus","Europe, Middle East, and Africa (EMEA), European Union (EU), Middle East",D2 Digital Venture is a venture company providing opportunities to invest in disruptive digital projects around the world.,1,,,Active,2021-01-01,year,https://d2digitalinvest.com/,,,,,,,"Early Stage Venture, Seed",,,Private,"72,298"
Halkin Private Capital,https://www.crunchbase.com/organization/halkin-private-capital,Venture Capital,1,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Halkin Private Capital is a venture capital firm that invests in seed-stage, early-stage, and later-stage companies.",1,,,Active,,,https://halkinprivatecapital.com/,,"Finance, Impact Investing, Venture Capital","Financial Services, Lending and Investments",,,11-50,Seed,,,Private,"72,724"
Menlo Partners,https://www.crunchbase.com/organization/menlo-partners,Venture Capital,1,,"Beaconsfield, Buckinghamshire, United Kingdom","Europe, Middle East, and Africa (EMEA)",Menlo Partners invest in private early-stage unlisted companies and assist in preparing them for further institutional investment.,1,,,Active,,,https://menlollp.com/,,,,,,1-10,Early Stage Venture,,,Private,"73,325"
Grand River Agricultural Society,https://www.crunchbase.com/organization/grand-river-agricultural-society,Venture Capital,1,,"Elora, Ontario, Canada",Great Lakes,Grand River Agricultural Society is an incorporated under the Agricultural and Horticultural Societies.,1,,,Active,,,https://grandriveragsociety.com,https://www.linkedin.com/showcase/grand-river-agricultural-society/,Agriculture,Agriculture and Farming,,,1-10,Seed,Non-profit,,Private,"73,399"
Ramzi Rizk,https://www.crunchbase.com/person/ramzi-rizk,"Individual/Angel, Investment Partner",1,,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Ramzi Rizk,1,,,,,,,http://www.linkedin.com/in/ramzirizk,,,,,,,,,,"73,621"
Futurmed,https://www.crunchbase.com/organization/futurmed,Private Equity Firm,1,,"Budapest, Budapest, Hungary","European Union (EU), Europe, Middle East, and Africa (EMEA)",Futurmed is a med asset management company.,1,,,Active,,,,https://www.linkedin.com/company/futurmed/about/,,,,,,Seed,For Profit,,Private,"75,052"
QPAG Group,https://www.crunchbase.com/organization/qpag-group,,1,,"Brno, Jihomoravsky kraj, Czech Republic","European Union (EU), Europe, Middle East, and Africa (EMEA)",QPAG Group is a conglomerate of companies that specialize in providing quality control services primarily for production purposes.,1,,,Active,2001-01-01,year,https://www.qpag.cz/,https://www.linkedin.com/company/100-rework-s.r.o./,"B2B, Manufacturing, Quality Assurance","Manufacturing, Other, Professional Services",,,251-500,,For Profit,,Private,"75,773"
Oryx Data Incubator,https://www.crunchbase.com/organization/oryx-data-incubator,,1,,"Boulogne-billancourt, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",ORYX is a software company specialized in Big Data solutions; notably streaming solutions and industrialization of products.,1,,1,Active,2018-01-01,year,https://oryx-data.com/,https://www.linkedin.com/company/oryx-data,,,2,"Ali Arslan, Serkan Yılmaz",11-50,,For Profit,,Private,"76,783"
Bredvid,https://www.crunchbase.com/organization/bredvid,,1,,"Oslo, Oslo, Norway","Nordic Countries, Scandinavia, Europe, Middle East, and Africa (EMEA)","Bredvid is a norwegian consulting company that provides services in the areas of consulting, development, UX and cloud services.",1,,,Active,2016-07-28,day,https://bredvid.no,https://www.linkedin.com/company/bredvid-as/,Information Technology,Information Technology,3,"Børge Lotre, Jarle Mørch, Vidar Kongsli",11-50,,For Profit,,Private,"77,092"
Esi Venture,https://www.crunchbase.com/organization/esi-venture,Private Equity Firm,1,,"Beverly Hills, California, United States","Greater Los Angeles Area, West Coast, Western US",Esi Venture is a diversified and opportunistic CRE investment firm.,1,,1,Active,,,https://www.esiventures.com,https://www.linkedin.com/company/esiventures,,,,,1-10,"Private Equity, Seed",,,Private,"78,575"
Kulldorff,https://www.crunchbase.com/organization/kulldorff,Family Investment Office,1,,"Sweden, South Carolina, United States","East Coast, Southern US",Kulldorff is a family office that operates as an investment firm.,1,,1,Active,,,,,,,,,,Seed,,,Private,"79,371"
