Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Regions,Description,Number of Portfolio Organizations,Number of Exits (IPO),Number of Lead Investments,Operating Status,Founded Date,Founded Date Precision,Website,LinkedIn,Industries,Industry Groups,Number of Founders,Founders,Number of Employees,Investment Stage,Company Type,Acquisition Status,IPO Status,CB Rank (Investor)
Osney Capital,https://www.crunchbase.com/organization/osney-capital,Venture Capital,7,,"Oxford, Oxfordshire, United Kingdom","Europe, Middle East, and Africa (EMEA)",Early-stage investors focused on UK cyber security startups.,6,,,Active,2020-01-01,year,https://www.osneycapital.com/,https://www.linkedin.com/company/osneycapital,"Cyber Security, Financial Services, Information Technology, Internet, Software","Financial Services, Information Technology, Internet Services, Privacy and Security, Software",3,"Adam Cragg, Joshua Walter, Paul Wilkes",1-10,"Early Stage Venture, Seed",,,Private,"6,984"
Corpfin Capital,https://www.crunchbase.com/organization/corpfin-capital,"Private Equity Firm, Venture Capital",7,2,"Madrid, Madrid, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)","Corpfin Capital Asesores, S.A., SGECR is a private equity and venture capital firm specializing in early-mid-late venture stages.",7,,3,Active,1989-01-01,year,http://corpfincapital.com,https://www.linkedin.com/company/corpfin-capital/about/,"Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Felipe Oriol,11-50,"Late Stage Venture, Private Equity, Seed",,Made Acquisitions,Private,"7,031"
Celsius Network,https://www.crunchbase.com/organization/celsius-network,,7,1,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Celsius Network is a blockchain-based lending platform that is accessible through a free mobile app.,6,1,1,Closed,2017-01-01,year,https://celsius.network,https://www.linkedin.com/company/celsiusnetwork,"Blockchain, Consumer Lending, Cryptocurrency, Financial Services, FinTech","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Other, Payments, Software",3,"Alex Mashinsky, Nuke Goldstein, S. Daniel Leon",501-1000,,For Profit,Made Acquisitions,Private,"7,690"
DeepTechXL,https://www.crunchbase.com/organization/deeptechxl,Venture Capital,7,,"Eindhoven, Noord-Brabant, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)","DeepTechXL is a deep-tech venture-building experience combined with seasoned, hands-on investment experience.",6,,7,Active,2021-01-01,year,https://www.deeptechxl.com/,https://www.linkedin.com/company/deeptechxl/,,,,,1-10,Early Stage Venture,,,Private,"7,775"
Infinity Recycling,https://www.crunchbase.com/organization/infinity-recycling,Private Equity Firm,7,1,"Rotterdam, Zuid-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",Infinity Recycling develops markets for waste streams at the end of their useful lives by investing in cutting-edge recycling technologies.,7,1,3,Active,2020-01-01,year,https://infinity-recycling.com/,https://www.linkedin.com/company/infinityrecycling/,,,,,1-10,Private Equity,,,Private,"8,582"
Guardian Media Group,https://www.crunchbase.com/organization/guardian-media-group,,7,1,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","GMG is a leading multimedia business. The diverse portfolio includes national and regional newspapers, websites, radio stations, magazines",6,,3,Active,1821-05-05,day,https://www.theguardian.com,https://www.linkedin.com/company/102206,"Advertising, Information Services, Music","Advertising, Information Technology, Media and Entertainment, Music and Audio, Sales and Marketing",1,C. P. Scott,1001-5000,,For Profit,Made Acquisitions,Private,"8,602"
CHECK24 Ventures,https://www.crunchbase.com/organization/check24-ventures,"Corporate Venture Capital, Venture Capital",7,3,"Frankfurt, Hessen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",CHECK24 Ventures is the venture capital division of the CHECK24 group that provides young internet companies with seed and growth financing.,7,,5,Active,2016-11-01,day,https://check24.vc/,https://www.linkedin.com/company/check24ventures/,"Financial Services, FinTech, InsurTech, Internet, Marketplace, Software, Venture Capital","Commerce and Shopping, Financial Services, Internet Services, Lending and Investments, Software",2,"Henrich Blase, Matthias Orlopp",1-10,"Early Stage Venture, Late Stage Venture, Private Equity, Seed",,,Private,"9,480"
Rialto Ventures,https://www.crunchbase.com/organization/rialto-ventures,Venture Capital,7,,"Milano, Lombardia, Italy","European Union (EU), Europe, Middle East, and Africa (EMEA)",Rialto Ventures fund invests in B2B digital transformation technologies.,5,,4,Active,,,https://rialto.vc/,,,,,,,"Early Stage Venture, Seed, Venture",,,Private,"9,754"
Green Circle Foodtech Ventures,https://www.crunchbase.com/organization/green-circle-foodtech-ventures,Venture Capital,7,,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",GC Foodtech Ventures is a corporate-based venture capital firm that invests in the foodtech sector.,6,,3,Active,2019-01-01,year,https://gcfoodtech.com/,https://www.linkedin.com/company/green-circle-capital/?originalSubdomain=ph,"Financial Services, Food and Beverage, Impact Investing","Financial Services, Food and Beverage, Lending and Investments",1,Stu Strumwasser,1-10,Seed,For Profit,,Private,"10,340"
Sator Grove Holdings,https://www.crunchbase.com/organization/sator-grove-holdings,Venture Capital,7,,"Bradenton, Florida, United States","East Coast, Southern US","Sator Grove Holdings is a permanent capital investor helping entrepreneurs, operators, and investors attain the extraordinary.",6,,4,Active,2021-04-01,day,http://satorgrove.com/,https://www.linkedin.com/company/sator-grove-holdings,"Finance, Financial Services, Impact Investing","Financial Services, Lending and Investments",2,"Paul Buser, Rick Buhrman",1-10,Late Stage Venture,,,Private,"10,493"
IPR.VC,https://www.crunchbase.com/organization/ipr-vc,"Venture Capital, Venture Debt",7,1,"Helsinki, Southern Finland, Finland","European Union (EU), Nordic Countries, Scandinavia","IPR.VC invests in TV and film content in North America, the UK and Europe.",5,,3,Active,2015-01-01,year,http://ipr.vc/,https://www.linkedin.com/company/ipr-vc/,"Content Creators, Digital Media, Media and Entertainment",Media and Entertainment,3,"Jarkko Virtanen, Tanu-Matti Tuominen, Timo Argillander",1-10,"Late Stage Venture, Seed, Venture",,,Private,"10,870"
MAHLE,https://www.crunchbase.com/organization/mahle,,7,1,"Stuttgart, Baden-Wurttemberg, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","MAHLE offers innovative mobility solutions that stand for clean air, fuel efficiency, and driving pleasure.",5,,2,Active,1920-01-01,year,https://www.mahle.com,https://www.linkedin.com/company/mahle/,"Automotive, Fuel, Information Technology, Manufacturing","Energy, Information Technology, Manufacturing, Transportation",1,Hermann Mahle,10001+,,For Profit,Made Acquisitions,Public,"11,056"
Clout Capital,https://www.crunchbase.com/organization/clout-capital,Venture Capital,7,,"Miami, Florida, United States","Greater Miami Area, East Coast, Southern US",Clout Capital is a Venture Capital investment firm focused on technology in Europe and the Americas.,7,,5,Active,2011-01-01,year,https://www.cloutcapital.com,https://www.linkedin.com/company/clout-capital/,,,1,Guillermo G. Morales,1-10,"Convertible Note, Early Stage Venture, Venture",For Profit,,Private,"11,080"
PKO BP,https://www.crunchbase.com/organization/pko-bp,Investment Bank,7,,"Warszawa, Mazowieckie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)",PKO BP operates as a commercial bank.,6,,1,Active,1919-01-01,year,https://www.pkobp.pl,https://www.linkedin.com/company/pko-bp,"Banking, Financial Services","Financial Services, Lending and Investments",1,Józef Piłsudski,10001+,,For Profit,Made Acquisitions,Public,"11,798"
Sesame Ventures,https://www.crunchbase.com/organization/sesame-ventures,Corporate Venture Capital,7,,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US","Sesame Ventures supports startups aligned with Sesame Workshop's mission to help kids grow smarter, stronger, and kinder.",5,,3,Active,2016-02-01,day,http://www.sesameworkshop.org/sesame-ventures/,https://www.linkedin.com/company/sesame-workshop,"Angel Investment, Children, Non Profit","Community and Lifestyle, Financial Services, Lending and Investments, Other, Social Impact",2,"Joan Ganz Cooney, Lloyd Morrisett",11-50,"Early Stage Venture, Seed",,,Private,"11,902"
Deloitte Ventures,https://www.crunchbase.com/organization/deloitte-ventures,Venture Capital,7,1,"Sydney, New South Wales, Australia","Asia-Pacific (APAC), Australasia",Deloitte Ventures is a corporate venture capital firm in Sydney.,6,,1,Active,,,,,Venture Capital,"Financial Services, Lending and Investments",,,,Early Stage Venture,,,Private,"11,982"
OBSS Ventures,https://www.crunchbase.com/organization/obss-ventures,"Corporate Venture Capital, Venture Capital",7,,"Pendik, Istanbul, Turkey","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)","OBSS Ventures empowers early-stage startups with investment and hands-on tech expertise, offering a unique tech-for-equity model to scale.",4,,2,Active,2023-02-01,month,https://obss.ventures,https://www.linkedin.com/company/obss-ventures,,,,,1-10,"Early Stage Venture, Seed",,,Private,"12,279"
Arkley Brinc VC,https://www.crunchbase.com/organization/arkley-brinc-vc,"Accelerator, Venture Capital",7,,"Warsaw, Mazowieckie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)",Rocket Fuel for Tech Trailblazers. Arkley Brinc provides venture capital funding & support to early-stage tech startups in Poland.,6,,6,Active,2018-10-01,month,http://arkleybrinc.vc,https://www.linkedin.com/company/arkley-brinc-vc/,"Clean Energy, Hardware, Health Care, Industrial, Internet of Things, Robotics, Smart Cities, Smart Home, Transportation","Consumer Electronics, Energy, Hardware, Health Care, Internet Services, Manufacturing, Real Estate, Science and Engineering, Software, Sustainability, Transportation",2,"Bryony Cooper, Piotr Wasowski",1-10,"Early Stage Venture, Seed",,,Private,"12,740"
Audi,https://www.crunchbase.com/organization/audi,"Corporate Venture Capital, Entrepreneurship Program, Hedge Fund, Investment Bank, Venture Capital",7,1,"Herndon, Virginia, United States","Washington DC Metro Area, East Coast, Southern US","Audi develops, produces, assembles, distributes, and sells vehicles of the Audi and Lamborghini brands internationally.",6,,2,Active,1909-01-01,year,http://audiusa.com,http://www.linkedin.com/company/audi-of-america,"Automotive, Autonomous Vehicles, Electric Vehicle, Manufacturing","Manufacturing, Transportation",1,August Horch,10001+,"Late Stage Venture, Private Equity",For Profit,Made Acquisitions,Private,"13,060"
HansaMatrix,https://www.crunchbase.com/organization/hansamatrix,,7,1,"Marupe, Rigas, Latvia","European Union (EU), Europe, Middle East, and Africa (EMEA)",HansaMatrix is using original design manufacturing (ODM) business model.,1,,4,Active,1999-01-01,year,http://www.hansamatrix.com,https://www.linkedin.com/in/ilmarsosmanis,"Customer Service, Product Design","Design, Other, Professional Services",1,Ilmars Osmanis,101-250,,For Profit,,Private,"13,186"
venture / science,https://www.crunchbase.com/organization/palo-alto-venture-science,Venture Capital,7,1,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",San Francisco based venture capital firm with quantitative economic modeling at the heart of its investment strategy.,6,,,Active,2012-08-01,day,http://www.venture-science.com,https://www.linkedin.com/company/2672288,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"Matt Oguz, Selahattin Onen",1-10,"Late Stage Venture, Secondary Market, Venture",,,Private,"13,363"
Tacirler Portfolio Future Impact Fund GSYF,https://www.crunchbase.com/organization/tacirler-portfolio-future-impact-fund-gsyf,Hedge Fund,7,,"Istanbul, Istanbul, Turkey","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)",Brings its investors together with startups with strong technological and innovative aspects at the seed or series A stage,6,,2,Active,2022-12-21,day,,https://www.linkedin.com/company/gelecek-etki-fonu/,,,,,11-50,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"14,294"
Safer Made,https://www.crunchbase.com/organization/safer-made,Venture Capital,7,,"North Branford, Connecticut, United States","East Coast, New England, Northeastern US",Safer Made invests in companies that remove or reduce the use of hamful chemicals in products or manufacturing processes.,5,,2,Active,2017-01-01,year,http://www.safermade.net,https://www.linkedin.com/company/safer-made/,"Manufacturing, Venture Capital","Financial Services, Lending and Investments, Manufacturing",2,"Adrian Horotan, Martin Mulvihill",1-10,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"14,346"
VectoIQ LLC,https://www.crunchbase.com/organization/vectoiq-llc,Venture Capital,7,4,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",VectoIQ is an advisory firm helping new companies in the smart transportation space. Reverse merger with Nikola Motor in June 2020.,7,2,1,Active,2016-07-30,day,http://www.vectoiq.com,https://www.linkedin.com/company/vectoiq,"Automotive, Autonomous Vehicles, Transportation",Transportation,1,Mindy Luxenberg- Grant,1-10,"Early Stage Venture, Late Stage Venture, Post-Ipo, Seed, Venture",For Profit,Was Acquired,Delisted,"14,467"
Robolution Capital,https://www.crunchbase.com/organization/robolution-capital,Private Equity Firm,7,1,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Robolution Capital is the first private equity fund dedicated to service robotics in the world.,7,1,,Active,2013-01-01,year,http://www.robolutioncapital.com/,http://www.linkedin.com/company/robolution-capital,"Finance, Robotics, Venture Capital","Financial Services, Hardware, Lending and Investments, Science and Engineering, Software",2,"Bruno Bonnell, Pierre-Eric Leibovici",11-50,Private Equity,,Was Acquired,Private,"15,193"
Arion Bank,https://www.crunchbase.com/organization/arion-bank,Investment Bank,7,1,"Reykjavík, Gullbringusysla, Iceland","Nordic Countries, Scandinavia, Europe, Middle East, and Africa (EMEA)","Arion bank offers financial services to companies, institutional investors, and individuals.",7,1,1,Active,1929-01-01,year,https://www.arionbanki.is,https://www.linkedin.com/company/arion-bank,"B2B, Banking, Consulting, Financial Services","Financial Services, Lending and Investments, Other, Professional Services",,,501-1000,,For Profit,,Private,"15,439"
Verb Ventures,https://www.crunchbase.com/organization/sova-vc,Venture Capital,7,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Verb Ventures is a late seed to series A investor in marketplaces and digital platforms across the UK, Northern Europe and US East Coast",7,,2,Active,2023-01-01,year,https://verb.ventures,https://www.linkedin.com/company/verb-ventures,"Financial Services, Health Care, Information Services, Information Technology, Internet, Marketplace, SaaS, Software","Commerce and Shopping, Financial Services, Health Care, Information Technology, Internet Services, Software",1,Alexander Chikunov,11-50,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"15,537"
Mobi,https://www.crunchbase.com/organization/mobi-solutions,,7,1,"Tartu, Tartumaa, Estonia","European Union (EU), Europe, Middle East, and Africa (EMEA)",Mobi Solutions is an SMS gateway provider.,7,,1,Active,2000-01-01,year,http://mobisolutions.com/,https://www.linkedin.com/company/mobi-solutions,Telecommunications,Hardware,5,"Linnar Viik, Mark Kofman, Rain Rannu, Veiko Raime, Veljo Otsason",1-10,,For Profit,,Private,"15,886"
vent.io,https://www.crunchbase.com/organization/vent-io,Venture Capital,7,,"Frankfurt, Hessen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","vent.io GmbH develops, researches and invests in digital solutions for customers of the Deutsche Leasing Group.",5,,1,Active,2021-01-21,day,https://www.vent.io/,https://www.linkedin.com/company/vent-io/,,,,,11-50,"Early Stage Venture, Seed",For Profit,,Private,"16,404"
Al Mada Ventures,https://www.crunchbase.com/organization/al-mada-ventures,Venture Capital,7,,"Casablanca, Grand Casablanca, Morocco","Middle East and North Africa (MENA), North Africa, Europe, Middle East, and Africa (EMEA)",Al Mada Ventures is an investment firm.,7,,5,Active,2022-01-01,year,https://www.amvlaunchingsoon.com,https://www.linkedin.com/company/al-mada-venture-cap/about/,,,,,1-10,"Seed, Venture",,,Private,"16,567"
Volve Capital,https://www.crunchbase.com/organization/volve-capital,Venture Capital,7,,"Amsterdam, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",Volve Capital is an early-stage Venture Capital Fund built by entrepreneurs to back the next generation of tech and impact founders.,6,,3,Active,2022-01-01,year,https://www.volve.capital,https://www.linkedin.com/company/volve-capital,,,1,Joost Bijlsma,1-10,Early Stage Venture,,,Private,"16,924"
Astel Ventures,https://www.crunchbase.com/organization/astel-ventures,"Incubator, Syndicate",7,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Astel Ventures is an investment firm that offers AI-powered tools for fundraising to founders and investors.,7,,,Active,2020-07-01,month,https://astelventures.com,https://www.linkedin.com/company/astelv/,"Finance, Financial Services, Funding Platform, Venture Capital","Financial Services, Lending and Investments",,,11-50,"Early Stage Venture, Late Stage Venture, Private Equity, Seed, Venture",,,Private,"16,988"
ETH Zurich,https://www.crunchbase.com/organization/eth-zurich,University Program,7,1,"Zürich, Zurich, Switzerland","Europe, Middle East, and Africa (EMEA)","ETH Zurich is an engineering, science, technology, mathematics, and management university.",7,,1,Active,1855-01-01,year,https://www.ethz.ch,https://www.linkedin.com/school/4923,"3D Technology, Education, Higher Education, Universities","Education, Hardware, Other, Software",,,10001+,,,,Private,"17,215"
GENESIS Ventures,https://www.crunchbase.com/organization/genesis-ventures,"Family Investment Office, Venture Capital",7,,"Barcelona, Catalonia, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)","GENESIS Ventures, an investment vehicle located in Barcelona and built up in partnership with family offices",7,,3,Active,2017-10-05,day,https://www.genesis-biomed.com/genesis-ventures/,https://www.linkedin.com/company/genesisbiomed,,,,,11-50,"Crowdfunding, Seed, Venture",For Profit,,Private,"17,540"
Latvian Business Angel Network,https://www.crunchbase.com/organization/latvian-business-angel-network,Angel Group,7,,"Riga, Riga, Latvia","European Union (EU), Europe, Middle East, and Africa (EMEA)",The Latvian Business Angel Network (LatBAN) brings together highly experienced entrepreneurs - business angels.,7,,5,Active,2014-01-01,year,http://www.latban.lv,https://www.linkedin.com/company/latvian-business-angels-network,"Business Development, Business Information Systems, Business Intelligence","Data and Analytics, Information Technology, Professional Services",1,Janis Rancans,1-10,"Seed, Venture",,,Private,"17,846"
MultiversX,https://www.crunchbase.com/organization/elrond,,7,,"Sibiu, Sibiu, Romania","European Union (EU), Europe, Middle East, and Africa (EMEA)",MultiversX is a distributed blockchain network for building next-generation decentralized applications.,7,,2,Active,2018-05-31,day,https://multiversx.com,https://www.linkedin.com/company/multiversx,"Blockchain, FinTech","Blockchain and Cryptocurrency, Financial Services, Other",3,"Beniamin Mincu, Lucian Mincu, Lucian Todea",101-250,,For Profit,Made Acquisitions,Private,"17,961"
Oxford Innovation Finance,https://www.crunchbase.com/organization/oxford-innovation-finance,Angel Group,7,,"Oxford, New Jersey, United States","East Coast, Northeastern US","Oxford Innovation Finance is home to OION, one of the oldest and largest angel investment networks in the UK.",7,,1,Active,1994-01-01,year,https://www.oxfordinnovationfinance.co.uk,https://www.linkedin.com/company/oxford-innovation-finance,Financial Services,Financial Services,,,1-10,Venture,For Profit,,Private,"19,277"
Miles Ahead,https://www.crunchbase.com/organization/miles-ahead,Venture Capital,7,,"Ghent, Oost-Vlaanderen, Belgium","European Union (EU), Europe, Middle East, and Africa (EMEA)",Miles Ahead is a venture studio that produces and funds startups in deep technology and artificial intelligence.,6,,5,Active,2021-01-01,year,https://www.milesahead.ai/,https://www.linkedin.com/company/miles-ahead-studio/,"Artificial Intelligence (AI), Information Technology","Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",,,1-10,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"19,521"
ABN AMRO Sustainable Impact Fund,https://www.crunchbase.com/organization/abn-amro-sustainable-impact-fund,Accelerator,7,,"Amsterdam, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",ABN AMRO Sustainable Impact Fund invests in companies and early stage projects.,7,,3,Active,2021-01-01,year,https://www.abnamro.nl/en/,https://www.linkedin.com/company/abn-amro,,,,,,"Early Stage Venture, Venture",,,Private,"19,730"
Ferrovial,https://www.crunchbase.com/organization/ferrovial,,7,1,"Madrid, Madrid, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",Ferrovial is a provider of transport infrastructure and urban services.,6,1,3,Active,1952-01-01,year,http://www.ferrovial.com/en,https://www.linkedin.com/company/ferrovial,"Construction, Facility Management, Infrastructure, Innovation Management","Other, Professional Services, Real Estate",1,Rafael del Pino,10001+,,For Profit,Made Acquisitions,Public,"19,976"
VTC Ventures,https://www.crunchbase.com/organization/vtc-ventures,Venture Capital,7,,"Rönök, Vas, Hungary","European Union (EU), Europe, Middle East, and Africa (EMEA)",VTC Ventures invests in early stage life sciences and high growth technology companies through two investment vehicles.,6,,2,Active,2016-01-01,year,https://www.vtcventures.com/,https://www.linkedin.com/company/vtc-ventures/,,,,,1-10,"Early Stage Venture, Seed",,,Private,"20,157"
Racine2,https://www.crunchbase.com/organization/racine2,Venture Capital,7,,,,Racine2 is a venture capital firm.,7,,4,Active,,,https://racine2.vc/en,,Venture Capital,"Financial Services, Lending and Investments",,,,Seed,,,Private,"20,211"
European Research Council,https://www.crunchbase.com/organization/european-research-council,Government Office,7,1,"Brussels, Brussels Hoofdstedelijk Gewest, Belgium","European Union (EU), Europe, Middle East, and Africa (EMEA)","The European Research Council is a European funding initiative, designed to support the scientists, engineers, and scholars in Europe.",7,,3,Active,2007-01-01,year,http://erc.europa.eu,https://www.linkedin.com/company/european-research-council,"3D Printing, Finance, Search Engine","Financial Services, Internet Services, Manufacturing",,,10001+,Grant,For Profit,,Private,"20,294"
MakeSense,https://www.crunchbase.com/organization/makesense-2,,7,,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",MakeSense is a community-based platform that enables groups of individuals to solve challenges posed by social entrepreneurs.,7,,1,Active,2010-01-01,year,http://makesense.org/,https://www.linkedin.com/company/makesense,Internet,Internet Services,3,"Alizée Lozac'hmeur, Christian Vanizette, Leila Hoballah",501-1000,,Non-profit,,Private,"20,381"
Proto Accelerator,https://www.crunchbase.com/organization/lansing-proto,Accelerator,7,,"Lansing, Michigan, United States","Great Lakes, Midwestern US",Proto Accelerator is a startup accelerator.,7,,4,Active,2015-07-13,day,http://www.protoaccelerator.com/,https://www.linkedin.com/company/proto-accelerator/,,,,,1-10,Seed,,,Private,"20,456"
Lichtsteiner Foundation,https://www.crunchbase.com/organization/lichtsteiner-foundation,,7,,"Berne, Bern, Switzerland","Europe, Middle East, and Africa (EMEA)",Lichtsteiner Foundation promotes discoveries in the field of medicine for the improvement of people’s health.,7,,1,Active,2009-01-01,year,https://lichtsteinerfoundation.org/,https://www.linkedin.com/company/lichtsteiner-foundation,,,,,1-10,,,,Private,"20,613"
Exor,https://www.crunchbase.com/organization/exor-eb7d,,7,,"San Giovanni Lupatoto, Veneto, Italy","European Union (EU), Europe, Middle East, and Africa (EMEA)",Exor develops software for industrial edge management as well as offers connectivity management and IoT platform building solutions.,6,,2,Active,1971-01-01,year,https://www.exorint.com,https://www.linkedin.com/company/exor-international,"Cloud Computing, Industrial Automation, Information Technology, Internet of Things, Software","Information Technology, Internet Services, Manufacturing, Science and Engineering, Software",,,101-250,,For Profit,,Private,"20,653"
