Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Regions,Description,Number of Portfolio Organizations,Number of Exits (IPO),Number of Lead Investments,Operating Status,Founded Date,Founded Date Precision,Website,LinkedIn,Industries,Industry Groups,Number of Founders,Founders,Number of Employees,Investment Stage,Company Type,Acquisition Status,IPO Status,CB Rank (Investor)
GreenHouse Capital,https://www.crunchbase.com/organization/greenhouse-capital,Accelerator,54,,"Ikeja, Lagos, Nigeria","Europe, Middle East, and Africa (EMEA)",We invest capital and specialised expertise into companies that are building the financial services that will power Africa's economic future,48,,14,Active,2016-01-01,year,http://greenhouse.capital/,https://www.linkedin.com/company/15075806/admin/feed/posts/,Venture Capital,"Financial Services, Lending and Investments",2,"Bunmi Akinyemiju, Kunmi Demuren",11-50,Early Stage Venture,,,Private,"20,763"
Raymond Tonsing,https://www.crunchbase.com/person/raymond-tonsing,"Individual/Angel, Investment Partner",54,22,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US","Raymond Tonsing is a San Francisco based venture capitalist and entrepreneur. He founded Caffeinated Capital, an early stage venture capital...",46,2,3,,,,,http://www.linkedin.com/in/tonsing,,,,,,"Early Stage Venture, Seed",,,,"20,953"
Biz Stone,https://www.crunchbase.com/person/biz-stone,"Individual/Angel, Investment Partner",54,13,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US","Biz Stone is the Co-founder and CEO of Jelly Industries, Inc. He previously worked at The Obvious Corporation as a Co-founder and Chief Crea...",44,4,2,,,,,https://www.linkedin.com/in/bizstone,,,,,,,,,,"21,238"
West Hill Capital,https://www.crunchbase.com/organization/west-hill-capital,"Private Equity Firm, Venture Capital",54,6,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",West Hill is a venture capital firm that finances some of the fasted growing technology businesses in Europe.,40,2,45,Active,2003-01-01,year,http://www.westhillcapital.co.uk/,https://www.linkedin.com/company/west-hill-capital-llp/,"Financial Services, Impact Investing, Venture Capital","Financial Services, Lending and Investments",6,"Alan Richards, Andrew Galloway, David Hollidge, Edward Williams, Mark Hickson, Robert Forbes Caie",11-50,"Early Stage Venture, Late Stage Venture, Private Equity, Venture",,Made Acquisitions,Private,"21,663"
Toy Ventures,https://www.crunchbase.com/organization/toy-ventures,Venture Capital,54,5,"Berkeley, California, United States","San Francisco Bay Area, West Coast, Western US",Toy Ventures is an operator led early stage venture fund.,52,2,1,Active,2019-01-01,year,https://www.toyventures.co/#,,Venture Capital,"Financial Services, Lending and Investments",2,"Lingtong Sun, Ramnik Arora",1-10,"Early Stage Venture, Seed",,,Private,"22,860"
"Founderheads,",https://www.crunchbase.com/organization/founderheads,Venture Capital,54,,"Vilnius, Vilniaus Apskritis, Lithuania","European Union (EU), Europe, Middle East, and Africa (EMEA)",Boutique web3 VC with a founder mentality.,54,,1,Active,2021-01-01,year,https://founderheads.com,https://www.linkedin.com/company/founderheads/,Blockchain,"Blockchain and Cryptocurrency, Other",1,Sarunas Legeckas,1-10,"Early Stage Venture, Seed, Venture",,,Private,"23,622"
"Johann ""Hansi"" Hansmann",https://www.crunchbase.com/person/hansi-hansmann,"Individual/Angel, Investment Partner",54,10,"Vienna, Wien, Austria","European Union (EU), Europe, Middle East, and Africa (EMEA)",Dr. Johann ‘Hansi’ Hansmann was born in Austria and studied economics in Vienna. He spent the major part of his professional life working as...,41,,27,,,,http://www.hansmengroup.com,https://www.linkedin.com/in/johann-hansi-hansmann-4a6655,,,,,,Seed,,,,"25,730"
Mesa Ventures,https://www.crunchbase.com/organization/mesa-ventures,Micro VC,54,19,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US","Mesa Ventures is an early-stage venture capital firm focused on e-commerce, media, enterprise software, and mobile technologies.",49,,1,Closed,2012-06-01,day,http://www.mesa.vc,https://www.linkedin.com/company/mesa-ventures,"Advertising, E-Commerce, Enterprise Software, Hardware, Mobile","Advertising, Commerce and Shopping, Hardware, Mobile, Sales and Marketing, Software",3,"Andrew Montgomery, Jacob Brody, Mark Patricof",51-100,"Early Stage Venture, Seed",,,Private,"26,956"
Güimar Vaca Sittic,https://www.crunchbase.com/person/gimar-vaca-sittic,"Individual/Angel, Investment Partner",54,15,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",Güimar is a tech entrepreneur and angel investor as well as Venture Partner at FJ Labs.,54,2,,,,,https://www.guimar.xyz,https://www.linkedin.com/in/gvs,,,,,,"Early Stage Venture, Seed, Venture",,,,"27,307"
AQUITI Gestion,https://www.crunchbase.com/organization/aquiti-gestion-aci,"Micro VC, Private Equity Firm, Venture Capital",54,5,"Bordeaux, Aquitaine, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",French venture capital and private equity funds for start-up and SMEs,48,,11,Active,1998-01-01,year,http://www.aquiti.fr,https://www.linkedin.com/company/aquiti-gestion?trk=top_nav_home,,,,,11-50,"Early Stage Venture, Late Stage Venture, Private Equity, Seed",,,Private,"27,378"
Agentschap Innoveren & Ondernemen,https://www.crunchbase.com/organization/agentschap-innoveren-ondernemen,Government Office,54,6,"Brussels, Brussels Hoofdstedelijk Gewest, Belgium","European Union (EU), Europe, Middle East, and Africa (EMEA)","Agentschap Innoveren & Ondernemen is a government agency, charged with implementing the economic, innovation and enterprise policy.",42,2,42,Active,2016-01-01,year,http://www.vlaio.be,https://www.linkedin.com/company/vlaio-be,"Government, Information Technology","Government and Military, Information Technology",,,501-1000,Grant,,,Private,"30,256"
Yuri Milner,https://www.crunchbase.com/person/yuri-milner,"Individual/Angel, Investment Partner",54,23,"Los Altos Hills, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",Yuri Milner is the Founder of the Breakthrough Prize. He attended the Wharton School of the University of Pennsylvania and Moscow State Univ...,50,3,5,,,,https://yurimilner.com,https://www.linkedin.com/in/yuri-milner-3b2b5910,,,,,,Seed,,,,"68,818"
BackBone Ventures,https://www.crunchbase.com/organization/backbone-ventures,Venture Capital,54,3,"Zürich, Zurich, Switzerland","Europe, Middle East, and Africa (EMEA)","BackBone Ventures focuses on early-stage investments primarily in ​​innovative ICT, food tech, and disruptive technologies.",39,,15,Active,2018-02-14,day,https://www.backbone.vc,https://www.linkedin.com/company/backbone-ventures/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",4,"Diego Blumati, Janic Frolicher, Miklos Stanek, Philippe Bernet",1-10,"Convertible Note, Early Stage Venture, Seed, Venture",,,Private,"79,976"
Grosvenor Food & AgTech,https://www.crunchbase.com/organization/wheatsheaf-investments,"Private Equity Firm, Venture Capital",54,3,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Grosvenor Food & AgTech is an international investor in food and agriculture businesses.,30,1,24,Active,2012-01-01,year,http://www.grosvenor.com/food-agtech,http://www.linkedin.com/company/grosvenorfood&agtech,"Agriculture, AgTech, Aquaculture, Farming",Agriculture and Farming,1,Alex Scott,11-50,"Debt, Early Stage Venture, Late Stage Venture, Post-Ipo, Secondary Market, Seed, Venture",,Made Acquisitions,Private,"88,089"
MSA Novo,https://www.crunchbase.com/organization/msa-novo,Venture Capital,54,4,"Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",MSA Novo is a multi-stage global venture capital fund,41,1,21,Active,2019-01-01,year,https://msanovo.com/,https://www.linkedin.com/company/msa-novo/,Venture Capital,"Financial Services, Lending and Investments",,,1-10,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"88,557"
Investitionsbank Berlin,https://www.crunchbase.com/organization/investitionsbank-berlin,"Investment Bank, Venture Capital",54,12,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Investitionsbank Berlin is a business development and promotion bank that finances small and medium businesses.,51,1,20,Active,1924-01-01,year,http://www.ibb.de,https://www.linkedin.com/company/investitionsbank-berlin/,"Business Development, Financial Services","Financial Services, Professional Services",,,501-1000,"Early Stage Venture, Seed",,,Private,"119,328"
Diverse Angels,https://www.crunchbase.com/organization/diverse-angels,"Angel Group, Venture Capital",53,3,"Los Angeles, California, United States","Greater Los Angeles Area, West Coast, Western US",Increasing representation of diverse investors in the angel & venture capital communities,52,,,Active,2021-01-01,year,https://www.diverseangels.com,https://www.linkedin.com/company/diverseangels,"Blockchain, Cryptocurrency, E-Commerce, Gaming, Health Care, Internet, Marketplace, Payments, Software, Virtual Reality","Blockchain and Cryptocurrency, Commerce and Shopping, Financial Services, Gaming, Hardware, Health Care, Internet Services, Other, Payments, Software",2,"Antonio Key, Brandon Hoffman",251-500,"Early Stage Venture, Seed",,,Private,"2,412"
Rogue Venture Partners,https://www.crunchbase.com/organization/rogue-venture-partners,Venture Capital,53,14,"Lake Oswego, Oregon, United States","West Coast, Western US",Rogue Venture Partners is a local venture capital fund investing in disruptive entrepreneurs and start-ups.,41,,14,Active,2010-01-01,year,http://roguevp.com,https://www.linkedin.com/company/rogue-venture-partners,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",5,"Caroline Lewis, John Stirek, Rick Dillon, Rick Miller, Tom Sperry",1-10,"Convertible Note, Early Stage Venture, Seed, Venture",,,Private,"4,234"
Siddhi Capital,https://www.crunchbase.com/organization/siddhi-capital,"Private Equity Firm, Venture Capital",53,3,"Cherry Hill, New Jersey, United States","Greater Philadelphia Area, East Coast, Northeastern US",Siddhi Capital is a growth equity firm that invests in food and beverage companies.,45,,9,Active,2017-01-01,year,https://www.siddhicapital.co,https://www.linkedin.com/company/siddhi-capital,"Financial Services, Food and Beverage, Venture Capital","Financial Services, Food and Beverage, Lending and Investments",1,Melissa Facchina,11-50,"Convertible Note, Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"4,510"
Elevate Capital,https://www.crunchbase.com/organization/elevate-capital,Venture Capital,53,7,"Hillsboro, Oregon, United States","West Coast, Western US",Elevate Capital is a seed and early-stage investment firm with a focus in the Pacific Northwest and investing in under-represented founders.,46,,23,Active,2016-01-12,day,http://elevate.vc,https://www.linkedin.com/company/elevate-capital-fund,"Business Development, Finance, Financial Services","Financial Services, Professional Services",1,Nitin Rai,1-10,"Debt, Early Stage Venture, Seed, Venture",,,Private,"4,559"
N1,https://www.crunchbase.com/organization/nation-1,Venture Capital,53,,"Prague, Hlavni mesto Praha, Czech Republic","European Union (EU), Europe, Middle East, and Africa (EMEA)",N1 is a Prague and Luxembourg based venture capital firm.,37,,20,Active,2019-01-01,year,https://n1.rocks/,https://www.linkedin.com/company/n1ventures,,,2,"Jaroslav Trojan, Marek Moravec",1-10,"Early Stage Venture, Seed",,,Private,"4,675"
Bynd Venture Capital,https://www.crunchbase.com/organization/busy-angels,Venture Capital,53,5,"Lisbon, Lisboa, Portugal","European Union (EU), Europe, Middle East, and Africa (EMEA)",Bynd is a leading Iberian Venture Capital firm with focus on seed / early stage technology startups,46,,9,Active,2010-01-01,year,https://bynd.vc/,https://www.linkedin.com/company/bynd-venture-capital,"Advice, Venture Capital","Financial Services, Lending and Investments, Media and Entertainment",4,"Francisco Ferreira Pinto, Joao Costa, Luis Mira Amaral, Santiago Salazar",1-10,"Early Stage Venture, Seed",,,Private,"4,945"
M Venture Partners (MVP),https://www.crunchbase.com/organization/3t-venture-capital-partners,Venture Capital,53,,"Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",Early stage venture investor in SEA and India,41,,17,Active,2020-01-01,year,https://www.m-venturepartners.com/,https://www.linkedin.com/company/m-venturepartners/,,,1,Mayank Parekh,1-10,Early Stage Venture,,,Private,"5,949"
Explorer Investments,https://www.crunchbase.com/organization/explorer-investments-s-c-r-s-a,"Private Equity Firm, Venture Capital",53,3,"Lisboa, Lisboa, Portugal","European Union (EU), Europe, Middle East, and Africa (EMEA)",Explorer Investments is a Private Equity firm.,53,,48,Active,2003-01-01,year,http://www.explorerinvestments.com/,https://www.linkedin.com/company/explorer-investments/about/,"Financial Services, Real Estate, Real Estate Investment, Venture Capital","Financial Services, Lending and Investments, Real Estate",2,"Elizabeth Rothfield, Rodrigo Guimaraes",11-50,Private Equity,,Made Acquisitions,Private,"6,723"
BDev Ventures,https://www.crunchbase.com/organization/bdev-ventures,"Accelerator, Corporate Venture Capital, Venture Capital",53,4,"Mountain View, California, United States","San Francisco Bay Area, Silicon Valley, West Coast","BDev Ventures provides capital and accelerates B2B product and services companies, from seed to growth stages",53,,3,Active,2021-01-01,year,https://www.bdevventures.com/,https://www.linkedin.com/company/bdevventures/,,,4,"Bruno Rovagnati, Matt Wilson, Nacho De Marco, Pablo Chamorro",51-100,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"7,210"
Turenne Capital,https://www.crunchbase.com/organization/turenne-capital,"Private Equity Firm, Venture Capital",53,6,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Turenne Capital is a private equity management and venture capital company.,50,1,14,Active,1999-01-01,year,http://www.turennecapital.com,https://www.linkedin.com/company/turenne-capital/,"Outsourcing, Venture Capital, Video Games","Financial Services, Gaming, Lending and Investments, Professional Services",1,François Lombard,51-100,"Early Stage Venture, Late Stage Venture, Private Equity, Seed, Venture",,Made Acquisitions,Private,"7,371"
AddVenture,https://www.crunchbase.com/organization/addventure,Venture Capital,53,5,"Nicosia, Nicosia, Cyprus","Europe, Middle East, and Africa (EMEA), European Union (EU), Middle East","AddVenture is a global venture capital firm, investing at pre-seed / seed & Series A.",34,,29,Active,2008-08-01,day,http://addventure.vc,https://www.linkedin.com/company/addventure-vc/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Medvedev Max,1-10,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"8,948"
Panda Capital,https://www.crunchbase.com/organization/panda-capital,Venture Capital,53,1,"Shanghai, Shanghai, China",Asia-Pacific (APAC),Panda Capital is an emerging VC firm in China focused on early-stage businesses powered by innovative and disruptive technology.,47,,18,Active,2015-01-01,year,http://www.pandavcfund.com,https://www.linkedin.com/company/panda-capital/,"Artificial Intelligence (AI), Venture Capital","Artificial Intelligence (AI), Data and Analytics, Financial Services, Lending and Investments, Science and Engineering, Software",4,"Adam Li, Peter Mao, Ryan Li, Tony Liang",11-50,"Early Stage Venture, Late Stage Venture, Post-Ipo, Seed",,,Private,"9,058"
J Ventures,https://www.crunchbase.com/organization/j-ventures,Venture Capital,53,6,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",J Ventures is a financial service firm.,41,,4,Active,2019-03-01,month,http://www.jventures.com,https://www.linkedin.com/company/j-ventures/,"Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"John Nordin, Joshua Jacobson",1-10,Early Stage Venture,,,Private,"10,262"
eQventure,https://www.crunchbase.com/organization/eqventure,"Angel Group, Venture Capital",53,5,"Graz, Steiermark, Austria","European Union (EU), Europe, Middle East, and Africa (EMEA)",eQventure offers hard & smart capital for Austrian growth companies,23,,41,Active,2014-01-01,year,http://www.eqventure.com/,https://www.linkedin.com/company/eqventure/,"FinTech, Venture Capital","Financial Services, Lending and Investments",4,"Bernhard Astner, Christian Klemm, Herbert Gartner, Joerg Schoenbacher",1-10,"Early Stage Venture, Late Stage Venture, Private Equity, Seed, Venture",,,Private,"17,024"
Black Pearls VC,https://www.crunchbase.com/organization/black-pearls,Venture Capital,53,2,"Gdansk, Pomorskie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)",Early stage VC firm focused on investing in leading tech startups with defensible technology and the potential to become market leaders.,44,1,36,Active,2014-01-01,year,http://blackpearls.vc/,https://www.linkedin.com/company/black-pearls-vc/,"Artificial Intelligence (AI), Enterprise Software, FinTech, Health Care, Life Science","Artificial Intelligence (AI), Biotechnology, Data and Analytics, Financial Services, Health Care, Science and Engineering, Software",2,"Alexander Lubański, Marcin Kowalik",11-50,"Convertible Note, Early Stage Venture, Seed",,,Private,"19,678"
Lighthouse Ventures,https://www.crunchbase.com/organization/lighthouse-ventures-6458,"Accelerator, Venture Capital",53,3,"Prague, Hlavni mesto Praha, Czech Republic","European Union (EU), Europe, Middle East, and Africa (EMEA)",An Early-Stage and Acceleration Venture Capital,46,,31,Active,2018-09-27,day,https://lhv.vc,https://www.linkedin.com/company/lighthouse-ventures-prague,,,4,"Jiri Janku, Michal Zalesak, Ravit Avidor, Vladislav Vintner",1-10,"Early Stage Venture, Seed",,,Private,"19,732"
Austen Allred,https://www.crunchbase.com/person/austen-allred,"Individual/Angel, Investment Partner",53,,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Austen Allred co-founded Lambda School and serves as its CEO.,53,,,,,,https://austenallred.com,http://www.linkedin.com/in/austenallred,,,,,,,,,,"20,374"
Clarendon Fund Managers,https://www.crunchbase.com/organization/clarendon-fund-managers,"Micro VC, Venture Capital",53,5,"Belfast, Belfast, United Kingdom","Europe, Middle East, and Africa (EMEA)",Clarendon Fund Managers is a venture capital fund manager focused on co-investments with business angel and private investor lead deals.,41,1,7,Active,2001-01-01,year,http://www.clarendon-fm.co.uk,https://www.linkedin.com/company/clarendon-fund-managers-limited/about/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Alan Mawson,1-10,Early Stage Venture,,,Private,"21,368"
Justin Waldron,https://www.crunchbase.com/person/justin-waldron,"Individual/Angel, Investment Partner",53,12,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US","Justin Waldron is Co-Founder & President of Playco, and previously Co-Founder / EVP of Product of Zynga, the world's largest mobile game com...",51,,,,,,http://en.wikipedia.org/wiki/Justin_Waldron,http://www.linkedin.com/in/jtwald,,,,,,"Convertible Note, Seed",,,,"22,283"
Talent Resources Ventures,https://www.crunchbase.com/organization/talent-resources-ventures,"Accelerator, Venture Capital",53,12,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",Talent Resources Ventures is a boutique venture fund focused on early-stage consumer facing brands.,51,7,2,Active,2019-01-01,year,https://www.tr.ventures,https://www.linkedin.com/company/tr-ventures/,,,1,Michael Heller,11-50,"Early Stage Venture, Seed, Venture",,,Private,"22,429"
Cavallo Ventures,https://www.crunchbase.com/organization/cavallo-ventures,Corporate Venture Capital,53,2,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US","Cavallo Ventures is a venture capital firm that focuses on feed, pet nutrition, aquafeed, ingredients, and formulation.",32,,7,Active,2016-01-01,year,https://cavallovc.com,https://www.linkedin.com/company/cavallo-ventures,"AgTech, Finance, Venture Capital","Agriculture and Farming, Financial Services, Lending and Investments",2,"Amar Singh, Michael Wilbur",1-10,"Early Stage Venture, Seed, Venture",,,Private,"22,602"
Sequoia Scout,https://www.crunchbase.com/organization/sequoia-scout,Venture Capital,53,5,"Menlo Park, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",Sequoia Scout is an investment firm operating in stealth mode.,49,,1,Active,,,,,"Business Development, Finance, Financial Services","Financial Services, Professional Services",,,,Seed,,,Private,"22,808"
Soonicorn Ventures,https://www.crunchbase.com/organization/soonicorn-ventures,"Angel Group, Family Investment Office, Venture Capital",53,1,"Gurgaon, Haryana, India",Asia-Pacific (APAC),Soonicorn Ventures (SV) is a Startup Investment Tech Platform.,50,,4,Active,2022-01-01,month,http://soonicornventures.com/,https://in.linkedin.com/company/soonicornventures,,,1,Vijay Singh Rathore,11-50,"Early Stage Venture, Seed",,,Private,"22,870"
Amjad Masad,https://www.crunchbase.com/person/amjad-masad,Individual/Angel,53,1,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Amjad Masad is the Founder at Repl.it.,53,,1,,,,https://amasad.me,http://www.linkedin.com/in/amjadmasad,,,,,,,,,,"23,531"
ArkStream Capital,https://www.crunchbase.com/organization/arkstream-capital,Venture Capital,53,,"Grand Cayman, Midland, Cayman Islands",,ArkStream Capital is a crypto fund dedicated to growing Web3.0 unicorns.,52,,1,Active,2020-01-01,year,https://arkstream.capital,https://www.linkedin.com/company/arkstream-capital/,Web3,"Blockchain and Cryptocurrency, Internet Services",2,"Gaurav Gupta, Supreet Raju",11-50,"Early Stage Venture, Seed",,,Private,"23,636"
Bonnier Capital,https://www.crunchbase.com/organization/bonnier-ventures,Corporate Venture Capital,53,9,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Bonnier Capital is the venture arm of media group Bonnier.,39,1,19,Active,2013-01-01,year,https://bonniercapital.se/,https://www.linkedin.com/company/11392105/,"Digital Media, Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments, Media and Entertainment",,,1-10,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"24,027"
StartersHub,https://www.crunchbase.com/organization/startershub,"Micro VC, Venture Capital",53,6,"Istanbul, Istanbul, Turkey","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)",StartersHub is a pre-seed tech venture capital firm based in Istanbul,41,,15,Active,2015-01-01,year,https://startershub.com,https://www.linkedin.com/company/startershub,Venture Capital,"Financial Services, Lending and Investments",1,Ersin Pamuksüzer,1-10,"Convertible Note, Early Stage Venture, Seed",,,Private,"24,227"
Merit Circle,https://www.crunchbase.com/organization/merit-circle,,53,,"Gibraltar, Gibraltar, Gibraltar","Europe, Middle East, and Africa (EMEA)",Merit Circle is a decentralized autonomous organization focused on developing the play-to-earn economy.,51,,8,Active,2021-01-01,year,https://www.meritcircle.io,https://www.linkedin.com/company/merit-circle,,,2,"Marco van den Heuvel, Tommy Quite",1-10,,For Profit,,Private,"24,313"
Lightning Ventures,https://www.crunchbase.com/organization/lightning-ventures-a525,"Angel Group, Micro VC, Syndicate, Venture Capital",53,,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",We Invest in Bitcoin Companies!,39,,4,Active,2023-04-28,day,https://ltng.ventures,https://www.linkedin.com/company/lightning%E2%9A%A1%EF%B8%8Fventures/,"Bitcoin, Blockchain, Cryptocurrency","Blockchain and Cryptocurrency, Financial Services, Other, Payments, Software",1,Mike Jarmuz,1-10,"Crowdfunding, Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"24,386"
