Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Regions,Description,Number of Portfolio Organizations,Number of Exits (IPO),Number of Lead Investments,Operating Status,Founded Date,Founded Date Precision,Website,LinkedIn,Industries,Industry Groups,Number of Founders,Founders,Number of Employees,Investment Stage,Company Type,Acquisition Status,IPO Status,CB Rank (Investor)
Innovate UK,https://www.crunchbase.com/organization/innovate-u-k-,"Entrepreneurship Program, Venture Capital","1,158",69,"Swindon, Wiltshire, United Kingdom","Europe, Middle East, and Africa (EMEA)","Innovate UK holds funding competitions for businesses and research organizations in sectors, including emerging technologies.",932,29,854,Active,1959-07-01,day,http://www.innovateuk.gov.uk,https://www.linkedin.com/company/innovateuk,"Finance, Financial Services, Government","Financial Services, Government and Military",1,Richard J Hebdon,101-250,Grant,For Profit,,Private,"1,933"
Wayra,https://www.crunchbase.com/organization/wayra,Corporate Venture Capital,"1,136",53,"Madrid, Madrid, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",Wayra connects Telefonica and technological disruptors around the world.,685,1,81,Active,2011-01-01,year,https://www.wayra.com,https://www.linkedin.com/company/wayra,"Business Development, Incubators, Innovation Management","Financial Services, Lending and Investments, Professional Services",1,Marta Antunez,101-250,"Early Stage Venture, Non Equity Assistance, Seed, Venture",For Profit,,Private,"1,169"
Start-Up Chile,https://www.crunchbase.com/organization/start-up-chile,Accelerator,"1,076",46,"Santiago, Region Metropolitana, Chile",Latin America,Start-Up is a public startup accelerator created by the Chilean Government for global entrepreneurs to bootstrap their startups.,"1,014",1,175,Active,2010-04-06,day,http://startupchile.org,https://www.linkedin.com/company/start-up-chile,"Innovation Management, Market Research, Social Entrepreneurship","Community and Lifestyle, Data and Analytics, Design, Professional Services, Social Impact",3,"Charles Van Norman, Diego Philippi, Nicolás Shea",11-50,"Early Stage Venture, Grant, Seed",,,Private,"20,221"
Global Founders Capital,https://www.crunchbase.com/organization/global-founders-capital,"Private Equity Firm, Venture Capital","1,000",105,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",GFC is a venture fund that supports entrepreneurs at any stage in their business development across global markets.,700,11,256,Active,2013-01-01,year,https://www.globalfounderscapital.com,https://www.linkedin.com/company/global-founders-capital,"Finance, Financial Services, Impact Investing, Venture Capital","Financial Services, Lending and Investments",,,11-50,"Early Stage Venture, Private Equity, Seed",,,Private,"4,113"
FasterCapital,https://www.crunchbase.com/organization/fastercapital,"Accelerator, Micro VC, Venture Capital",989,9,"Dubai, Dubai, United Arab Emirates","Europe, Middle East, and Africa (EMEA), Gulf Cooperation Council (GCC), Middle East",FasterCapital is an online startup incubator and accelerator that helps entrepreneurs build and grow their businesses.,928,2,741,Active,2010-01-01,year,http://www.fastercapital.com,https://www.linkedin.com/company/fastercapital,"Business Development, Digital Marketing, Incubators, SEO, Small and Medium Businesses, Software, Venture Capital, Web Design, Web Development","Design, Financial Services, Internet Services, Lending and Investments, Other, Professional Services, Sales and Marketing, Software",1,Hesham Zreik,251-500,"Convertible Note, Early Stage Venture, Grant, Late Stage Venture, Non Equity Assistance, Private Equity, Seed, Venture",,,Private,"1,594"
HTGF (High-Tech Gruenderfonds),https://www.crunchbase.com/organization/high-tech-gründerfonds,Venture Capital,953,126,"Bonn, Nordrhein-Westfalen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",HTGF is a financial services company that specializes in investments and financing for various sectors.,665,4,261,Active,2005-09-01,day,https://www.htgf.de,http://www.linkedin.com/company/high-tech-grunderfonds,"Hardware, Health Care, Software, Venture Capital","Financial Services, Hardware, Health Care, Lending and Investments, Software",1,Alexander von Frankenberg,101-250,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,83
Enterprise Ireland,https://www.crunchbase.com/organization/enterprise-ireland,Government Office,838,113,"Dublin, Dublin, Ireland","European Union (EU), Europe, Middle East, and Africa (EMEA)",Enterprise Ireland is the government agency responsible for the development and promotion of the indigenous business sector.,675,4,193,Active,1998-01-01,year,http://enterprise-ireland.com,https://www.linkedin.com/company/enterprise-ireland/,"Enterprise Software, Finance, Venture Capital","Financial Services, Lending and Investments, Software",,,1001-5000,"Early Stage Venture, Grant, Late Stage Venture, Seed, Venture",,,Private,"1,102"
Kima Ventures,https://www.crunchbase.com/organization/kima-ventures,Micro VC,837,122,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)","Kima Ventures promotes the growth of startups, supporting them in the fastest and most effective ways.",756,2,60,Active,2010-01-01,year,http://www.kimaventures.com,https://www.linkedin.com/company/6665488/,"Finance, Financial Services, FinTech, Venture Capital","Financial Services, Lending and Investments",2,"Jeremie Berrebi, Xavier Niel",1-10,"Early Stage Venture, Seed",,,Private,"1,847"
ZhenFund,https://www.crunchbase.com/organization/zhenfund,"Entrepreneurship Program, Venture Capital",789,58,"Beijing, Beijing, China",Asia-Pacific (APAC),"ZhenFund invests in future technology, AI, enterprise service, healthcare, new consumption, and mobile internet among other sectors.",548,22,176,Active,2011-12-14,day,http://www.zhenfund.com,https://www.linkedin.com/company/zhenfund/,"Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"Bob Xiaoping Xu, Victor Wang",101-250,"Early Stage Venture, Seed",,,Private,"3,051"
Polaris Partners,https://www.crunchbase.com/organization/polaris-partners,"Private Equity Firm, Venture Capital",741,199,"Boston, Massachusetts, United States","Greater Boston Area, East Coast, New England",Polaris Partners is an investment firm that invests in healthcare and biotechnology companies.,392,54,215,Active,1996-01-01,year,http://polarispartners.com,https://www.linkedin.com/company/polaris-partners,"Advice, Financial Services, Venture Capital","Financial Services, Lending and Investments, Media and Entertainment",3,"Jon Flint, Steve Arnold, Terrance McGuire",11-50,"Early Stage Venture, Late Stage Venture, Private Equity, Seed, Venture",,Made Acquisitions,Private,"1,735"
Hesham Zreik,https://www.crunchbase.com/person/hesham-zreik,"Individual/Angel, Investment Partner",726,12,"United Arab Emirates, Asia","Europe, Middle East, and Africa (EMEA), Gulf Cooperation Council (GCC), Middle East",Hesham Zreik is the CEO of FasterCapital. He previously worked at DreamApps as a Project Manager. Hesham attended the University of Westmins...,701,3,51,,,,https://hzreik.com,http://ae.linkedin.com/in/heshamzreik,,,,,,,,,,"12,655"
SFC Capital,https://www.crunchbase.com/organization/startup-funding-club,"Angel Group, Micro VC",699,21,"Northwich, Cheshire, United Kingdom","Europe, Middle East, and Africa (EMEA)",Early-stage investor combining its own angel syndicate & seed funds to provide investors with diversified exposure to SEIS/EIS businesses.,520,2,233,Active,2012-08-24,day,http://www.sfccapital.com/,https://www.linkedin.com/company/sfccapital,Venture Capital,"Financial Services, Lending and Investments",1,Stephen Page,11-50,"Early Stage Venture, Seed",,,Private,605
Technology Development Fund,https://www.crunchbase.com/organization/technologydevelopmentfund,"Government Office, Venture Capital",694,14,"Reykjavík, Gullbringusysla, Iceland","Nordic Countries, Scandinavia, Europe, Middle East, and Africa (EMEA)",The Technology Development Fund is Iceland’s most active early stage financier of research and development projects and startups.,280,2,689,Active,2003-01-01,year,https://en.rannis.is/funding/research/technology-development-fund,,"Financial Services, Government","Financial Services, Government and Military",,,1-10,Early Stage Venture,,,Private,"66,781"
HAX,https://www.crunchbase.com/organization/hax-accelerator,Accelerator,641,14,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",HAX is SOSV's venture program for Hard Tech,345,,10,Active,2011-09-01,day,http://www.hax.co,https://www.linkedin.com/company/hax,"Finance, Financial Services, Hardware, Venture Capital","Financial Services, Hardware, Lending and Investments",7,"Cyril Ebersweiler, Jay Bullen, Saeid Masudy Panah, Sajjad Rimaz, Sean O'Sullivan, Sofia Bensily, Syed Shakeel Ahmed",11-50,"Convertible Note, Early Stage Venture, Seed",,,Private,"26,570"
Pioneer Fund,https://www.crunchbase.com/organization/pioneer-fund,"Accelerator, Venture Capital",632,17,"Toronto, Ontario, Canada",Great Lakes,Pioneer Fund is a venture capital firm investing in the top Y Combinator startups.,530,,9,Active,2016-12-01,day,http://www.pioneerfund.vc,https://www.linkedin.com/company/pioneerfund,"Business Development, Financial Services, Venture Capital","Financial Services, Lending and Investments, Professional Services",1,Jason Gray,101-250,"Early Stage Venture, Seed, Venture",,,Private,"1,414"
Seedcamp,https://www.crunchbase.com/organization/seedcamp,"Accelerator, Micro VC, Venture Capital",628,74,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Seedcamp is a European seed fund that identifies and invests early in founders attacking global markets.,423,2,83,Active,2007-05-01,day,http://www.seedcamp.com,http://www.linkedin.com/company/seedcamp_2,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"Reshma Sohoni, Saul Klein",11-50,"Early Stage Venture, Seed",For Profit,,Private,"1,089"
Startup Wise Guys,https://www.crunchbase.com/organization/startup-wise-guys,"Accelerator, Venture Capital",624,13,"Tallinn, Harjumaa, Estonia","European Union (EU), Europe, Middle East, and Africa (EMEA)","Startup Wise Guys is a venture capital and private equity firm that invests in start ups, B2C and B2B.",448,,146,Active,2012-01-01,year,https://startupwiseguys.com/,https://www.linkedin.com/company/startup-wise-guys,"Banking, Financial Services, Venture Capital","Financial Services, Lending and Investments",5,"Christian Testman, Cristobal Alonso, Herty Tammo, Jon Bradford, Mike Reiner",51-100,"Early Stage Venture, Seed, Venture",For Profit,,Private,"1,803"
Almi Invest,https://www.crunchbase.com/organization/almi-invest,Venture Capital,618,50,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia","Almi Invest is Sweden’s most active early-stage investor, backing scalable startups in all sectors at pre-seed and seed stage.",543,19,197,Active,2009-01-01,year,https://www.almi.se/en/venture-capital/,https://www.linkedin.com/company/almi-invest/posts/?feedView=all,"Education, Food and Beverage, GreenTech, Health Care, Industrial, Information Technology, Internet, Manufacturing, Medical, Software","Education, Food and Beverage, Health Care, Information Technology, Internet Services, Manufacturing, Software, Sustainability",,,51-100,"Early Stage Venture, Seed",,,Private,"1,429"
Atlas Venture,https://www.crunchbase.com/organization/atlas-venture,Venture Capital,617,194,"Cambridge, Massachusetts, United States","Greater Boston Area, East Coast, New England",Atlas Venture creates and invests in biotech startup companies with seed and early stage venture investments.,321,52,173,Active,1980-01-01,year,http://atlasventure.com,http://www.linkedin.com/company/atlas-venture,"Biotechnology, Health Care, Pharmaceutical, Venture Capital","Biotechnology, Financial Services, Health Care, Lending and Investments, Science and Engineering",1,Michiel de Haan,11-50,"Early Stage Venture, Late Stage Venture, Post-Ipo, Seed, Venture",,,Private,"4,169"
Startupbootcamp,https://www.crunchbase.com/organization/startupbootcamp,Accelerator,611,50,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Startupbootcamp is a global network of industry-focused startup accelerators that provides investment and mentorship services.,589,1,53,Active,2010-01-01,year,http://www.startupbootcamp.org,https://www.linkedin.com/company/startupbootcamp,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",9,"Aldo de Jong, Alex Farcet, Carsten Kolbek, Kalie Moore, Kasper Vardrup, Marc Wesselink, Patrick Zeeuw, Richard Celm, Ruud Hendriks",251-500,"Early Stage Venture, Grant, Initial Coin Offering, Non Equity Assistance, Seed, Venture",For Profit,,Private,"8,930"
LAUNCH,https://www.crunchbase.com/organization/launch-co,"Accelerator, Angel Group, Venture Capital",605,58,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Support founders and inspire innovation,392,3,169,Active,2011-01-01,year,http://launch.co,https://www.linkedin.com/company/launch-calacanis/,"Digital Media, Email Marketing, Events, Incubators, News, Venture Capital","Content and Publishing, Events, Financial Services, Lending and Investments, Media and Entertainment, Sales and Marketing",1,Jason Calacanis,11-50,"Convertible Note, Early Stage Venture, Seed",,,Private,"1,284"
Slow Ventures,https://www.crunchbase.com/organization/slow-ventures,Venture Capital,588,139,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Long Term Oriented Venture Capital,443,17,65,Active,2009-01-01,year,https://slow.co,,"Angel Investment, Finance, Venture Capital","Financial Services, Lending and Investments",5,"Dave Morin, Kevin Colleran, Sam Lessin, Scott Marlette, Will Quist",11-50,"Early Stage Venture, Seed, Venture",,,Private,150
Lux Capital,https://www.crunchbase.com/organization/lux-capital,Venture Capital,543,61,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US","Lux Capital is an investment firm that invests in counter-conventional, seed-stage science and technology ventures.",282,17,152,Active,2000-01-01,year,http://www.luxcapital.com,http://www.linkedin.com/company/lux-capital,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",3,"Josh Wolfe, Peter Hebert, Rob Paull",11-50,"Debt, Early Stage Venture, Late Stage Venture, Private Equity, Seed, Venture",,,Private,264
Northstar Ventures,https://www.crunchbase.com/organization/northstar-ventures,Venture Capital,542,27,"Newcastle Upon Tyne, Newcastle upon Tyne, United Kingdom","Europe, Middle East, and Africa (EMEA)","Northstar Ventures is an early stage VC, working with mission-based founders trying to solve solve societal challenges.",285,1,70,Active,2004-01-01,year,http://www.northstarventures.co.uk,http://www.linkedin.com/company/2395923,"Angel Investment, Financial Services, Impact Investing, Social Impact, Venture Capital","Financial Services, Lending and Investments, Other, Social Impact",,,11-50,"Seed, Venture",,,Private,"2,401"
Initialized Capital,https://www.crunchbase.com/organization/initialized-capital,Venture Capital,541,106,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Initialized Capital is an early-stage VC firm focused on helping software engineers and designers with their first seed checks.,321,7,153,Active,2012-01-01,year,http://www.initialized.com,https://www.linkedin.com/company/initialized-capital,"Finance, Financial Services, Impact Investing, Software, Venture Capital","Financial Services, Lending and Investments, Software",3,"Alexis Ohanian, Garry Tan, Harjeet Taggar",11-50,"Crowdfunding, Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"1,117"
Speedinvest,https://www.crunchbase.com/organization/speedinvest,Venture Capital,525,48,"Vienna, Wien, Austria","European Union (EU), Europe, Middle East, and Africa (EMEA)","Speedinvest is a venture capital fund investing in pre-seed, seed, and early-stage tech startups.",314,,207,Active,2011-06-01,day,http://speedinvest.com,https://www.linkedin.com/company/speedinvest,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",5,"Daniel Keiper-Knorr, Erik Bovee, Michael Schuster, Oliver Holle, Werner Zahnt",51-100,"Convertible Note, Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,48
Headline,https://www.crunchbase.com/organization/headlinevc,Venture Capital,514,79,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Headline is a venture capital firm that focuses on seed to early-stage investments in technology-driven companies.,298,13,179,Active,1998-01-01,year,http://headline.com,https://www.linkedin.com/company/headlinevc,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",5,"Akio Tanaka, Andreas Haug, Christian Leybold, Maren Eckloff-Böhme, Mathias Schilling",101-250,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,60
HV Capital,https://www.crunchbase.com/organization/holtzbrinck-ventures,Venture Capital,476,92,"Munich, Bayern, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",HV Capital is one of the leading early-stage and growth investors in Europe.,243,13,147,Active,2000-01-01,year,http://www.hvcapital.com,https://www.linkedin.com/company/hvcapital,"Angel Investment, Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Lars Langusch,51-100,"Early Stage Venture, Late Stage Venture, Seed",,,Private,868
Entrepreneurs First,https://www.crunchbase.com/organization/entrepreneur-first,"Accelerator, Venture Capital",467,40,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Entrepreneurs First brings ambitious founders together to build globally important technology companies.,354,,118,Active,2011-09-01,day,http://www.joinef.com,https://www.linkedin.com/company/2340783,"Artificial Intelligence (AI), Finance, Financial Services, FinTech, Venture Capital","Artificial Intelligence (AI), Data and Analytics, Financial Services, Lending and Investments, Science and Engineering, Software",20,"Akhilesh K. Chaurasia, Alice Bentinck, Amit Kumar, Andrej Ondracka, Anwar Jeffrey, Armins Stepanjans, Balint Pasztor, Freddie Fforde, George Proud, Juan Barragan, Masha Krol, Matt Clifford, Oliver Walerys, Pocholo Miguel Espina, Sankar Seramani, Sheetal Sinha, Siddharth Gupta, Sreenadh Narayanan, Uzay Macar, Zvezdin Besarabov",101-250,"Early Stage Venture, Seed, Venture",,,Private,242
Internet Initiatives Development Fund (IIDF),https://www.crunchbase.com/organization/internet-initiatives-develompent-fund-iidf,"Accelerator, Venture Capital",449,4,"Moscow, Moscow City, Russian Federation","Europe, Middle East, and Africa (EMEA)",Internet Initiatives Development Fund is a venture fund that creates infrastructure and conditions for Russia-based businesses.,424,,59,Active,2013-07-17,day,https://www.iidf.ru,https://www.linkedin.com/company-beta/3253626/,"Cyber Security, Financial Services, FinTech, Internet of Things, Venture Capital","Financial Services, Information Technology, Internet Services, Lending and Investments, Privacy and Security",1,Kirill Varlamov,101-250,"Early Stage Venture, Seed, Venture",,,Private,"66,391"
AGORANOV,https://www.crunchbase.com/organization/agoranov,"Accelerator, Incubator",448,52,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Agoranov is a public Science & Tech incubator based in Paris.,445,6,119,Active,2000-01-01,year,http://www.agoranov.com/,http://www.linkedin.com/company/agoranov,"Business Development, Consulting, Finance, Incubators","Financial Services, Lending and Investments, Professional Services",,,11-50,Non Equity Assistance,,,Private,"18,363"
Octopus Ventures,https://www.crunchbase.com/organization/octopus-ventures,Venture Capital,445,64,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Octopus Ventures is a venture capital firm that offers support to companies at various stages of their journey, from idea conception to IPO.",293,6,245,Active,2008-01-01,year,http://www.octopusventures.com,https://www.linkedin.com/company/octopus-ventures,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",,,101-250,"Debt, Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,54
NFX,https://www.crunchbase.com/organization/nfxcapital,"Accelerator, Venture Capital",422,41,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US","NFX is a VC firm investing in pre-seed and seed-stage startups, focusing on early-stage funding for tech-driven companies.",280,3,208,Active,2015-06-01,month,http://www.nfx.com,https://www.linkedin.com/company/nfx-guild/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",4,"Gigi Levy Weiss, James Currier, Pete Flint, Stan Chudnovsky",51-100,"Early Stage Venture, Seed",,,Private,"2,137"
Idinvest Partners,https://www.crunchbase.com/organization/idinvest-partners,Private Equity Firm,411,133,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Idinvest Partners is a pan-European private equity manager focused on the low and middle market segments.,275,36,189,Closed,1997-10-12,day,http://www.idinvest.com,http://www.linkedin.com/company/idinvest-partners,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Christophe Baviere,51-100,"Early Stage Venture, Late Stage Venture, Seed",,"Made Acquisitions, Was Acquired",Private,"3,130"
