Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Regions,Description,Number of Portfolio Organizations,Number of Exits (IPO),Number of Lead Investments,Operating Status,Founded Date,Founded Date Precision,Website,LinkedIn,Industries,Industry Groups,Number of Founders,Founders,Number of Employees,Investment Stage,Company Type,Acquisition Status,IPO Status,CB Rank (Investor)
Frenetik Priority,https://www.crunchbase.com/organization/frenetik-priority,Angel Group,1,,"Porto, Lisboa, Portugal","European Union (EU), Europe, Middle East, and Africa (EMEA)",Frenetik Priority is an angel fund that seeks to invest in pre-seed and seed retail and prop technology investments.,1,,1,Active,2016-01-01,year,https://gust.com/organizations/frenetik,https://www.linkedin.com/company/frenetik-priority/,"Angel Investment, PropTech, Retail Technology","Commerce and Shopping, Financial Services, Hardware, Lending and Investments, Real Estate, Software",,,1-10,Seed,,,Private,"19,557"
Goldmoney,https://www.crunchbase.com/organization/goldmoney,,1,,"Toronto, Ontario, Canada",Great Lakes,Goldmoney is a financial services group that combines the unique attributes of gold with technology-driven innovation.,1,,,Active,2001-01-01,year,https://www.goldmoney.com,https://www.linkedin.com/company/goldmoney,"E-Commerce Platforms, Financial Services, FinTech, Jewelry, Personal Finance, Precious Metals","Commerce and Shopping, Consumer Goods, Financial Services, Internet Services, Natural Resources",3,"James Turk, Josh Crumb, Roy Sebag",51-100,,For Profit,Made Acquisitions,Public,"19,596"
Le Groupe La Poste,https://www.crunchbase.com/organization/le-groupe-la-poste,,1,,"Paris, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)","Le Groupe La Poste is a public limited company mainly present as an operator of postal services, banks, insurance, and more.",1,,1,Active,1991-01-01,year,https://www.groupelaposte.com/fr,https://www.linkedin.com/company/la-poste-groupe/,,,,,,,For Profit,Made Acquisitions,Private,"21,803"
Healthcare Angels,https://www.crunchbase.com/organization/healthcare-angels,Angel Group,1,,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Healthcare Angels curates healthcare investment opportunities and connects strategic investors and partners.,1,,,Active,2015-01-01,year,http://www.healthcareangels.com/,,"Angel Investment, Finance","Financial Services, Lending and Investments",1,Mary Jo Potter,1-10,,,,Private,"21,839"
University of Hull,https://www.crunchbase.com/organization/university-of-hull,University Program,1,,"Hull, Kingston upon Hull, City of, United Kingdom","Europe, Middle East, and Africa (EMEA)","The University of Hull is providing a cutting-edge educational experience for over 18,000 students a year.",1,,,Active,1954-01-01,year,http://www.hull.ac.uk/,https://www.linkedin.com/school/university-of-hull/about/,,,,,1001-5000,,,,Private,"22,256"
nGeno,https://www.crunchbase.com/organization/ngeno,Venture Capital,1,,"Kraków, Malopolskie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)",1. Ecolife - IoT devices to measure enviromental parametares SMOG pollution PM10 & PM 2.5. 2. Smart patch to measure body vital signs.,1,,,Active,2014-10-24,day,http://ngeno.com/,,"Consumer Electronics, Internet of Things, Personal Health, Social","Community and Lifestyle, Consumer Electronics, Hardware, Health Care, Internet Services",2,"Adam Pastuszka, Grzegorz Gniadek",1-10,Venture,,,Private,"25,396"
AV Nordic Holding,https://www.crunchbase.com/organization/av-nordic-holding,Angel Group,1,,"Espergærde, Hovedstaden, Denmark","European Union (EU), Nordic Countries, Scandinavia",Crypto investor,1,,,Active,2017-08-09,day,,,,,,,,,,,Private,"27,903"
Allen & Overy,https://www.crunchbase.com/organization/allen-overy,,1,1,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Allen & Overy is an international law firm providing legal services for global business and industry.,1,,,Active,1930-01-01,year,http://allenovery.com,https://www.linkedin.com/company/allen-&-overy/,"Advice, Banking, Consulting, Finance, Funding Platform, Legal, Professional Services","Financial Services, Lending and Investments, Media and Entertainment, Other, Professional Services",2,"George Allen, Thomas Overy",5001-10000,,For Profit,Was Acquired,Private,"28,921"
ICP,https://www.crunchbase.com/organization/icp-2,,1,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","ICP provides digital asset management consulting, advertising production and video services to global clients and brands",1,,,Active,1988-01-01,year,http://www.icpnet.com/,https://www.linkedin.com/company/icp_3,"Advertising, Brand Marketing, CMS, Consulting, Content, Digital Marketing, Film Production, Management Consulting, Marketing, Project Management","Administrative Services, Advertising, Information Technology, Media and Entertainment, Other, Professional Services, Sales and Marketing, Software, Video",,,101-250,,For Profit,"Made Acquisitions, Was Acquired",Private,"30,720"
Property,https://www.crunchbase.com/organization/rod-thomas-property,,1,,"York, York, United Kingdom","Europe, Middle East, and Africa (EMEA)",Property is dedicated to bringing property advice.,1,,,Active,2016-01-01,day,http://www.property.org.uk,,"Commercial Real Estate, Intellectual Property, Real Estate","Professional Services, Real Estate",,,,,For Profit,,Private,"31,173"
Tally Money,https://www.crunchbase.com/organization/lionsgold-ltd,Corporate Venture Capital,1,1,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Tally® is a NeoBank and Challenger Currency provider with a standalone digital banking platform and physical gold monetary system,1,,,Active,2017-01-01,year,https://www.tallymoney.com/,https://www.linkedin.com/company/tallymoney,"Banking, FinTech, Mobile Payments","Financial Services, Lending and Investments, Mobile, Payments, Software",1,Cameron Parry,11-50,Early Stage Venture,For Profit,,Private,"33,283"
TAS Group,https://www.crunchbase.com/organization/tas-group,Family Investment Office,1,,"Kyiv, Kyyiv, Ukraine","Europe, Middle East, and Africa (EMEA)",TAS Group operates as a dynamic financial and industrial group.,1,,1,Active,1998-01-01,year,http://www.tas.ua,,"Financial Services, FinTech",Financial Services,1,Sergii Tigipko,101-250,Private Equity,For Profit,Made Acquisitions,Private,"35,339"
Shawn O'Neill,https://www.crunchbase.com/person/shawn-oneill,"Individual/Angel, Investment Partner",1,,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Shawn O’Neill joined Silver Lake in 2011 and is a Managing Director and Co-Group Head of Silver Lake Waterman. Mr. O’Neill has been a strate...,1,,,,,,,https://www.linkedin.com/in/shawnkoneill,,,,,,,,,,"35,594"
Davide Cecchini,https://www.crunchbase.com/person/davide-cecchini,"Individual/Angel, Investment Partner",1,,"Toscana, Italy, Europe","European Union (EU), Europe, Middle East, and Africa (EMEA)","Davide Cecchini is Managing Director & CFO at EXE Engineering, and Partner at the early-stage VC program IKIGAI Previously, he was Managing...",1,,,,,,http://www.davidececchini.com,https://www.linkedin.com/in/davidececchini/,,,,,,"Early Stage Venture, Seed",,,,"36,102"
Podravka dd,https://www.crunchbase.com/organization/podravka-dd,,1,,"Zagreb, Grad Zagreb, Croatia","European Union (EU), Europe, Middle East, and Africa (EMEA)","Podravka is one of the leading food producer companies in SouthEast, Central and Eastern Europe with presence in more than 40 countries",1,,,Active,1947-01-01,year,https://www.podravka.hr/,https://www.linkedin.com/company/podravka,Food and Beverage,Food and Beverage,,,,,For Profit,Made Acquisitions,Private,"36,936"
Salam International,https://www.crunchbase.com/organization/salam-international,,1,,"Doha, Ad Dawhah, Qatar","Europe, Middle East, and Africa (EMEA), Gulf Cooperation Council (GCC), Middle East",Qatari Public Listed Company1952,1,,,Active,1952-01-01,year,https://siis.com,https://www.linkedin.com/company/salam-international-marketing-l-l-c/,"Association, Government","Government and Military, Other",,,11-50,,For Profit,,Private,"37,455"
Matchingham Games,https://www.crunchbase.com/organization/matchingham-games,,1,1,"Leicester, Leicester, United Kingdom","Europe, Middle East, and Africa (EMEA)",Matchingham Games is an entertainment company and a game publisher.,1,,1,Active,2020-02-10,day,https://matchingham.gs/,https://www.linkedin.com/company/matchingham-games/,"Mobile Apps, Publishing, Video Games","Apps, Content and Publishing, Gaming, Media and Entertainment, Mobile, Software",1,Onur Demirbas,11-50,,For Profit,,Private,"38,142"
Cromology,https://www.crunchbase.com/organization/cromology-4a81,Corporate Venture Capital,1,,"La Défense, Ile-de-France, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",Cromology is a European player in the decorative painting industry.,1,,,Closed,1748-01-01,year,https://www.cromology.com/,https://www.linkedin.com/company/cromology/,"Chemical, Printing","Content and Publishing, Media and Entertainment, Science and Engineering",3,"Albert Claessens, Francis Claessens, Max Meyer",1001-5000,,For Profit,Was Acquired,Private,"40,458"
Blackworld.com,https://www.crunchbase.com/organization/blackworld,,1,,"Angola, Indiana, United States","Great Lakes, Midwestern US",Blackworld.com is a Media and Technology Ecosystem.,1,,,Active,,,http://www.blackworld.com/,https://www.linkedin.com/company/blackworld-com,"Advertising, Information Technology, News","Advertising, Content and Publishing, Information Technology, Media and Entertainment, Sales and Marketing",1,Robert Haastrup-Timmi,1-10,,For Profit,,Private,"41,051"
Exio,https://www.crunchbase.com/organization/exio,,1,,,,Exio helps small and medium-sized businesses secure the funding they need.,1,,,Active,2017-01-01,year,http://www.exio.fi/,,"B2B, Consulting, Crowdfunding, Information Technology, Venture Capital","Financial Services, Information Technology, Lending and Investments, Other, Professional Services",,,,,For Profit,,Private,"43,302"
REV'IT!,https://www.crunchbase.com/organization/rev-it-sport-international,,1,,"Oss, Noord-Brabant, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",REV’IT! is an apparel company that designs and manufactures fashionable motorcycle clothing and accessories online worldwide.,1,,,Active,2015-03-17,day,http://www.revit.eu,https://nl.linkedin.com/company/rev'it-sport-international,"Fashion, Manufacturing, Retail, Sporting Goods","Clothing and Apparel, Commerce and Shopping, Design, Manufacturing, Sports",,,1-10,,For Profit,,Private,"43,482"
Alchemmy,https://www.crunchbase.com/organization/alchemmy,,1,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Alchemmy is a management consultancy expertise in retail & consumer products, transportation, and the public sector.",1,,,Active,2012-01-01,year,https://www.alchemmy.com/,https://www.linkedin.com/company/alchemmy/,"Business Development, Management Consulting, Professional Services","Other, Professional Services",,,101-250,,For Profit,,Private,"44,252"
Appold,https://www.crunchbase.com/organization/appold,"Angel Group, Venture Capital",1,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Appold is an independent advisor and investor in the Blockchain industry,1,,,Active,2020-01-01,year,https://www.appold.com,https://www.linkedin.com/company/appold,"Blockchain, Financial Services, Information Technology, Web3","Blockchain and Cryptocurrency, Financial Services, Information Technology, Internet Services, Other",2,"Pete Osborne, Robert Gaskell",1-10,Early Stage Venture,For Profit,,Private,"44,600"
Shoppi Ventures,https://www.crunchbase.com/organization/shoppi-ventures,"Accelerator, Incubator",1,,"New Rochelle, New York, United States","Greater New York Area, East Coast, Northeastern US","We provide marketing support, consultancy, e-commerce technology, and access to capital.",1,,1,Active,2018-08-09,day,https://www.shoppi.ventures,,E-Commerce,Commerce and Shopping,3,"Maria Vacante, Massimo Rossi, Salvatore Vacante",11-50,Seed,,,Private,"45,238"
Gravytos Research,https://www.crunchbase.com/organization/gravytos-research,Co-Working Space,1,,"Ras Al Khaimah, Ras Al Khaimah, United Arab Emirates","Europe, Middle East, and Africa (EMEA), Gulf Cooperation Council (GCC), Middle East",Co-Working Space focused on the construction of Artificial Intelligence algorithms to solve current technological problems.,1,,,Active,2023-02-02,day,,,,,3,"Demis LeCun, Joan-Marc Fisa, Nuno Rodrigo Laurenço Prata",1-10,,For Profit,,Private,"45,418"
TENIOS,https://www.crunchbase.com/organization/tenios,,1,1,"Cologne, Nordrhein-Westfalen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",TENIOS is a cloud communication provider that delivers innovative ideas with custom platforms for real-time audio and video communication.,1,,1,Active,2001-01-01,day,https://www.tenios.de/en/,https://www.linkedin.com/company/tenios-gmbh,"Cloud Data Services, Telecommunications, VoIP","Hardware, Information Technology, Internet Services, Messaging and Telecommunications",,,11-50,,For Profit,Was Acquired,Private,"45,435"
Delegation of the European Union to Albania,https://www.crunchbase.com/organization/european-union-9926,,1,,"Tiranë, Tirane, Albania","Europe, Middle East, and Africa (EMEA)",The European Union (EU) is a political and economic union of 27 member states that are located primarily in Europe.,1,,1,Active,1993-01-01,year,https://eeas.europa.eu/delegations/albania_en,https://www.linkedin.com/company/delegation-of-the-eu-in-albania/?originalSubdomain=al,,,,,51-100,,For Profit,,Private,"45,818"
Skilla,https://www.crunchbase.com/organization/skilla-02f5,,1,,"Civitanova Marche, Marche, Italy","European Union (EU), Europe, Middle East, and Africa (EMEA)","Skilla is the method of Amicucci Formazione, a leader in new generation e-learning.",1,,,Active,2000-01-01,year,https://www.skilla.com/en/,https://www.linkedin.com/company/ax---amicucci-formazione/,Education,Education,,,11-50,,For Profit,,Private,"46,550"
Radboud Vlaar,https://www.crunchbase.com/person/radboud-vlaar,"Individual/Angel, Investment Partner",1,1,"Amsterdam, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)","Radboud is a Managing Partner at Finch Capital. Radboud sits on the board of directors of Safened, Salviol, Trussle, Goodlord, Brickblock, H...",1,,,,,,,https://www.linkedin.com/in/radboud-vlaar-3b3257/,,,,,,"Early Stage Venture, Late Stage Venture",,,,"46,668"
Viveka,https://www.crunchbase.com/organization/viveka-nkbasyon-merkezi,Accelerator,1,,"Ankara, Ankara, Turkey","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)",A full service startup accelerator and mentorship in the heart of Turkey.,1,,,Active,2009-07-02,day,http://www.viveka.com.tr,https://www.linkedin.com/company/viveka-incubation-center,"Consulting, Incubators, Service Industry","Financial Services, Lending and Investments, Other, Professional Services",1,N. Baris Okur,11-50,,For Profit,,Private,"47,134"
Tej Tadi,https://www.crunchbase.com/person/tej-tadi,Individual/Angel,1,,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Tej Tadi is an Electronics Engineer and has pursued an advanced master in Virtual Reality & Computer Graphics at The Swiss Federal Institute...,1,,,,,,,,,,,,,,,,,"50,581"
University of Lille 1 Sciences and Technology,https://www.crunchbase.com/organization/lille-university-of-science-and-technology,University Program,1,,"Lille, Nord-Pas-de-Calais, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",The Université Lille 1 is a training offer is evolving at the start of the school year 2020.,1,,,Active,1560-01-01,year,https://www.univ-lille.fr/,https://www.linkedin.com/school/universite-de-lille/,,,,,501-1000,,,,Private,"50,852"
Apiumhub,https://www.crunchbase.com/organization/apiumtech,,1,,"Barcelona, Catalonia, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)","Apiumhub is a software development company mainly offering services of mobile app development, web development & software architecture.",1,,,Active,2014-04-01,month,http://apiumhub.com/,https://www.linkedin.com/company/apium-hub,"Consulting, Information Technology, Mobile Apps, Software, Software Engineering, Web Development","Apps, Information Technology, Mobile, Professional Services, Science and Engineering, Software",2,"Christian Ciceri, Evgeny Predein",11-50,,For Profit,,Private,"51,321"
EXCON Services GmbH,https://www.crunchbase.com/organization/excon-services-gmbh,,1,,"Neu Isenburg, Hessen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","EXCON Services GmbH provides performance, network, dealer, collateral, receivables, claims, risk, fraud, and fleet management services. ",1,,,Active,1987-01-01,year,http://www.excon.com/en,https://www.linkedin.com/company/excon-services-gmbh/?trk=company_logo,Professional Services,Other,,,501-1000,,For Profit,Was Acquired,Private,"53,131"
Federico Pomi,https://www.crunchbase.com/person/federico-pomi,Individual/Angel,1,,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US","Federico Pomi is the CEO of Fabrica. Federico is a former partner at iStarter, the founder of Phone.id, the innovation manager at Vodafone I...",1,,,,,,https://pomi.net/,https://www.linkedin.com/in/fedepo/,,,,,,Seed,,,,"53,491"
RedMedtech Ventures,https://www.crunchbase.com/organization/redmedtech-ventures,,1,,"Apeldoorn, Gelderland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",RedMedtech Ventures supports Life Science & Health startups.,1,,1,Active,,,http://www.redmedtechventures.nl/,,"Biotechnology, Health Care, Non Profit","Biotechnology, Health Care, Other, Science and Engineering, Social Impact",,,,,For Profit,,Private,"54,315"
Sauce Consultants,https://www.crunchbase.com/organization/sauce-consultants,,1,,"Hull, Kingston upon Hull, City of, United Kingdom","Europe, Middle East, and Africa (EMEA)",Sauce Consultants is a software company.,1,,,Active,2016-01-01,year,https://wearesauce.io,https://www.linkedin.com/company/wearesauce,"Information Technology, Software, Software Engineering, UX Design","Design, Information Technology, Science and Engineering, Software",,,11-50,,For Profit,,Private,"55,562"
E2 Ventures,https://www.crunchbase.com/organization/e2-ventures,Venture Capital,1,,,,E2 Ventures is an investment firm.,1,,1,Active,2018-01-01,year,,,,,,,,Seed,,,Private,"56,240"
St. John's College,https://www.crunchbase.com/organization/st-johns-college-annapolis-santa-fe,,1,,"Annapolis, Maryland, United States","Greater Baltimore-Maryland Area, East Coast, Southern US","Excellence of intellect and imagination. These qualities of mind are the hallmark of a St. John's education, achieved through intensive",1,,,Active,1696-01-01,year,http://www.stjohnscollege.edu,http://www.linkedin.com/edu/st.-john's-college-18559,Education,Education,,,1-10,,,,Private,"56,433"
The Relationship,https://www.crunchbase.com/organization/the-relationship,,1,,"Dallas, Texas, United States","Dallas/Fort Worth Metroplex, Southern US",The Relationship is a subscription dating service company that connects with each other using various dating platforms.,1,,1,Active,2019-01-01,year,https://www.therelationshipcorp.com/,https://www.linkedin.com/company/therelationshipcorp,"Dating, Internet, Mobile Apps","Apps, Community and Lifestyle, Internet Services, Mobile, Software",2,"Ophir Laizerovich, Steve Happas",11-50,,,,Private,"57,068"
YEAST.,https://www.crunchbase.com/organization/yeast,Incubator,1,,"Shanghai, Shanghai, China",Asia-Pacific (APAC),"YEAST. is a venture builder that explores the relationship between food, emerging technologies, and urban living.",1,,,Active,2018-03-01,day,http://www.yeastlab.co,https://www.linkedin.com/company/yeast/,"Food and Beverage, Information Technology, Nutrition, Software","Food and Beverage, Health Care, Information Technology, Software",2,"Federico Duarte, Matilda Ho",1-10,Seed,,,Private,"57,334"
Alessandro Benetton,https://www.crunchbase.com/person/alessandro-benetton-ec2b,Individual/Angel,1,,"Treviso, Veneto, Italy","European Union (EU), Europe, Middle East, and Africa (EMEA)",Alessandro Benetton founded 21 Investimenti and the 21 Partners group in 1992 and is a pioneer in the Italian private equity market. In 2022...,1,,,,,,,https://it.linkedin.com/in/alessandrobenetton,,,,,,Seed,,,,"57,858"
City Ventures,https://www.crunchbase.com/organization/city-ventures,Accelerator,1,,"Helsinki, Southern Finland, Finland","European Union (EU), Nordic Countries, Scandinavia",Private strategic investment company of successful serial entrepreneur Ilkka O. Lavas,1,,,Closed,1996-01-01,year,http://www.cityventures.fi,https://www.linkedin.com/in/ilkkaolavas/,,,,,101-250,,,,Private,"58,055"
ADVrider,https://www.crunchbase.com/organization/advrider,,1,,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",ADVrider was launched in 2001 to provide adventure motorcycle riders their own dedicated online community.,1,,,Active,2004-01-01,year,https://advrider.com/,https://www.linkedin.com/company/adventure-rider,Sports,Sports,1,Chris MacAskill,,,For Profit,,Private,"58,465"
Terhi (TJ) Vapola,https://www.crunchbase.com/person/terhi-vapola,"Individual/Angel, Investment Partner",1,,"Helsinki, Southern Finland, Finland","European Union (EU), Nordic Countries, Scandinavia","Terhi J. Vapola is an experienced venture capitalist, entrepreneur and international business executive, with proven track record in creatin...",1,,,,,,https://www.helenventures.fi/,http://www.linkedin.com/in/tjvapola,,,,,,Early Stage Venture,,,,"58,610"
Alexander Straub,https://www.crunchbase.com/person/alexander-straub,Individual/Angel,1,,"Santa Monica, California, United States","Greater Los Angeles Area, West Coast, Western US",Alexander Straub is the Founder and CEO of Windfinity. He Previously worked at DOCOMO Digital as a Board Member & Advisory. Alexander Straub...,1,,,,,,,http://www.linkedin.com/in/alexanderstraub,,,,,,,,,,"59,020"
SMERRA,https://www.crunchbase.com/organization/uitsem,,1,,"Lyon, Rhone-Alpes, France","European Union (EU), Europe, Middle East, and Africa (EMEA)",SMERRA offers student insurance and additional guarantees fully adapted to their study and life environments.,1,,,Active,1970-01-01,year,https://smerra.fr,https://www.linkedin.com/company/smerra,"Health Insurance, Non Profit, Wellness","Financial Services, Health Care, Other, Social Impact",,,11-50,,Non-profit,,Private,"59,757"
Nordic Game Ventures,https://www.crunchbase.com/organization/nordic-game-ventures,Venture Capital,1,,"Malmö, Skane Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia","Seed and early stage investments by Nordic games entrepreneurs in games, game services, games tech in the Nordic countries.",1,,,Active,2015-09-01,day,http://nordicgameventures.com,https://www.linkedin.com/company/nordic-game-ventures,,,3,"Erik Robertson, Stefan Lindeberg, Timo Ylikangas",1-10,"Early Stage Venture, Seed",,,Private,"60,846"
Elena Lanati,https://www.crunchbase.com/person/elena-paola-lanati,Individual/Angel,1,,"Italy, Europe","European Union (EU), Europe, Middle East, and Africa (EMEA)",Elena Lanati is based out of Italy and is the Founder and CEO of Lionhealth. Elena previously worked at Rocket Social Studio as a Managing D...,1,,,,,,,https://www.linkedin.com/in/elenalanati,,,,,,,,,,"61,127"
AccelGrow,https://www.crunchbase.com/organization/accelgrow,Accelerator,1,,"Bangkok, Krung Thep, Thailand","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia","AccelGrow accelerates Shopify brands’ growth with Klaviyo, unlocking higher revenue and margin.",1,,,Active,2018-01-01,year,https://accelgrow.co/,https://www.linkedin.com/company/accelgrow/,,,,,,,,,Private,"61,443"
XLABS,https://www.crunchbase.com/organization/xlabs,,1,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Developing innovative systems of the future,1,,1,Active,2015-02-09,day,https://xlabs.systems,https://www.linkedin.com/company/xlabs-europe-limited,"AgTech, Artificial Intelligence (AI), Big Data, Blockchain, Cloud Data Services, Embedded Systems, SaaS, Software Engineering, Web Development, Web Hosting","Agriculture and Farming, Artificial Intelligence (AI), Blockchain and Cryptocurrency, Data and Analytics, Hardware, Information Technology, Internet Services, Other, Science and Engineering, Software",1,Junell Abdi,1-10,,For Profit,,Private,"62,181"
Koçkaya Holding,https://www.crunchbase.com/organization/kockaya-holding,,1,,"Sariyer, Istanbul, Turkey","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)",Koçkaya is one of the leading industrialist holdings in turkey.,1,,,Active,1960-01-01,year,http://www.kockaya.com.tr,,,,,,,,For Profit,,Private,"63,228"
cube3,https://www.crunchbase.com/organization/cube3-76ab,,1,,"Milan, Lombardia, Italy","European Union (EU), Europe, Middle East, and Africa (EMEA)","cube3 is a design-driven studio and animation company based in Milan and specialized in 2D, 3D motion graphics.",1,,1,Active,1996-04-19,day,https://www.cube3.it/,https://www.linkedin.com/company/cube3creativelab,"Animation, Graphic Design","Design, Media and Entertainment, Video",,,,,For Profit,,Private,"64,440"
