Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Announced Date,Money Raised,Money Raised Currency,Money Raised (in USD),Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Partner Investors,Number of Investors,CB Rank (Funding Round)
Angel Round - ÅBN,https://www.crunchbase.com/funding_round/åbn-angel--0efb94e6,ÅBN,https://www.crunchbase.com/organization/åbn,Angel,"Valby, Hovedstaden, Denmark, Europe",2023-11-01,600000,DKK,85094,Seed,930000,DKK,131896,Yes,Saas Indoor climate solutions,"EdTech, Heating, Ventilation, and Air Conditioning (HVAC), Internet of Things",,https://aabn.io/,,2100000,DKK,305184,Seed,2,,,,,"43,264"
Seed Round - Tiimo,https://www.crunchbase.com/funding_round/tiimo-seed--12faa9d3,Tiimo,https://www.crunchbase.com/organization/tiimo,Seed,"Copenhagen, Hovedstaden, Denmark, Europe",2024-08-27,1400000,EUR,1564732,Seed,,,,Yes,Tiimo is an award-winning visual planner that gives neurodivergent people worldwide the planning power to take charge of their day.,"Apps, Internet, Mobile",,https://www.tiimoapp.com,Less than $1M,5573609,USD,5573609,Seed,6,"Crowberry Capital, People Ventures","Crowberry Capital, People Ventures, The Inner Foundation",,3,"48,488"
Seed Round - Swap Language,https://www.crunchbase.com/funding_round/swap-language-seed--fb3fe3f4,Swap Language,https://www.crunchbase.com/organization/swap-language,Seed,"Aarhus, Midtjylland, Denmark, Europe",2023-09-13,2000000,EUR,2146591,Seed,,,,Yes,Swap Language is a language learning platform that delivers Danish lessons to companies and international employees.,"E-Learning, Education, Language Learning, Online Portals",,http://swaplanguage.com,$1M to $10M,2000000,EUR,2146591,Seed,1,"Mediahuis, Sparkmind.vc","Mediahuis, Sparkmind.vc",2,2,"49,637"
Seed Round - Electricity Maps,https://www.crunchbase.com/funding_round/electricitymap-seed--19da0852,Electricity Maps,https://www.crunchbase.com/organization/electricitymap,Seed,"Copenhagen, Hovedstaden, Denmark, Europe",2024-05-07,5000000,EUR,5374974,Seed,,,,Yes,"Mapping the climate impact of electricity, worldwide, and in real-time.",,,https://www.electricitymaps.com,,5000000,EUR,5374974,Seed,1,"Revent, Transition","Revent, Transition",2,2,"52,849"
Seed Round - Corti,https://www.crunchbase.com/funding_round/corti-seed--2d8f4218,Corti,https://www.crunchbase.com/organization/corti,Seed,"Copenhagen, Hovedstaden, Denmark, Europe",2018-03-02,,,,Seed,,,,Yes,Corti is an AI company that offers healthcare solutions designed for patient consultations and clinical workflows.,"Artificial Intelligence (AI), Health Care, Machine Learning, Software, Speech Recognition",,https://www.corti.ai/,$10M to $50M,93298417,USD,93298417,Early Stage Venture,6,byFounders,"byFounders, Heartcore Capital, Idinvest Partners, Nordic Makers",4,4,"72,731"
Angel Round - Tonsser,https://www.crunchbase.com/funding_round/tonsser-angel--2efd68d0,Tonsser,https://www.crunchbase.com/organization/tonsser,Angel,"Copenhagen, Hovedstaden, Denmark, Europe",2014-02-26,,,,Seed,,,,Yes,#1 platform and performance app for youth footballers,"Apps, Mobile, Social Media, Sports",,https://tonsser.com/,$1M to $10M,9800000,EUR,11127082,,7,,"Kasper Hulthin, Phillip Chambers",,2,"73,387"
Seed Round - PlatoScience,https://www.crunchbase.com/funding_round/plato-science-seed--30b2fbee,PlatoScience,https://www.crunchbase.com/organization/plato-science,Seed,"Copenhagen, Hovedstaden, Denmark, Europe",2022-02-09,,,,Seed,,,,Yes,PlatoScience is a neuroscience company that improves understanding of the human brain.,Consumer Electronics,,https://www.platoscience.com,Less than $1M,71429,EUR,81868,Seed,4,,Btomorrow Ventures,2,1,"76,953"
Angel Round - Leagues,https://www.crunchbase.com/funding_round/leagues-f5d0-angel--998ae0e3,Leagues,https://www.crunchbase.com/organization/leagues-f5d0,Angel,"Copenhagen, Hovedstaden, Denmark, Europe",2022-06-29,32500,EUR,33949,Seed,,,,Yes,"Leagues is a platform for esports, we strive to be the future driver for all gamers that want to become players.","eSports, Gaming, SaaS, Software",,https://leagues.gg,,1227500,EUR,1372883,Seed,5,CVX Ventures,CVX Ventures,,1,"76,915"
Angel Round - Certainly,https://www.crunchbase.com/funding_round/certainly-angel--36ad369b,Certainly,https://www.crunchbase.com/organization/certainly,Angel,"Copenhagen, Hovedstaden, Denmark, Europe",2017-11-14,2500000,DKK,396161,Seed,,,,Yes,Certainly is a Conversational AI Platform made for ecommerce and customer service.,"Artificial Intelligence (AI), Machine Learning, Personalization, Software",,https://certainly.io,$1M to $10M,5058801,USD,5058801,Seed,2,"Esben Gadsbøll, Thomas Black Petersen","Esben Gadsbøll, Thomas Black Petersen",,2,"77,624"
Seed Round - Nordetect,https://www.crunchbase.com/funding_round/nordetect-seed--53c2bb87,Nordetect,https://www.crunchbase.com/organization/nordetect,Seed,"Copenhagen, Hovedstaden, Denmark, Europe",2021-03-15,1500000,USD,1500000,Seed,,,,Yes,Nordetect combines Lab-on-a-Chip and Computer Vision to build portable analysis systems for the AgriFood industry,"AgTech, Analytics, Hardware, Internet of Things",,https://nordetect.com,$1M to $10M,2227495,USD,2227495,Seed,9,Luminate,"Luminate, PSV, Rockstart, SOSV, Vaekstfonden",2,5,"84,192"
Seed Round - SOWA Sound,https://www.crunchbase.com/funding_round/sowa-sound-seed--b532db27,SOWA Sound,https://www.crunchbase.com/organization/sowa-sound,Seed,"Copenhagen, Hovedstaden, Denmark, Europe",2023-05-01,740000,USD,740000,Seed,,,,Yes,"SOWA Sound uses wireless audio technology to provide venues, keynotes, and all-hands with the wireless pro-audio speaker.","Audio, Software, Wireless",,https://sowasound.com,Less than $1M,740000,USD,740000,Seed,1,,,,,"85,207"
Pre Seed Round - RoboBend ApS,https://www.crunchbase.com/funding_round/robobend-aps-pre-seed--89c4aa9a,RoboBend ApS,https://www.crunchbase.com/organization/robobend-aps,Pre-Seed,"Odense, Syddanmark, Denmark, Europe",2020-12-10,,,,Seed,,,,Yes,RoboBend is a mobile robot cell for sheet metal bending.,"Industrial Automation, Manufacturing, Robotic Process Automation (RPA), Robotics, Technical Support",,http://www.robobend.dk/,$1M to $10M,,,,Seed,1,Trinity,Trinity,,1,"86,798"
Seed Round - QuadSAT,https://www.crunchbase.com/funding_round/quadsat-seed--6284f3eb,QuadSAT,https://www.crunchbase.com/organization/quadsat,Seed,"Odense, Syddanmark, Denmark, Europe",2019-01-16,700000,GBP,902140,Seed,,,,Yes,"QuadSAT has been established as a VSAT solution and R&D company in Horsens, Denmark.","Consulting, Project Management, Telecommunications",,http://quadsat.com/,$1M to $10M,12790633,USD,12790633,Early Stage Venture,4,Seraphim Space,"Helge Munk, Seraphim Space, Vaekstfonden",1,3,"87,687"
Seed Round - Sparrow Quantum,https://www.crunchbase.com/funding_round/sparrow-quantum-seed--4091391b,Sparrow Quantum,https://www.crunchbase.com/organization/sparrow-quantum,Seed,"Copenhagen, Hovedstaden, Denmark, Europe",2023-05-11,4100000,EUR,4473980,Seed,,,,Yes,Sparrow Quantum develope and commercializes photonic quantum chip technology.,"Manufacturing, Quantum Computing, Semiconductor",,http://sparrowquantum.com/,$1M to $10M,34072659,USD,34072659,Early Stage Venture,5,2xN,"2xN, European Innovation Council, LIFTT",3,3,"89,441"
Seed Round - ComplyCloud,https://www.crunchbase.com/funding_round/complycloud-aps-seed--fbe785d4,ComplyCloud,https://www.crunchbase.com/organization/complycloud-aps,Seed,"Copenhagen, Hovedstaden, Denmark, Europe",2021-12-22,4500000,EUR,5097377,Seed,,,,Yes,ComplyCloud is a LegalTech SaaS that offers a GDPR and InfoSec SaaS.,"Compliance, Data Governance, Enterprise Software, Legal, Legal Tech, Privacy, SaaS",,https://www.complycloud.com/en,$1M to $10M,4500000,EUR,5097377,Seed,1,Seed Capital,Seed Capital,1,1,"98,613"
Seed Round - Talenthub,https://www.crunchbase.com/funding_round/talenthub-a6ee-seed--cbb290c9,Talenthub,https://www.crunchbase.com/organization/talenthub-a6ee,Seed,"Copenhagen, Hovedstaden, Denmark, Europe",2022-03-30,5000000,USD,5000000,Seed,,,,Yes,Talenthub is a SaaS that helps companies track and improve their candidate experience.,"Human Resources, SaaS, Software",,https://talenthub.io,$1M to $10M,5955000,USD,5955000,Seed,2,Seed Capital,Seed Capital,,1,"102,186"
Seed Round - Risika,https://www.crunchbase.com/funding_round/risika-aps-seed--33254d3c,Risika,https://www.crunchbase.com/organization/risika-aps,Seed,"Copenhagen, Hovedstaden, Denmark, Europe",2021-12-16,5000000,EUR,5666897,Seed,,,,Yes,SaaS credit rating platform and risk management dashboard,"Big Data, Business Intelligence, Credit, Database, FinTech, Information Services, Information Technology, Risk Management, SaaS, Software",,https://www.risika.dk,$1M to $10M,7928247,USD,7928247,Seed,6,Seed Capital,Seed Capital,,1,"108,759"
Pre Seed Round - Liv,https://www.crunchbase.com/funding_round/liv-decb-pre-seed--22ca7eba,Liv,https://www.crunchbase.com/organization/liv-decb,Pre-Seed,"Copenhagen, Hovedstaden, Denmark, Europe",2021-07-21,120000,USD,120000,Seed,,,,Yes,"Liv is a software tool that provides information and consulting services related to healthcare, wellness, and fitness aspects.","Fitness, Health Care, Software, Wellness",,https://www.livpatch.co/,$1M to $10M,120000,USD,120000,Seed,1,Techstars,Techstars,,1,"108,142"
Seed Round - IntraManager,https://www.crunchbase.com/funding_round/intramanager-seed--19c86f0b,IntraManager,https://www.crunchbase.com/organization/intramanager,Seed,"Odense, Syddanmark, Denmark, Europe",2020-12-18,2000000,DKK,329548,Seed,,,,Yes,IntraManager develops SaaS solutions that automate manual processes and optimize business processes in various industries.,"Information Technology, SaaS, Software",,https://www.intramanager.com,Less than $1M,2000000,DKK,329548,Seed,1,Vaekstfonden,Vaekstfonden,,1,"106,911"
Seed Round - CanopyLAB,https://www.crunchbase.com/funding_round/canopylab-seed--ef965d87,CanopyLAB,https://www.crunchbase.com/organization/canopylab,Seed,"Copenhagen, Hovedstaden, Denmark, Europe",2020-01-26,1500000,USD,1500000,Seed,,,,Yes,The Future of Learning. Delivered Today,"E-Learning, Education",,http://canopylab.io,Less than $1M,3000000,USD,3000000,Seed,2,Sparkmind.vc,"Sparkmind.vc, The Index Project",,2,"113,002"
Seed Round - Gamerpay,https://www.crunchbase.com/funding_round/gamerpay-seed--644d1b38,Gamerpay,https://www.crunchbase.com/organization/gamerpay,Seed,"Copenhagen, Hovedstaden, Denmark, Europe",2021-09-21,2000000,USD,2000000,Seed,,,,Yes,Gamerpay is a marketplace that offers a safe way to trade and own gaming skins and assets.,"Gaming, Marketplace, Trading Platform",,https://gamerpay.gg,$1M to $10M,2000000,USD,2000000,Seed,2,,"Aleksander Leonard Larsen, Asymmetry Ventures, FundersClub, Heini Zachariassen, Pioneer Fund, PSV, Skyfall Ventures, The Aventures, Unpopular Ventures",,9,"114,607"
Seed Round - Goodwings,https://www.crunchbase.com/funding_round/goodwings-seed--89d69fc8,Goodwings,https://www.crunchbase.com/organization/goodwings,Seed,"Copenhagen, Hovedstaden, Denmark, Europe",2023-08-21,1500000,USD,1500000,Seed,,,,Yes,Goodwings provides service by generating new revenue for social and envionmental changes through hotel bookings and contributions.,"Social, Travel",,http://www.goodwings.com,$1M to $10M,4433990,USD,4433990,Seed,2,"Global Cleantech Capital, JTB Corp.","Global Cleantech Capital, JTB Corp.",2,2,"116,586"
Seed Round - Unity Studios,https://www.crunchbase.com/funding_round/studio-unity-seed--d2a8d6a1,Unity Studios,https://www.crunchbase.com/organization/studio-unity,Seed,"Aarhus, Midtjylland, Denmark, Europe",2020-06-17,15000000,DKK,2262165,Seed,,,,Yes,"Unity Studios specializes in creating real-time, interactive 3D experiences for global customers.","Social Media, Software",,http://unity-studios.com,$1M to $10M,15000000,DKK,2262165,Seed,1,,"North-East Venture, Vaekstfonden",1,2,"116,841"
Seed Round - Passendo,https://www.crunchbase.com/funding_round/passendo-seed--e7084384,Passendo,https://www.crunchbase.com/organization/passendo,Seed,"Copenhagen, Hovedstaden, Denmark, Europe",2021-12-13,2300000,EUR,2595664,Seed,,,,Yes,"Passendo is a Copenhagen, Denmark-based startup providing email marketing services.","Ad Network, Ad Server, Advertising, Email Marketing",,https://www.passendo.com/,$1M to $10M,3204273,USD,3204273,Seed,5,Newion,"FirstPartyCapital, Newion",2,2,"117,215"
Pre Seed Round - Vuffeli,https://www.crunchbase.com/funding_round/vuffeli-pre-seed--f3bcd093,Vuffeli,https://www.crunchbase.com/organization/vuffeli,Pre-Seed,"Kastrup, Hovedstaden, Denmark, Europe",2022-01-13,,,,Seed,,,,Yes,Vuffeli is a research-based FoodTech company that specializes Unique food for a unique dog.,"Advice, Animal Feed, Nutrition, Pet",,https://vuffeli.dk/,,,,,Seed,1,,LoveMondays,,1,"121,583"
Seed Round - MEDEI,https://www.crunchbase.com/funding_round/medei-seed--634f0b8f,MEDEI,https://www.crunchbase.com/organization/medei,Seed,"Aalborg, Nordjylland, Denmark, Europe",2021-12-17,,,,Seed,,,,Yes,MEDEIs most important job is to improve the individual’s health. We intend to do this through medical expertise and engineering.,"Health Care, Medical",,https://www.medei.dk,Less than $1M,,,,Seed,1,,Bossa Invest,,1,"122,038"
Pre Seed Round - Sumondo,https://www.crunchbase.com/funding_round/sumondo-pre-seed--714440b8,Sumondo,https://www.crunchbase.com/organization/sumondo,Pre-Seed,"Copenhagen, Hovedstaden, Denmark, Europe",2015-08-15,80000,EUR,88880,Seed,,,,Yes,Sumondo is a digital health care company that provides stress management using wearable devices.,"Health Care, Machine Learning, Medical",,https://www.sumondo.co,Less than $1M,314412,USD,314412,Seed,3,,"Innovation Fund Denmark, Jørleif Joensen",,2,"122,216"
Pre Seed Round - ATOBI,https://www.crunchbase.com/funding_round/atobi-pre-seed--696fcd25,ATOBI,https://www.crunchbase.com/organization/atobi,Pre-Seed,"Copenhagen, Hovedstaden, Denmark, Europe",2018-01-18,1000000,DKK,164285,Seed,,,,Yes,"ATOBI gives full performance overview, organization-wide communication and gamified training. Engaging tomorrow's workforce.","B2B, Software",,https://atobi.io,$1M to $10M,4311172,USD,4311172,,2,,Jakob Bak,,1,"124,523"
Seed Round - Kanda,https://www.crunchbase.com/funding_round/kanda-seed--7352f831,Kanda,https://www.crunchbase.com/organization/kanda,Seed,"Aarhus, Midtjylland, Denmark, Europe",2021-07-15,2000000,USD,2000000,Seed,,,,Yes,"We build digital twins for business using VR, AR and MR. We approach this using Design Thinking and Gamification.","Corporate Training, Software, Virtual Reality",,http://kanda.dk/,$10M to $50M,2120000,USD,2120000,Seed,2,,,,,"125,340"
Seed Round - hiveonline,https://www.crunchbase.com/funding_round/hiveonline-seed--c647d003,hiveonline,https://www.crunchbase.com/organization/hiveonline,Seed,"Copenhagen, Hovedstaden, Denmark, Europe",2021-02-01,100000,EUR,120679,Seed,,,,Yes,Sustainable digital finance for the next billion,"FinTech, Information Technology, Social Impact",,https://www.hivenetwork.online/,$1M to $10M,1206957,USD,1206957,Seed,4,,,,,"125,891"
Seed Round - Cardlay,https://www.crunchbase.com/funding_round/cardlay-seed--65611ea7,Cardlay,https://www.crunchbase.com/organization/cardlay,Seed,"Odense, Syddanmark, Denmark, Europe",2016-12-21,4000000,USD,4000000,Seed,,,,Yes,Cardlay’s White Label solution integrates Cards and Expense Management in intelligent and intuitive platforms offering real-time overviews.,"Enterprise Software, Financial Services, FinTech, Information Technology, Management Consulting, Mobile, Service Industry",,https://cardlay.com/,$10M to $50M,29249458,USD,29249458,,6,Seed Capital,Seed Capital,1,1,"128,546"
Seed Round - Justlearn.com,https://www.crunchbase.com/funding_round/justlearn-seed--24cdf47f,Justlearn.com,https://www.crunchbase.com/organization/justlearn,Seed,"Kolding, Syddanmark, Denmark, Europe",2020-11-17,32665,USD,32665,Seed,1273545,USD,1273545,Yes,Justlearn provides language teachers for students worldwide. The marketplace is built to learn any language faster.,"E-Learning, EdTech, Education, Language Learning, Marketplace, Tutoring",,https://www.justlearn.com,Less than $1M,130625,USD,130625,Seed,2,Daniel Laursen,"Daniel Laursen, Ulrich Slothuus",,2,"128,650"
Angel Round - The Vintage Bar,https://www.crunchbase.com/funding_round/the-vintage-bar-angel--08f0a0ad,The Vintage Bar,https://www.crunchbase.com/organization/the-vintage-bar,Angel,"Copenhagen, Hovedstaden, Denmark, Europe",2022-01-15,500000,USD,500000,Seed,,,,Yes,"The Vintage Bar sells jewelry, clothes, shoes, and accessories.","E-Commerce, Fashion",,https://www.thevintagebar.com,,500000,USD,500000,M&A,1,INTERFINANS HOLDING ApS,INTERFINANS HOLDING ApS,,1,"128,618"
Pre Seed Round - Leneo,https://www.crunchbase.com/funding_round/leneo-pre-seed--8dd732aa,Leneo,https://www.crunchbase.com/organization/leneo,Pre-Seed,"Copenhagen, Hovedstaden, Denmark, Europe",2016-11-16,,,,Seed,,,,Yes,Leneo's SaaS platform empowers you with intuitive CPQ and CLM tools for recurring revenue models,"Banking, Finance, Financial Services, FinTech",,http://www.leneo.com,$1M to $10M,3750000,USD,3750000,Seed,2,Seed Capital,"PSV, Seed Capital",,2,"128,935"
Pre Seed Round - Simple,https://www.crunchbase.com/funding_round/simple-0ce0-pre-seed--98dc2924,Simple,https://www.crunchbase.com/organization/simple-0ce0,Pre-Seed,"Copenhagen, Hovedstaden, Denmark, Europe",2021-05-01,,,,Seed,,,,Yes,"The independent knowledge, data and access platform for the next-generation of family offices.","Banking, Consulting, Finance, Financial Services, Impact Investing, Venture Capital, Wealth Management",,https://andsimple.co/,$50M to $100M,,,,Seed,3,,,,,"129,503"
Pre Seed Round - SON OF A TAILOR,https://www.crunchbase.com/funding_round/son-of-a-tailor-pre-seed--3122e049,SON OF A TAILOR,https://www.crunchbase.com/organization/son-of-a-tailor,Pre-Seed,"Copenhagen, Hovedstaden, Denmark, Europe",2014-12-01,300000,USD,300000,Seed,,,,Yes,SON OF A TAILOR is a Denmark-based company that provides its clients with customized T-shirt tailoring services.,"E-Commerce, Fashion, Personalization",,http://www.sonofatailor.com,Less than $1M,8533199,USD,8533199,Early Stage Venture,5,Founders,Founders,1,1,"130,058"
Seed Round - Develop Diverse,https://www.crunchbase.com/funding_round/develop-diverse-seed--fa395376,Develop Diverse,https://www.crunchbase.com/organization/develop-diverse,Seed,"Copenhagen, Hovedstaden, Denmark, Europe",2021-08-18,2500000,EUR,2925701,Seed,,,,Yes,"Develop Diverse is a inclusive writing platform based on AI, that helps large corporations attract more diverse talent","Artificial Intelligence (AI), Human Resources, Machine Learning, Recruiting",,https://www.developdiverse.com/,,2500000,EUR,2925701,Seed,1,,"Michael Halbye, Morph Capital, Seed Capital",1,3,"130,701"
Seed Round - 2021.AI,https://www.crunchbase.com/funding_round/2021-ai-seed--c495bf07,2021.AI,https://www.crunchbase.com/organization/2021-ai,Seed,"Copenhagen, Hovedstaden, Denmark, Europe",2020-08-24,1500000,USD,1500000,Seed,,,,Yes,2021.AI serves the growing enterprise need for full management and oversight of applied AI.,"Artificial Intelligence (AI), Enterprise Software, Information Technology, Machine Learning",,https://2021.ai,$1M to $10M,10393448,USD,10393448,Seed,5,Vaekstfonden,Vaekstfonden,,1,"132,840"
Pre Seed Round - Neurons,https://www.crunchbase.com/funding_round/neurons-pre-seed--289dbbcd,Neurons,https://www.crunchbase.com/organization/neurons,Pre-Seed,"Taastrup, Hovedstaden, Denmark, Europe",2020-11-01,2370000,USD,2370000,Seed,,,,Yes,Neurons is a consumer neuroscience company using neuroscience tools to better understand and improve the consumer experience.,"Artificial Intelligence (AI), Consumer Research, Marketing, Neuroscience, Software",,https://neuronsinc.com,$1M to $10M,8352483,USD,8352483,Seed,2,Vaekstfonden,Vaekstfonden,,1,"133,069"
Seed Round - TracInnovations,https://www.crunchbase.com/funding_round/tracinnovations-seed--c6a72ae8,TracInnovations,https://www.crunchbase.com/organization/tracinnovations,Seed,"Ballerup, Hovedstaden, Denmark, Europe",2016-06-01,,,,Seed,,,,Yes,TracInnovations is a medtech company that develops motion tracker and monitor system products.,"Health Care, Health Diagnostics, Sensor",,http://tracinnovations.com,$1M to $10M,,,,,3,Syddansk Innovation,Syddansk Innovation,,1,"132,611"
Seed Round - Hedia,https://www.crunchbase.com/funding_round/hedia-seed--a9c78f4b,Hedia,https://www.crunchbase.com/organization/hedia,Seed,"Copenhagen, Hovedstaden, Denmark, Europe",2024-02-23,22500000,DKK,3266147,Seed,,,,Yes,"Hedia is a  personal diabetes-assistant, based on artificial intelligence.","Artificial Intelligence (AI), Diabetes, Life Science, Medical, Medical Device",,https://www.hedia.co,$1M to $10M,11678940,USD,11678940,Seed,7,,,,,"133,931"
Seed Round - Grant Compass,https://www.crunchbase.com/funding_round/grant-compass-seed--eac79f4b,Grant Compass,https://www.crunchbase.com/organization/grant-compass,Seed,"Copenhagen, Hovedstaden, Denmark, Europe",2020-08-01,28000000,DKK,4427788,Seed,,,,Yes,Grant Compass helps philanthropic foundations to manage applications.,"Information Technology, Software",,https://grantcompass.com/,Less than $1M,28000000,DKK,4427788,Seed,1,,"Seed Capital, VF Venture",,2,"136,707"
Pre Seed Round - ZERV,https://www.crunchbase.com/funding_round/zerv-536e-pre-seed--a0d1077a,ZERV,https://www.crunchbase.com/organization/zerv-536e,Pre-Seed,"Odense, Syddanmark, Denmark, Europe",2021-01-21,2000000,DKK,327043,Seed,,,,Yes,ZERV produces and sells sports equipment for badminton and tennis sports.,Sporting Goods,,https://www.zerv.dk/,,2000000,DKK,327043,Seed,1,,"Jesper Buch, LoveMondays",,2,"136,928"
