Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Announced Date,Money Raised,Money Raised Currency,Money Raised (in USD),Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Partner Investors,Number of Investors,CB Rank (Funding Round)
Pre Seed Round - Diagnoly,https://www.crunchbase.com/funding_round/diagnoly-pre-seed--6baf79be,Diagnoly,https://www.crunchbase.com/organization/diagnoly,Pre-Seed,"Lyon, Rhone-Alpes, France, Europe",2021-12-01,900000,EUR,1018715,Seed,,,,Yes,Diagnoly is an AI-powered medical hardware device for prenatal detection of fetal abnormalities in real-time.,"Artificial Intelligence (AI), Machine Learning, Medical Device, Software",,https://diagnoly.com/,,6400000,EUR,7048095,Seed,4,,Angelor,1,1,"10,599"
Seed Round - Wheere,https://www.crunchbase.com/funding_round/wheere-seed--d102689b,Wheere,https://www.crunchbase.com/organization/wheere,Seed,"Montpellier, Languedoc-Roussillon, France, Europe",2023-10-20,11000000,EUR,11658100,Seed,,,,Yes,"Wheere invented geolocation technology that works both indoors and outdoors, as opposed to GPS, which only works outdoors.","GPS, Location Based Services",,http://wheere.io,,11000000,EUR,11658100,Seed,1,,"Blast.club, Solifaro Innovation",,2,"10,809"
Seed Round - Limited Resell,https://www.crunchbase.com/funding_round/limited-resell-seed--9bcf9c41,Limited Resell,https://www.crunchbase.com/organization/limited-resell,Seed,"Nice, Provence-Alpes-Cote d'Azur, France, Europe",2024-11-25,900000,EUR,941044,Seed,,,,Yes,Limited Resell is the marketplace to buy and sell your limited sneakers in 3 clicks,"E-Commerce, Fashion, Marketplace, Retail",,https://limitedresell.com,Less than $1M,900000,EUR,941044,Seed,1,,"Banque Populaire Méditerranée, Bpifrance, CIC, Sowefund",,4,"10,888"
Seed Round - BiblioOnDemand,https://www.crunchbase.com/funding_round/biblioondemand-seed--2d77c130,BiblioOnDemand,https://www.crunchbase.com/organization/biblioondemand,Seed,"Strasbourg, Alsace, France, Europe",2024-11-05,1000000,EUR,1093402,Seed,,,,Yes,BiblioOnDemand is a provider of digital library services that offer a diverse selection of ebooks and audiobooks.,"Digital Media, EBooks",,https://www.biblioondemand.com,,1000000,EUR,1093402,Seed,1,"Finovam Gestion, IRD INVEST","Finovam Gestion, IRD INVEST",2,2,"11,561"
Seed Round - Trust-Place,https://www.crunchbase.com/funding_round/trust-place-seed--a8575944,Trust-Place,https://www.crunchbase.com/organization/trust-place,Seed,"Marseille, Provence-Alpes-Cote d'Azur, France, Europe",2024-09-12,4000000,EUR,4431622,Seed,,,,Yes,Trust-Place allows brands to authenticate the item with a digital certificate of ownership.,"Consulting, Information Technology, SaaS, Software",,https://www.trust-place.com,$1M to $10M,4000000,EUR,4431622,Seed,1,Région Sud Investissement,"CAAP Creation, Netangels, Reflexive Capital, Région Sud Investissement, Smalt Capital, WinEquity",3,6,"11,971"
Seed Round - Veesual,https://www.crunchbase.com/funding_round/veesual-seed--b7456b0e,Veesual,https://www.crunchbase.com/organization/veesual,Seed,"Paris, Ile-de-France, France, Europe",2024-04-17,7500000,USD,7500000,Seed,,,,Yes,Augmented Shopping Experiences for fashion. Double the conversion for fashion brands. Powered by proprietary Image Generation Technology,"Advertising, Artificial Intelligence (AI), E-Commerce, Fashion, Generative AI, Internet, Machine Learning, Retail, Social Media, Software",,https://www.veesual.ai/,$1M to $10M,7618531,USD,7618531,Seed,3,"AVP, Techstars","AVP, Techstars",1,2,"12,499"
Seed Round - BIOPHTA,https://www.crunchbase.com/funding_round/biophta-seed--2205c599,BIOPHTA,https://www.crunchbase.com/organization/biophta,Seed,"Paris, Ile-de-France, France, Europe",2024-06-03,6500000,EUR,7089715,Seed,,,,Yes,BIOPHTA has pioneered a novel approach to eye care by creating a cutting-edge pharmaceutical platform that enables continuous drug delivery.,"Biotechnology, Health Care, Medical Device",,https://www.biophta.com,,6500000,EUR,7089715,Seed,1,"Elaia, GO CAPITAL, UI Investissement","Elaia, GO CAPITAL, HTL Biotechnology, UI Investissement, Unither Pharmaceuticals",2,5,"13,110"
Seed Round - 3 Les Trois Tricoteurs,https://www.crunchbase.com/funding_round/3-les-trois-tricoteurs-seed--dd72feb1,3 Les Trois Tricoteurs,https://www.crunchbase.com/organization/3-les-trois-tricoteurs,Seed,"Roubaix, Nord-Pas-de-Calais, France, Europe",2024-05-01,2000000,EUR,2143574,Seed,,,,Yes,3 Les Trois Tricoteurs is a workshop that reinvents traditional knitting.,"Fashion, Textiles",,https://lestroistricoteurs.fr,,2000000,EUR,2143574,Seed,1,"Autonomie et Solidarité, Segard Masurel","Autonomie et Solidarité, Segard Masurel",,2,"13,122"
Seed Round - Drama Studios,https://www.crunchbase.com/funding_round/drama-studios-seed--d464f2a8,Drama Studios,https://www.crunchbase.com/organization/drama-studios,Seed,"Rennes, Bretagne, France, Europe",2024-09-12,2300000,EUR,2548183,Seed,,,,Yes,Drama Studios is a video game development studio company.,"Online Games, PC Games, Video Games",,https://studiosdrama.com,,2300000,EUR,2548183,Seed,1,The Games Fund,The Games Fund,1,1,"13,128"
Seed Round - Ezymob,https://www.crunchbase.com/funding_round/ezymob-seed--50851817,Ezymob,https://www.crunchbase.com/organization/ezymob,Seed,"Nanterre, Ile-de-France, France, Europe",2024-09-04,480000,EUR,531835,Seed,,,,Yes,Ezymob is an IT company that provides digital solutions for transport accessibility improvement of places for people with disabilities.,"Enterprise Resource Planning (ERP), Information Technology, Public Transportation, Software",,https://ezymob.fr/,,480000,EUR,531835,Seed,1,,"Cyrille Foillard, Denis Beraud, Les Business Angels des Grandes Écoles, Yves Weisselberger, Ziad Khoury",1,5,"13,515"
Seed Round - Bohr Energy,https://www.crunchbase.com/funding_round/bohr-energy-seed--b16683ad,Bohr Energy,https://www.crunchbase.com/organization/bohr-energy,Seed,"Toulouse, Midi-Pyrenees, France, Europe",2024-09-17,4000000,EUR,4448849,Seed,,,,Yes,Democratize power market access for independent renewable energy producers,"Energy, Power Grid, Renewable Energy, Sustainability",,https://www.bohr-energie.fr/,,4000000,EUR,4448849,Seed,1,Varsity,"AFI Ventures, Founders Future, Varsity",1,3,"14,276"
Seed Round - Stima,https://www.crunchbase.com/funding_round/stima-ca29-seed--cfadeb3e,Stima,https://www.crunchbase.com/organization/stima-ca29,Seed,"Paris, Ile-de-France, France, Europe",2024-11-28,,,,Seed,,,,Yes,Stima Mobility offers eco-friendly technological solutions for the moto-taxi industry.,"Battery, Electric Vehicle, Renewable Energy",,http://www.stimaboda.com,,100000,EUR,109062,Seed,3,Renew Capital,Renew Capital,1,1,"15,097"
Seed Round - Yuccan Lead,https://www.crunchbase.com/funding_round/yuccan-lead-seed--9633ca55,Yuccan Lead,https://www.crunchbase.com/organization/yuccan-lead,Seed,"Chatou, Ile-de-France, France, Europe",2023-12-01,1150000,EUR,1252647,Seed,,,,Yes,Yuccan Lead is an app that generates highly qualified leads by building customers' own network of Ambassadors easily.,Software,,https://www.yuccanlead.fr,,1150000,EUR,1252647,Seed,1,SIDE Capital,"Bpifrance, SIDE Capital",,2,"16,281"
Seed Round - NOLEJ,https://www.crunchbase.com/funding_round/nolej-seed--648ecf05,NOLEJ,https://www.crunchbase.com/organization/nolej,Seed,"Lille, Nord-Pas-de-Calais, France, Europe",2023-11-29,3000000,EUR,3292174,Seed,,,,Yes,NOLEJ is an EdTech company that creates interactive courseware and assessments.,"Artificial Intelligence (AI), E-Learning, Generative AI, Mobile Apps, Software",,https://nolej.io/,,3000000,EUR,3292174,Seed,1,"Educapital, SQUARE Knowledge Ventures","Educapital, SQUARE Knowledge Ventures",2,2,"16,660"
Seed Round - Ekip,https://www.crunchbase.com/funding_round/ekip-a5b4-seed--212ad2dc,Ekip,https://www.crunchbase.com/organization/ekip-a5b4,Seed,"Annecy, Rhone-Alpes, France, Europe",2024-11-07,1500000,EUR,1619341,Seed,,,,Yes,Ekip is a consulting firm that offers various meal voucher-related services.,"Consulting, Coupons, Food and Beverage",,https://www.ekip.app/,,1500000,EUR,1619341,Seed,1,Share Invest,Share Invest,,1,"16,962"
Pre Seed Round - TeleVet,https://www.crunchbase.com/funding_round/televets-pre-seed--5d5626c1,TeleVet,https://www.crunchbase.com/organization/televets,Pre-Seed,"Paris, Ile-de-France, France, Europe",2024-10-17,145000,EUR,157023,Seed,,,,Yes,Telehealth & scheduling software for veterinarians,"Health Care, Pet, Telehealth, Veterinary","Women Founded, Women Led",https://televet.co,$1B to $10B,207023,USD,207023,Seed,2,Berkeley SkyDeck Fund,Berkeley SkyDeck Fund,,1,"17,237"
Seed Round - Karmine Corp,https://www.crunchbase.com/funding_round/karmine-corp-seed--dc10a579,Karmine Corp,https://www.crunchbase.com/organization/karmine-corp,Seed,"Tours, Centre, France, Europe",2024-06-25,,,,Seed,,,,Yes,"Karmine Corp is an esports organization that offers merchandise and competes in games like league of legends, trackmania, and others.","eSports, Gaming, Sports",,https://www.karminecorp.fr ,,,,,Seed,1,,"Digital Finance Group (DFG), Motier Ventures, Nocturne Games, Pareto Holdings, PixCapital",3,5,"17,298"
Seed Round - Delicity,https://www.crunchbase.com/funding_round/delicity-seed--2c6e80cf,Delicity,https://www.crunchbase.com/organization/delicity,Seed,"Nice, Provence-Alpes-Cote d'Azur, France, Europe",2024-09-20,920000,EUR,1028145,Seed,3300000,EUR,3687913,Yes,"Delicity is the only restaurant Delivery and Booking service, commission free.","Food Delivery, Mobile Apps, Restaurants",,https://delicity.com,$1M to $10M,1620000,EUR,1716496,Seed,2,SideAngels,SideAngels,2,1,"19,055"
Seed Round - Pixmania,https://www.crunchbase.com/funding_round/pixmania-seed--37520fd7,Pixmania,https://www.crunchbase.com/organization/pixmania,Seed,"Paris, Ile-de-France, France, Europe",2024-07-02,11300000,EUR,12145327,Seed,,,,Yes,"Pixmania is an e-commerce website that provides buying and selling of speakers, cameras, headphones, and mobile devices.","Consumer Goods, E-Commerce, Mobile Devices",,https://www.pixmania.com/fr/fr/,$10M to $50M,11300000,EUR,12145327,Seed,1,,"BREEGA, Groupe Duval, MACSF, Xavier Niel",1,4,"19,260"
Pre Seed Round - Chipiron,https://www.crunchbase.com/funding_round/chipiron-pre-seed--d6c4fa0b,Chipiron,https://www.crunchbase.com/organization/chipiron,Pre-Seed,"Paris, Ile-de-France, France, Europe",2021-05-31,1200000,USD,1200000,Seed,,,,Yes,"Chipiron is a company that designs, manufactures, and markets a new generation of portable, inexpensive and powerful MRI machines.","Emergency Medicine, Health Care, Health Diagnostics, Home Health Care, Manufacturing, Medical, Medical Device, Personal Health",,https://www.chipiron.co,,25805576,USD,25805576,Early Stage Venture,9,,Entrepreneurs First,,1,"19,667"
Seed Round - Ubikap,https://www.crunchbase.com/funding_round/ubikap-seed--eaa447bf,Ubikap,https://www.crunchbase.com/organization/ubikap,Seed,"Lyon, Rhone-Alpes, France, Europe",2024-07-16,1000000,EUR,1090209,Seed,,,,Yes,Ubikap is a secure & intuitive platform.,Software,,https://www.ubikap.com/,,1000000,EUR,1090209,Seed,1,HUB612,HUB612,,1,"20,023"
Seed Round - Fundbot,https://www.crunchbase.com/funding_round/fundbot-seed--c45ea37b,Fundbot,https://www.crunchbase.com/organization/fundbot,Seed,"Nice, Provence-Alpes-Cote d'Azur, France, Europe",2023-12-14,1400000,EUR,1539069,Seed,,,,Yes,Fundbot provides an online platform for businesses for invoice financing.,"Finance, Financial Services, FinTech, Software",,https://fundbot.co,$1M to $10M,1400000,EUR,1539069,Seed,1,Oryx Fund,"Aditum Ventures, Flat6Labs, Middle East Venture Partners (MEVP), Oryx Fund, Plus Venture Capital",2,5,"20,016"
Seed Round - Arkeon Energy Systems,https://www.crunchbase.com/funding_round/arkeon-energy-systems-seed--263587d6,Arkeon Energy Systems,https://www.crunchbase.com/organization/arkeon-energy-systems,Seed,"Saint-cyr-l'ecole, Ile-de-France, France, Europe",2023-11-21,5500000,EUR,6004380,Seed,,,,Yes,"Arkeon Energy Systems develops hermodynamic cycles and thermal stages to meet heating, air conditioning, and electricity needs.","Commercial, Energy, Heating, Ventilation, and Air Conditioning (HVAC), Home Services",,https://www.arkeonenergy.com,$1M to $10M,5500000,EUR,6004380,Seed,1,Team for the Planet,"Crédit Agricole, France 2030, Team for the Planet",,3,"21,798"
Seed Round - Koyeb,https://www.crunchbase.com/funding_round/koyeb-seed--d077320f,Koyeb,https://www.crunchbase.com/organization/koyeb,Seed,"Paris, Ile-de-France, France, Europe",2023-11-02,7000000,USD,7000000,Seed,,,,Yes,Koyeb offers a developer-friendly serverless platform to deploy APIs and AI apps globally.,"Cloud Computing, IaaS, Information Technology, Internet, PaaS, Software",,https://www.koyeb.com,$1M to $10M,8600000,USD,8600000,Seed,3,Serena,"Alexis Le-Quoc, Amirhossein Malekzadeh, Fabrice Bernhard, Hank Vigil, Isai, Justin Ziegler, Mango Capital, Marc Jalabert, MongoDB, Philippe Besnard, Raise Phiture philanthropical fund, Samsung NEXT, Serena, Udi Nachmany, Zachary Smith",3,15,"22,436"
Seed Round - Quantiq.io,https://www.crunchbase.com/funding_round/quantiq-io-seed--fab8a8ff,Quantiq.io,https://www.crunchbase.com/organization/quantiq-io,Seed,"Paris, Ile-de-France, France, Europe",2024-06-14,1600000,EUR,1715617,Seed,,,,Yes,Quantiq is an AI video-based health monitoring solution that transforms any webcam or smartphone into a medical device.,"Artificial Intelligence (AI), Health Care, Health Diagnostics, Medical Device",,https://quantiq.io,Less than $1M,1600000,EUR,1715617,Seed,2,,"Graines de Boss, Sylvain Grande, The Moon Venture",,3,"22,646"
Seed Round - Digital4better,https://www.crunchbase.com/funding_round/digital4better-seed--e3cbcaf4,Digital4better,https://www.crunchbase.com/organization/digital4better,Seed,"Nantes, Pays de la Loire, France, Europe",2024-02-23,1300000,EUR,1408222,Seed,,,,Yes,"Digital4better provides software development, consulting services, and other digital solutions for large organizations.","Consulting, Information Technology, Software",,https://digital4better.com/,Less than $1M,3300000,EUR,3503911,Seed,2,GO CAPITAL,GO CAPITAL,,1,"23,195"
Seed Round - Midipile Mobility,https://www.crunchbase.com/funding_round/midipile-mobility-seed--ca2ba1d4,Midipile Mobility,https://www.crunchbase.com/organization/midipile-mobility,Seed,"Angoulême, Poitou-Charentes, France, Europe",2024-06-05,2000000,EUR,2174792,Seed,,,,Yes,Midipile Mobility is a B2B subscription-based turnkey service for logistics professionals.,"Delivery, Last Mile Transportation, Logistics, Professional Services, Service Industry",,https://midipile.eu,$1M to $10M,2000000,EUR,2174792,Seed,1,,"Ademe, ADI Nouvelle-Aquitaine, Arts et Métiers Business Angels, Bpifrance, Chaudronnerie Lespinasse, Team for the Planet, WeLike",,7,"23,607"
Seed Round - Wooskill,https://www.crunchbase.com/funding_round/wooskill-seed--2a119933,Wooskill,https://www.crunchbase.com/organization/wooskill,Seed,"Paris, Ile-de-France, France, Europe",2024-05-20,2200000,EUR,2389268,Seed,,,,Yes,"Wooskill is a platform to connect with coaches and mentors, in many areas of expertise.","Content Creators, EdTech, Marketplace",,https://www.wooskill.com,$1M to $10M,5700000,EUR,6073172,Seed,2,,,,,"24,985"
Seed Round - Skezi,https://www.crunchbase.com/funding_round/skezi-seed--f554b6d3,Skezi,https://www.crunchbase.com/organization/skezi,Seed,"Annecy, Rhone-Alpes, France, Europe",2024-11-05,2500000,EUR,2733504,Seed,,,,Yes,Skezi is a startup specializing in e-cohorts.,"SaaS, Software",,https://skezi.eu,,2500000,EUR,2733504,Seed,1,,Bpifrance,,1,"25,234"
Seed Round - IKO & NOTT,https://www.crunchbase.com/funding_round/iko-nott-seed--6a076c71,IKO & NOTT,https://www.crunchbase.com/organization/iko-nott,Seed,"Soisy-sur-École, Ile-de-France, France, Europe",2024-05-22,700000,EUR,757721,Seed,,,,Yes,IKO & NOTT is an environmentally conscious and recyclable footwear brand.,"Fashion, Shoes",,https://www.iko-nott.com,,700000,EUR,757721,Seed,1,,Bpifrance,,1,"25,311"
Angel Round - My Express Driver,https://www.crunchbase.com/funding_round/my-express-driver-angel--1692da14,My Express Driver,https://www.crunchbase.com/organization/my-express-driver,Angel,"Lyon, Rhone-Alpes, France, Europe",2023-11-10,1000000,EUR,1069750,Seed,,,,Yes,My Express Driver is a logistics solution that enables simple vehicle delivery via a network of carriers.,"Logistics, Supply Chain Management, Transportation",,https://myexpressdriver.com,$1M to $10M,1000000,EUR,1069750,Seed,1,,,,,"27,621"
Seed Round - Wineriz,https://www.crunchbase.com/funding_round/livemarket-seed--1360276a,Wineriz,https://www.crunchbase.com/organization/livemarket,Seed,"Bordeaux, Aquitaine, France, Europe",2024-06-21,2000000,EUR,2138399,Seed,,,,Yes,Wineriz is a software firm that develops direct-to-consumer platforms for wineries.,"CRM, Direct Sales, E-Commerce, E-Commerce Platforms, Logistics, SaaS, Software, Supply Chain Management, Wine And Spirits",,https://www.wineriz.com,,2000000,EUR,2138399,Seed,1,,"Evolem Start, SideAngels",1,2,"25,615"
Seed Round - AVATAR MEDICAL,https://www.crunchbase.com/funding_round/avatar-medical-seed--a4f355af,AVATAR MEDICAL,https://www.crunchbase.com/organization/avatar-medical,Seed,"Paris, Ile-de-France, France, Europe",2024-02-19,5000000,EUR,5387798,Seed,,,,Yes,AVATAR MEDICAL™ is a VR medical images solution focused on improving the preparation of surgeries. FDA 510(k) certified,"Education, Virtual Reality",,https://avatarmedical.ai/,$100M to $500M,8700000,EUR,9337417,Seed,4,GO CAPITAL,"Acorn Pacific Ventures, Cenitz, CoreNest Capital, GO CAPITAL, Plug and Play, Rives Croissance",4,6,"25,739"
Seed Round - Seventee,https://www.crunchbase.com/funding_round/seventee-seed--0a50ea3c,Seventee,https://www.crunchbase.com/organization/seventee,Seed,"Lyon, Rhone-Alpes, France, Europe",2024-06-05,1300000,EUR,1413615,Seed,,,,Yes,Seventee is an augmented SaaS platform designed for real estate agents to streamline rental process.,"Commercial Real Estate, Real Estate",,https://www.seventee.com,,1300000,EUR,1413615,Seed,1,,"Ciléad, GALYO, Kanopee, NOVEA Immobilier",,4,"26,222"
Seed Round - Aerix Systems,https://www.crunchbase.com/funding_round/aerix-systems-seed--68fb3079,Aerix Systems,https://www.crunchbase.com/organization/aerix-systems,Seed,"Mérignac, Aquitaine, France, Europe",2024-02-22,1600000,EUR,1732097,Seed,,,,Yes,Aerix Systems is a company that develops omnidirectional drones that can navigate in any direction and orientation in space.,"Aerospace, Drones",,https://www.aerix-systems.com,$1M to $10M,1600000,EUR,1732097,Seed,1,,"BACS-Innov, Bpifrance, Defense Angels, INSEAD Business Angels Alumni France, Les Business Angels des Grandes Écoles, Région Nouvelle-Aquitaine, Starburst Accelerator, Techno'Start",,8,"26,413"
Seed Round - SUN ZU Lab,https://www.crunchbase.com/funding_round/sun-zu-lab-seed--c3242c86,SUN ZU Lab,https://www.crunchbase.com/organization/sun-zu-lab,Seed,"Metz, Lorraine, France, Europe",2024-01-16,1700000,EUR,1849356,Seed,,,,Yes,SUN ZU Lab is an independent provider of quantitative analytics for crypto professionals.,"Analytics, Cryptocurrency, Information Technology",,https://sunzulab.com,$1M to $10M,3200000,EUR,3474629,Seed,2,Tim Draper,"Elaia, FunFair Ventures, Tim Draper",1,3,"28,176"
Seed Round - BrightClue,https://www.crunchbase.com/funding_round/brightclue-seed--37ddad0f,BrightClue,https://www.crunchbase.com/organization/brightclue,Seed,"Cesson-sévigné, Bretagne, France, Europe",2024-05-28,1000000,EUR,1085129,Seed,,,,Yes,We are a DeepTech company specialized in the analysis of technical databases using DL and ML algorithms.,"3D Technology, Artificial Intelligence (AI), Automotive, Industrial, Information Technology, Manufacturing, Product Design, Software",,https://www.brightclue.com,,1000000,EUR,1085129,Seed,1,The Moon Venture,"Bpifrance, The Moon Venture",,2,"28,868"
Seed Round - Deemea,https://www.crunchbase.com/funding_round/deemea-seed--cd867549,Deemea,https://www.crunchbase.com/organization/deemea,Seed,"Paris, Ile-de-France, France, Europe",2024-06-05,4000000,EUR,4349585,Seed,,,,Yes,Re-imaging biomedical research,"Artificial Intelligence (AI), Database, Health Care, Software",,https://deemea.com,,5762000,EUR,6395967,Seed,5,,"Karista, YZR Capital",,2,"28,884"
Pre Seed Round - MIXe.Store,https://www.crunchbase.com/funding_round/mixe-store-pre-seed--567a605d,MIXe.Store,https://www.crunchbase.com/organization/mixe-store,Pre-Seed,"Paris, Ile-de-France, France, Europe",2022-05-15,72000,EUR,74865,Seed,3500000,USD,3500000,Yes,MIXe is a top grocer for South-Asian Expat customers in Europe with cross-border e-commerce platform to deliver ethnic groceries and food.,"Delivery, E-Commerce, Food and Beverage, Grocery, Retail",,https://mixe.store/,,247000,EUR,267819,Seed,2,"Antler, SGAE, Ventures Together","Antler, Antoine Poirson, Nick Telson-Sillett, Nicolas Martin, SGAE, Ventures Together",,6,"29,293"
