Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Announced Date,Money Raised,Money Raised Currency,Money Raised (in USD),Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Partner Investors,Number of Investors,CB Rank (Funding Round)
Series A - ValueDesk,https://www.crunchbase.com/funding_round/valuedesk-series-a--4cbd1737,ValueDesk,https://www.crunchbase.com/organization/valuedesk,Series A,"Bielefeld, Nordrhein-Westfalen, Germany, Europe",2024-09-11,5000000,EUR,5505159,Early Stage Venture,,,,Yes,Valuedesk is a service provider for structured savings and optimization management.,"Consulting, Education, Software",,https://www.valuedesk.de/,$1M to $10M,8250000,EUR,9474867,Early Stage Venture,2,,"Enjoyventure Management, NRW.BANK, UVC Partners",,3,"14,918"
Venture Round - Urban Sports Club,https://www.crunchbase.com/funding_round/urban-sports-series-unknown--efcd5778,Urban Sports Club,https://www.crunchbase.com/organization/urban-sports,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",2023-12-14,95000000,EUR,104436805,,,,,Yes,Urban Sports offers a monthly flat rate for all kinds of sports activities in the city.,"Fitness, Lifestyle, Sports, Wellness",,https://urbansportsclub.com/,$1M to $10M,175000000,EUR,199639992,M&A,6,Verdane,"b2venture, HV Capital, ProSiebenSat.1 Media, Verdane",2,4,"10,027"
Series C - Upvest,https://www.crunchbase.com/funding_round/upvest-co-series-c--b3b2b9b5,Upvest,https://www.crunchbase.com/organization/upvest-co,Series C,"Berlin, Berlin, Germany, Europe",2024-12-12,100000000,EUR,104735511,Late Stage Venture,,,,Yes,Upvest is a fintech company that offers an investment API that allows businesses to offer investment services to their customers.,"Finance, Financial Services, FinTech, Information Technology, Software",,https://upvest.co,$10M to $50M,199187845,USD,199187845,Late Stage Venture,8,"Hedosophia, Sapphire Ventures","Bessemer Venture Partners, BlackRock, Earlybird Venture Capital, Hedosophia, HV Capital, Motive Ventures, Notion Capital, Sapphire Ventures",2,8,"5,521"
Venture Round - Upvest,https://www.crunchbase.com/funding_round/upvest-co-series-unknown--dc5c39f4,Upvest,https://www.crunchbase.com/organization/upvest-co,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",2023-10-11,30000000,EUR,31870715,,,,,Yes,Upvest is a fintech company that offers an investment API that allows businesses to offer investment services to their customers.,"Finance, Financial Services, FinTech, Information Technology, Software",,https://upvest.co,$10M to $50M,199187845,USD,199187845,Late Stage Venture,8,,"10x Group, ABN AMRO Ventures, Bessemer Venture Partners, BlackRock, Earlybird Venture Capital, HV Capital, Notion Capital, Partech",5,8,"123,199"
Series A - Tvarit,https://www.crunchbase.com/funding_round/tvarit-series-a--d0eced06,Tvarit,https://www.crunchbase.com/organization/tvarit,Series A,"Frankfurt, Hessen, Germany, Europe",2023-10-31,6500000,EUR,6876022,Early Stage Venture,,,,Yes,Driving the world towards sustainable and zero-waste manufacturing,"B2B, Consulting, Energy Efficiency, Industrial Automation, Manufacturing, Waste Management",,https://www.tvarit.com/,$1M to $10M,14300000,EUR,15432992,Early Stage Venture,5,"4impact, Futury Capital, Momenta","4impact, Futury Capital, Matterwave Ventures, Momenta",4,4,"21,125"
Series A - Tvarit,https://www.crunchbase.com/funding_round/tvarit-series-a--31f2d16f,Tvarit,https://www.crunchbase.com/organization/tvarit,Series A,"Frankfurt, Hessen, Germany, Europe",2023-04-14,5000000,EUR,5551750,Early Stage Venture,,,,Yes,Driving the world towards sustainable and zero-waste manufacturing,"B2B, Consulting, Energy Efficiency, Industrial Automation, Manufacturing, Waste Management",,https://www.tvarit.com/,$1M to $10M,14300000,EUR,15432992,Early Stage Venture,5,"Futury Capital, Momenta","Futury Capital, Matterwave Ventures, Momenta",4,3,"228,852"
Venture Round - trackle GmbH,https://www.crunchbase.com/funding_round/trackle-gmbh-series-unknown--e846a0d6,trackle GmbH,https://www.crunchbase.com/organization/trackle-gmbh,Venture - Series Unknown,"Bonn, Nordrhein-Westfalen, Germany, Europe",2024-01-18,,,,,,,,Yes,trackle GmbH is a Germany-based temperature sensor manufacturing company that helps women determine their fertile days.,"Fertility, Health Care, Personal Health",,http://www.trackle.de,Less than $1M,,,,,4,,Cross Atlantic Angels,,1,"46,288"
Series A - traceless materials,https://www.crunchbase.com/funding_round/traceless-materials-series-a--6fcb84ad,traceless materials,https://www.crunchbase.com/organization/traceless-materials,Series A,"Hamburg, Hamburg, Germany, Europe",2023-09-25,36600000,EUR,38764616,Early Stage Venture,,,,Yes,traceless materials is a circular bioeconomy startup offering a holistically sustainable alternative to conventional plastics & bioplastics,"Advanced Materials, Biotechnology, Chemical, Manufacturing",,https://www.traceless.eu/,$10M to $50M,39020000,EUR,41577886,Early Stage Venture,3,"Blue Oceans Partners, United Bankers","b.value AG, Blue Oceans Partners, GLS Community Bank eG, Hamburger Sparkasse AG, High-Tech Gruenderfonds, Planet A Ventures, United Bankers",2,7,"43,136"
Series D - Tourlane,https://www.crunchbase.com/funding_round/tourlane-series-d--e8480a20,Tourlane,https://www.crunchbase.com/organization/tourlane,Series D,"Berlin, Berlin, Germany, Europe",2024-11-14,25000000,EUR,26319862,Late Stage Venture,,,,Yes,Tourlane is a tour planning and booking platform that helps travelers research and buy multi-day tours online.,"Internet, Leisure, Reservations, Tourism, Travel",,https://www.tourlane.com,$1M to $10M,127319862,USD,127319862,Late Stage Venture,6,Sequoia Capital,"HV Capital, Jared Smith, Sequoia Capital, Target Global",2,4,"7,130"
Series A - Tomorrow University of Applied Sciences,https://www.crunchbase.com/funding_round/tomorrow-s-education-series-a--8de1c006,Tomorrow University of Applied Sciences,https://www.crunchbase.com/organization/tomorrow-s-education,Series A,"Berlin, Berlin, Germany, Europe",2023-06-12,9300000,EUR,10009148,Early Stage Venture,,,,Yes,"Online university for sustainability, entrepreneurship, and tech. Learn from world-renowned experts.","E-Learning, Education",,https://tomorrow.university,$1B to $10B,13800000,EUR,15189663,Early Stage Venture,3,Educapital,"4P Capital, Daniel Jung, Educapital, Emerge, Jan Lynn-Matern, Lin Gong Deutschmann, Mario Barosevcic, Mediahuis, Nikolaus D. Bayer, Ralf Reichert, Redstone.VC, Sparkmind.vc, Thomas Maidorfer, Verena Pausder, Zanichelli Venture",2,15,"49,335"
Venture Round - Tomorrow,https://www.crunchbase.com/funding_round/tomorrow-series-unknown--101d9ca9,Tomorrow,https://www.crunchbase.com/organization/tomorrow,Venture - Series Unknown,"Hamburg, Hamburg, Germany, Europe",2024-10-21,5000000,EUR,5407726,,,,,Yes,"Sustainable banking. Green Finance. A bank that funds and promotes Renewable Energy, Solar Power, Wind Power and sustainable agriculture.","Banking, Finance, Financial Services, Personal Finance",,https://www.tomorrow.one/en-de/,$1M to $10M,30000000,EUR,34755248,,8,,"ABACON CAPITAL, ETF Partners, IFB Innovationsstarter, kopa ventures",,4,"13,178"
Series A - TolerogenixX,https://www.crunchbase.com/funding_round/tolerogenixx-series-a--ec68c1d8,TolerogenixX,https://www.crunchbase.com/organization/tolerogenixx,Series A,"Heidelberg, Baden-Wurttemberg, Germany, Europe",2023-07-06,7000000,EUR,7622781,Early Stage Venture,,,,Yes,TolerogenixX GmbH has developed a patented and clinically,Clinical Trials,,http://www.tolerogenixx.com/TOLEROGENIxX.2.0.html,$1M to $10M,11100000,EUR,12201761,Early Stage Venture,3,,"Biotech Mountains, CventureS, DB Specialty Invest,, Dr. Dr. Andreas Dorow, Hariolf Fakler, High-Tech Gruenderfonds, Kalodion GmbH, NISUS",,8,"317,586"
Series D - TIER Mobility,https://www.crunchbase.com/funding_round/tier-mobility-series-d--b4a779b8,TIER Mobility,https://www.crunchbase.com/organization/tier-mobility,Series D,"Berlin, Berlin, Germany, Europe",2025-02-12,,,,Late Stage Venture,,,,Yes,TIER Mobility is a micro-mobility company that provides sustainable ride-sharing solutions to its customers.,"Electric Vehicle, GreenTech, Ride Sharing, Transportation",,http://www.tier.app,$100M to $500M,646934882,USD,646934882,Late Stage Venture,12,,FJ Labs,,1,"63,007"
Venture Round - TIER Mobility,https://www.crunchbase.com/funding_round/tier-mobility-series-unknown--b83bd769,TIER Mobility,https://www.crunchbase.com/organization/tier-mobility,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",2024-04-19,,,,,,,,Yes,TIER Mobility is a micro-mobility company that provides sustainable ride-sharing solutions to its customers.,"Electric Vehicle, GreenTech, Ride Sharing, Transportation",,http://www.tier.app,$100M to $500M,646934882,USD,646934882,Late Stage Venture,12,,FJ Labs,,1,"441,598"
Venture Round - TIER Mobility,https://www.crunchbase.com/funding_round/tier-mobility-series-unknown--b725e9fb,TIER Mobility,https://www.crunchbase.com/organization/tier-mobility,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",2023-02-21,,,,,,,,Yes,TIER Mobility is a micro-mobility company that provides sustainable ride-sharing solutions to its customers.,"Electric Vehicle, GreenTech, Ride Sharing, Transportation",,http://www.tier.app,$100M to $500M,646934882,USD,646934882,Late Stage Venture,12,,"Ethos VC, Mubadala",,2,"561,852"
Series A - Thryve,https://www.crunchbase.com/funding_round/thryve-3373-series-a--e699b67d,Thryve,https://www.crunchbase.com/organization/thryve-3373,Series A,"Berlin, Berlin, Germany, Europe",2024-08-30,4000000,EUR,4424446,Early Stage Venture,,,,Yes,"Health services, insurers, and researchers use Thryve's wearable API to access data from 300+ wearables, medical devices, and other sources.","Developer APIs, Fitness, Health Care, Health Diagnostics, Software, Wearables",,http://thryve.health/,Less than $1M,4000000,EUR,4424446,Early Stage Venture,3,Capricorn Partners,"Capricorn Partners, Carma Fund, CRB Health Tech, IBB Ventures",1,4,"12,638"
Series A - Threedy,https://www.crunchbase.com/funding_round/threedy-series-a--4db02e49,Threedy,https://www.crunchbase.com/organization/threedy,Series A,"Darmstadt, Hessen, Germany, Europe",2024-02-20,9600000,EUR,10377503,Early Stage Venture,,,,Yes,"Building on 25 years of research, Threedy’s visual computing pioneers are leading the development of our platform technology instant3Dhub.","3D Technology, Augmented Reality, Data Visualization, Software, Virtual Reality, Visual Search",,https://www.threedy.io/,$1M to $10M,11400000,EUR,12551623,Early Stage Venture,2,,"EquityPitcher Ventures, Fraunhofer Venture, Futury Capital, High-Tech Gruenderfonds, LBBW VC, Matterwave Ventures, TRUMPF Venture",7,7,"16,092"
Series C - Thinksurance,https://www.crunchbase.com/funding_round/gewerbeversicherung24-series-c--8bcc79e5,Thinksurance,https://www.crunchbase.com/organization/gewerbeversicherung24,Series C,"Frankfurt, Hessen, Germany, Europe",2024-06-01,10500000,EUR,11399327,Late Stage Venture,,,,Yes,"Thinksurance is a leading technology consultation platform for business insurance used by brokers, agents, banks and further sales channels.","Commercial Insurance, Financial Services, FinTech, Insurance, InsurTech, Internet, SaaS",,https://thinksurance.us,$100M to $500M,49500000,EUR,54375626,Late Stage Venture,5,,,,,"27,005"
Series B - Thinksurance,https://www.crunchbase.com/funding_round/gewerbeversicherung24-series-b--30540004,Thinksurance,https://www.crunchbase.com/organization/gewerbeversicherung24,Series B,"Frankfurt, Hessen, Germany, Europe",2023-06-14,22000000,EUR,23855712,Early Stage Venture,,,,Yes,"Thinksurance is a leading technology consultation platform for business insurance used by brokers, agents, banks and further sales channels.","Commercial Insurance, Financial Services, FinTech, Insurance, InsurTech, Internet, SaaS",,https://thinksurance.us,$100M to $500M,49500000,EUR,54375626,Late Stage Venture,5,"MTech Capital, Segenia Capital, Viewpoint Ventures","Columbia Lake Partners, Eight Roads Ventures, MTech Capital, Segenia Capital, Viewpoint Ventures",7,5,"199,432"
Series A - theion,https://www.crunchbase.com/funding_round/theion-series-a--cf9e9e26,theion,https://www.crunchbase.com/organization/theion,Series A,"Berlin, Berlin, Germany, Europe",2025-03-19,15000000,EUR,16413641,Early Stage Venture,,,,Yes,Theion provides lithium-sulfur and solid-state batteries.,"Battery, Chemical, Energy Storage",,https://www.theion.de/,$1M to $10M,15000000,EUR,16413641,Early Stage Venture,3,Team Global,"Enpal, Geschwister Oetker, Team Global",1,3,811
Series B - The Exploration Company,https://www.crunchbase.com/funding_round/the-exploration-company-series-b--a66b6220,The Exploration Company,https://www.crunchbase.com/organization/the-exploration-company,Series B,"Munich, Bayern, Germany, Europe",2024-11-17,150000000,EUR,158042465,Early Stage Venture,300000000,EUR,316084930,Yes,"The Exploration Company develops, manufactures and operates modular and reusable spaceships serving the needs of space stations.","Aerospace, Air Transportation, Manufacturing, Space Travel",,https://exploration.space,$10M to $50M,196800000,EUR,209857798,Early Stage Venture,5,"Balderton Capital, Plural Platform","Balderton Capital, Bayern Kapital, Bessemer Venture Partners, Bpifrance, Cherry Ventures, DeepTech & Climate Fonds, EQT Ventures, July Fund, NGP Capital, Omnes Capital, Plural Platform, Promus Ventures, Red River West",2,13,"5,304"
Series A - The Exploration Company,https://www.crunchbase.com/funding_round/the-exploration-company-series-a--69f51525,The Exploration Company,https://www.crunchbase.com/organization/the-exploration-company,Series A,"Munich, Bayern, Germany, Europe",2023-02-01,40000000,EUR,44051020,Early Stage Venture,,,,Yes,"The Exploration Company develops, manufactures and operates modular and reusable spaceships serving the needs of space stations.","Aerospace, Air Transportation, Manufacturing, Space Travel",,https://exploration.space,$10M to $50M,196800000,EUR,209857798,Early Stage Venture,5,"EQT Ventures, Red River West","Cherry Ventures, EQT Ventures, FJ Labs, Habert Dassault Finance, Interface Capital, July Fund, Omnes Capital, Partech, Possible Ventures, Promus Ventures, Red River West, RYMD Kapital, Schlumberger, SistaFund, SLB, Stellar Ventures, Vsquared Ventures, Wealth Management Alliance",6,18,"178,174"
Series D - Talon.One,https://www.crunchbase.com/funding_round/talon-one-series-d--641a64c2,Talon.One,https://www.crunchbase.com/organization/talon-one,Series D,"Berlin, Berlin, Germany, Europe",2024-10-31,,,,Late Stage Venture,,,,Yes,"Talon.One is the most powerful incentives engine that unifies loyalty, promotions and gamification into one holistic platform.","Business Development, Enterprise Software, Information Technology, Loyalty Programs, Marketing, SaaS, Software",,https://talon.one,$10M to $50M,,,,Late Stage Venture,6,,,,,"3,852"
