Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Announced Date,Money Raised,Money Raised Currency,Money Raised (in USD),Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Partner Investors,Number of Investors,CB Rank (Funding Round)
Seed Round - AgriRobot,https://www.crunchbase.com/funding_round/agrirobot-seed--7ffe712d,AgriRobot,https://www.crunchbase.com/organization/agrirobot,Seed,"Kongens Lyngby, Hovedstaden, Denmark, Europe",2024-12-11,,,,Seed,,,,Yes,AgriRobot provides a safety system for robot manufacturers that will replace the need for farmers to monitor robots in the field.,"Agriculture, Artificial Intelligence (AI), Computer Vision, Machine Learning, Robotics, Software",,https://agrirobot.ai,,,,,Seed,1,Norminal Ventures,"Norminal Ventures, Tall Grass Ventures",1,2,"11,778"
Seed Round - Cephagenix,https://www.crunchbase.com/funding_round/cephagenix-seed--8b072f6e,Cephagenix,https://www.crunchbase.com/organization/cephagenix,Seed,"Glostrup, Hovedstaden, Denmark, Europe",2025-01-16,9000000,EUR,9259669,Seed,,,,Yes,"Cephagenix focuses on identifying and developing new, effective migraine therapies.","Health Care, Health Diagnostics, Medical, Wellness",,https://cephagenix.com,,9000000,EUR,9259669,Seed,1,"AbbVie, AdBio partners","AbbVie, AdBio partners",,2,"13,553"
Seed Round - Hakio,https://www.crunchbase.com/funding_round/hakio-seed--b7ac0088,Hakio,https://www.crunchbase.com/organization/hakio,Seed,"Aarhus, Midtjylland, Denmark, Europe",2024-02-22,4000000,EUR,4330242,Seed,,,,Yes,Hakio is a B2B SaaS solution with AI-driven demand forecasts in fashion for optimised inventory and less waste,"Artificial Intelligence (AI), SaaS, Supply Chain Management",,https://hakio.com/,,4000000,EUR,4330242,Seed,1,"Dreamcraft Ventures, People Ventures","Aerion Partners, Blazar Capital, Dreamcraft Ventures, Founderment, People Ventures",1,5,"13,929"
Seed Round - Cellugy,https://www.crunchbase.com/funding_round/cellugy-seed--307d02a3,Cellugy,https://www.crunchbase.com/organization/cellugy,Seed,"Århus, Midtjylland, Denmark, Europe",2024-05-21,36000000,DKK,5237125,Seed,,,,Yes,Cellugy operates as a biotechnology startup.,Biotechnology,,https://cellugy.com/,$1M to $10M,8164191,USD,8164191,Seed,2,"ICIG Ventures, Unconventional Ventures","Export and Investment Fund, ICIG Ventures, Joyance Partners, PSV, The Footprint Firm, Unconventional Ventures",2,6,"13,928"
Seed Round - Avallone,https://www.crunchbase.com/funding_round/avallone-seed--cf59c22f,Avallone,https://www.crunchbase.com/organization/avallone,Seed,"Copenhagen, Hovedstaden, Denmark, Europe",2024-01-19,1700000,EUR,1853770,Seed,,,,Yes,Enterprise SaaS platform for KYC (Know-Your-Customer) responding and KYC collection + screening,"Finance, Financial Services, Information Technology, Software",,https://avallone.io/,$1M to $10M,5661578,USD,5661578,Seed,3,,"Klaus Eldrup-Jørgensen, Peter Reich, PSV",,3,"14,296"
Seed Round - PhaseTree,https://www.crunchbase.com/funding_round/phasetree-seed--aab1b05a,PhaseTree,https://www.crunchbase.com/organization/phasetree,Seed,"Søborg, Hovedstaden, Denmark, Europe",2025-03-07,22000000,DKK,3195631,Seed,,,,Yes,PhaseTree delivers a platform that integrates multiscale simulations.,"Simulation, Software",,https://www.phasetree.ai/,,22000000,DKK,3195631,Seed,1,Heartcore Capital,Heartcore Capital,2,1,"14,885"
Pre Seed Round - Subsets,https://www.crunchbase.com/funding_round/subsets-pre-seed--9e47a9e5,Subsets,https://www.crunchbase.com/organization/subsets,Pre-Seed,"Copenhagen, Hovedstaden, Denmark, Europe",2024-02-27,1650000,USD,1650000,Seed,,,,Yes,Subsets is an artificial intelligence company that offers AI-driven retention automation for subscription media.,"Artificial Intelligence (AI), CRM, SaaS, Software",,https://www.subsets.com,Less than $1M,1650000,USD,1650000,Seed,1,"Upfin, Y Combinator","Cuesta Labs, Phillip Chambers, Sandhill Markets, Upfin, Y Combinator",2,5,"15,538"
Angel Round - Flowering,https://www.crunchbase.com/funding_round/flowering-angel--dcb7318f,Flowering,https://www.crunchbase.com/organization/flowering,Angel,"Birkerød, Hovedstaden, Denmark, Europe",2024-11-26,,,,Seed,,,,Yes,Flowering is an innovative online flower concept that blends creativity with the traditional flower industry.,"E-Commerce, Flowers",,https://flowering.dk,,,,,Seed,1,Søren Flemming Larsen,Søren Flemming Larsen,,1,"15,549"
Seed Round - Unioo,https://www.crunchbase.com/funding_round/unioo-seed--86a67d9c,Unioo,https://www.crunchbase.com/organization/unioo,Seed,"Randers, Midtjylland, Denmark, Europe",2024-07-22,6000000,DKK,875624,Seed,,,,Yes,Unioo is a board portal that develops tools and software solutions to revolutionize and manage organizations and volunteer work.,"Meeting Software, Productivity Tools, Software",,https://unioo.io,,6000000,DKK,875624,Seed,1,"Compounding Capital, Ugly Duckling Ventures","Compounding Capital, Ugly Duckling Ventures",2,2,"15,856"
Seed Round - Tembi,https://www.crunchbase.com/funding_round/tembi-seed--e2444916,Tembi,https://www.crunchbase.com/organization/tembi,Seed,"Copenhagen, Hovedstaden, Denmark, Europe",2024-12-05,22000000,DKK,3122903,Seed,,,,Yes,Tembi is a platform that analyzes vast volumes of data and provides insights that allow businesses to anticipate market trends.,"Business Development, Business Process Automation (BPA), Data Management",,https://www.tembi.io,,22000000,DKK,3122903,Seed,1,Seed Capital,Seed Capital,1,1,"16,027"
Seed Round - Toddle,https://www.crunchbase.com/funding_round/toddle-b9e9-seed--5655d25f,Toddle,https://www.crunchbase.com/organization/toddle-b9e9,Seed,"Copenhagen, Hovedstaden, Denmark, Europe",2024-03-01,4300000,USD,4300000,Seed,,,,Yes,"No-code alternative to full-featured Javascript frameworks - built-in live collaboration, version control and hosting","Apps, Software, Web Development",,https://toddle.dev,,5490000,USD,5490000,Seed,2,Inventure,"David Okuniev, Inventure, Lifeline Ventures, PSV",3,4,"16,165"
Pre Seed Round - ZTLment,https://www.crunchbase.com/funding_round/ztlment-pre-seed--4645f9ff,ZTLment,https://www.crunchbase.com/organization/ztlment,Pre-Seed,"Copenhagen, Hovedstaden, Denmark, Europe",2024-05-28,1100000,EUR,1193642,Seed,,,,Yes,ZTLment offers fintech tools to help businesses and B2B platforms unlock cash flows and save costs.,"B2B, Financial Services, FinTech, Software",,https://www.ztlment.com,$1M to $10M,2400000,EUR,2463177,Seed,2,PSV,"BlackWood Ventures, Giant Ventures, PSV, Upfin",3,4,"16,766"
Pre Seed Round - Supplme,https://www.crunchbase.com/funding_round/supplme-pre-seed--fc1c8d42,Supplme,https://www.crunchbase.com/organization/supplme,Pre-Seed,"Copenhagen, Hovedstaden, Denmark, Europe",2024-12-03,150000,EUR,157643,Seed,,,,Yes,"Supplme is an acclaimed supplement brand for athletes, offering science-backed, clean, and easy nutrients.","Dietary Supplements, Nutrition",,https://www.supplme.com,,150000,EUR,157643,Seed,1,Antler,Antler,,1,"16,877"
Pre Seed Round - Alice tech,https://www.crunchbase.com/funding_round/alice-tech-pre-seed--41fd5462,Alice tech,https://www.crunchbase.com/organization/alice-tech,Pre-Seed,"Copenhagen, Hovedstaden, Denmark, Europe",2025-01-15,500000,USD,500000,Seed,,,,Yes,Alice tech is the developer of an artificial intelligence-powered study platform designed to personalize the learning experience.,"Artificial Intelligence (AI), Machine Learning, SaaS",,https://www.alice.tech/,,5272180,USD,5272180,Seed,2,Y Combinator,Y Combinator,1,1,"17,174"
Seed Round - ProfitMetrics.io,https://www.crunchbase.com/funding_round/profitmetrics-io-seed--2947bee2,ProfitMetrics.io,https://www.crunchbase.com/organization/profitmetrics-io,Seed,"Copenhagen, Hovedstaden, Denmark, Europe",2024-09-03,2000000,USD,2000000,Seed,,,,Yes,ProfitMetrics.io is a software and eCommerce company.,"E-Commerce, Information Technology, Software",,https://profitmetrics.io,,2000000,USD,2000000,Seed,1,Ampli Ventures,Ampli Ventures,,1,"17,375"
Pre Seed Round - Parahelp,https://www.crunchbase.com/funding_round/parahelp-pre-seed--031fdc00,Parahelp,https://www.crunchbase.com/organization/parahelp,Pre-Seed,"Copenhagen, Hovedstaden, Denmark, Europe",2024-09-25,500000,USD,500000,Seed,,,,Yes,"Parahelp is an AI support agent for software companies, handling tickets like a teammate, including refund requests.","Artificial Intelligence (AI), B2B, Customer Service, Software",,https://parahelp.com/,,1250000,USD,1250000,Seed,2,Y Combinator,"Christian Reber, Y Combinator",1,2,"17,954"
Seed Round - Holdbar,https://www.crunchbase.com/funding_round/holdbar-seed--128372c9,Holdbar,https://www.crunchbase.com/organization/holdbar,Seed,"Aarhus, Midtjylland, Denmark, Europe",2024-02-09,3500000,USD,3500000,Seed,,,,Yes,Holdbar is here to assist you in giving wonderful experiences and managing your business better.,"Software, Travel",,https://holdbar.com,,4500000,USD,4500000,Seed,2,"Firstminute Capital, Seed Capital","Christoph Deckert, Firstminute Capital, Founderment, Seed Capital, Steve Fredette",1,5,"18,097"
Seed Round - Seasony,https://www.crunchbase.com/funding_round/seasony-seed--6f2c55a8,Seasony,https://www.crunchbase.com/organization/seasony,Seed,"Copenhagen, Hovedstaden, Denmark, Europe",2023-12-11,1500000,EUR,1614805,Seed,,,,Yes,"Vertical farming, Robotics","AgTech, Robotics",,https://www.seasony.io/,$1M to $10M,3940266,USD,3940266,Seed,3,"Export and Investment Fund, North Ventures","Barbara Taudorf, Export and Investment Fund, Klaus Holse, Nicolaj Reffstrup, North Ventures, Torben Wind, Vagn Sørensen",,7,"18,461"
Seed Round - Tryp.com,https://www.crunchbase.com/funding_round/tryp-com-seed--02b6a73b,Tryp.com,https://www.crunchbase.com/organization/tryp-com,Seed,"Odense, Syddanmark, Denmark, Europe",2025-01-23,3100000,EUR,3227398,Seed,,,,Yes,Tryp.com is an AI platform that enables multi-destination travel.,"Artificial Intelligence (AI), Travel",,https://www.tryp.com/,,3950000,EUR,4175950,Seed,4,Iberis Capital,"EdenBase, German Media Pool, Iberis Capital, ITV, Jacob Gade, mediaforgrowth",,6,"18,680"
Pre Seed Round - AlterEcho,https://www.crunchbase.com/funding_round/alterecho-io-pre-seed--63011aac,AlterEcho,https://www.crunchbase.com/organization/alterecho-io,Pre-Seed,"Copenhagen, Hovedstaden, Denmark, Europe",2025-01-01,150000,USD,150000,Seed,3000000,USD,3000000,Yes,Renaissance 5.0 of Aseptic Manufacturing,"Industrial, Manufacturing, Pharmaceutical, Robotics, Software",,https://alterecho.io/,,150000,USD,150000,Seed,1,Techstars,Techstars,1,1,"20,539"
Seed Round - Fauna,https://www.crunchbase.com/funding_round/fauna-8c1e-seed--ef0468ab,Fauna,https://www.crunchbase.com/organization/fauna-8c1e,Seed,"Aarhus, Midtjylland, Denmark, Europe",2024-11-21,750000,DKK,105271,Seed,,,,Yes,Fauna is a digital pet health book that connects pet owners and animal clinics.,"Information Technology, Mobile Apps, Pet",,https://www.faunaapp.dk/,,750000,DKK,105271,Seed,1,Keystones network,Keystones network,,1,"21,207"
Seed Round - Aksel,https://www.crunchbase.com/funding_round/aksel-592a-seed--544b0380,Aksel,https://www.crunchbase.com/organization/aksel-592a,Seed,"Horsens, Midtjylland, Denmark, Europe",2025-03-13,,,,Seed,,,,Yes,Aksel transfers the real estate agent model to the car market and securing better prices for private sellers.,"Logistics, Supply Chain Management, Transportation",,https://aksel.nu/,,,,,Seed,1,,Tahir Siddique,,1,"21,227"
Seed Round - Bemakers,https://www.crunchbase.com/funding_round/bemakers-seed--672b7cf2,Bemakers,https://www.crunchbase.com/organization/bemakers,Seed,"Copenhagen, Hovedstaden, Denmark, Europe",2024-10-10,3500000,EUR,3826759,Seed,,,,Yes,Bemakers provides a platform for craft beverage makers.,"Craft Beer, E-Commerce Platforms, Food and Beverage, Wine And Spirits",,https://bemakers.com/,,3500000,EUR,3826759,Seed,1,,,,,"21,626"
Seed Round - Scaleup Finance,https://www.crunchbase.com/funding_round/scaleup-finance-seed--57e1a90f,Scaleup Finance,https://www.crunchbase.com/organization/scaleup-finance,Seed,"Copenhagen, Hovedstaden, Denmark, Europe",2024-03-26,8000000,USD,8000000,Seed,,,,Yes,Scaleup Finance provides a financial management platform designed to improve the management and administration of financial operations.,"Finance, FinTech, Software, Subscription Service",,https://www.scaleup.finance,$1M to $10M,25609256,USD,25609256,Seed,5,Inveready,"CircleRock Capital, Crowberry Capital, Fin Capital, Inveready, PROfounders Capital, Seed X Liechtenstein AG",2,6,"22,162"
