Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Announced Date,Money Raised,Money Raised Currency,Money Raised (in USD),Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Partner Investors,Number of Investors,CB Rank (Funding Round)
Seed Round - Biomatter,https://www.crunchbase.com/funding_round/biomatter-designs-seed--514c3238,Biomatter,https://www.crunchbase.com/organization/biomatter-designs,Seed,"Vilnius, Vilniaus Apskritis, Lithuania, Europe",2024-08-05,6500000,EUR,7118022,Seed,,,,Yes,Biomatter is a synthetic biology company that creates new proteins for health and sustainable manufacturing applications.,"Biopharma, Biotechnology, Life Science, Pharmaceutical",,http://www.biomatter.ai,$1M to $10M,7000000,EUR,7726022,Seed,2,"Inventure, UVC Partners","Inventure, Metaplanet, Practica Capital, UVC Partners",3,4,"12,229"
Seed Round - Pulsetto,https://www.crunchbase.com/funding_round/pulsetto-seed--59687fb2,Pulsetto,https://www.crunchbase.com/organization/pulsetto,Seed,"Vilnius, Vilniaus Apskritis, Lithuania, Europe",2025-02-21,2000000,EUR,2100478,Seed,,,,Yes,"Pulsetto is a healthtech startup that specializes in vagus nerve stimulation for stress relief, mental resilience, and sleep optimization.","Apps, Medical Device, Personal Health, Wellness",,https://pulsetto.tech,$1M to $10M,2950000,EUR,3106176,Seed,4,ScaleWolf,ScaleWolf,1,1,"15,774"
Seed Round - Granta Autonomy,https://www.crunchbase.com/funding_round/granta-autonomy-seed--ea69514a,Granta Autonomy,https://www.crunchbase.com/organization/granta-autonomy,Seed,"Vilnius, Vilniaus Apskritis, Lithuania, Europe",2024-07-10,1000000,EUR,1083346,Seed,,,,Yes,"Granta Autonomy develops autonomous recon drones, lightweight gimbals, and digital datalink software.","Aerospace, Software",,https://grantaautonomy.com/,,1000000,EUR,1083346,Seed,1,ScaleWolf,"Brolis Semiconductors, HFL holdings, ScaleWolf",1,3,"16,120"
Pre Seed Round - CTO2B,https://www.crunchbase.com/funding_round/cto2b-pre-seed--85e8357e,CTO2B,https://www.crunchbase.com/organization/cto2b,Pre-Seed,"Vilnius, Vilniaus Apskritis, Lithuania, Europe",2024-03-13,1000000,EUR,1095287,Seed,,,,Yes,CTO2B helps organization in managing the cloud service adoption and runtime operations.,Cloud Management,,https://cto2b.eu/,,2095287,USD,2095287,Seed,2,Practica Capital,"FIRSTPICK, Practica Capital",,2,"16,996"
Pre Seed Round - DeRISK Business Solutions,https://www.crunchbase.com/funding_round/derisk-businses-solutions-pre-seed--6133ddde,DeRISK Business Solutions,https://www.crunchbase.com/organization/derisk-businses-solutions,Pre-Seed,"Vilnius, Vilniaus Apskritis, Lithuania, Europe",2023-12-19,1000000,EUR,1097850,Seed,,,,Yes,"DeRISK connects data, financial, risk modelling, and hedging to create a holistic corporate risk management process.","Analytics, Business Intelligence, Finance, FinTech, Software, Trading Platform",,https://www.derisk.io,$1M to $10M,1000000,EUR,1097850,Seed,2,Tera Ventures,"Acrobator Ventures, Tera Ventures",2,2,"17,584"
Pre Seed Round - Alfa Erdvė,https://www.crunchbase.com/funding_round/alfa-space-pre-seed--4bd44431,Alfa Erdvė,https://www.crunchbase.com/organization/alfa-space,Pre-Seed,"Vilnius, Vilniaus Apskritis, Lithuania, Europe",2024-09-03,315000,EUR,348030,Seed,,,,Yes,Alfa Erdvė is an edtech company that develops AI-powered math tutoring platform.,"Artificial Intelligence (AI), Education, Tutoring",,https://www.alfaerdve.lt/,,315000,EUR,348030,Seed,1,,,,,"17,811"
Seed Round - Freya Cultivation Systems,https://www.crunchbase.com/funding_round/baltic-freya-seed--bb1524fd,Freya Cultivation Systems,https://www.crunchbase.com/organization/baltic-freya,Seed,"Kaunas, Kauno Apskritis, Lithuania, Europe",2024-12-16,500000,EUR,525850,Seed,,,,Yes,Freya Cultivation Systems offers greenhouse cultivation system doubling revenue and increasing profitability.,"Agriculture, AgTech, Farming",,https://www.freyacultivation.com,$1M to $10M,800000,EUR,843593,Seed,2,Coinvest Capital,"BSV Ventures, Coinvest Capital, Marko Lehtovaara., Paulius Vilemas, Sofigama Investments, Zunami",1,6,"18,166"
Seed Round - Ligence,https://www.crunchbase.com/funding_round/ligence-seed--2c15867d,Ligence,https://www.crunchbase.com/organization/ligence,Seed,"Vilnius, Vilniaus Apskritis, Lithuania, Europe",2024-11-12,3000000,EUR,3184991,Seed,,,,Yes,Ligence is a deep tech company that offers an AI tech product that works as a heart ultrasound image analysis tool.,"Analytics, Artificial Intelligence (AI), Health Care, Health Diagnostics, Machine Learning, Medical, Software",,https://www.ligence.io/,$1M to $10M,6520508,EUR,7207399,Seed,11,Simpact Ventures,"Coinvest Capital, European Innovation Council and SMEs Executive Agency, Lemonade Stand, NGL, Rita Sakus, Simpact Ventures",2,6,"18,511"
Seed Round - Broswarm,https://www.crunchbase.com/funding_round/broswarm-seed--2f8b4e6f,Broswarm,https://www.crunchbase.com/organization/broswarm,Seed,"Vilnius, Vilniaus Apskritis, Lithuania, Europe",2024-11-05,800000,EUR,874721,Seed,,,,Yes,Broswarm is a company that uses artificial intelligence to develop superior sensory arrays and sensor fusion technology for applications.,"Artificial Intelligence (AI), Internet",,https://www.broswarm.com,,974721,USD,974721,Seed,2,,ScaleWolf,1,1,"18,670"
Pre Seed Round - Evergrowth,https://www.crunchbase.com/funding_round/evergrowth-pre-seed--45c9a4cd,Evergrowth,https://www.crunchbase.com/organization/evergrowth,Pre-Seed,"Vilnius, Vilniaus Apskritis, Lithuania, Europe",2024-02-21,2500000,EUR,2705086,Seed,,,,Yes,"Evergrowth is premiere B2B account-based sales platform, leveraging AI-driven insights to craft customer-centric sales frameworks","B2B, Lead Generation, Sales",,https://www.evergrowth.com,$1M to $10M,2500000,EUR,2705086,Seed,1,"Impellent Ventures, Practica Capital","Impellent Ventures, Practica Capital",2,2,"18,744"
Seed Round - Bourgeois Bohème (BoBo),https://www.crunchbase.com/funding_round/bourgeois-bohème-fintech-seed--bb9780a6,Bourgeois Bohème (BoBo),https://www.crunchbase.com/organization/bourgeois-bohème-fintech,Seed,"Vilnius, Vilniaus Apskritis, Lithuania, Europe",2024-08-01,6500000,EUR,7011223,Seed,,,,Yes,Bourgeois Bohème (BoBo) is a financial platform that streamlines high-value transactions and cash flow management for (U)HNWIs.,"Apps, Financial Services, FinTech, Payments",,https://bobofin.com/,$1M to $10M,6500000,EUR,7011223,Seed,1,Graphit Lifestyle,Graphit Lifestyle,,1,"19,225"
Seed Round - Sentante,https://www.crunchbase.com/funding_round/sentante-seed--6455fc6f,Sentante,https://www.crunchbase.com/organization/sentante,Seed,"Kaunas, Kauno Apskritis, Lithuania, Europe",2023-12-21,6000000,EUR,6603806,Seed,,,,Yes,Sentante is a medical device company that develops robotic teleoperated systems for endovascular procedures.,"Health Care, Medical, Medical Device, Robotics",,https://sentante.com,,8545741,EUR,9654313,Seed,4,Practica Capital,"European Innovation Council, Practica Capital",2,2,"20,252"
Pre Seed Round - Markster,https://www.crunchbase.com/funding_round/markster-pre-seed--a414360d,Markster,https://www.crunchbase.com/organization/markster,Pre-Seed,"Vilnius, Vilniaus Apskritis, Lithuania, Europe",2024-08-26,,,,Seed,,,,Yes,"Markster is developing an all-in-one SaaS platform that streamlines essential sales, marketing, and operations tools and resources.","Information Technology, Marketing Automation, Productivity Tools, Sales, Sales Automation, Software",,https://markster.io/,,,,,Seed,1,Startup Lithuania Accelerator powered by Plug and Play,Startup Lithuania Accelerator powered by Plug and Play,,1,"20,519"
Seed Round - Repsense,https://www.crunchbase.com/funding_round/repsense-seed--d0cc47df,Repsense,https://www.crunchbase.com/organization/repsense,Seed,"Vilnius, Vilniaus Apskritis, Lithuania, Europe",2024-12-05,425000,EUR,449925,Seed,,,,Yes,Repsense is a data company that mimics user journeys and predicts reactions to content found in search results pages.,"Analytics, Infrastructure",,https://repsense.io,,1225000,EUR,1299039,Seed,2,,"BSV Ventures, Coinvest Capital, Iron Wolf Capital",,3,"22,209"
Pre Seed Round - Leya AI,https://www.crunchbase.com/funding_round/leya-ai-pre-seed--61f2cafa,Leya AI,https://www.crunchbase.com/organization/leya-ai,Pre-Seed,"Siauliai, Siauliu Apskritis, Lithuania, Europe",2024-02-06,1000000,EUR,1075711,Seed,,,,Yes,Personal AI coach that reduces the effort for non-native speakers to prepare for and conduct work meetings in English.,"Apps, Artificial Intelligence (AI), Consumer Applications, EdTech, Generative AI, Language Learning, Mobile Apps",,https://leyaai.com/,,2000000,EUR,2231112,Seed,3,,"BADideas.fund, Inventure, V-Sharp Venture Studio",2,3,"23,691"
Pre Seed Round - Bear Room,https://www.crunchbase.com/funding_round/bear-room-pre-seed--7fa88384,Bear Room,https://www.crunchbase.com/organization/bear-room,Pre-Seed,"Vilnius, Vilniaus Apskritis, Lithuania, Europe",2024-07-10,,,,Seed,,,,Yes,"Bear Room is a mobile app designed for instant stress relief, featuring a range of unconventional yet scientifically-backed exercises",Health Care,,https://bearroom.co,,,,,Seed,1,DŌBRA,DŌBRA,1,1,"24,771"
Pre Seed Round - WhiteBridge.ai,https://www.crunchbase.com/funding_round/whitebridge-ai-pre-seed--93e8c2bc,WhiteBridge.ai,https://www.crunchbase.com/organization/whitebridge-ai,Pre-Seed,"Vilnius, Vilniaus Apskritis, Lithuania, Europe",2024-04-05,500000,USD,500000,Seed,,,,Yes,WhiteBridge.ai is The Ultimate People Research Tool - Check Your Online Reputation Using AI.,"Artificial Intelligence (AI), Business Intelligence, Cyber Security, Lead Generation, Search Engine, Software",,https://www.whitebridge.ai,,650000,USD,650000,Seed,3,FIRSTPICK,"First Degree Capital, FIRSTPICK, Necto Labs, ScaleWolf",1,4,"26,460"
Seed Round - AISPECO,https://www.crunchbase.com/funding_round/aispeco-seed--59c67a4f,AISPECO,https://www.crunchbase.com/organization/aispeco,Seed,"Vilnius, Vilniaus Apskritis, Lithuania, Europe",2024-09-20,1450000,EUR,1620447,Seed,,,,Yes,AISPECO is an infrastructure inspection platform which specialised in tools for power line survey.,"Geospatial, Machinery Manufacturing, Manufacturing, Mapping Services",,https://www.aispeco.com/,,5000000,EUR,5315654,Seed,4,,"Andrius Rupšys, Indre Dargyte, Innovestor, Linas Sargautis, NGL, Sarunas Rackauskas, Skirmantas Maciukas, Superhero Capital",1,8,"27,995"
Pre Seed Round - Onboarding.online,https://www.crunchbase.com/funding_round/onboarding-online-pre-seed--2b4745fb,Onboarding.online,https://www.crunchbase.com/organization/onboarding-online,Pre-Seed,"Vilnius, Vilniaus Apskritis, Lithuania, Europe",2024-06-01,1000,USD,1000,Seed,6000000,USD,6000000,Yes,"SaaS, Web2App, No-Code Onboarding and Paywall Builder","Analytics, Marketing Automation, Software, Subscription Service",,https://onboarding.online,,1000,USD,1000,Seed,1,,,,,"30,181"
Pre Seed Round - Softloans,https://www.crunchbase.com/funding_round/softloans-pre-seed--8442463e,Softloans,https://www.crunchbase.com/organization/softloans,Pre-Seed,"Vilnius, Vilniaus Apskritis, Lithuania, Europe",2024-04-19,1000000,EUR,1066250,Seed,,,,Yes,Softloans is a fintech platform that offers embedded lending tools to facilitate revenue based lending for e-commerce clients.,"Embedded Software, FinTech, Information Technology, Lending, SaaS",,https://softloans.io/,$1M to $10M,1216250,USD,1216250,Seed,2,FIRSTPICK,FIRSTPICK,,1,"30,413"
Seed Round - Walk15,https://www.crunchbase.com/funding_round/walk15-seed--1759c48c,Walk15,https://www.crunchbase.com/organization/walk15,Seed,"Vilnius, Vilniaus Apskritis, Lithuania, Europe",2024-02-15,1000000,EUR,1077290,Seed,,,,Yes,Sustainable Activity Platform for companies to calculate their annual ESG social impact data. 1000 B2B clients and 525k app users. B2B SaaS.,"B2B, Mobile Apps, Sustainability, Wellness",,https://walk15.app,,3128500,EUR,3410479,Seed,9,"Coinvest Capital, NGL","Coinvest Capital, NGL, PVcase",3,3,"30,830"
Pre Seed Round - Autonomous Minds,https://www.crunchbase.com/funding_round/autonomous-minds-pre-seed--293fa1d8,Autonomous Minds,https://www.crunchbase.com/organization/autonomous-minds,Pre-Seed,"Vilnius, Vilniaus Apskritis, Lithuania, Europe",2024-10-26,100000,EUR,108006,Seed,,,,Yes,Autonomous Minds is a business committed to developing intelligent systems at the cutting edge of robotics and artificial intelligence.,"Generative AI, Productivity Tools, Software",,https://autonomousminds.ai,,100000,EUR,108006,Seed,1,,Dr. Andreas Koeberl,,1,"30,867"
Angel Round - Boop,https://www.crunchbase.com/funding_round/boop-0d55-angel--438e9b21,Boop,https://www.crunchbase.com/organization/boop-0d55,Angel,"Vilnius, Vilniaus Apskritis, Lithuania, Europe",2023-11-10,300000,EUR,320925,Seed,3000000,EUR,3209249,Yes,Boop is an online marketplace and community for pet care services.,"E-Commerce, Marketplace, Pet",,https://boop-app.pet,Less than $1M,300000,EUR,320925,Seed,1,,"Zilvinas Skardzius, Zivile Paliukiene",,2,"32,290"
Pre Seed Round - Tingit,https://www.crunchbase.com/funding_round/tiings-pre-seed--f988fa92,Tingit,https://www.crunchbase.com/organization/tiings,Pre-Seed,"Vilnius, Vilniaus Apskritis, Lithuania, Europe",2024-07-01,500000,EUR,536835,Seed,,,,Yes,Tingit is a zero-effort repairs marketplace for busy people & brands.,Fashion,,https://tingit.com,,500000,EUR,536835,Seed,1,FIRSTPICK,"BADideas.fund, FIRSTPICK, HEARTFELT, PurposeTech",1,4,"36,690"
Seed Round - Veli,https://www.crunchbase.com/funding_round/veli-seed--d4ab5d51,Veli,https://www.crunchbase.com/organization/veli,Seed,"Vilnius, Vilniaus Apskritis, Lithuania, Europe",2025-02-14,,,,Seed,,,,Yes,Veli is a fintech firm that provides platform for crypto investing.,"Cryptocurrency, E-Commerce, FinTech, Trading Platform",,https://veli.io/,Less than $1M,300000,EUR,314895,Seed,3,Omorika Ventures,Omorika Ventures,1,1,"37,919"
Pre Seed Round - Amia Health,https://www.crunchbase.com/funding_round/amia-health-pre-seed--cd6e6529,Amia Health,https://www.crunchbase.com/organization/amia-health,Pre-Seed,"Vilnius, Vilniaus Apskritis, Lithuania, Europe",2025-01-01,30000,EUR,31053,Seed,,,,Yes,"Making childcare predictive, preventative & personalised through our Virtual Paediatric Care.","Child Care, Consumer Software, Health Care",,https://www.amia.life/eng,,30000,EUR,31053,Seed,1,,Plug and Play,,1,"38,567"
Pre Seed Round - AMULETHA,https://www.crunchbase.com/funding_round/amuletha-pre-seed--b34b9e23,AMULETHA,https://www.crunchbase.com/organization/amuletha,Pre-Seed,"Vilnius, Vilniaus Apskritis, Lithuania, Europe",2023-12-01,100000,EUR,108926,Seed,,,,Yes,Jewelry Amulets for Women & Men. The Vessel of Self-Belief.,Jewelry,,https://amuletha.com/,,100000,EUR,108926,Seed,1,,,,,"38,603"
Seed Round - Prop.com,https://www.crunchbase.com/funding_round/propchain-seed--e299c919,Prop.com,https://www.crunchbase.com/organization/propchain,Seed,"Vilnius, Vilniaus Apskritis, Lithuania, Europe",2023-11-01,3000000,USD,3000000,Seed,,,,Yes,Prop.com is a blockchain powered real estate marketplace and that allows its users to invest in fractional Real Estate.,"Blockchain, Marketplace, Real Estate, Real Estate Investment",,https://prop.com,,3000000,USD,3000000,Seed,1,,,,,"39,364"
Seed Round - LupaSearch,https://www.crunchbase.com/funding_round/lupasearch-seed--91d8ccc3,LupaSearch,https://www.crunchbase.com/organization/lupasearch,Seed,"Kaunas, Kauno Apskritis, Lithuania, Europe",2024-01-01,200000,EUR,220733,Seed,,,,Yes,AI-enhanced vector search that knows how your customers think,"Artificial Intelligence (AI), E-Commerce, Natural Language Processing, Product Search, SaaS, Search Engine, Semantic Search, Visual Search",,https://www.lupasearch.com/,,700000,EUR,783877,Seed,4,,,,,"39,707"
Pre Seed Round - Micapass,https://www.crunchbase.com/funding_round/micapass-pre-seed--72dbb504,Micapass,https://www.crunchbase.com/organization/micapass,Pre-Seed,"Vilnius, Vilniaus Apskritis, Lithuania, Europe",2023-09-22,240000,EUR,255932,Seed,,,,Yes,Micapass offers a robust AML compliance solution created exclusively for DeFi protocols.,"Consulting, Information Services",,https://app.micapass.com/,Less than $1M,240000,EUR,255932,Seed,1,"FIRSTPICK, SUPER HOW","FIRSTPICK, SUPER HOW",2,2,"44,335"
Pre Seed Round - Unblock,https://www.crunchbase.com/funding_round/unblock-caef-pre-seed--c2e02e27,Unblock,https://www.crunchbase.com/organization/unblock-caef,Pre-Seed,"Balbieriskis, Alytaus Apskritis, Lithuania, Europe",2023-09-25,200000,USD,200000,Seed,,,,Yes,Unblock offers a crypto service platform for business solutions.,"Cryptocurrency, Financial Services",,https://getunblock.com,,2200000,USD,2200000,Seed,2,,"KPMG, Outlier Ventures, Store No 8, Synergis Capital",3,4,"45,210"
Seed Round - Ferriswheel,https://www.crunchbase.com/funding_round/coinburp-seed--9bf5b44e,Ferriswheel,https://www.crunchbase.com/organization/coinburp,Seed,"Vilnius, Vilniaus Apskritis, Lithuania, Europe",2021-05-18,2000000,USD,2000000,Seed,,,,Yes,Ferriswheel is a trading platform that offers to buy or trade any of the listed crypto currencies with Pounds or Euros.,"Blockchain, Cryptocurrency, Financial Exchanges, FinTech",,https://www.ferriswheel.finance/,$1M to $10M,2357474,USD,2357474,Seed,2,"Alphabit Fund, Moonrock Capital","Alphabit Fund, Blocksync Ventures, Gate Labs, Momentum 6, Moonrock Capital, Outlier Ventures",2,6,"47,546"
Pre Seed Round - Cust,https://www.crunchbase.com/funding_round/asktosell-pre-seed--29547fd5,Cust,https://www.crunchbase.com/organization/asktosell,Pre-Seed,"Vilnius, Vilniaus Apskritis, Lithuania, Europe",2023-09-21,100000,EUR,106604,Seed,,,,Yes,Cust is an autonomous customer success platform that makes high-touch experience possible for smaller customers.,"Artificial Intelligence (AI), Customer Service, Marketing Automation, SaaS, Software",,https://cust.co,Less than $1M,100000,EUR,106604,Seed,1,"Specialist VC, Startup Wise Guys","Specialist VC, Startup Wise Guys",1,2,"48,536"
Pre Seed Round - CBRX,https://www.crunchbase.com/funding_round/cbrx-pre-seed--01b901c7,CBRX,https://www.crunchbase.com/organization/cbrx,Pre-Seed,"Vilnius, Vilniaus Apskritis, Lithuania, Europe",2024-08-23,275000,EUR,308071,Seed,,,,Yes,CBRX is a cybersecurity company that offers advanced technologies designed to make digital security effortless and effective.,"Artificial Intelligence (AI), Cyber Security, Software",,https://www.cbrx.ai/,,275000,EUR,308071,Seed,1,,"FIRSTPICK, ScaleWolf",,2,"50,467"
Seed Round - Oxipit,https://www.crunchbase.com/funding_round/oxipit-seed--fc3ac27c,Oxipit,https://www.crunchbase.com/organization/oxipit,Seed,"Vilnius, Vilniaus Apskritis, Lithuania, Europe",2019-06-18,1500000,EUR,1679699,Seed,,,,Yes,At Oxipit we are harnessing the latest AI and Machine Learning developments for better patient outcomes all over the world.,"Artificial Intelligence (AI), Computer Vision, Health Care, Health Diagnostics, Machine Learning, Medical Device",,http://www.oxipit.ai/,$1M to $10M,5360000,EUR,5861429,Early Stage Venture,3,"Koinvesticinis Fondas, Practica Capital","Koinvesticinis Fondas, Practica Capital",2,2,"52,068"
Seed Round - Watalook,https://www.crunchbase.com/funding_round/watalook-seed--cd5dfe5b,Watalook,https://www.crunchbase.com/organization/watalook,Seed,"Vilnius, Vilniaus Apskritis, Lithuania, Europe",2022-12-21,3000000,EUR,3182416,Seed,,,,Yes,Watalook offers a beauty booking tool where customers can discover and book beauty professionals.,"Beauty, Freelance, SaaS",,https://www.watalook.lt,$1M to $10M,4002000,EUR,4355640,Seed,3,"byFounders, Practica Capital","byFounders, Crosspring, Motieka & Audzevičius, Practica Capital",1,4,"52,070"
Pre Seed Round - NO-CV,https://www.crunchbase.com/funding_round/no-cv-pre-seed--6309b525,NO-CV,https://www.crunchbase.com/organization/no-cv,Pre-Seed,"Vilnius, Vilniaus Apskritis, Lithuania, Europe",2021-02-05,320000,EUR,385561,Seed,,,,Yes,"NO-CV is a recruitment platform and app that simplifies job search, selection and employment process for employers and job seekers.","B2B, Human Resources, Recruiting",,https://no-cv.com,$1M to $10M,932500,EUR,1070744,Seed,4,70Ventures,"70Ventures, Gediminas Būda, Liga Lemberga, Liga Treiliha, Robertas Saltis, Saulius Rudokas",2,6,"52,712"
Pre Seed Round - Boommio,https://www.crunchbase.com/funding_round/boommio-pre-seed--bf4d7038,Boommio,https://www.crunchbase.com/organization/boommio,Pre-Seed,"Vilnius, Vilniaus Apskritis, Lithuania, Europe",2021-02-08,250000,EUR,301275,Seed,,,,Yes,Boommio is a customer engagement and acquisition company that combines product marketing and the scale of online advertising.,"Advertising, Brand Marketing, Media and Entertainment, Software",,https://boommio.com/,,250000,EUR,301275,Seed,1,70Ventures,70Ventures,1,1,"53,345"
Pre Seed Round - Tokitus,https://www.crunchbase.com/funding_round/tokitus-pre-seed--697f083d,Tokitus,https://www.crunchbase.com/organization/tokitus,Pre-Seed,"Vilnius, Vilniaus Apskritis, Lithuania, Europe",2023-09-27,125000,EUR,131316,Seed,,,,Yes,Tokitus is a Mental Health Care company that provides psychological therapeutic services.,"Medical, Mental Health, Psychology, Therapeutics",,https://tokitus.com/,,125000,EUR,131316,Seed,1,Venture Faculty,Venture Faculty,,1,"55,257"
