Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Announced Date,Money Raised,Money Raised Currency,Money Raised (in USD),Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Partner Investors,Number of Investors,CB Rank (Funding Round)
Seed Round - Solmeyea,https://www.crunchbase.com/funding_round/solmeyea-seed--7414b5c0,Solmeyea,https://www.crunchbase.com/organization/solmeyea,Seed,"Pallíni, Attiki, Greece, Europe",2024-07-15,,,,Seed,,,,Yes,"Solmeyea produces single-cell proteins from CO2 for food applications, aiming at CO2 circularity and addressing climate issues.","Biopharma, Biotechnology, Manufacturing",,https://solmeyea.com,$1M to $10M,,,,Seed,2,EIC Accelerator,EIC Accelerator,,1,"39,458"
Pre Seed Round - Hosthub,https://www.crunchbase.com/funding_round/hosthub-pre-seed--a683b5ec,Hosthub,https://www.crunchbase.com/organization/hosthub,Pre-Seed,"Athens, Attiki, Greece, Europe",2025-01-10,360000,USD,360000,Seed,,,,Yes,Channel Manager and PMS for short term rentals,"B2B, Hospitality, Real Estate, SaaS, Software, Travel, Vacation Rental",,https://www.hosthub.com,$10M to $50M,1170000,USD,1170000,Seed,4,Trado,"Trado, Velocity Partners",1,2,"42,040"
Pre Seed Round - UniStudents,https://www.crunchbase.com/funding_round/unistudents-b3a0-pre-seed--221df4f8,UniStudents,https://www.crunchbase.com/organization/unistudents-b3a0,Pre-Seed,"Athens, Attiki, Greece, Europe",2023-09-15,135000,EUR,144053,Seed,,,,Yes,The easiest way to manage your studies at university,"Higher Education, Mobile Apps",,https://unistudents.app/,,135000,EUR,144053,Seed,1,Genesis Ventures,Genesis Ventures,1,1,"43,880"
Seed Round - Prosperty,https://www.crunchbase.com/funding_round/prosperty-seed--c9da51b8,Prosperty,https://www.crunchbase.com/organization/prosperty,Seed,"Athens, Attiki, Greece, Europe",2023-12-21,2000000,EUR,2201269,Seed,,,,Yes,The Most Advanced End-to-End SaaS Platform for Institutional Real Estate Portfolio Management & Commercialization,"Commercial Real Estate, PropTech, Real Estate",,https://prospertysolutions.com,,13100000,EUR,14891030,Early Stage Venture,5,,,,,"46,272"
Seed Round - Swaplanet,https://www.crunchbase.com/funding_round/swaplanet-seed--cd103c17,Swaplanet,https://www.crunchbase.com/organization/swaplanet,Seed,"Athens, Attiki, Greece, Europe",2024-06-09,430000,EUR,463489,Seed,,,,Yes,"Swaplanet is a sustainable fashion startup that allows parents to swap clothes their kids no longer need, for ones they do.","E-Commerce, Fashion",,https://www.swaplanet.com/,$1M to $10M,1182000,EUR,1280900,Seed,4,Sporos Platform,"HeBAN (Hellenic Business Angels Network), Sporos Platform",,2,"46,417"
Pre Seed Round - DIB-IN,https://www.crunchbase.com/funding_round/dib-in-pre-seed--1b8baee7,DIB-IN,https://www.crunchbase.com/organization/dib-in,Pre-Seed,"Sérres, Serrai, Greece, Europe",2021-02-22,18000,USD,18000,Seed,,,,Yes,Dib-in.com is the world's first real price dropping auction game in the world.,"E-Commerce, Online Auctions, Online Games",,https://dib-in.com,,18000,USD,18000,Seed,1,FasterCapital,"Bashar Hamood, FasterCapital, Hesham Zreik",2,3,"47,368"
Seed Round - HOMLI,https://www.crunchbase.com/funding_round/homli-seed--f8bd85a4,HOMLI,https://www.crunchbase.com/organization/homli,Seed,"Athína, Attiki, Greece, Europe",2022-08-23,,,,Seed,,,,Yes,"HOMLI is a modern, scalable real estate brokerage that helps European consumers sell, rent, and buy real estate.","Consumer, Real Estate, Real Estate Brokerage",,https://thehomli.com,,,,,Seed,3,,"Goodwater Capital, Liquid 2 Ventures, Unpopular Ventures, Y Combinator",,4,"63,322"
Seed Round - Managi,https://www.crunchbase.com/funding_round/mana-gi-smpc-seed--bd6e7174,Managi,https://www.crunchbase.com/organization/mana-gi-smpc,Seed,"Attikí, Attiki, Greece, Europe",2020-10-22,50000,USD,50000,Seed,,,,Yes,Managi has developed an online platform for selling and exporting Food and Beverage products.,"E-Commerce, Food and Beverage, Supply Chain Management",,https://www.managi.eu/,$1M to $10M,50000,USD,50000,Seed,1,Hesham Zreik,"Bashar Hamood, FasterCapital, Hesham Zreik",,3,"67,775"
Angel Round - Plan(e)t Foods,https://www.crunchbase.com/funding_round/plan-e-t-foods-angel--cab6785f,Plan(e)t Foods,https://www.crunchbase.com/organization/plan-e-t-foods,Angel,"Athens, Attiki, Greece, Europe",2022-09-22,400000,USD,400000,Seed,,,,Yes,Plant-based and carbon negative Ice Cream,"Consumer Goods, Food and Beverage, Food Processing, Organic Food",,https://www.planetfoods.eu/,,400000,USD,400000,Seed,1,,"Albertos Revach, Erietta Kourkoulou Latsi, Zeno Capital",,3,"72,604"
Pre Seed Round - Oliveex,https://www.crunchbase.com/funding_round/oliveex-pre-seed--915ab64f,Oliveex,https://www.crunchbase.com/organization/oliveex,Pre-Seed,"Vólos, Magnisia, Greece, Europe",2022-03-15,320000,USD,320000,Seed,,,,Yes,"Oliveex IIoT Platform, focusing on F&B industries, transforms existing industrial setups into industry 4.0-ready with zero hardware cost.","Analytics, Internet of Things",,https://www.oliveex.io,Less than $1M,350000,USD,350000,Seed,2,TECS Capital,"EIT Digital, TECS Capital",,2,"74,008"
Seed Round - MusicArtMagazine - The Art Social Network,https://www.crunchbase.com/funding_round/musicartmagazine-the-art-social-network-seed--f9810fdc,MusicArtMagazine - The Art Social Network,https://www.crunchbase.com/organization/musicartmagazine-the-art-social-network,Seed,"Athens, Attiki, Greece, Europe",2020-11-14,340000,USD,340000,Seed,,,,Yes,Mag - The art Social Network Music Art Magazine has been actively involved in the Art industry since 2016,"Art, Music",,https://www.musicartmagazine.com,,340000,USD,340000,Seed,1,FasterCapital,FasterCapital,2,1,"77,300"
Pre Seed Round - Tourmie,https://www.crunchbase.com/funding_round/tourmie-pre-seed--48d6612b,Tourmie,https://www.crunchbase.com/organization/tourmie,Pre-Seed,"Heraklion, Iraklion, Greece, Europe",2023-04-06,139000,EUR,151785,Seed,,,,Yes,Tourmie is a SaaS Guest Experience application that helps hotels and vacation rentals enhance their guest experience.,"SaaS, Travel",,https://tourmie.com,,139000,EUR,151785,Seed,1,HeBAN (Hellenic Business Angels Network),"HeBAN (Hellenic Business Angels Network), Starttech Ventures",,2,"80,465"
Pre Seed Round - Mood: Music of our desire,https://www.crunchbase.com/funding_round/mood-music-of-our-desire-pre-seed--17859f50,Mood: Music of our desire,https://www.crunchbase.com/organization/mood-music-of-our-desire,Pre-Seed,"Athens, Attiki, Greece, Europe",2023-07-10,,,,Seed,,,,Yes,Data-driven solutions and innovative products for the music industry.,"Music, Nightlife, Software",,https://musicofourdesire.com,,,,,Seed,1,Genesis Ventures,Genesis Ventures,,1,"80,445"
Seed Round - [i2.d] technologies,https://www.crunchbase.com/funding_round/i2-d-technologies-seed--862d2955,[i2.d] technologies,https://www.crunchbase.com/organization/i2-d-technologies,Seed,"Athens, Attiki, Greece, Europe",2020-12-16,,,,Seed,,,,Yes,[i2.d] technologies provides sophisticated technology and advanced professional services concerning the cloud.,Information Technology,,http://www.i2-d.com/,,,,,Seed,1,Metavallon VC,Metavallon VC,1,1,"81,181"
Pre Seed Round - Agroverse,https://www.crunchbase.com/funding_round/agroverse-pre-seed--cea027a5,Agroverse,https://www.crunchbase.com/organization/agroverse,Pre-Seed,"Thessaloníki, Thessaloniki, Greece, Europe",2023-01-14,200000,EUR,216870,Seed,,,,Yes,Agroverse is an agriculture robots as a service company.,"Agriculture, Robotics, Technical Support",,https://www.agroverse.tech/,,200000,EUR,216870,Seed,1,TECS Capital,TECS Capital,,1,"82,557"
Pre Seed Round - Moverse,https://www.crunchbase.com/funding_round/moverse-022e-pre-seed--b9910a00,Moverse,https://www.crunchbase.com/organization/moverse-022e,Pre-Seed,"Thessaloníki, Thessaloniki, Greece, Europe",2023-02-07,300000,EUR,321928,Seed,,,,Yes,"AI Software, Motion Capture Solution, Body Capture, Human Digitization","Analytics, Artificial Intelligence (AI), Machine Learning, Motion Capture, Software",,https://moverse.ai/,,300000,EUR,321928,Seed,1,TECS Capital,TECS Capital,,1,"82,635"
Pre Seed Round - Zero Stars Hotels,https://www.crunchbase.com/funding_round/zero-stars-hotels-pre-seed--63f99bb2,Zero Stars Hotels,https://www.crunchbase.com/organization/zero-stars-hotels,Pre-Seed,"Piraeus, Attiki, Greece, Europe",2023-08-01,200000,EUR,220154,Seed,1000000,EUR,1100770,Yes,Zero Stars Hotels develops and operates an online platform for the hospitality industry.,Travel Agency,,https://www.zerostarshotels.com,,200000,EUR,220154,Seed,1,,,,,"88,202"
Pre Seed Round - serfers,https://www.crunchbase.com/funding_round/serfers-pre-seed--3578c4b5,serfers,https://www.crunchbase.com/organization/serfers,Pre-Seed,"Athens, Attiki, Greece, Europe",2023-09-01,100000,USD,100000,Seed,2200000,USD,2200000,Yes,"Mobile App connecting people with the experiences that make them feel better, inside and out.","Mobile Apps, Wellness",,https://serfers.co,,100000,USD,100000,Seed,1,,,,,"88,096"
Pre Seed Round - deeptraffic,https://www.crunchbase.com/funding_round/deeptraffic-pre-seed--e37f629e,deeptraffic,https://www.crunchbase.com/organization/deeptraffic,Pre-Seed,"Thessaloníki, Thessaloniki, Greece, Europe",2021-12-10,,,,Seed,,,,Yes,deeptraffic offers traffic management services for connected and automated vehicles.,Transportation,,https://deeptraffic.io,$1M to $10M,,,,Seed,2,,EIT Urban Mobility,,1,"88,461"
Pre Seed Round - Protio,https://www.crunchbase.com/funding_round/protio-pre-seed--4d2d3499,Protio,https://www.crunchbase.com/organization/protio,Pre-Seed,"Athens, Attiki, Greece, Europe",2022-07-11,2000000,EUR,2009220,Seed,,,,Yes,Protio is proptech startup reinventing the process of buying & selling real estate.,"PropTech, Real Estate",,https://protio.gr/,,2000000,EUR,2009220,Seed,1,Neogen Capital,"Genesis Ventures, Lars Rasmussen, Neogen Capital, SeedBlink",1,4,"89,384"
Seed Round - Box Now,https://www.crunchbase.com/funding_round/box-now-seed--f318a3b0,Box Now,https://www.crunchbase.com/organization/box-now,Seed,"Metamórfosi, Kilkis, Greece, Europe",2023-01-16,,,,Seed,,,,Yes,Box Now is a network of automatic parcel receiving machines that emphasizes flexibility and control over the delivery process.,"Logistics, Supply Chain Management, Transportation",,https://boxnow.gr/,,,,,Seed,1,"Olympia Group, Public Group","EMMA CAPITAL, Olympia Group, Public Group",2,3,"89,899"
Pre Seed Round - MyRoomie,https://www.crunchbase.com/funding_round/myroomie-pre-seed--e5fedb85,MyRoomie,https://www.crunchbase.com/organization/myroomie,Pre-Seed,"Athens, Attiki, Greece, Europe",2023-02-02,50000,EUR,54523,Seed,666666,EUR,726976,Yes,MyRoomie revolutionizes the flat-sharing experience by providing a seamless and user-friendly platform.,"Classifieds, Real Estate",,https://myroomieapp.com,,170000,EUR,184202,Seed,2,Leon Yohai,Leon Yohai,,1,"94,127"
Seed Round - BIOPIX-T,https://www.crunchbase.com/funding_round/biopix-t-seed--3b077e3e,BIOPIX-T,https://www.crunchbase.com/organization/biopix-t,Seed,"Heraklion, Iraklion, Greece, Europe",2020-09-09,1450000,EUR,1711593,Seed,,,,Yes,Molecular Diagnostics,"Biotechnology, Health Care, Health Diagnostics",,https://biopix-t.com/,$1M to $10M,1450000,EUR,1711593,Seed,1,Metavallon VC,"Eleven Ventures, Metavallon VC",,2,"97,894"
Seed Round - Ferto,https://www.crunchbase.com/funding_round/ferto-seed--c2c4b19b,Ferto,https://www.crunchbase.com/organization/ferto,Seed,"Athens, Attiki, Greece, Europe",2022-01-13,,,,Seed,,,,Yes,Ferto is a q-commerce & logistics as a service platform that delivers whatever-you-can-think-of from local merchants within 30 minutes.,"Delivery, Delivery Service, Grocery, Last Mile Transportation, Logistics",,https://ferto.app/,$1M to $10M,,,,Seed,1,Plug and Play,Plug and Play,1,1,"98,678"
Seed Round - Wikifarmer,https://www.crunchbase.com/funding_round/wikifarmer-seed--7100ba93,Wikifarmer,https://www.crunchbase.com/organization/wikifarmer,Seed,"Athens, Attiki, Greece, Europe",2023-02-08,5000000,EUR,5357765,Seed,,,,Yes,Wikifarmer is a platform providing farmers/producers with valuable knowledge and access to the markets.,"E-Commerce, Internet, Marketplace",,https://wikifarmer.com,$1M to $10M,9349591,USD,9349591,Seed,4,Point Nine,"Cihan Aksakal, Louis Pfitzner, Mathias Kamprad, Metavallon VC, Nikos Moraitakis, Point Nine, Przemysław Budkowski, Sophia Bendz",1,8,"101,788"
Pre Seed Round - Alumni Reach,https://www.crunchbase.com/funding_round/alumni-reach-pre-seed--a62b8424,Alumni Reach,https://www.crunchbase.com/organization/alumni-reach,Pre-Seed,"Amaroúsion, Attiki, Greece, Europe",2022-04-14,,,,Seed,,,,Yes,An B2B SaaS startup that helps companies tap into the benefits of a corporate alumni network.,"Artificial Intelligence (AI), Internet, SaaS, Software",,https://alumnireach.com/,$10M to $50M,,,,Seed,1,Malta Enterprise,Malta Enterprise,,1,"102,104"
Pre Seed Round - Ircab,https://www.crunchbase.com/funding_round/ircab-pre-seed--0a9e4a1d,Ircab,https://www.crunchbase.com/organization/ircab,Pre-Seed,"Hydra, Attiki, Greece, Europe",2022-08-01,50000,USD,50000,Seed,,,,Yes,Ircab is a VTC transport application.,"Automotive, Rental, Transportation",,https://www.ir-cab.com/,,50000,USD,50000,Seed,1,Algerian Startup Fund,Algerian Startup Fund,,1,"103,380"
Pre Seed Round - Aidplex,https://www.crunchbase.com/funding_round/aidplex-pre-seed--a1f3e880,Aidplex,https://www.crunchbase.com/organization/aidplex,Pre-Seed,"Thessaloníki, Thessaloniki, Greece, Europe",2023-01-31,340000,USD,340000,Seed,,,,Yes,AidPlex is a MedTech startup aiming at disrupting the orthopedics sector by offering patient-centered products.,"Health Care, Information Technology, Medical Device",,https://www.aidplex.com/,,513729,USD,513729,Seed,5,TECS Capital,TECS Capital,,1,"107,212"
Pre Seed Round - ClicktoTherapy,https://www.crunchbase.com/funding_round/clicktotherapy-pre-seed--00699a26,ClicktoTherapy,https://www.crunchbase.com/organization/clicktotherapy,Pre-Seed,"Athens, Attiki, Greece, Europe",2022-09-15,200000,EUR,199750,Seed,,,,Yes,ClicktoTherapy is an online mental health platform that is giving the opportunity for psychotherapy to everyone who needs it.,"Health Care, Mental Health",,https://clicktotherapy.gr/,,200000,EUR,199750,Seed,1,Genesis Ventures,Genesis Ventures,,1,"107,422"
Angel Round - HOMLI,https://www.crunchbase.com/funding_round/homli-angel--ee5c4fe3,HOMLI,https://www.crunchbase.com/organization/homli,Angel,"Athína, Attiki, Greece, Europe",2024-05-21,,,,Seed,,,,Yes,"HOMLI is a modern, scalable real estate brokerage that helps European consumers sell, rent, and buy real estate.","Consumer, Real Estate, Real Estate Brokerage",,https://thehomli.com,,,,,Seed,3,,Roman Smolevskiy,,1,"111,084"
Pre Seed Round - Cordella,https://www.crunchbase.com/funding_round/cordella-pre-seed--2bb66326,Cordella,https://www.crunchbase.com/organization/cordella,Pre-Seed,"Aegaleo, Attiki, Greece, Europe",2023-06-20,100000,USD,100000,Seed,,,,Yes,The 1st online gift registry in Greece.,E-Commerce,,https://www.cordella.gr/,,100000,USD,100000,Seed,1,,,,,"114,099"
Pre Seed Round - Swaplanet,https://www.crunchbase.com/funding_round/swaplanet-pre-seed--c3ce0176,Swaplanet,https://www.crunchbase.com/organization/swaplanet,Pre-Seed,"Athens, Attiki, Greece, Europe",2021-05-25,100000,EUR,122485,Seed,,,,Yes,"Swaplanet is a sustainable fashion startup that allows parents to swap clothes their kids no longer need, for ones they do.","E-Commerce, Fashion",,https://www.swaplanet.com/,$1M to $10M,1182000,EUR,1280900,Seed,4,Think Bigger Capital,Think Bigger Capital,,1,"114,325"
Seed Round - Woli,https://www.crunchbase.com/funding_round/woli-seed--4ecfe8d8,Woli,https://www.crunchbase.com/organization/woli,Seed,"Athens, Attiki, Greece, Europe",2023-03-29,980000,EUR,1062590,Seed,,,,Yes,The smart money app for modern families,"EdTech, FinTech",,https://www.woli.io/,$1M to $10M,1762590,USD,1762590,Seed,2,,"Genesis Ventures, SeedBlink",,2,"115,800"
Pre Seed Round - WeAreTravelers,https://www.crunchbase.com/funding_round/wearetravelers-pre-seed--3493cba4,WeAreTravelers,https://www.crunchbase.com/organization/wearetravelers,Pre-Seed,"Athens, Attiki, Greece, Europe",2023-03-15,,,,Seed,,,,Yes,"WeAreTravelers is the new way to plan your vacation: Get everything set, exactly as you want it, instantly.","Internet, Software, Travel",,https://wearetravelers.ai,,,,,Seed,1,,Genesis Ventures,,1,"118,024"
Seed Round - Pop Market,https://www.crunchbase.com/funding_round/pop-market-1aae-seed--6653f6c2,Pop Market,https://www.crunchbase.com/organization/pop-market-1aae,Seed,"Athens, Attiki, Greece, Europe",2022-06-01,5000000,USD,5000000,Seed,,,,Yes,Pop Market delivers groceries and other daily essentials to your door in 15 minutes.,"Delivery, E-Commerce, Grocery, Retail",,https://popmarket.gr/,$10M to $50M,8500000,USD,8500000,Seed,2,,"468 Capital, Eleven Ventures, Genesis Ventures, Global Founders Capital, Insta Ventures, Mavericks Founders, TA Ventures",,7,"119,419"
Pre Seed Round - myTeam,https://www.crunchbase.com/funding_round/myteam-pre-seed--ff54a9ff,myTeam,https://www.crunchbase.com/organization/myteam,Pre-Seed,"Glyfáda, Attiki, Greece, Europe",2023-03-01,618500,EUR,659845,Seed,,,,Yes,Helping Sports Clubs and Academies to optimize their daily processes and communication with their members,"Software, Sports",,https://my-team.co,,1538500,EUR,1660961,Seed,2,Eleven Ventures,"Eleven Ventures, Genesis Ventures, Zoran Arsovski",,3,"119,667"
Seed Round - Convert Group,https://www.crunchbase.com/funding_round/convert-group-seed--169dd480,Convert Group,https://www.crunchbase.com/organization/convert-group,Seed,"Athens, Attiki, Greece, Europe",2023-01-01,2000000,EUR,2141108,Seed,24000000,EUR,25693291,Yes,We are on a journey to establish the way Retailers and Brands collaborate through data.,"Analytics, B2B, Big Data, E-Commerce, Market Research, Retail, Software",,http://convertgroup.com,Less than $1M,5900000,EUR,6628449,Seed,4,,,,,"120,440"
Pre Seed Round - ComeTogether,https://www.crunchbase.com/funding_round/cometogether-pre-seed--497f4d49,ComeTogether,https://www.crunchbase.com/organization/cometogether,Pre-Seed,"Thessaloníki, Thessaloniki, Greece, Europe",2022-06-24,,,,Seed,,,,Yes,Re-imagine ticketing for maximum revenue and fan engagement,"Collectibles, Concerts, Music, Ticketing",,https://cometogether.network/,Less than $1M,,,,Seed,2,TECS Capital,TECS Capital,,1,"124,745"
Pre Seed Round - Easylyzi,https://www.crunchbase.com/funding_round/easylyzi-pre-seed--7e6131c5,Easylyzi,https://www.crunchbase.com/organization/easylyzi,Pre-Seed,"Athen, Attiki, Greece, Europe",2022-04-15,20000,EUR,21624,Seed,1000000,EUR,1081190,Yes,Easylyzi is a circular economy PaaS platform,"Consumer Electronics, E-Commerce, Information Technology, Rental, Subscription Service",,https://www.easylyzi.com/,,20000,EUR,21624,Seed,1,,,,,"125,788"
Seed Round - BibeCoffee,https://www.crunchbase.com/funding_round/bibecoffee-seed--e174e9ff,BibeCoffee,https://www.crunchbase.com/organization/bibecoffee,Seed,"Athens, Attiki, Greece, Europe",2020-10-05,1200000,EUR,1414697,Seed,,,,Yes,BibeCoffee is an IoT real-time remote management and monitoring solution company.,"Big Data, Coffee, Hardware, Internet of Things, Software",,http://bibecoffee.com/,$1M to $10M,4000000,EUR,4493752,Seed,3,,"Uni.Fund, VentureFriends",2,2,"126,424"
Pre Seed Round - LaughtApp,https://www.crunchbase.com/funding_round/basanizomai-pre-seed--77415e4b,LaughtApp,https://www.crunchbase.com/organization/basanizomai,Pre-Seed,"Lárissa, Larisa, Greece, Europe",2022-12-20,100000,USD,100000,Seed,,,,Yes,"Mobile app, Social network",Internet,,https://www.laughtapp.com,,190272,USD,190272,Seed,3,,,,,"129,686"
Pre Seed Round - bespot.,https://www.crunchbase.com/funding_round/bespot-pre-seed--ce4d24a9,bespot.,https://www.crunchbase.com/organization/bespot,Pre-Seed,"Athens, Attiki, Greece, Europe",2019-10-14,,,,Seed,,,,Yes,"bespot. is an information technology company that provides mobile marketing, market research, and location analytics services.","Advertising, Analytics, Geospatial, Information Technology, Location Based Services, Market Research",,https://bespot.com/,$1M to $10M,1000000,EUR,1204674,Seed,2,Uni.Fund,Uni.Fund,,1,"132,983"
Angel Round - e-cleaning,https://www.crunchbase.com/funding_round/e-cleaning-angel--3c398bdc,e-cleaning,https://www.crunchbase.com/organization/e-cleaning,Angel,"Athens, Attiki, Greece, Europe",2021-06-17,20000,EUR,23826,Seed,,,,Yes,Online cleaning services delivery platform.,Marketplace,,https://www.e-cleaning.gr/,,155000,EUR,174928,Seed,4,,,,,"138,661"
Pre Seed Round - Billys,https://www.crunchbase.com/funding_round/billys-pre-seed--94a91687,Billys,https://www.crunchbase.com/organization/billys,Pre-Seed,"Athens, Attiki, Greece, Europe",2022-10-01,805000,EUR,789173,Seed,,,,Yes,Billys is a property management SaaS platform.,"Property Management, Real Estate, SaaS, Software",,https://www.billys.gr,,805000,EUR,789173,Seed,1,,Genesis Ventures,,1,"140,827"
Pre Seed Round - nup,https://www.crunchbase.com/funding_round/nup-pre-seed--4f6385b7,nup,https://www.crunchbase.com/organization/nup,Pre-Seed,"Athens, Attiki, Greece, Europe",2021-10-01,275000,USD,275000,Seed,,,,Yes,"Nup is an avatar-based app where students can live stream, chat, and connect with like-minded people, from different campuses.","Audio, Social Media, Social Media Marketing",,https://www.nupapp.com/,,275000,USD,275000,Seed,1,,Realize Tech Fund,,1,"142,238"
Pre Seed Round - Agritrack,https://www.crunchbase.com/funding_round/agritrack-9601-pre-seed--5779db8e,Agritrack,https://www.crunchbase.com/organization/agritrack-9601,Pre-Seed,"Athens, Attiki, Greece, Europe",2022-02-14,383000,EUR,433020,Seed,,,,Yes,"Agritrack is an agriculture process automation platform that tracks quality from farm to fork, aiming to reduce food loss and food fraud.","Agriculture, AgTech, Food and Beverage",,http://www.agritrack.io,,383000,EUR,433020,Seed,1,,Startup Wise Guys,,1,"143,366"
