Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Announced Date,Money Raised,Money Raised Currency,Money Raised (in USD),Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Partner Investors,Number of Investors,CB Rank (Funding Round)
Seed Round - GET Protocol,https://www.crunchbase.com/funding_round/get-protocol-seed--a706d7e0,GET Protocol,https://www.crunchbase.com/organization/get-protocol,Seed,"Amsterdam, Noord-Holland, The Netherlands, Europe",2023-07-12,4000000,EUR,4456224,Seed,,,,Yes,"GET Protocol is a fintech company that provides ticketing solutions, event financing, token, white-label, and digital twin NFT services.","Blockchain, Cryptocurrency, Finance, FinTech, Ticketing",,https://www.get-protocol.io,$1M to $10M,4000000,EUR,4456224,Seed,1,Flow ventures,"Animoca Brands, Flow ventures, FunFair Ventures, JellyC, Redbeard Ventures, Sebastien Borget, Tezos Foundation",1,7,"46,943"
Seed Round - Saia Agrobotics,https://www.crunchbase.com/funding_round/saia-agrobotics-seed--f81e5376,Saia Agrobotics,https://www.crunchbase.com/organization/saia-agrobotics,Seed,"Wageningen, Gelderland, The Netherlands, Europe",2022-12-19,,,,Seed,,,,Yes,Robotisation of Greenhouse Food Production,AgTech,,https://www.saia-agrobotics.com,$1M to $10M,3035000,EUR,3121118,Seed,4,"European Innovation Council, Navus Ventures","European Innovation Council, Navus Ventures, OostNL",,3,"47,664"
Pre Seed Round - XpertHealth,https://www.crunchbase.com/funding_round/xperthealth-pre-seed--e73d6183,XpertHealth,https://www.crunchbase.com/organization/xperthealth,Pre-Seed,"Amsterdam, Noord-Holland, The Netherlands, Europe",2024-01-30,100000,EUR,108430,Seed,,,,Yes,"XpertHealth is a digital health platform for medical professionals, healthcare providers, insurers, companies, and employees.","Consulting, Electronic Health Record (EHR), Health Care",,http://www.cory.care,,100000,EUR,108430,Seed,1,imec.istart,imec.istart,,1,"51,530"
Seed Round - ArthroSave,https://www.crunchbase.com/funding_round/arthrosave-seed--7b9b7f4e,ArthroSave,https://www.crunchbase.com/organization/arthrosave,Seed,"Culemborg, Gelderland, The Netherlands, Europe",2023-01-09,2600000,EUR,2790514,Seed,,,,Yes,ArthroSave worked to solve the mobility issues for younger patients with knee osteoarthritis.,"Health Care, Medical Device",,https://www.arthrosave.com,$1M to $10M,2600000,EUR,2790514,Seed,1,"Essential Investments, OostNL","Essential Investments, OostNL",1,2,"52,601"
Seed Round - Green Story,https://www.crunchbase.com/funding_round/green-story-seed--939dd463,Green Story,https://www.crunchbase.com/organization/green-story,Seed,"Utrecht, Utrecht, The Netherlands, Europe",2022-03-14,1200000,EUR,1313147,Seed,,,,Yes,Green Story drives sustainability transformation in fashion by delivering precise insights into a product's environmental footprint.,"Fashion, GreenTech, SaaS, Supply Chain Management, Sustainability, Textiles",,https://greenstory.io,$1M to $10M,1429647,USD,1429647,Seed,3,4impact,"4impact, Aries Holding BV, Arje Cahn, Golden Egg Check Capital",1,4,"54,521"
Seed Round - Attrace,https://www.crunchbase.com/funding_round/attrace-seed--b98afbb0,Attrace,https://www.crunchbase.com/organization/attrace,Seed,"Amsterdam, Noord-Holland, The Netherlands, Europe",2021-05-12,2046916,EUR,2472163,Seed,,,,Yes,A Decentralised Affiliate Marketing Platform.,"Advertising, Market Research, Marketing",,https://attrace.com/,$1M to $10M,3046916,EUR,3634184,Seed,2,"John Jansen, Marius Jansen, Sebastian Smyczýnski","Coinstone Capital, John Jansen, Marius Jansen, Sebastian Smyczýnski",,4,"57,238"
Seed Round - OncoLize,https://www.crunchbase.com/funding_round/oncolize-seed--c9898ca7,OncoLize,https://www.crunchbase.com/organization/oncolize,Seed,"Maastricht, Limburg, The Netherlands, Europe",2023-04-13,1700000,USD,1700000,Seed,,,,Yes,OncoLize offers the next step in injectable drug depots for better tumor treatment.,"Medical, Pharmaceutical",,https://oncolize.com/,,1700000,USD,1700000,Seed,1,"LEH, Tailored Solutions Pvt. Ltd.","LEH, Tailored Solutions Pvt. Ltd.",,2,"62,776"
Seed Round - Odyssey,https://www.crunchbase.com/funding_round/odyssey-6d41-seed--9c5ac1a9,Odyssey,https://www.crunchbase.com/organization/odyssey-6d41,Seed,"Groningen, Groningen, The Netherlands, Europe",2021-11-04,4000000,EUR,4622151,Seed,,,,Yes,Odyssey is the maker of metaverse stack for collaboration based in The Netherlands.,"Blockchain, Collaboration, Metaverse, Open Source",,https://odyssey.org/,$1M to $10M,4000000,EUR,4622151,Seed,1,"BR Capital, Maven 11 Capital","Ben Woldring, BR Capital, Ewald Hesse, Maven 11 Capital, Scytale Ventures, Trent McConaghy",2,6,"63,723"
Pre Seed Round - Spaceti,https://www.crunchbase.com/funding_round/spaceti-pre-seed--7a227cac,Spaceti,https://www.crunchbase.com/organization/spaceti,Pre-Seed,"Amsterdam, Noord-Holland, The Netherlands, Europe",2017-05-30,28000000,CZK,1181483,Seed,,,,Yes,"Spaceti provides an end-to-end solution to enhance the satisfaction, productivity, and well-being of people in buildings.","Artificial Intelligence (AI), Facility Management, Indoor Positioning, Internet of Things, SaaS, Smart Building",,https://spaceti.com,$1M to $10M,4981483,USD,4981483,,4,"Fast Forward, Reflex Capital","Fast Forward, Reflex Capital",2,2,"66,663"
Seed Round - Embrosa,https://www.crunchbase.com/funding_round/embrosa-seed--5af84def,Embrosa,https://www.crunchbase.com/organization/embrosa,Seed,"Amsterdam, Noord-Holland, The Netherlands, Europe",2023-05-03,450000,EUR,498082,Seed,,,,Yes,Embrosa specializes in delivering marketing content from the brand's HQ to local retailers across the globe.,"Brand Marketing, Marketing, Social Media",,http://www.embrosa.com/,,450000,EUR,498082,Seed,1,NV Industriebank LIOF,"NV Industriebank LIOF, The Limburg Technology Investment Fund",1,2,"68,373"
Pre Seed Round - IQNautics BV,https://www.crunchbase.com/funding_round/iqnautics-bv-pre-seed--9f382b08,IQNautics BV,https://www.crunchbase.com/organization/iqnautics-bv,Pre-Seed,"Heerlen, Limburg, The Netherlands, Europe",2021-07-22,100000,EUR,117725,Seed,,,,Yes,"The first smart boating platform that uses the power of community for a safer, easier and resource friendly navigation.","Boating, Information Technology, Leisure, Sailing, Travel",,https://www.iqnautics.com,,100000,EUR,117725,Seed,1,Gapminder VC,Gapminder VC,,1,"69,970"
Seed Round - Veylinx,https://www.crunchbase.com/funding_round/veylinx-seed--0dff2dff,Veylinx,https://www.crunchbase.com/organization/veylinx,Seed,"Amsterdam, Noord-Holland, The Netherlands, Europe",2021-02-18,2000000,USD,2000000,Seed,,,,Yes,The most realistic behavioral insights platform to answer with confidence major business questions surrounding (new) products and services,"Analytics, Consumer Research, Enterprise Software, Market Research, Software",,https://www.veylinx.com/,$1M to $10M,2000000,USD,2000000,Seed,1,DFF Ventures,"Adil Naimi, Anouar El Haji, DFF Ventures, Hein Willemse, Hidde Hoogcarspel, Laurens Groenendijk, Mitch Barns, Patrick Kerssemakers, Robbert Flipsen, Saeed Younesi",,10,"78,008"
Pre Seed Round - The Ketchup Project,https://www.crunchbase.com/funding_round/the-ketchup-project-pre-seed--5f4076e0,The Ketchup Project,https://www.crunchbase.com/organization/the-ketchup-project,Pre-Seed,"Amersfoort, Utrecht, The Netherlands, Europe",2022-05-25,450000,EUR,480913,Seed,,,,Yes,The Ketchup Project is a food product manufacturing company that produces multi flavored Ketchups.,"Agriculture, AgTech, Farming, Food Processing",,https://theketchupproject.nl,Less than $1M,450000,EUR,480913,Seed,1,,"Brave New Food, DOEN Participaties",2,2,"78,035"
Seed Round - AfricaWeb,https://www.crunchbase.com/funding_round/africaweb-seed--95901b65,AfricaWeb,https://www.crunchbase.com/organization/africaweb,Seed,"Amsterdam, Noord-Holland, The Netherlands, Europe",2021-07-01,,,,Seed,,,,Yes,AfricaWeb provides impactful online solutions for advertisers and publishers.,"Advertising, Books, Marketing, Publishing",,https://africawebholding.com/,,,,,Seed,1,Beta.Ventures,Beta.Ventures,,1,"81,800"
Seed Round - Cloudprinter,https://www.crunchbase.com/funding_round/cloudprinter-com-seed--18bac9f4,Cloudprinter,https://www.crunchbase.com/organization/cloudprinter-com,Seed,"Barendrecht, Zuid-Holland, The Netherlands, Europe",2022-07-12,7000000,EUR,7021246,Seed,,,,Yes,"Connect your app, content, business or any application to printed products around the world through the Cloudprinter.com print API.","Developer APIs, E-Commerce, Personalization, Printing",,http://www.cloudprinter.com,$10M to $50M,10000000,EUR,10639697,Seed,3,Capital Mills,"BOM, Capital Mills",1,2,"82,672"
Seed Round - Electric Ant Lab,https://www.crunchbase.com/funding_round/electric-ant-lab-seed--dca2011c,Electric Ant Lab,https://www.crunchbase.com/organization/electric-ant-lab,Seed,"Amsterdam, Noord-Holland, The Netherlands, Europe",2020-06-04,,,,Seed,,,,Yes,EAL is a simulation and software company offering groundbreaking technology RheoCube that understand the future behavior of fluids systems.,"Medical, Mobile Devices, Software",,https://electricant.com,Less than $1M,,,,Seed,2,,Bossa Invest,,1,"84,259"
Seed Round - Whatagraph,https://www.crunchbase.com/funding_round/whatagraph-seed--1d55bfdb,Whatagraph,https://www.crunchbase.com/organization/whatagraph,Seed,"Amsterdam, Noord-Holland, The Netherlands, Europe",2020-02-02,850000,EUR,942576,Seed,,,,Yes,Whatagraph automatically pulls data from your digital marketing channels and turns the numbers into a visual representation.,"Analytics, Digital Marketing, Marketing Automation, SaaS, Software",,https://whatagraph.com,$10M to $50M,10089705,USD,10089705,Early Stage Venture,8,,"70Ventures, Aerion Partners, Inventure, Open Circle Capital",,4,"84,518"
Seed Round - CimCure,https://www.crunchbase.com/funding_round/cimcure-seed--be0d1773,CimCure,https://www.crunchbase.com/organization/cimcure,Seed,"Amsterdam, Noord-Holland, The Netherlands, Europe",2022-06-07,5000000,EUR,5348629,Seed,,,,Yes,CimCure focuses on design and development of a novel class of active cancer immunotherapies.,"Health Care, Medical",,https://cimcure.com/,,5000000,EUR,5348629,Seed,1,Positron Ventures,"Positron Ventures, Tom Würdinger",1,2,"93,049"
Seed Round - VIKTOR,https://www.crunchbase.com/funding_round/viktor-02fc-seed--0e1e83a0,VIKTOR,https://www.crunchbase.com/organization/viktor-02fc,Seed,"Rotterdam, Zuid-Holland, The Netherlands, Europe",2020-11-19,2000000,USD,2000000,Seed,,,,Yes,VIKTOR operates a platform for developing applications that automate workflows.,"Civil Engineering, Construction, Developer Platform, Developer Tools, Information Technology, PaaS, SaaS, Software",,https://www.viktor.ai,$1M to $10M,7376605,USD,7376605,Early Stage Venture,2,InnovationQuarter,"InnovationQuarter, Peter Madlener, Wouter Riedijk",1,3,"93,382"
Seed Round - MaGie Creations,https://www.crunchbase.com/funding_round/magie-creations-seed--c3b756f6,MaGie Creations,https://www.crunchbase.com/organization/magie-creations,Seed,"Nieuwe Pekela, Groningen, The Netherlands, Europe",2022-09-02,,,,Seed,,,,Yes,MaGie Creations producing sustainable and healthful food components from food waste.,"Food and Beverage, Waste Management",,https://magiecreations.com,,,,,Seed,1,EIT Food,EIT Food,1,1,"94,068"
Pre Seed Round - BikeFair,https://www.crunchbase.com/funding_round/bikefair-pre-seed--a1ada2c7,BikeFair,https://www.crunchbase.com/organization/bikefair,Pre-Seed,"Amsterdam, Noord-Holland, The Netherlands, Europe",2022-09-01,115000,EUR,114446,Seed,,,,Yes,A one-stop-shop bike marketplace,"E-Commerce, Internet, Local Business, Marketplace, Retail",,https://bikefair.org/,Less than $1M,525000,EUR,610064,Seed,2,Two Hop Ventures,"STARTGUIDE VC, Two Hop Ventures",,2,"95,477"
Seed Round - Nori Health,https://www.crunchbase.com/funding_round/nori-health-seed--64502c8b,Nori Health,https://www.crunchbase.com/organization/nori-health,Seed,"Nieuwegein, Utrecht, The Netherlands, Europe",2021-12-13,845000,USD,845000,Seed,,,,Yes,Chatbot coach for chronic disease management,"Artificial Intelligence (AI), Chatbot, Health Care, Natural Language Processing",,https://norihealth.com,$1M to $10M,1575392,USD,1575392,Seed,3,Healthy.Capital,"Healthy.Capital, PharmStars",,2,"97,555"
Pre Seed Round - VaVersa,https://www.crunchbase.com/funding_round/vaversa-pre-seed--2f580cd8,VaVersa,https://www.crunchbase.com/organization/vaversa,Pre-Seed,"Amsterdam, Noord-Holland, The Netherlands, Europe",2023-05-02,,,,Seed,,,,Yes,VaVersa is a greens subscription service provided by Ultra-Local Indoor Gardens.VaVersa is a solution for Food Service Providers.,"Food and Beverage, Hydroponics, Manufacturing, Product Design",,https://vaversa.com,$1M to $10M,,,,Seed,1,ASIF Ventures,ASIF Ventures,1,1,"96,299"
Seed Round - S+dB,https://www.crunchbase.com/funding_round/s-db-seed--5302a6cb,S+dB,https://www.crunchbase.com/organization/s-db,Seed,"Nederweert, Limburg, The Netherlands, Europe",2022-09-07,1500000,EUR,1499697,Seed,,,,Yes,"S+dB is a developer of a plant seed-embedding technology to improve seed germination, seedling establishment, seed handling, and sowing.","Agriculture, AgTech, Farming",,https://sendb.eu/,$1M to $10M,1500000,EUR,1499697,Seed,1,Brightlands Venture Partners,Brightlands Venture Partners,1,1,"95,958"
Seed Round - maxwell+spark,https://www.crunchbase.com/funding_round/maxwell-spark-seed--0820253c,maxwell+spark,https://www.crunchbase.com/organization/maxwell-spark,Seed,"Leiden, Zuid-Holland, The Netherlands, Europe",2021-09-20,,,,Seed,,,,Yes,"maxwell+spark empowering industrial users to transition to clean, renewable energy through innovation, precision engineering.","GreenTech, Manufacturing, Renewable Energy",,https://maxwellandspark.com/,,,,,Seed,1,Fairtree Elevant Ventures,Fairtree Elevant Ventures,1,1,"100,003"
Seed Round - Gaiyo,https://www.crunchbase.com/funding_round/innovactory-international-seed--0b8f9db9,Gaiyo,https://www.crunchbase.com/organization/innovactory-international,Seed,"Almere, Flevoland, The Netherlands, Europe",2022-02-01,1500000,EUR,1690998,Seed,,,,Yes,Gaiyo is a taxi aggregator and logistics service provider.,"Information Services, Last Mile Transportation, Mobile Apps, Ride Sharing, Service Industry, Smart Cities, Software, Travel",,https://gaiyo.com,Less than $1M,1500000,EUR,1690998,Seed,1,Horizon Flevoland,Horizon Flevoland,1,1,"99,323"
Seed Round - StellarUp,https://www.crunchbase.com/funding_round/mentorjam-seed--364aa62a,StellarUp,https://www.crunchbase.com/organization/mentorjam,Seed,"Amsterdam, Noord-Holland, The Netherlands, Europe",2023-07-05,500000,EUR,542758,Seed,,,,Yes,"StellarUp is a cloud-based mentoring programme delivery platform that allows to facilitate, manage, and prove the ROI of mentoring programs.","Human Resources, Information Technology, SaaS, Software",,https://www.mentorjam.com,$1M to $10M,500000,EUR,542758,Seed,1,,,,,"100,612"
Seed Round - Digi.Bio,https://www.crunchbase.com/funding_round/digi-bio-seed--000e59aa,Digi.Bio,https://www.crunchbase.com/organization/digi-bio,Seed,"Amsterdam, Noord-Holland, The Netherlands, Europe",2017-03-30,,,,Seed,,,,Yes,Digi.Bio is bridging the digital and biological world with AI and automation.,"Artificial Intelligence (AI), Biotechnology, Information Technology, Software",,http://digi.bio/,Less than $1M,296000,EUR,343181,Seed,4,SOSV,"HAX, SOSV",2,2,"101,260"
Pre Seed Round - Flower and Spice,https://www.crunchbase.com/funding_round/flower-and-spice-pre-seed--00a7a767,Flower and Spice,https://www.crunchbase.com/organization/flower-and-spice,Pre-Seed,"Amsterdam, Noord-Holland, The Netherlands, Europe",2021-02-16,,,,Seed,,,,Yes,"Flower and spice is an online shop that provides natural and organic skincare creams, accessories, travel sets, and serum.","E-Commerce, Organic, Shipping, Shopping",,http://flowerandspice.com,,,,,Seed,1,Silicon Gardens,Silicon Gardens,,1,"106,272"
Seed Round - Hedge,https://www.crunchbase.com/funding_round/hedge-seed--57a9ff8d,Hedge,https://www.crunchbase.com/organization/hedge,Seed,"Amsterdam, Noord-Holland, The Netherlands, Europe",2021-07-29,2520000,EUR,2996657,Seed,,,,Yes,"Hedge is the fastest way to backup footage, on set and in post production.",Software,,http://hedgeformac.com/,Less than $1M,2520000,EUR,2996657,Seed,1,Steve Bayes,Steve Bayes,,1,"107,949"
Seed Round - WATT Mobility,https://www.crunchbase.com/funding_round/watt-mobility-seed--5faa0c5d,WATT Mobility,https://www.crunchbase.com/organization/watt-mobility,Seed,"Breda, Noord-Brabant, The Netherlands, Europe",2021-12-23,1500000,EUR,1698473,Seed,,,,Yes,WATT Mobility is an urban e-bike brand to develop minimalist fixie-style e-bikes at an attractive price for a broad urban audience.,"Automotive, Cycling, Electric Vehicle",,https://www.wattfietsen.nl,,1500000,EUR,1698473,Seed,1,Bloomit Ventures,Bloomit Ventures,,1,"107,128"
Seed Round - Parfumado,https://www.crunchbase.com/funding_round/parfumado-seed--9c6b8a80,Parfumado,https://www.crunchbase.com/organization/parfumado,Seed,"Amsterdam, Noord-Holland, The Netherlands, Europe",2022-09-08,3200000,EUR,3203149,Seed,,,,Yes,Parfumado is an e-commerce site that deals with perfume subscription service.,"Cosmetics, E-Commerce, Subscription Service",,http://parfumado.com,$1M to $10M,4400000,EUR,4480309,Seed,2,"Borski Fund, Rabobank","Borski Fund, Michel Perridon, Rabobank, Wulf van Alkemade",1,4,"110,451"
Angel Round - Contentoo,https://www.crunchbase.com/funding_round/contentoo-angel--f4a4f358,Contentoo,https://www.crunchbase.com/organization/contentoo,Angel,"Amsterdam, Noord-Holland, The Netherlands, Europe",2020-08-24,250000,EUR,294843,Seed,,,,Yes,Europe’s leading platform for content marketing talent.,"Consulting, Content, Content Delivery Network, Human Resources, Internet, Publishing, Social Media, Software",,https://www.contentoo.com,$1M to $10M,6401793,USD,6401793,,3,Ten Cate Investeringsmaatschappij,Ten Cate Investeringsmaatschappij,,1,"112,501"
Seed Round - Corvus Drones,https://www.crunchbase.com/funding_round/corvus-drones-seed--32d4b155,Corvus Drones,https://www.crunchbase.com/organization/corvus-drones,Seed,"Wageningen, Gelderland, The Netherlands, Europe",2022-04-25,,,,Seed,,,,Yes,"Corvus Drones offers autonomous drone applications for horticulture, crop monitoring, and pest recognition.","Apps, Drones, Horticulture",,https://www.corvusdrones.eu/,Less than $1M,,,,Seed,2,Navus Ventures,"Navus Ventures, OostNL, Value Factory Ventures",2,3,"115,162"
Seed Round - Blanco,https://www.crunchbase.com/funding_round/blanco-services-seed--7982ba53,Blanco,https://www.crunchbase.com/organization/blanco-services,Seed,"Amsterdam, Noord-Holland, The Netherlands, Europe",2019-04-10,2000000,EUR,2255180,Seed,,,,Yes,"Blanco's mission is to facilitate wealth and asset managers in growing their business, by letting them focus on clients and investments.","Asset Management, Financial Services, FinTech, Wealth Management",,https://blanco.services,$1M to $10M,7000000,EUR,8099902,Early Stage Venture,4,DFF Ventures,"DFF Ventures, KBC Focus Fund, Volta Ventures",3,3,"115,315"
Seed Round - Fiber Unlimited,https://www.crunchbase.com/funding_round/fiber-unlimited-seed--c660b7a4,Fiber Unlimited,https://www.crunchbase.com/organization/fiber-unlimited,Seed,"Amersfoort, Utrecht, The Netherlands, Europe",2022-09-23,5000000,EUR,4845999,Seed,,,,Yes,"Fiber Unlimited provides products, services and full network solutions for in-door Plastic Optical Fiber (POF) networks.","Communications Infrastructure, Optical Communication",,https://fiberunlimited.com,,5000000,EUR,4845999,Seed,1,,"FORWARD.one, OostNL",1,2,"116,703"
Angel Round - SCITODATE,https://www.crunchbase.com/funding_round/scitodate-angel--169b7ef7,SCITODATE,https://www.crunchbase.com/organization/scitodate,Angel,"Amsterdam, Noord-Holland, The Netherlands, Europe",2021-03-01,650000,EUR,783166,Seed,,,,Yes,Empowering Decisions: Tailored Market Intelligence and Strategic Insights through Hybrid Intelligence.,"Advanced Materials, Biotechnology, Business Intelligence, Clean Energy, Manufacturing, Market Research",,https://www.scitodate.com,Less than $1M,1682899,USD,1682899,Seed,7,,,,,"120,009"
