Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Announced Date,Money Raised,Money Raised Currency,Money Raised (in USD),Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Partner Investors,Number of Investors,CB Rank (Funding Round)
Pre Seed Round - Logistify AI,https://www.crunchbase.com/funding_round/logistify-ai-6fd8-pre-seed--ed99f3bf,Logistify AI,https://www.crunchbase.com/organization/logistify-ai-6fd8,Pre-Seed,"Tallinn, Harjumaa, Estonia, Europe",2024-03-17,,,,Seed,,,,Yes,Logistify AI is the AI Assistant for Logistics & Supply-chain Managers.,"Artificial Intelligence (AI), Information Technology, Supply Chain Management",,https://logistify.work/,,,,,Seed,1,,,,,"35,633"
Pre Seed Round - NOQQ,https://www.crunchbase.com/funding_round/noqq-pre-seed--dd446462,NOQQ,https://www.crunchbase.com/organization/noqq,Pre-Seed,"Tartu, Tartumaa, Estonia, Europe",2023-12-30,,,,Seed,,,,Yes,"NOQQ's environmentally friendly, high-quality, and energy-efficient solutions","Blockchain, Clean Energy, CleanTech, Cryptocurrency, GreenTech, Real Estate",,https://noqq.ee/,,,,,Seed,1,,,,,"38,335"
Seed Round - MyCointainer,https://www.crunchbase.com/funding_round/mycointainer-seed--ece69e54,MyCointainer,https://www.crunchbase.com/organization/mycointainer,Seed,"Tallinn, Harjumaa, Estonia, Europe",2022-01-26,6000000,USD,6000000,Seed,,,,Yes,A staking service platform,"Blockchain, Cryptocurrency, FinTech",,https://www.mycointainer.com/,,6000000,USD,6000000,Seed,1,"Bybit, Mapleblock Capital, Shima Capital","Bartek Pucek, Bixin Ventures, Bybit, Damian Kaczmarek, Digital Finance Group (DFG), Genie Chien, Jsquare, LD Capital, Lukasz Swiercz, Mapleblock Capital, Mirana, Prime Venture Partners, Shima Capital, The Spartan Group, ViaBTC Capital, Vladyslav Skakun, ZBS CAPITAL",,17,"39,161"
Seed Round - GScan,https://www.crunchbase.com/funding_round/gscan-seed--cb6fdf60,GScan,https://www.crunchbase.com/organization/gscan,Seed,"Tallinn, Harjumaa, Estonia, Europe",2025-03-09,2850000,EUR,3095148,Seed,28000000,EUR,30408473,Yes,Transforming how the built world is managed with muon tomography and AI technology,"Civil Engineering, Construction, Hardware, Homeland Security, Industrial Engineering, Physical Security, Quality Assurance",,https://gscan.eu/,,16769875,EUR,18521995,Seed,10,,Markus Villig,,1,"40,182"
Seed Round - DriveX Technologies,https://www.crunchbase.com/funding_round/drivex-technologies-seed--75caed11,DriveX Technologies,https://www.crunchbase.com/organization/drivex-technologies,Seed,"Tallinn, Harjumaa, Estonia, Europe",2025-02-05,1200000,EUR,1249677,Seed,,,,Yes,Best-in-class auto glass inspections! Create self-service for customers or standardize your employees' workflows.,"Analytics, Artificial Intelligence (AI), Auto Insurance, Automotive, InsurTech, Software",,https://drivex.io,$1M to $10M,2509274,USD,2509274,Seed,6,Carglass Estonia,Carglass Estonia,1,1,"40,689"
Pre Seed Round - Decomer Technology,https://www.crunchbase.com/funding_round/decomer-technology-pre-seed--4808f8d4,Decomer Technology,https://www.crunchbase.com/organization/decomer-technology,Pre-Seed,"Tartu, Tartumaa, Estonia, Europe",2018-12-10,7500,EUR,8517,Seed,,,,Yes,Decomer Technology is develops a novel water-soluble and edible packaging material and products thereof.,"Biotechnology, Food and Beverage, Manufacturing",,http://www.decomertechnology.com,Less than $1M,318758,USD,318758,Seed,4,Prototron,"IndieBio, Prototron, SOSV",1,3,"44,745"
Seed Round - Spacedrip,https://www.crunchbase.com/funding_round/spacedrip-seed--d46eb9c5,Spacedrip,https://www.crunchbase.com/organization/spacedrip,Seed,"Tallinn, Harjumaa, Estonia, Europe",2023-05-02,1500000,EUR,1651586,Seed,,,,Yes,Spacedrip is the creator of wastewater treatment robots that turn wastewater into pristine water.,"Recycling, Water, Water Purification",,https://www.spacedrip.eu,,1500000,EUR,1651586,Seed,1,"Eigenkapital, Kuldar Väärsi, Taavi Veskimägi, Vestman Energia","Eigenkapital, Kuldar Väärsi, Taavi Veskimägi, Vestman Energia",,4,"46,102"
Pre Seed Round - Oditly,https://www.crunchbase.com/funding_round/oditly-pre-seed--61551207,Oditly,https://www.crunchbase.com/organization/oditly,Pre-Seed,"Tallinn, Harjumaa, Estonia, Europe",2023-01-19,,,,Seed,,,,Yes,"Oditly is a digital platform for conducting audits and inspections, that aims to replicate and digitize existing processes and workflows","SaaS, Software",,https://www.oditly.com/,,,,,Seed,2,Piper Serica Angel Fund,"Paipal Ventures, Piper Serica Angel Fund, PointOne Capital, Soonicorn Ventures",2,4,"48,311"
Seed Round - KappaZeta,https://www.crunchbase.com/funding_round/kappazeta-seed--dc07cbec,KappaZeta,https://www.crunchbase.com/organization/kappazeta,Seed,"Tartu, Tartumaa, Estonia, Europe",2023-09-01,480000,EUR,517800,Seed,,,,Yes,KappaZeta provides services for interpreting radar satellite data in order to assist farmers.,"Agriculture, Consulting, Information Technology",,https://kappazeta.ee/,Less than $1M,480000,EUR,517800,Seed,1,,"Ambient Sound Investments, Better Medicine, Estonian Business School, Estonian Research Council, HD Forest, NATO Cooperative Cyber Defence, Sixfold, Starship Technologies, Voog",,9,"49,153"
Seed Round - Utorg,https://www.crunchbase.com/funding_round/utorg-seed--b6212794,Utorg,https://www.crunchbase.com/organization/utorg,Seed,"Tallinn, Harjumaa, Estonia, Europe",2022-12-16,5000000,USD,5000000,Seed,,,,Yes,Utorg is a fintech company that offers а modern on/off-ramp and web3 consumer infrastructure to deliver a unique user experience.,"Banking, Bitcoin, Blockchain, Credit Cards, Cryptocurrency, Finance, Financial Services, FinTech, Mobile Payments, Web3",,https://utorg.pro,$1M to $10M,5000000,USD,5000000,Seed,1,"Dragonfly, hypra.fund","Dragonfly, hypra.fund, ICLUB VC, TA Ventures",,4,"50,131"
Seed Round - Vok Bikes,https://www.crunchbase.com/funding_round/vok-bikes-seed--2932e0e7,Vok Bikes,https://www.crunchbase.com/organization/vok-bikes,Seed,"Tallinn, Harjumaa, Estonia, Europe",2023-06-29,3800000,EUR,4129761,Seed,,,,Yes,Heavy duty cargo bikes provides on demand delivery companies.,"Last Mile Transportation, Rental",,http://vokbikes.com,$1M to $10M,6400000,EUR,7109115,Seed,6,"Metaplanet, SmartCap","Metaplanet, SmartCap, Specialist VC, Sunly",1,4,"55,433"
Seed Round - EyeVi Technologies,https://www.crunchbase.com/funding_round/eyevi-technologies-seed--5be93292,EyeVi Technologies,https://www.crunchbase.com/organization/eyevi-technologies,Seed,"Tartu, Tartumaa, Estonia, Europe",2022-02-09,1800000,EUR,2055869,Seed,,,,Yes,EyeVi is a provider of road network intelligence with AI-powered on-demand mapping technologies.,"Artificial Intelligence (AI), Geospatial, Hardware, Information Technology, Infrastructure, Intelligent Systems, Machine Learning, Software",,https://www.eyevi.tech,$1M to $10M,1800000,EUR,2055869,Seed,1,"ff Venture Capital, Iron Wolf Capital","Decacorn Capital, ff Venture Capital, Iron Wolf Capital, Kaamos, RKKVC, Spring Capital, Superangel, Taavi Rõivas, Väino Kaldoja",1,9,"56,999"
Pre Seed Round - El-Dokan,https://www.crunchbase.com/funding_round/el-dokan-pre-seed--42899b01,El-Dokan,https://www.crunchbase.com/organization/el-dokan,Pre-Seed,"Tallinn, Harjumaa, Estonia, Europe",2020-01-01,,,,Seed,,,,Yes,El-Dokan is an enterprise e-commerce software designed for large and growing retail stores in MENA.,"E-Commerce, E-Commerce Platforms, Retail Technology, Software",,https://el-dokan.com/,,550000,USD,550000,Seed,5,Flat6Labs,Flat6Labs,1,1,"57,416"
Seed Round - Aufort,https://www.crunchbase.com/funding_round/aufort-seed--36c06317,Aufort,https://www.crunchbase.com/organization/aufort,Seed,"Tallinn, Harjumaa, Estonia, Europe",2021-10-25,,,,Seed,,,,Yes,Aufort offers investment schemes in gold and silver using blockchain and e-commerce platform.,"Blockchain, E-Commerce, Financial Services, Precious Metals",,https://aufort.gold/en/,,200000,USD,200000,Seed,2,,"Asse Sauga, Gerd Kanter",,2,"59,730"
Seed Round - Cloud Factory Jewelry,https://www.crunchbase.com/funding_round/cloud-factory-09c6-seed--4d4a1909,Cloud Factory Jewelry,https://www.crunchbase.com/organization/cloud-factory-09c6,Seed,"Tallinn, Harjumaa, Estonia, Europe",2022-10-11,2000000,EUR,1940139,Seed,9225922,USD,9225922,Yes,"We´re is trusted by Netflix, Paramount, NBCUniversal and other major brands, solving a decades-old supply chain problem.","3D Printing, Art, Consumer Goods, Jewelry, Precious Metals",,https://www.cloudfactory.jewelry/,$1M to $10M,2000000,EUR,1940139,Seed,1,Change Ventures,"Andrius Slimas, Artis Kehris, Change Ventures, Superhero Capital",1,4,"59,833"
Pre Seed Round - DeepPeat,https://www.crunchbase.com/funding_round/deeppeat-pre-seed--e32c67a5,DeepPeat,https://www.crunchbase.com/organization/deeppeat,Pre-Seed,"Tallinn, Harjumaa, Estonia, Europe",2021-04-23,,,,Seed,,,,Yes,"DeepPeat provides solutions to oil spills on both dry land and bodies of water, with natural peat based oil collection mats.","Energy Management, Oil and Gas, Renewable Energy",,http://deeppeat.eu/,,,,,Seed,1,,Cleantech Estonia,,1,"63,063"
Pre Seed Round - Senkrondata AI,https://www.crunchbase.com/funding_round/senkrondata-pre-seed--3d091283,Senkrondata AI,https://www.crunchbase.com/organization/senkrondata,Pre-Seed,"Tallinn, Harjumaa, Estonia, Europe",2023-10-09,100000,EUR,105787,Seed,3400000,EUR,3596757,Yes,"SenkronData provides analytics and scraping solutions for marketing strategy, optimization, and performance measurement.","Analytics, Market Research, Price Comparison",,https://www.senkrondata.com/,Less than $1M,100000,EUR,105787,Seed,1,Startup Wise Guys,Startup Wise Guys,1,1,"64,179"
Angel Round - Harpuun,https://www.crunchbase.com/funding_round/harpuun-angel--671929ad,Harpuun,https://www.crunchbase.com/organization/harpuun,Angel,"Tallinn, Harjumaa, Estonia, Europe",2023-08-01,2000000,EUR,2201540,Seed,,,,Yes,Harpuun is a cutting-edge B2B SaaS solution designed for sales teams.,"SaaS, Software",,http://harpuun.com,,2000000,EUR,2201540,Seed,1,,,,,"64,586"
Seed Round - Wert,https://www.crunchbase.com/funding_round/wert-seed--50408272,Wert,https://www.crunchbase.com/organization/wert,Seed,"Tallinn, Harjumaa, Estonia, Europe",2022-03-31,5000000,USD,5000000,Seed,,,,Yes,"Wert offers a top-up module, that can be integrated to any website or mobile app and enables seamless purchasing of crypto.","Cryptocurrency, FinTech, Information Technology, Internet, Payments, Software",,https://wert.io,$1M to $10M,5000000,USD,5000000,Seed,1,Tagus Capital,"13books Capital, Digital Horizon, Element Ventures, Jdac, Launchbay Capital, Parallax Ventures, Redstone.VC, Tagus Capital, Tezos Foundation, VR Ventures",1,10,"64,930"
Angel Round - Bidrento,https://www.crunchbase.com/funding_round/bidrentopro-angel--eeab6ff5,Bidrento,https://www.crunchbase.com/organization/bidrentopro,Angel,"Tallin, Harjumaa, Estonia, Europe",2021-04-01,,,,Seed,,,,Yes,"Bidrento is a software that automates the management of rental units and renters for landlords, property managers, and letting agents.","Property Management, Rental Property, Software",,https://bidrento.com,,865000,EUR,873146,Seed,4,"Timo Rein, Urmas Purde","Ivo Mägi, Peep Vain, Taavi Kotka, Timo Rein, Urmas Purde",,5,"65,459"
Seed Round - Income,https://www.crunchbase.com/funding_round/income-d0d1-seed--c3f0e160,Income,https://www.crunchbase.com/organization/income-d0d1,Seed,"Tallinn, Harjumaa, Estonia, Europe",2021-10-01,1200000,EUR,1391274,Seed,8700000,EUR,10086734,Yes,Income offers investments in loans.,"Finance, Financial Services, Peer to Peer",,https://getincome.com/,$1M to $10M,3256558,EUR,3683404,Seed,3,Tolaram Group,"SeedBlink, Serban Enache, Tolaram Group",,3,"67,070"
Seed Round - Snabb,https://www.crunchbase.com/funding_round/barking-seed--b724a8e9,Snabb,https://www.crunchbase.com/organization/barking,Seed,"Tallinn, Harjumaa, Estonia, Europe",2021-04-21,1554170,EUR,1870806,Seed,9000000,EUR,10833597,Yes,We make vehicle ownership suck less!,"Collaborative Consumption, Mobile, Mobile Payments, Parking",,https://snabb.xyz/,Less than $1M,2401573,EUR,2792359,Seed,5,Funderbeam,Funderbeam,,1,"67,468"
Seed Round - Yaga,https://www.crunchbase.com/funding_round/yaga-seed--4c0f43a2,Yaga,https://www.crunchbase.com/organization/yaga,Seed,"Tallinn, Harjumaa, Estonia, Europe",2022-11-10,2200000,EUR,2242207,Seed,,,,Yes,Yaga is designed for everyone who wants to sell items online in a convenient and secure manner.,"E-Commerce, Information Technology",,https://www.yaga.ee,$1M to $10M,2200000,EUR,2242207,Seed,1,Startup Wise Guys,"Alvar Lumberg, Kaarel Kotkas, Kristjan Vilosius, Markus Villig, RubyLight, Specialist VC, Startup Wise Guys, Triin Hertmann, Trind Ventures",,9,"67,718"
Pre Seed Round - Grünfin,https://www.crunchbase.com/funding_round/grünfin-pre-seed--1d5bd8b8,Grünfin,https://www.crunchbase.com/organization/grünfin,Pre-Seed,"Tallinn, Harjumaa, Estonia, Europe",2021-10-14,2000000,EUR,2318080,Seed,,,,Yes,Grünfin is a sustainable investing platform for people who care about their impact.,"FinTech, GreenTech, Health Care, Impact Investing",,https://grunfin.com/,,4000000,EUR,4476392,Seed,2,"Norrsken VC, Superangel","Lemonade Stand, Norrsken VC, Specialist VC, Superangel",2,4,"67,858"
Seed Round - DriveX Technologies,https://www.crunchbase.com/funding_round/drivex-technologies-seed--e20d6b4d,DriveX Technologies,https://www.crunchbase.com/organization/drivex-technologies,Seed,"Tallinn, Harjumaa, Estonia, Europe",2022-04-26,1000000,USD,1000000,Seed,,,,Yes,Best-in-class auto glass inspections! Create self-service for customers or standardize your employees' workflows.,"Analytics, Artificial Intelligence (AI), Auto Insurance, Automotive, InsurTech, Software",,https://drivex.io,$1M to $10M,2509274,USD,2509274,Seed,6,DEPO Ventures,"Akim Arhipov, Arti Kütt, DEPO Ventures, DOJUS group, Erik Kaju, EstBAN, Kristjan Vilosius, Lithuanian Business Angel Network, Marko Virkebau, Oliver Ahlberg, Plug and Play, Startup Wise Guys, Taavi Madiberk",1,13,"67,869"
Pre Seed Round - Complok,https://www.crunchbase.com/funding_round/complok-pre-seed--ce5f72c5,Complok,https://www.crunchbase.com/organization/complok,Pre-Seed,"Tallinn, Harjumaa, Estonia, Europe",2023-04-04,400000,EUR,438313,Seed,5000000,EUR,5478912,Yes,"Oversee, Manage and Report all your Compliance Risks in One Platform. An AI-driven risk management tool for financial institutions.","Compliance, FinTech",,https://complok.eu,Less than $1M,400000,EUR,438313,Seed,1,,"Change Ventures, Techstars, Tenity",,3,"68,456"
Seed Round - Star Heroes,https://www.crunchbase.com/funding_round/star-heroes-seed--4012fe61,Star Heroes,https://www.crunchbase.com/organization/star-heroes,Seed,"Tallinn, Harjumaa, Estonia, Europe",2023-05-22,1200000,USD,1200000,Seed,,,,Yes,Star Heroes is a skill-based multiplayer TPS game platform that aims to provide players with a next-gen solution for blockchain gaming.,"Blockchain, Gaming, Web3",,https://starheroes.io/#hero,Less than $1M,1200000,USD,1200000,Seed,1,,Monolith,,1,"68,620"
Seed Round - U24 Solutions,https://www.crunchbase.com/funding_round/u24-solutions-seed--0974a98e,U24 Solutions,https://www.crunchbase.com/organization/u24-solutions,Seed,"Tallinn, Harjumaa, Estonia, Europe",2021-02-05,1000000,EUR,1204877,Seed,,,,Yes,U24 Solutions is a software development studio specializing in the creation of immersive experiences through virtual reality.,"Information Technology, Software",,https://u24solutions.com/,$1M to $10M,1000000,EUR,1204877,Seed,1,"MSD Service, Thorgate Ventures","MSD Service, Thorgate Ventures",2,2,"69,150"
Seed Round - Minterest,https://www.crunchbase.com/funding_round/minterest-05e3-seed--3e00c16e,Minterest,https://www.crunchbase.com/organization/minterest-05e3,Seed,"Tallinn, Harjumaa, Estonia, Europe",2021-09-16,,,,Seed,,,,Yes,Dollar for dollar Minterest delivers the highest long-term yields in DeFi.,"Blockchain, Financial Services, FinTech",,https://minterest.com,$1M to $10M,5520000,USD,5520000,,2,,"4SV, Atka Capital, Baselayer Capital, Basics Capital, BitScale, CMS Holdings, CMT Digital, Coin98, Crypto3 Capital, DAIC, Digital Finance Group (DFG), Digital Strategies, Ellipti, Faculty Capital, Fomocraft Ventures, KR1, NewTribe Capital, NGC Ventures, OSAZ, PetRock Capital, Phoenix VC, Pnyx Ventures, Primeblock Ventures, ROK Capital, Tsukiyomi Group, Valhalla Capital, Wachsman",2,27,"69,325"
Seed Round - Voy Finance,https://www.crunchbase.com/funding_round/voy-finance-seed--a0c1d16c,Voy Finance,https://www.crunchbase.com/organization/voy-finance,Seed,"Tallinn, Harjumaa, Estonia, Europe",2024-08-31,650000,USD,650000,Seed,,,,Yes,Voy Finance - Tokenised RWA Finance protocol and Factionalised Asset Marketplace,"Artificial Intelligence (AI), Finance, Financial Services, Information Technology",,https://voy.finance,$1M to $10M,2100000,USD,2100000,Seed,2,GDA Capital,GDA Capital,1,1,"71,602"
Seed Round - Fenster Analytics,https://www.crunchbase.com/funding_round/fenster-analytics-seed--c4097435,Fenster Analytics,https://www.crunchbase.com/organization/fenster-analytics,Seed,"Tallinn, Harjumaa, Estonia, Europe",2022-11-17,500000,USD,500000,Seed,,,,Yes,Fenster Analytics optimizes content management and simplifies content consumption for technical users.,"Content, Data Integration, Data Visualization, Information Technology",,https://www.fensteranalytics.com/,,500000,USD,500000,Seed,1,Winnow Fund,Winnow Fund,,1,"71,863"
Seed Round - Tradelize,https://www.crunchbase.com/funding_round/tradelize-seed--c39063b7,Tradelize,https://www.crunchbase.com/organization/tradelize,Seed,"Tallinn, Harjumaa, Estonia, Europe",2022-02-08,,,,Seed,,,,Yes,Tradelize is an investment network that is building a highway between truly talented professionals and retail investors.,"Blockchain, Cryptocurrency, FinTech",,https://www.tradelize.com/,$1M to $10M,,,,Seed,2,NGC Ventures,"7 O’Clock Capital, CatcherVC, CoinW.com, Consensus Lab, Crypto Venture Capital, Cryptomeria Capital, Digital Strategies, JL Capital, Kirin Fund, NFVentures, NGC Ventures",1,11,"73,937"
Seed Round - Arcweave,https://www.crunchbase.com/funding_round/arcweave-seed--cbc38b0e,Arcweave,https://www.crunchbase.com/organization/arcweave,Seed,"Tallinn, Harjumaa, Estonia, Europe",2021-12-05,850000,USD,850000,Seed,,,,Yes,"Fast, visual and collaborative game and narrative design --in your browser","Gaming, Information Technology, Productivity Tools",,https://arcweave.com,,850000,USD,850000,Seed,1,Galaxy Interactive,"Chris Gasteratos, Galaxy Interactive, Genesis Ventures",1,3,"75,951"
Pre Seed Round - Votemo,https://www.crunchbase.com/funding_round/votemo-pre-seed--253515c0,Votemo,https://www.crunchbase.com/organization/votemo,Pre-Seed,"Tallinn, Harjumaa, Estonia, Europe",2023-04-10,120000,USD,120000,Seed,,,,Yes,Votemo offers engagement tool for live and hybrid events with original video overlay of results.,"Event Promotion, Events, Software, Sponsorship",,http://www.votemo.eu,Less than $1M,120000,USD,120000,Seed,1,Techstars,Techstars,,1,"76,924"
Seed Round - Invendor,https://www.crunchbase.com/funding_round/scanbro-seed--fd284e2a,Invendor,https://www.crunchbase.com/organization/scanbro,Seed,"Lehmja, Harjumaa, Estonia, Europe",2023-07-01,,,,Seed,6500000,EUR,7095683,Yes,Self-checkout sites for industrial distributors to sell spare parts and consumables at manufacturing locations,"Apps, Data Integration, Hardware, Information Technology, Internet of Things, Software",,https://invendor.com/,,1185801,USD,1185801,Seed,3,,Futurology Ventures,,1,"77,285"
Pre Seed Round - Werk,https://www.crunchbase.com/funding_round/werk-e3d2-pre-seed--90b1d13d,Werk,https://www.crunchbase.com/organization/werk-e3d2,Pre-Seed,"Tallinn, Harjumaa, Estonia, Europe",2022-05-17,1300000,USD,1300000,Seed,,,,Yes,"Werk is building a global blue-collar migration hub for skilled construction workers - jobs, relocation, community.","Construction, Infrastructure, Recruiting",,https://www.werk.eu/,,1300000,USD,1300000,Seed,1,Change Ventures,"Andreas Klinger, Anthony Danon, Carmen Alfonso Rico, Change Ventures, Foreword Ventures, Foundamental, Gonzalo Manrique",3,7,"78,077"
Seed Round - Allies,https://www.crunchbase.com/funding_round/allies-digital-seed--f2e5dcc7,Allies,https://www.crunchbase.com/organization/allies-digital,Seed,"Tallinn, Harjumaa, Estonia, Europe",2023-04-25,,,,Seed,,,,Yes,"Talent platform, enabling access to thousands of experts from European talent pockets.","Advertising, Information Technology, Internet, Marketing, Software",,https://allies.digital,,,,,Seed,2,Reaktor Ventures,Reaktor Ventures,,1,"79,489"
Seed Round - Blogtec,https://www.crunchbase.com/funding_round/blogtec-seed--d1ba4d61,Blogtec,https://www.crunchbase.com/organization/blogtec,Seed,"Tallinn, Harjumaa, Estonia, Europe",2022-12-01,200000,EUR,210550,Seed,,,,Yes,Blogtec provides agencies and businesses with easy and flexible access to high-quality SEO & content services.,"Content, SEO, Translation Service, Web Design",,https://blogtec.io/,Less than $1M,230000,EUR,245332,Seed,2,Sofokus,Sofokus,1,1,"80,105"
Seed Round - Bilance,https://www.crunchbase.com/funding_round/bilance-33ef-seed--652f2c74,Bilance,https://www.crunchbase.com/organization/bilance-33ef,Seed,"Tallinn, Harjumaa, Estonia, Europe",2022-12-05,,,,Seed,,,,Yes,The app that automates your personal finances.,FinTech,,https://www.bilanceapp.com/,,,,,Seed,1,Thorgate Ventures,Thorgate Ventures,,1,"80,896"
