Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Announced Date,Money Raised,Money Raised Currency,Money Raised (in USD),Diversity Spotlight,Lead Investors,Investor Names,CB Rank (Funding Round),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Funding Stage,Organization Description,Organization Industries,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Number of Investors,Number of Partner Investors,Equity Only Funding,Sentiment
Venture Round - Comodif,https://www.crunchbase.com/funding_round/comodif-series-unknown--da453d87,Comodif,https://www.crunchbase.com/organization/comodif,Venture - Series Unknown,2024-04-01,250000,USD,250000,,Arz Portfolio,"Arz Portfolio, GSYF","13,565",,,,,Comodif is a connected vehicle technology company that offers solutions in the new mobility ecosystem.,"Automotive, Internet of Things, Mobile Apps, Software","Sariyer, Istanbul, Turkey, Europe",https://www.comodif.com,$1M to $10M,250000,USD,250000,,2,2,1,Yes,
Series A - Eupry,https://www.crunchbase.com/funding_round/eupry-series-a--2248be9e,Eupry,https://www.crunchbase.com/organization/eupry,Series A,2024-12-20,170000000,DKK,23770904,,Chr. Augustinus Fabrikker,"Chr. Augustinus Fabrikker, Export and Investment Fund, Sagitta Family Office, Ugly Duckling Ventures","13,634",,,,Early Stage Venture,Unlocking home medication with pharma grade storage compliance as a service,"Biopharma, Biotechnology, Health Care, Information Technology, Medical Device, Pharmaceutical","Copenhagen, Hovedstaden, Denmark, Europe",https://www.eupry.com/,$1M to $10M,27554320,USD,27554320,Early Stage Venture,4,4,3,Yes,
Venture Round - Swedish Algae Factory,https://www.crunchbase.com/funding_round/swedish-algae-factory-series-unknown--e1bf793a,Swedish Algae Factory,https://www.crunchbase.com/organization/swedish-algae-factory,Venture - Series Unknown,2025-04-03,3000000,EUR,3272565,,Chalmers Ventures AB,Chalmers Ventures AB,"14,077",,,,,Swedish Algae Factory extracts with silicon algae as a raw material a nanoporous material from these algae.,"Consumer, Machinery Manufacturing, Waste Management","Gothenburg, Vastra Gotaland, Sweden, Europe",http://swedishalgaefactory.com/,$1M to $10M,15334902,USD,15334902,,10,1,1,Yes,
Venture Round - Jscrambler,https://www.crunchbase.com/funding_round/jscrambler-series-unknown--2a280d6b,Jscrambler,https://www.crunchbase.com/organization/jscrambler,Venture - Series Unknown,2025-02-12,5200000,USD,5200000,,Iberis Capital,Iberis Capital,"16,171",,,,,Jscrambler is the leader in Client-Side Protection and Compliance.,"Cyber Security, Security, Web Apps, Web Development","Porto, Lisboa, Portugal, Europe",https://jscrambler.com/,$1M to $10M,22500000,USD,22500000,,4,1,1,Yes,
Series A - MAVOCO,https://www.crunchbase.com/funding_round/machine-voice-communication-gmbh-series-a--befce923,MAVOCO,https://www.crunchbase.com/organization/machine-voice-communication-gmbh,Series A,2025-02-04,11000000,EUR,11365585,,3TS Capital Partners,"3TS Capital Partners, red-stars.com","17,920",,,,Early Stage Venture,MAVOCO provides a connectivity management platform and subscription billing software for the telecom Industry and beyond,"Computer, Information Technology, SaaS, Software, Software Engineering, Telecommunications","Eisenstadt, Burgenland, Austria, Europe",http://www.mavoco.com,$1M to $10M,18080000,EUR,19330304,Early Stage Venture,7,2,,Yes,
Series B - BMLL Technologies,https://www.crunchbase.com/funding_round/bmll-technologies-series-b--9ae154b1,BMLL Technologies,https://www.crunchbase.com/organization/bmll-technologies,Series B,2024-09-30,16000000,GBP,21404081,,Optiver,"CTC Venture Capital, FactSet, IQ Capital, Nasdaq Ventures, Optiver","18,087",,,,Early Stage Venture,"BMLL Technologies is the leading, independent provider of Level 3 Historical Data and Analytics for Capital Markets participants.","Analytics, Big Data, Cloud Computing, Machine Learning, Software","London, England, United Kingdom, Europe",https://www.bmlltech.com,Less than $1M,59054081,USD,59054081,Early Stage Venture,7,5,3,Yes,
Series B - Fyteko,https://www.crunchbase.com/funding_round/fyteko-series-b--b79597ad,Fyteko,https://www.crunchbase.com/organization/fyteko,Series B,2025-02-13,13000000,EUR,13537690,,Crédit Mutuel Impact,"Crédit Mutuel Impact, EIT Food, Finance.Brussels, Innovation Fund, Invest Mons Borinage Centre, SFPIM, Supernova Invest","18,674",,,,Early Stage Venture,Fyteko is an agtech company that develops and produces advanced plant biostimulants.,"Agriculture, AgTech","Brussels, Brussels Hoofdstedelijk Gewest, Belgium, Europe",http://www.fyteko.com,Less than $1M,13000000,EUR,13537690,Early Stage Venture,3,7,4,Yes,
Venture Round - Savana,https://www.crunchbase.com/funding_round/savana-6ede-series-unknown--93786420,Savana,https://www.crunchbase.com/organization/savana-6ede,Venture - Series Unknown,2025-05-13,,,,,,"Centre for the Development of Industrial Technology (CDTI), Conexo Ventures, Seaya","19,590",,,,,"Electronic Health Records reuse, with Clinical Natural Language Processing.","Artificial Intelligence (AI), Health Care","Madrid, Madrid, Spain, Europe",https://savanamed.com,$10M to $50M,44400593,USD,44400593,,4,3,,Yes,
Venture Round - Codasip,https://www.crunchbase.com/funding_round/codasip-series-unknown--8b992567,Codasip,https://www.crunchbase.com/organization/codasip,Venture - Series Unknown,2025-02-17,,,,,EIC Accelerator,EIC Accelerator,"19,697",,,,,Codasip is a processor solutions company which uniquely helps developers to differentiate their products,"Embedded Systems, Hardware, Internet of Things, RISC, Semiconductor","Munich, Bayern, Germany, Europe",http://codasip.com,$10M to $50M,34572941,USD,34572941,,7,1,,Yes,
Venture Round - Intelliseq,https://www.crunchbase.com/funding_round/intelliseq-sp-z-o-o-series-unknown--97f8ecc6,Intelliseq,https://www.crunchbase.com/organization/intelliseq-sp-z-o-o,Venture - Series Unknown,2025-03-28,19000000,PLN,4921563,,Vinci,"Tadeusz Wesołowski, Unfold.vc, Vinci, YouNick Mint","19,794",,,,,"Intelliseq offers a cloud-based platform for NGS data analysis and clinical interpretation, automating genetic data processing.","Analytics, Artificial Intelligence (AI), Biotechnology, Health Care, Software","Kraków, Malopolskie, Poland, Europe",https://intelliseq.com,Less than $1M,28500000,PLN,7114747,,4,4,1,Yes,
Venture Round - Building Radar,https://www.crunchbase.com/funding_round/global-data-machine-series-unknown--2bb3e248,Building Radar,https://www.crunchbase.com/organization/global-data-machine,Venture - Series Unknown,2024-10-07,6500000,EUR,7133294,,Socii Capital,Socii Capital,"22,282",,,,,Building Radar provides AI-driven updates by scanning the internet for construction projects.,"Artificial Intelligence (AI), Big Data, Construction, Lead Generation","Munich, Bayern, Germany, Europe",https://buildingradar.com,$1M to $10M,11500000,EUR,12594731,,7,1,1,Yes,
Venture Round - Cronofy,https://www.crunchbase.com/funding_round/one-diary-series-unknown--b554cfb5,Cronofy,https://www.crunchbase.com/organization/one-diary,Venture - Series Unknown,2025-05-13,15000000,GBP,19960797,,Business Growth Fund,Business Growth Fund,"22,471",,,,,Scheduling technology for high performance teams,"Developer APIs, Software","Nottingham, Nottingham, United Kingdom, Europe",http://www.cronofy.com,$1M to $10M,21660797,USD,21660797,,6,1,1,Yes,
Venture Round - HPS,https://www.crunchbase.com/funding_round/hps-fcbb-series-unknown--2e346ee6,HPS,https://www.crunchbase.com/organization/hps-fcbb,Venture - Series Unknown,2024-07-01,,,,,EIT InnoEnergy,EIT InnoEnergy,"27,613",,,,,HPS designs and manufactures integrated solar energy storage and usage systems for single and two-family homes.,"Consumer Electronics, Energy, Manufacturing, Renewable Energy, Solar","Berlin, Berlin, Germany, Europe",https://www.homepowersolutions.de,$1M to $10M,54879850,EUR,58402430,,5,1,,Yes,
Venture Round - Spotahome,https://www.crunchbase.com/funding_round/spotahome-series-unknown--aac00bc8,Spotahome,https://www.crunchbase.com/organization/spotahome,Venture - Series Unknown,2025-04-24,5000000,EUR,5693179,,Actyus,"Actyus, FJ Labs","28,639",,,,,Spotahome is the easiest way to find and book mid to-long term residential rentals 100% online.,"Real Estate, Rental, Reservations","Madrid, Madrid, Spain, Europe",http://www.spotahome.com,$1M to $10M,98543406,USD,98543406,,11,2,1,Yes,
Series A - Livespace,https://www.crunchbase.com/funding_round/livespace-series-a--05bfa44a,Livespace,https://www.crunchbase.com/organization/livespace,Series A,2024-03-01,10000000,PLN,2510583,,"ARIA Fund, INventures","ARIA Fund, INventures","29,669",,,,Early Stage Venture,Livespace is a process-focused CRM platform for B2B sales teams.,"B2B, CRM, Sales, Sales Automation","Warsaw, Mazowieckie, Poland, Europe",http://www.livespace.io,$1M to $10M,3160583,USD,3160583,Early Stage Venture,3,2,2,Yes,
Series B - amnis,https://www.crunchbase.com/funding_round/amnis-treasury-services-ag-series-b--c40db9f8,amnis,https://www.crunchbase.com/organization/amnis-treasury-services-ag,Series B,2025-02-26,10000000,CHF,11179605,,Swisscom Ventures,"Lansdowne Partners, Swisscom Ventures","31,302",,,,Early Stage Venture,"Your business power tool to cut international transaction costs, streamline team spending, and save time on daily accounting.","Banking, Finance, Financial Services, FinTech","Zürich, Zurich, Switzerland, Europe",https://www.amnistreasury.com,$1M to $10M,21350000,CHF,22838771,Early Stage Venture,4,2,1,Yes,
Series C - Genomics,https://www.crunchbase.com/funding_round/genomics-series-c--f4b5ed99,Genomics,https://www.crunchbase.com/organization/genomics,Series C,2024-01-08,35000000,GBP,44596554,,"F-Prime, Foresite Capital","F-Prime, Foresite Capital, Infinity Investment Partners, MassMutual","35,557",,,,Late Stage Venture,Genomics plc aiming to lead the genomic transformation of healthcare.,"Biopharma, Biotechnology, Genetics, Health Care, Life Science, Medical, Therapeutics","Oxford, Oxfordshire, United Kingdom, Europe",http://www.genomicsplc.com,$10M to $50M,135425098,USD,135425098,Late Stage Venture,8,4,2,Yes,
Venture Round - Switchee,https://www.crunchbase.com/funding_round/switchee-series-unknown--556e74d3,Switchee,https://www.crunchbase.com/organization/switchee,Venture - Series Unknown,2024-07-10,5000000,GBP,6427024,,,"AXA Investment Managers, Octopus Ventures","36,608",,,,,Data analytics and IoT business serving large social landlords,"Analytics, Consumer Electronics, Energy Efficiency, Internet, Internet of Things, Property Management, SaaS, Software","London, England, United Kingdom, Europe",https://www.switchee.com/,$1M to $10M,17425000,GBP,21889101,,8,2,,Yes,
Venture Round - HappySignals,https://www.crunchbase.com/funding_round/happysignals-series-unknown--34e56d20,HappySignals,https://www.crunchbase.com/organization/happysignals,Venture - Series Unknown,2024-04-22,12000000,EUR,12785925,,Mandatum Asset Management,"Mandatum Asset Management, Nauta Capital, Vendep Capital","41,400",,,,,HappySignals develops an experience management platform that helps improve employee experience and productivity.,"Analytics, Big Data, Information Services, Information Technology, Management Information Systems, Productivity Tools, SaaS","Helsinki, Southern Finland, Finland, Europe",https://happysignals.com/,$1M to $10M,17700000,EUR,19485515,,3,3,3,Yes,
Venture Round - Primetag,https://www.crunchbase.com/funding_round/primetag-2-series-unknown--f8badaf2,Primetag,https://www.crunchbase.com/organization/primetag-2,Venture - Series Unknown,2024-01-11,3500000,EUR,3843856,,"Iberis Capital, Indico Capital Partners","Iberis Capital, Indico Capital Partners","41,620",,,,,"Primetag specializes in the fields of advertising, media, image monetization, internet, and influencer marketing.","Advertising, Marketing, Retail Technology","Aveiro, Aveiro, Portugal, Europe",http://primetag.com,$1M to $10M,4965000,EUR,5558274,,3,2,1,Yes,
Venture Round - BioSerenity,https://www.crunchbase.com/funding_round/bioserenity-series-unknown--7d305630,BioSerenity,https://www.crunchbase.com/organization/bioserenity,Venture - Series Unknown,2023-11-13,24000000,EUR,25683145,,Jolt Capital,Jolt Capital,"41,636",,,,,BioSerenity provides remote monitoring and diagnostic software for healthcare sectors.,"Health Care, Health Diagnostics, InsurTech, Medical Device, Software","Paris, Ile-de-France, France, Europe",http://www.bioserenity.com,$10M to $50M,107120000,EUR,119902850,,7,1,1,Yes,
Series B - Morressier,https://www.crunchbase.com/funding_round/morressier-series-b--359f4900,Morressier,https://www.crunchbase.com/organization/morressier,Series B,2024-01-23,15120000,EUR,16416617,,Molten Ventures,"Cherry Ventures, Molten Ventures, Owl Ventures, redalpine","44,264",,,,Early Stage Venture,"Morressier is your partner in early-stage and conference research, extending the value of your event long after it’s over.","Event Management, Events, Information Technology, Market Research, Meeting Software, Software, Video Conferencing","Berlin, Berlin, Germany, Europe",https://www.morressier.com,$1M to $10M,40616617,USD,40616617,Early Stage Venture,4,4,4,Yes,
Series B - Fido Tech,https://www.crunchbase.com/funding_round/fido-tech-series-b--45bb362c,Fido Tech,https://www.crunchbase.com/organization/fido-tech,Series B,2024-10-02,,,,,CRH Ventures,"CRH Ventures, Emerald Technology Ventures, SKion Water","44,497",,,,Early Stage Venture,Fido Tech provides sturdy and dependable solutions to industry problems through analytical insight and operational engineering experience.,"Information Services, Information Technology","Bicester, Oxfordshire, United Kingdom, Europe",https://www.fido.tech,,9498342,USD,9498342,M&A,4,3,2,Yes,
Venture Round - Good Boost,https://www.crunchbase.com/funding_round/good-boost-series-unknown--14fbe4f9,Good Boost,https://www.crunchbase.com/organization/good-boost,Venture - Series Unknown,2024-11-19,150000,GBP,190412,,British Design Fund,British Design Fund,"45,096",,,,,Good Boost is a water-based rehabilitation programme designed to be fun and beneficial for people with a wide range of health concerns.,"Health Care, Rehabilitation, Therapeutics","London, England, United Kingdom, Europe",https://goodboost.org/,Less than $1M,778424,GBP,1010708,,3,1,1,Yes,
Venture Round - All3DP GmbH,https://www.crunchbase.com/funding_round/all3dp-gmbh-series-unknown--d930cadd,All3DP GmbH,https://www.crunchbase.com/organization/all3dp-gmbh,Venture - Series Unknown,2024-09-24,,,,,HZG Group,"Bayern Kapital, Deutsche Balaton, HTGF (High-Tech Gruenderfonds), HZG Group","47,074",,,,,Marketplace for 3D printed parts. Online publisher for 3D printing and additive manufacturing.,"3D Printing, 3D Technology, E-Commerce, Manufacturing, Marketplace","Munich, Bayern, Germany, Europe",https://all3dp.com/,$10M to $50M,5730000,EUR,6655469,,5,4,2,Yes,
Series C - Nuritas,https://www.crunchbase.com/funding_round/nuritas-series-c--b4ce5060,Nuritas,https://www.crunchbase.com/organization/nuritas,Series C,2024-12-20,42000000,USD,42000000,,M&G Investments,"European Circular Bioeconomy Fund, Grosvenor Food & AgTech, M&G Investments, McWin Partners","47,664",,,,Late Stage Venture,Nuritas combines artificial intelligence and genomics to discover and unlock natural bioactive peptides with extraordinary health benefits,"Artificial Intelligence (AI), Bioinformatics, Biotechnology, Data Mining","Dublin, Dublin, Ireland, Europe",https://www.nuritas.com,$1M to $10M,148487668,USD,148487668,Late Stage Venture,9,4,4,Yes,
Series B - PhoreMost,https://www.crunchbase.com/funding_round/phoremost-series-b--c45f812e,PhoreMost,https://www.crunchbase.com/organization/phoremost,Series B,2024-09-12,12000000,USD,12000000,,Parkwalk Advisors,"Amadeus Capital Partners, Astellas Venture Management, Business Growth Fund, Jonathan Milner, Parkwalk Advisors","47,920",,,,Early Stage Venture,"PhoreMost is a new-model drug discovery company based in Cambridge, UK.","Biopharma, Biotechnology, Health Care","Cambridge, Cambridgeshire, United Kingdom, Europe",http://www.phoremost.com,$1M to $10M,76111558,USD,76111558,Early Stage Venture,4,5,1,Yes,
Venture Round - i-Virtual,https://www.crunchbase.com/funding_round/i-virtual-series-unknown--7588b4e2,i-Virtual,https://www.crunchbase.com/organization/i-virtual,Venture - Series Unknown,2023-12-12,3000000,EUR,3239548,,Malakoff Humanis,"Elaia, Malakoff Humanis, Tudigo, UI Investissement","48,732",,,,,i-Virtual develops an advanced AI-powered solution that enables touchless measurement of vital signs through a simple image or video capture,"Financial Services, Health Care, Information Technology, Software","Metz, Lorraine, France, Europe",https://i-virtual.ai/,$1M to $10M,5895100,EUR,6640182,,4,4,4,Yes,
Venture Round - NitroCapt,https://www.crunchbase.com/funding_round/nitrocapt-series-unknown--cea5b49c,NitroCapt,https://www.crunchbase.com/organization/nitrocapt,Venture - Series Unknown,2024-11-24,,,,,,EIT InnoEnergy,"49,180",,,,,NitroCapt develops and sells production licenses for the novel production process SUNIFIX® for fossil-free fertilizers.,"Agriculture, Chemical, Chemical Engineering","Uppsala, Uppsala Lan, Sweden, Europe",https://nitrocapt.com/,$1M to $10M,5900000,EUR,6532343,,4,1,,Yes,
Venture Round - Cascade Drives,https://www.crunchbase.com/funding_round/cascade-drives-series-unknown--9b657eb3,Cascade Drives,https://www.crunchbase.com/organization/cascade-drives,Venture - Series Unknown,2024-11-24,,,,,,EIT InnoEnergy,"49,524",,,,,Cascade Drives provides electromechanical drives for heavy-duty applications.,"Electronics, Industrial Engineering, Manufacturing, Mechanical Engineering","Stockholm, Stockholms Lan, Sweden, Europe",https://cascadedrives.com/,$1M to $10M,2198326,USD,2198326,,3,1,,Yes,
Venture Round - Kerionics,https://www.crunchbase.com/funding_round/kerionics-series-unknown--378cead5,Kerionics,https://www.crunchbase.com/organization/kerionics,Venture - Series Unknown,2025-04-14,12800000,EUR,14511040,,NextGenerationEU,NextGenerationEU,"50,259",,,,,Kerionics is dedicated to the production of ceramic membranes modules and facilities for the separation of oxygen from the air.,"Chemical, Chemical Engineering, Manufacturing","Valencia, Comunidad Valenciana, Spain, Europe",http://kerionics.com/,,13050000,EUR,14796335,,4,1,,Yes,
Series C - Weenat,https://www.crunchbase.com/funding_round/weenat-series-c--09a9082e,Weenat,https://www.crunchbase.com/organization/weenat,Series C,2024-04-09,8500000,EUR,9230061,,,"European Circular Bioeconomy Fund, IDIA Capital Investissement, Liberset, Pymwymic","51,428",,,,Late Stage Venture,Weenat developer of agriculture platform that provides farmers with mobile and connected solutions.,AgTech,"Nantes, Pays de la Loire, France, Europe",https://weenat.com/contactez-nous/,$1M to $10M,10500000,EUR,11472440,Late Stage Venture,3,4,1,Yes,
Venture Round - nextmarkets,https://www.crunchbase.com/funding_round/nextmarkets-gmbh-series-unknown--e8a5099b,nextmarkets,https://www.crunchbase.com/organization/nextmarkets-gmbh,Venture - Series Unknown,2023-04-18,10000000,EUR,10974997,,Apeiron Investment Group,Apeiron Investment Group,"53,008",,,,,nextmarkets is Europe's commission-free online broker,"Financial Services, FinTech, Stock Exchanges, Trading Platform","Cologne, Nordrhein-Westfalen, Germany, Europe",https://www.nextmarkets.com,,54293969,USD,54293969,,4,1,1,Yes,
Venture Round - Ulemco,https://www.crunchbase.com/funding_round/ulemco-series-unknown--1a623200,Ulemco,https://www.crunchbase.com/organization/ulemco,Venture - Series Unknown,2024-05-15,5000000,GBP,6344348,,"Mercia Ventures, Northern Powerhouse Investment Fund","Equity Gap, Mercia Ventures, Northern Powerhouse Investment Fund, Scottish Enterprise, The North West Fund","54,294",,,,,Ulemco specializes in the development of hydrogen technologies that allows commercial vehicles to run off hydrogen.,"Automotive, Industrial, Manufacturing","Liverpool, Liverpool, United Kingdom, Europe",https://ulemco.com/,,9050000,GBP,11525132,,4,5,3,Yes,
Series A - dopay,https://www.crunchbase.com/funding_round/dopay-series-a--fdf6e45f,dopay,https://www.crunchbase.com/organization/dopay,Series A,2024-07-16,13500000,USD,13500000,,Argentem Creek Partners,Argentem Creek Partners,"54,500",,,,Early Stage Venture,dopay aims to bank the world's next 1 billion workers by providing the best-in-class cashless payroll payment platform for businesses.,"Bookkeeping and Payroll, Finance, Financial Services, FinTech, Payments","London, England, United Kingdom, Europe",http://www.dopay.com/,$10M to $50M,37145890,USD,37145890,Early Stage Venture,8,1,1,Yes,
Series A - Lilli,https://www.crunchbase.com/funding_round/lilli-series-a--05afce11,Lilli,https://www.crunchbase.com/organization/lilli,Series A,2024-02-08,8200000,GBP,10349119,,West Hill Capital,West Hill Capital,"54,761",,,,Early Stage Venture,Lilli is a UK-based SaaS company that uses machine learning to revolutionize home care.,"Home Health Care, Machine Learning, SaaS","Woking, Surrey, United Kingdom, Europe",https://www.intelligentlilli.com/,$1M to $10M,12700000,GBP,16614574,Early Stage Venture,2,1,2,Yes,
Venture Round - Weappy,https://www.crunchbase.com/funding_round/weappy-series-unknown--7927e023,Weappy,https://www.crunchbase.com/organization/weappy,Venture - Series Unknown,2024-05-30,,,,,GEM Capital,GEM Capital,"55,115",,,,,Weappy is a small independent game development studio that develops and publishes free games.,"Gamification, Gaming, PC Games, Publishing, Video Games","Limassol, Limassol, Cyprus, Europe",http://weappy-studio.com,$1M to $10M,1400000,USD,1400000,,2,1,2,Yes,
Venture Round - Pibox,https://www.crunchbase.com/funding_round/pibox-series-unknown--07ac6b30,Pibox,https://www.crunchbase.com/organization/pibox,Venture - Series Unknown,2024-11-06,1200000,USD,1200000,,,"Globalive, Google for Startups, Presto Ventures, Startup Wise Guys","56,611",,,,,Collaboration platform for music producers,"Cloud Storage, Collaboration, Information Technology, Messaging, Music, Social Media, Software, Video, VoIP","Helsinki, Southern Finland, Finland, Europe",https://pibox.com,Less than $1M,1839119,USD,1839119,,5,4,,Yes,
Series A - Entia,https://www.crunchbase.com/funding_round/entia-2-series-a--9879b875,Entia,https://www.crunchbase.com/organization/entia-2,Series A,2023-07-26,16000000,GBP,20683272,,"Business Growth Fund, Parkwalk Advisors","Business Growth Fund, Parkwalk Advisors","57,244",,,,Early Stage Venture,Entia is a medical technology company that specializes in improving access to blood test.,"Health Care, Medical, Medical Device","London, England, United Kingdom, Europe",https://www.entia.co/,Less than $1M,27000000,GBP,35796504,Early Stage Venture,6,2,3,Yes,
