Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Announced Date,Money Raised,Money Raised Currency,Money Raised (in USD),Diversity Spotlight,Lead Investors,Investor Names,CB Rank (Funding Round),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Funding Stage,Organization Description,Organization Industries,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Number of Investors,Number of Partner Investors,Equity Only Funding,Sentiment
Venture Round - Pixelgen Technologies,https://www.crunchbase.com/funding_round/pixelgen-technologies-series-unknown--1750fbec,Pixelgen Technologies,https://www.crunchbase.com/organization/pixelgen-technologies,Venture - Series Unknown,2025-06-30,12500000,EUR,14732956,,EIC Accelerator,EIC Accelerator,"2,152",,,,,Pixelgen Technologies develops technologies for biomedical research and diagnostics.,"Biotechnology, Manufacturing, Medical Device","Stockholm, Stockholms Lan, Sweden, Europe",https://www.pixelgen.com/,,28032956,USD,28032956,,4,1,,Yes,
Venture Round - NineID,https://www.crunchbase.com/funding_round/nineid-series-unknown--38048e38,NineID,https://www.crunchbase.com/organization/nineid,Venture - Series Unknown,2025-05-06,3500000,EUR,3969469,,Pitchdrive,"Aconterra, Entourage, Pitchdrive","2,171",,,,,"NineID provides all of the resources required to increase access security, facility safety, and compliance.","Cyber Security, Information Technology, Security","Ghent, Oost-Vlaanderen, Belgium, Europe",https://www.nineid.com,,5900000,EUR,6649280,,3,3,1,Yes,
Series A - Yuno,https://www.crunchbase.com/funding_round/yuno-9311-series-a--598fd104,Yuno,https://www.crunchbase.com/organization/yuno-9311,Series A,2025-07-01,7000000,EUR,8252342,,Blast.club,"468 Capital, Atlantic Labs, Blast.club, FAIR, Fairway Partners, IBB Ventures, New Renaissance Ventures","2,402",,,,Early Stage Venture,Yuno is an app that enhances their general knowledge by listening to short audio stories.,"Audio, E-Learning, Edutainment","Berlin, Berlin, Germany, Europe",https://www.get-yuno.com/,,7000000,EUR,8252342,Early Stage Venture,2,7,,Yes,
Series A - Adiposs,https://www.crunchbase.com/funding_round/adiposs-series-a--88538c62,Adiposs,https://www.crunchbase.com/organization/adiposs,Series A,2025-06-30,4000000,CHF,5044989,,,,"2,696",,,,Early Stage Venture,Adiposs SA is a clinical-stage life science company a first-in-class disruptive imaging product for cancer patients.,Biotechnology,"Geneva, Geneve, Switzerland, Europe",https://adiposs.com/,$1M to $10M,6150000,CHF,7373424,Early Stage Venture,9,,,Yes,
Venture Round - Lyzer,https://www.crunchbase.com/funding_round/360hyper-series-unknown--8916b99b,Lyzer,https://www.crunchbase.com/organization/360hyper,Venture - Series Unknown,2025-05-22,10000000,EUR,11281932,,,"C2 Capital Partners, Indico Capital Partners, LC Ventures, Lince Capital","2,824",,,,,"Lyzer is an all-in-one LaaS platform optimizing the supply chain from order to delivery, boosting efficiency, saving costs, and time.","E-Commerce, Food Delivery, Grocery, Same Day Delivery","Torres Vedras, Lisboa, Portugal, Europe",https://www.lyzer.tech,$1M to $10M,11050000,EUR,12493900,,5,4,3,Yes,
Venture Round - Casinvent Pharma,https://www.crunchbase.com/funding_round/casinvent-pharma-series-unknown--920628ae,Casinvent Pharma,https://www.crunchbase.com/organization/casinvent-pharma,Venture - Series Unknown,2025-07-02,,,,,,"Dynumerics as, Garage Angels, Holecek Family Foundation, i&i Prague, JIC Ventures, KHAN Technology Transfer Fund","2,954",,,,,Casinvent Pharma develops therapeutic options for the treatment of selected malignancies.,"Medical, Oncology, Pharmaceutical, Precision Medicine","Brno, Jihomoravsky kraj, Czech Republic, Europe",https://casinvent.com/,$1M to $10M,2900000,EUR,3032072,,3,6,5,Yes,
Series A - QuantWare,https://www.crunchbase.com/funding_round/quantware-series-a--537e7e29,QuantWare,https://www.crunchbase.com/organization/quantware,Series A,2025-03-04,24600000,EUR,26133598,,"InnovationQuarter, Invest-NL","European Innovation Council, FORWARD.one, Graduate Entrepreneur Fund, InnovationQuarter, Invest-NL, Job van der Voort, QDNL Participations","3,142",,,,Early Stage Venture,QuantWare is the world’s leading provider of quantum hardware and creator of the VIO QPU scaling technology.,"Hardware, Information Technology, Quantum Computing","Delft, Zuid-Holland, The Netherlands, Europe",https://www.quantware.com/,$1M to $10M,39250000,EUR,41842953,Early Stage Venture,4,7,2,Yes,
Series B - Enter,https://www.crunchbase.com/funding_round/baupal-series-b--4d5d6b60,Enter,https://www.crunchbase.com/organization/baupal,Series B,2025-06-24,20000000,EUR,23249137,,,"Coatue, Foundamental, Partech, SE Ventures, Target Global","3,319",,,,Early Stage Venture,"Enter provides energy audits, procurement and financing, and benchmarking for European homes.","Energy, Energy Efficiency, Manufacturing, Renewable Energy, Semiconductor","Berlin, Berlin, Germany, Europe",http://www.enter.de,,39400000,EUR,44275709,Early Stage Venture,3,5,2,Yes,
Venture Round - Gazelle Wind Power,https://www.crunchbase.com/funding_round/gazelle-wind-power-series-unknown--b941d53f,Gazelle Wind Power,https://www.crunchbase.com/organization/gazelle-wind-power,Venture - Series Unknown,2025-07-16,1500000,EUR,1742751,,dstventures,dstventures,"3,507",,,,,Gazelle Wind Power is a developer of a floating wind platform.,"Renewable Energy, Wind Energy","Dublin, Dublin, Ireland, Europe",https://www.gazellewindpower.com,,35640190,USD,35640190,,7,1,1,Yes,
Venture Round - Hamelyn,https://www.crunchbase.com/funding_round/hamelyn-series-unknown--1a39b2f5,Hamelyn,https://www.crunchbase.com/organization/hamelyn,Venture - Series Unknown,2025-07-09,2000000,EUR,2343207,,Inclimo Climate Tech Fund,"Inclimo Climate Tech Fund, Trind Ventures","4,104",,,,,Instant Price Online Re-commerce Platform,"E-Commerce, Retail","Madrid, Madrid, Spain, Europe",https://hamelyn.com,,3725000,EUR,4275921,,5,2,1,Yes,
Series A - Silvr,https://www.crunchbase.com/funding_round/silvr-178d-series-a--d30e6b32,Silvr,https://www.crunchbase.com/organization/silvr-178d,Series A,2022-02-08,18000000,EUR,20556910,,XAnge,"Alexandre Prot, Bpifrance, Eurazeo, Isai, Louis Chatriot, Maxime Paradis, Otium Capital, Pierre Dutaret, Raphael Vullierme, Steve Anavi, Wind, XAnge","4,617",,,,Early Stage Venture,Silvr is a financial provider for digital entrepreneurs with the help of data-based scoring technology.,"Business Development, Financial Services, FinTech","Paris, Ile-de-France, France, Europe",https://silvr.co,$1M to $10M,363000000,EUR,403039716,Early Stage Venture,4,12,2,Yes,
Series A - Nova,https://www.crunchbase.com/funding_round/nova-5b0b-series-a--d3493c17,Nova,https://www.crunchbase.com/organization/nova-5b0b,Series A,2025-06-09,3200000,EUR,3655635,,CDP Venture Capital,"BY Venture Partners, CDP Venture Capital, Doha Tech Angels","5,001",,,,Early Stage Venture,Nova is a talent network platform that connects professionals with employers.,"Human Resources, Internet, Marketplace, Recruiting","Madrid, Madrid, Spain, Europe",http://novatalent.com,$100M to $500M,3724469,EUR,4284132,Early Stage Venture,3,3,1,Yes,
Venture Round - NorcSi GmbH,https://www.crunchbase.com/funding_round/norcsi-gmbh-series-unknown--a20f6342,NorcSi GmbH,https://www.crunchbase.com/organization/norcsi-gmbh,Venture - Series Unknown,2025-07-31,10700000,EUR,12221462,,,"bmp Ventures, Millennium Venture Capital, The European Battery Research Institute","5,155",,,,,NorcSi develops silicon anodes for lithium-ion batteries.,"Battery, Chemical, Manufacturing","Halle, Sachsen-Anhalt, Germany, Europe",https://www.norcsi.net,Less than $1M,10700000,EUR,12221462,,2,3,,Yes,
Venture Round - MOA,https://www.crunchbase.com/funding_round/moa-series-unknown--edbbfa42,MOA,https://www.crunchbase.com/organization/moa,Venture - Series Unknown,2025-02-18,12500000,EUR,13083197,,European Innovation Council,European Innovation Council,"5,443",,,,,MOA make healthy food for a sustainable world  that solves growing global food demands.,"Food and Beverage, Food Processing, Snack Food","Pamplona, Navarra, Spain, Europe",https://www.moafoodtech.com/,Less than $1M,19300000,EUR,20445348,,6,1,,Yes,
Series B - Tomorro,https://www.crunchbase.com/funding_round/leeway-series-b--8e2e2421,Tomorro,https://www.crunchbase.com/organization/leeway,Series B,2025-03-31,27000000,USD,27000000,,"Acton Capital, XAnge","Acton Capital, Adelie, Financiere Saint James, Founders Future, henQ, Motier Ventures, Resonance, XAnge","5,975",,,,Early Stage Venture,Tomorro provides an AI-driven contract lifecycle management platform that automates contract processes.,"Artificial Intelligence (AI), Contact Management, E-Signature, Legal Tech, Productivity Tools, Software","Paris, Ile-de-France, France, Europe",https://tomorro.com,Less than $1M,43068783,USD,43068783,Early Stage Venture,3,8,5,Yes,
Series A - Unravel,https://www.crunchbase.com/funding_round/unravel-02d0-series-a--6e557e97,Unravel,https://www.crunchbase.com/organization/unravel-02d0,Series A,2025-04-02,7000000,USD,7000000,,Nauta Capital,"Active Partners, Antler, Benjamin Andrew Stokes, Brook Bay Capital, Jessica Ennis-Hill, Kees Koolen, KL Rahul, Nauta Capital, Nodes Ventures, Olivier Bisserier, Slingshot Ventures, The Players Fund, Upscalers","6,019",,,,Early Stage Venture,"Unravel delivers immersive digital transformation and engagement with travellers through short-format, shoppable videos.","Apps, Internet, Software, Travel","London, England, United Kingdom, Europe",https://unravelapp.com/,$1M to $10M,7898632,USD,7898632,Early Stage Venture,2,13,1,Yes,
Venture Round - Pennylane,https://www.crunchbase.com/funding_round/pennylane-series-unknown--1854f644,Pennylane,https://www.crunchbase.com/organization/pennylane,Venture - Series Unknown,2025-04-06,75000000,EUR,82445850,,"CapitalG, Meritech Capital Partners, Sequoia Capital","CapitalG, DST Global, Meritech Capital Partners, Sequoia Capital","6,385",1925000000,EUR,2116110139,,"Pennylane offers a platform integrating accounting software and financial tools, centralizing data for business-accountant collaboration.","Accounting, Finance, Financial Services, FinTech, Software","Paris, Ile-de-France, France, Europe",https://www.pennylane.com,$10M to $50M,213500000,EUR,236945219,,6,4,2,Yes,
Series A - OxCan,https://www.crunchbase.com/funding_round/oxcan-series-a--0274dd60,OxCan,https://www.crunchbase.com/organization/oxcan,Series A,2025-01-09,11000000,USD,11000000,,"Cross-Border Impact Ventures, We Venture Capital","Aurelium Ventures, Civilization Ventures, Cross-Border Impact Ventures, DigitalDx Ventures, Eka Ventures, Macmillan Cancer Support, OKG Capital, We Venture Capital","6,437",,,,Early Stage Venture,OxCan is a startup that uses machine learning and liquid biopsy for early lung cancer detection.,"Biotechnology, Health Care, Health Diagnostics","Oxford, Oxfordshire, United Kingdom, Europe",https://www.oxcan.co.uk/,$1M to $10M,16403408,USD,16403408,Early Stage Venture,3,8,4,Yes,
Venture Round - Nyobolt,https://www.crunchbase.com/funding_round/cb2tech-series-unknown--bbc4d936,Nyobolt,https://www.crunchbase.com/organization/cb2tech,Venture - Series Unknown,2025-04-16,30000000,USD,30000000,,"IQ Capital, LocalGlobe","IQ Capital, LocalGlobe, Scania Invest, Takasago Industry","6,446",,,,,Nyobolt is a developer of high-powered battery technology used to serve automotive applications.,"Battery, Energy, Manufacturing, Renewable Energy","Cambridge, Cambridgeshire, United Kingdom, Europe",https://nyobolt.com,$1M to $10M,113582009,USD,113582009,,6,4,3,Yes,
Series C - Hystar,https://www.crunchbase.com/funding_round/hystar-706a-series-c--c0849277,Hystar,https://www.crunchbase.com/organization/hystar-706a,Series C,2025-05-12,36000000,USD,36000000,,,"AP Ventures, Finindus, Firda, Kinetics, MOL Switch, Nippon Steel Trading, Nysnø, ORLEN VC, SINTEF Venture AS, Stenshagen Invest","6,474",,,,Late Stage Venture,Hystar develops polymer electrolyte membrane electrolyzers designed for large-scale green hydrogen production.,Chemical,"Høvik, Akershus, Norway, Europe",https://hystar.com/,$10M to $50M,89866716,USD,89866716,Late Stage Venture,4,10,5,Yes,
Series B - Alice & Bob,https://www.crunchbase.com/funding_round/alice-bob-series-b--03a20bf4,Alice & Bob,https://www.crunchbase.com/organization/alice-bob,Series B,2025-01-28,100000000,EUR,104315969,,"AVP, Bpifrance, Future French Champions","AVP, Bpifrance, BREEGA, Elaia, European Innovation Council, Future French Champions, Sopra Steria Ventures, Supernova Invest, Techmind","6,620",,,,Early Stage Venture,"Alice&Bob build Universal, Error-free, Quantum Computers to help industries and researchers solve the hardest problems.","Information Services, Information Technology, Quantum Computing","Paris, Ile-de-France, France, Europe",https://alice-bob.com/,,162561795,USD,162561795,Early Stage Venture,8,9,8,Yes,
Series B - Pliant,https://www.crunchbase.com/funding_round/pliant-275b-series-b--de0b32eb,Pliant,https://www.crunchbase.com/organization/pliant-275b,Series B,2025-04-28,40000000,USD,40000000,,"Illuminate Financial, Speedinvest","Illuminate Financial, Motive Ventures, PayPal Ventures, Speedinvest","6,655",,,,Early Stage Venture,"Pliant is a fintech company that provides modular, API-first B2B payment solutions to help businesses.","Credit Cards, Finance, Financial Services, FinTech","Berlin, Berlin, Germany, Europe",https://www.getpliant.com,,225121779,USD,225121779,Early Stage Venture,8,4,4,Yes,
Series B - FAIRMAT,https://www.crunchbase.com/funding_round/fairmat-tech-series-b--8d1f7811,FAIRMAT,https://www.crunchbase.com/organization/fairmat-tech,Series B,2025-04-02,26500000,EUR,28885573,,"Bpifrance Large Venture, Slate VC","Bpifrance Large Venture, Cape Capital AG, Compagnie Nationale a Portefeuille, Pictet Private Equity Investors S.A., Singular, Slate VC, Temasek Holdings","6,841",,,,Early Stage Venture,"Recycling Carbon Fiber Composite to produce a strong, light and ecological material with advanced technical grades","Advanced Materials, Automotive, CleanTech, Consumer Electronics, Leisure, Manufacturing, Recycling, Sports","Paris, Ile-de-France, France, Europe",https://fairmat.tech,$50M to $100M,100974213,USD,100974213,Early Stage Venture,5,7,3,Yes,
Venture Round - Banxware,https://www.crunchbase.com/funding_round/banxware-series-unknown--17bea9de,Banxware,https://www.crunchbase.com/organization/banxware,Venture - Series Unknown,2025-06-03,10000000,EUR,11427605,,UniCredit,UniCredit,"7,215",,,,,Banxware provides the technology and the funds for business financing of any kind: fully embedded in platforms or as an affiliate solution,"Banking, Financial Services, FinTech, Information Technology, Software","Berlin, Berlin, Germany, Europe",https://banxware.com,$10M to $50M,39000000,EUR,44024763,,4,1,1,Yes,
Venture Round - Prosper,https://www.crunchbase.com/funding_round/prosper-e220-series-unknown--b42c1ac6,Prosper,https://www.crunchbase.com/organization/prosper-e220,Venture - Series Unknown,2025-01-29,4000000,GBP,4980842,,Fuel Ventures,"Andreessen Horowitz, Benjamin Andrew Stokes, Benjamin William White, Capital One, Cody Mathès Gakpo, ComplyAdvantage, Connect Ventures, Dame Sarah Joanne Storey, Fuel Ventures, Jessica Ennis-Hill, Joseph Charles Buttler, MMC Ventures, Portfolio Ventures, Roosh Ventures, Serge Gnabry, Tandem, Tom Pidcock","7,663",,,,,"Prosper is a wealth platform that maximizes members' potential wealth through pensions, investments, and savings plans.","Consulting, Finance, Financial Services, FinTech, Wealth Management","London, England, United Kingdom, Europe",https://www.prosper.co.uk/,$10M to $50M,9493970,GBP,11820163,,7,17,2,Yes,
Series A - Volteras,https://www.crunchbase.com/funding_round/volteras-series-a--1531b934,Volteras,https://www.crunchbase.com/organization/volteras,Series A,2025-04-14,14571973,USD,14571973,,Union Square Ventures,"Edenred Capital Partners, Exor, Long Journey Ventures, Union Square Ventures, Wex Venture Capital","7,874",,,,Early Stage Venture,"Volteras collects, standardizes, and optimizes data from hundreds of energy devices into a single data model.","Battery, Electric Vehicle, Energy Management, Software","London, England, United Kingdom, Europe",https://www.volteras.com,,17471973,USD,17471973,Early Stage Venture,2,5,2,Yes,
Series A - Beyond Aero,https://www.crunchbase.com/funding_round/beyond-aero-series-a--3205757a,Beyond Aero,https://www.crunchbase.com/organization/beyond-aero,Series A,2024-10-25,20000000,USD,20000000,"Women Founded, Women Led","Bpifrance, Giant Ventures","2100 Ventures, 7percent Ventures, Amitis Capital, Arash Ferdowsi, Bpifrance, Giant Ventures, Initialized Capital, Nathan Blecharczyk, Teampact ventures","8,077",,,,Early Stage Venture,Aviation will be electric. Unlocking full potential with hydrogen.,"Aerospace, Air Transportation, Manufacturing","Toulouse, Midi-Pyrenees, France, Europe",https://www.beyond-aero.com,,20000000,USD,20000000,Early Stage Venture,3,9,3,Yes,
Venture Round - InSoil,https://www.crunchbase.com/funding_round/heavyfinance-series-unknown--bd5f1ef9,InSoil,https://www.crunchbase.com/organization/heavyfinance,Venture - Series Unknown,2025-06-10,3700000,EUR,4216510,,Key Carbon,Key Carbon,"8,096",,,,,InSoil is a climate finance company that provides farmers with financial solutions to increase their soil carbon sequestration.,"AgTech, Banking, Finance, FinTech, Marketplace","Vilnius, Vilniaus Apskritis, Lithuania, Europe",https://insoil.com,$10M to $50M,23567753,USD,23567753,,7,1,1,Yes,
Venture Round - Healf,https://www.crunchbase.com/funding_round/healf-series-unknown--5a086837,Healf,https://www.crunchbase.com/organization/healf,Venture - Series Unknown,2025-06-10,,,,,IRIS Ventures,IRIS Ventures,"8,114",,,,,"Healf offers quality products across 4 pillars of health: Eat, Move, Mind, Sleep for health living.","Communities, E-Commerce, Retail","London, England, United Kingdom, Europe",https://healf.com/,,,,,,2,1,2,Yes,
Series A - Kaiko Systems,https://www.crunchbase.com/funding_round/kaiko-systems-series-a--ff3be9fc,Kaiko Systems,https://www.crunchbase.com/organization/kaiko-systems,Series A,2025-03-19,6000000,EUR,6565457,,"Flashpoint, Hi Inov - Dentressangle","Flashpoint, Hi Inov - Dentressangle, Motion Ventures","8,204",,,,Early Stage Venture,Kaiko Systems is an operational intelligence company that uses AI to turn frontline data into real-time asset health insights.,"Artificial Intelligence (AI), Machine Learning, Marine Technology, Marine Transportation, SaaS, Shipping","Berlin, Berlin, Germany, Europe",https://www.kaikosystems.com,$1M to $10M,8000000,EUR,8531747,Early Stage Venture,2,3,2,Yes,
Series A - Phlux Technology,https://www.crunchbase.com/funding_round/phlux-technology-series-a--ccb6bfaf,Phlux Technology,https://www.crunchbase.com/organization/phlux-technology,Series A,2025-03-31,9000000,GBP,11618330,,Business Growth Fund,"Business Growth Fund, Foresight Group, Northern Gritstone, Octopus Ventures","8,252",,,,Early Stage Venture,Phlux is a photonics company developing innovative light detector and imaging systems.,"Electronics, Manufacturing, Semiconductor","Sheffield, Sheffield, United Kingdom, Europe",https://phluxtechnology.com/,$1M to $10M,13000000,GBP,16502275,Early Stage Venture,3,4,4,Yes,
Series A - Chipiron,https://www.crunchbase.com/funding_round/chipiron-series-a--e29a29d2,Chipiron,https://www.crunchbase.com/organization/chipiron,Series A,2025-04-30,17000000,USD,17000000,,Blast.club,"Blast.club, Bpifrance Digital Venture, EIC Accelerator, European Innovation Council, France 2030, IXcore","8,616",,,,Early Stage Venture,"Chipiron is a company that designs, manufactures, and markets a new generation of portable, inexpensive and powerful MRI machines.","Emergency Medicine, Health Care, Health Diagnostics, Home Health Care, Manufacturing, Medical, Medical Device, Personal Health","Paris, Ile-de-France, France, Europe",https://www.chipiron.co,,25805576,USD,25805576,Early Stage Venture,9,6,2,Yes,
Series B - ACCURE Battery Intelligence,https://www.crunchbase.com/funding_round/accure-battery-intelligence-series-b--a72ff90b,ACCURE Battery Intelligence,https://www.crunchbase.com/organization/accure-battery-intelligence,Series B,2025-02-12,16000000,USD,16000000,,Incharge Capital Partners,"42CAP, Blue Bear Capital, Capnamic, HSBC Asset Management, Incharge Capital Partners, Riverstone Holdings","9,123",,,,Early Stage Venture,ACCURE is an AI-powered battery analytics company.,"Analytics, Artificial Intelligence (AI), Battery, Energy, Energy Storage, Machine Learning, Predictive Analytics, Renewable Energy, Software","Aachen, Nordrhein-Westfalen, Germany, Europe",https://accure.net,$500M to $1B,34494830,USD,34494830,Early Stage Venture,5,6,5,Yes,
Series C - BeZero Carbon,https://www.crunchbase.com/funding_round/bezero-carbon-series-c--860c71d5,BeZero Carbon,https://www.crunchbase.com/organization/bezero-carbon,Series C,2025-01-16,32000000,USD,32000000,,GenZero,"EDF Pulse Ventures, GenZero, Hitachi Ventures, Illuminate Financial, Intercontinental Exchange, Japan Airlines Innovation Fund, Molten Ventures, QIMA, Quantum Energy Partners, Translink Capital","9,182",,,,Late Stage Venture,The carbon ratings agency.,"Information Services, Information Technology","London, England, United Kingdom, Europe",https://bezerocarbon.com/,,104344301,USD,104344301,Late Stage Venture,4,10,,Yes,
Venture Round - MAIA Universe,https://www.crunchbase.com/funding_round/freshsound-series-unknown--8a08c6f4,MAIA Universe,https://www.crunchbase.com/organization/freshsound,Venture - Series Unknown,2025-05-27,1000000,EUR,1140107,,Zenith Ventures,"Aligned Ventures, HDR Partners, Kristofer Ljungdahl, Marcus Myrberg, MXM Music, Wildfire, Zenith Ventures","9,316",,,,,MAIA Universe is an entire new wave for professional storytellers and agencies to license original music using AI and human creativity.,"Artificial Intelligence (AI), Music","Stockholm, Stockholms Lan, Sweden, Europe",https://maiauniverse.co,$1M to $10M,4300000,EUR,4655916,,3,7,,Yes,
