Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Announced Date,Money Raised,Money Raised Currency,Money Raised (in USD),Diversity Spotlight,Lead Investors,Investor Names,CB Rank (Funding Round),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Funding Stage,Organization Description,Organization Industries,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Number of Investors,Number of Partner Investors,Equity Only Funding,Sentiment
Angel Round - Manibux,https://www.crunchbase.com/funding_round/manibux-angel--29383330,Manibux,https://www.crunchbase.com/organization/manibux,Angel,2017-08-19,,,,,,"Ayberk Kuday, Barış Conger, Burak Günsev, Mustafa Sandal","123,927",2000000,USD,2000000,Seed,Manibux is a software company that provides children with pocket money management solutions.,"Education, Finance, FinTech, Mobile Apps, Teenagers","Istanbul, Istanbul, Turkey, Europe",https://manibux.com/,Less than $1M,387799,USD,387799,Seed,4,4,,Yes,
Angel Round - TAPP,https://www.crunchbase.com/funding_round/tabster-2-angel--2651a908,TAPP,https://www.crunchbase.com/organization/tabster-2,Angel,2018-01-01,1300000,EUR,1561400,,,,"125,443",,,,Seed,TAPP provides insights into the hospitality (OOH) market based on cash register data.,"Catering, Food and Beverage, Hospitality","Amsterdam, Noord-Holland, The Netherlands, Europe",https://tapp.cafe,$1M to $10M,5227181,USD,5227181,,5,,,Yes,
Angel Round - CoolBeez,https://www.crunchbase.com/funding_round/coolbeez-angel--7599b899,CoolBeez,https://www.crunchbase.com/organization/coolbeez,Angel,2019-04-01,162500,EUR,182082,,,"Alexander P, Alexei Andreev","125,791",2500000,EUR,2801262,Seed,"We make word-of-mouth recommendations work for online shops, bringing them new revenues and clients.","Affiliate Marketing, E-Commerce, Marketing, Social Media Marketing, Social Shopping","Berlin, Berlin, Germany, Europe",http://coolbeez.com/,Less than $1M,226500,EUR,259335,Seed,2,2,,Yes,
Angel Round - Curio,https://www.crunchbase.com/funding_round/curio-io-angel--0870e60f,Curio,https://www.crunchbase.com/organization/curio-io,Angel,2016-12-21,,,,,,,"126,857",,,,Seed,Curio is a platform that allows individuals to stay informed by listening to human-narrated news from reliable publications.,"Apps, Audio, Content, Digital Media, News, Publishing","London, England, United Kingdom, Europe",http://curio.io,Less than $1M,9000000,USD,9000000,,5,,,Yes,
Angel Round - Beeline,https://www.crunchbase.com/funding_round/beeline-5-angel--9fea0719,Beeline,https://www.crunchbase.com/organization/beeline-5,Angel,2015-10-21,60000,GBP,92511,,Seedrs,Seedrs,"131,091",690000,GBP,1063872,Seed,"Smart navigation, made simple. For a global community of adventurers","Adventure Travel, Hardware, Navigation, Transportation","London, England, United Kingdom, Europe",https://www.beeline.co,$100M to $500M,1695046,GBP,2074129,,4,1,,Yes,
Angel Round - Trackd,https://www.crunchbase.com/funding_round/trackd-angel--5d82e7d7,Trackd,https://www.crunchbase.com/organization/trackd,Angel,2021-01-25,140000,GBP,191472,,Russell Sheffield,"Chris Barrett, Russell Sheffield","134,516",6300000,USD,6300000,Seed,Trackd Social Music Universe with Creator Tools. We unite music lovers and artists around the world.,"Apps, Content Creators, Internet, Mobile, Mobile Apps, Music, PaaS, Social, Software","London, England, United Kingdom, Europe",https://trackdmusic.com/,$1M to $10M,992534,GBP,1370176,Seed,11,2,,Yes,
Angel Round - Social Vend,https://www.crunchbase.com/funding_round/social-vend-angel--1a75933a,Social Vend,https://www.crunchbase.com/organization/social-vend,Angel,2019-12-20,45000,GBP,58502,,George Eves,"George Eves, Liz Bacelar","132,911",,,,Seed,"Social Vend a new hybrid marketing medium, using smart vending machines to automate delivery of brand-in-hand sampling campaigns.","Advertising, Advertising Platforms, Brand Marketing, Internet of Things, Marketing Automation","London, England, United Kingdom, Europe",https://socialvend.com,Less than $1M,45000,GBP,58502,Seed,2,2,1,Yes,
Angel Round - Experum,https://www.crunchbase.com/funding_round/experum-angel--d7e2b004,Experum,https://www.crunchbase.com/organization/experum,Angel,2020-11-29,245000,USD,245000,,,"Evgeniy Larionov, Mikhail Broitman, Sergey Solonin","139,865",,,,Seed,Experum is a business expertise search platform.,,"Moskva, Tyumen', Russian Federation, Europe",https://experum.ru/,,321000,USD,321000,Seed,2,3,,Yes,
Angel Round - ARC X-Media,https://www.crunchbase.com/funding_round/arc-x-media-angel--d8017bbb,ARC X-Media,https://www.crunchbase.com/organization/arc-x-media,Angel,2021-10-15,1250000,GBP,1718126,,,,"139,289",7500000,GBP,10308754,Seed,ARC X-Media delivers post purchase solutions for multi-channel retailers.,"Digital Marketing, Marketing, Marketing Automation, Personalization","London, England, United Kingdom, Europe",https://arcxmedia.com,$1M to $10M,3025000,GBP,4061063,Seed,4,,,Yes,
Angel Round - Yaytrade,https://www.crunchbase.com/funding_round/yaytrade-angel--a81945e6,Yaytrade,https://www.crunchbase.com/organization/yaytrade,Angel,2021-05-30,5000000,SEK,601618,,,"Henrik Hobik, Stefan Alvarsson","147,259",,,,Seed,"A global marketplace for consumers, influencers & businesses, find new and pre-owned lifestyle items and shop with anything that has a value","E-Commerce, E-Commerce Platforms, Internet, Marketplace, Rental","Stockholm, Stockholms Lan, Sweden, Europe",https://www.yaytrade.com/,Less than $1M,33000000,SEK,3848841,Seed,4,2,,Yes,
Angel Round - Crosspay,https://www.crunchbase.com/funding_round/crosspay-angel--2e3fb56c,Crosspay,https://www.crunchbase.com/organization/crosspay,Angel,2019-06-05,,,,,,"ANME, Callapina Capital","154,801",,,,Seed,"Crosspay is a money transfer platform for the here and now, as well as the premier digital giving solution for churches and ministries.","Financial Services, FinTech, Payments, Software","London, England, United Kingdom, Europe",https://crosspaygroup.com/,,187189,GBP,249031,,3,2,,Yes,
Angel Round - Spotahome,https://www.crunchbase.com/funding_round/spotahome-angel--59a53629,Spotahome,https://www.crunchbase.com/organization/spotahome,Angel,2015-01-27,225000,EUR,255992,,Charlotte Street Capital,"Charlotte Street Capital, HOWZAT Partners, Passion Capital","156,232",,,,Seed,Spotahome is the easiest way to find and book mid to-long term residential rentals 100% online.,"Real Estate, Rental, Reservations","Madrid, Madrid, Spain, Europe",http://www.spotahome.com,$1M to $10M,98543406,USD,98543406,,11,3,2,Yes,
Angel Round - HotelAppz,https://www.crunchbase.com/funding_round/hotelappz-angel--661a337c,HotelAppz,https://www.crunchbase.com/organization/hotelappz,Angel,2019-12-17,445000,EUR,496236,,,,"159,170",,,,Seed,"A SaaS Hospitality CRM that makes it really simple to connect multiple systems, manage guest data and automate highly targeted interactions.","Artificial Intelligence (AI), Information Technology, Software","Paris, Ile-de-France, France, Europe",https://www.hotelappz.com/,$1M to $10M,1190000,EUR,1388615,Seed,3,,,Yes,
Angel Round - Zazu,https://www.crunchbase.com/funding_round/cutnut-angel--7e1b9fa7,Zazu,https://www.crunchbase.com/organization/cutnut,Angel,2018-06-01,65000,EUR,75845,,,Kay Holzhauser,"159,173",,,,Seed,Zazu helps teams to create immersive experiences.,"Content, SaaS, Software","Hamburg, Hamburg, Germany, Europe",https://zazuapp.co/,,315000,EUR,375522,Seed,4,1,,Yes,
Angel Round - Bikemap,https://www.crunchbase.com/funding_round/bikemap-angel--a6756d23,Bikemap,https://www.crunchbase.com/organization/bikemap,Angel,2014-12-27,,,,,,,"159,264",,,,Seed,"Bikemap is a provider of cycling map & navigation service in the world. Mobile subscription for offline, routing, map features.","Navigation, Sports, Travel","Vienna, Wien, Austria, Europe",https://www.bikemap.net,Less than $1M,2600000,EUR,3016926,Early Stage Venture,6,,,Yes,
Angel Round - NU-RISE LDA,https://www.crunchbase.com/funding_round/nu-rise-lda-angel--bf3a7437,NU-RISE LDA,https://www.crunchbase.com/organization/nu-rise-lda,Angel,2017-06-01,75000,EUR,84096,,,REDangels,"158,640",1450000,EUR,1625863,Seed,NU-RISE SA is a company that specializes in the manufacturing of radiation detectors.,"Manufacturing, Market Research","Aveiro, Aveiro, Portugal, Europe",http://www.nu-rise.com,Less than $1M,275000,EUR,315625,Seed,5,1,,Yes,
Angel Round - Dyman Advanced Materials,https://www.crunchbase.com/funding_round/dyman-advanced-materials-angel--852eb59e,Dyman Advanced Materials,https://www.crunchbase.com/organization/dyman-advanced-materials,Angel,2020-02-20,75000,GBP,96608,,,"Adam Beaumont, Innovation SuperNetwork, Jordan Dargue, Newcastle Angel Hub, NorthInvest","159,618",,,,Seed,Dyman Advanced Materials is a synthetic diamond producer.,"Advanced Materials, Industrial, Manufacturing","Stockton-on-tees, Stockton-on-Tees, United Kingdom, Europe",https://dyman.uk,,3075112,USD,3075112,Seed,4,5,,Yes,
Angel Round - Påmind,https://www.crunchbase.com/funding_round/påmind-angel--0688c3e1,Påmind,https://www.crunchbase.com/organization/påmind,Angel,2018-12-06,20000000,SEK,2225245,,,"Christer Gardell, Sven Hagströmer","162,330",,,,Seed,Give customers control over their existing everyday contracts,"Computer, Electronics, Information Technology, Internet, Virtual Reality","Stockholm, Stockholms Lan, Sweden, Europe",https://pamind.se,,35000000,SEK,4014090,Seed,2,2,,Yes,
Angel Round - Bagboard,https://www.crunchbase.com/funding_round/bagboard-angel--f47ec1a4,Bagboard,https://www.crunchbase.com/organization/bagboard,Angel,2019-05-31,776000,GBP,980789,,,,"160,767",5500000,GBP,6951466,Seed,"Bagboard is an advertising platform that creates premium, eco-friendly, and reusable bags to replace single-use plastic ones.","Advertising, Marketing","London, England, United Kingdom, Europe",https://www.bagboard.com,$1M to $10M,3129000,GBP,4081957,,5,,,Yes,
Angel Round - Vidsy,https://www.crunchbase.com/funding_round/vidsy-angel--73650d12,Vidsy,https://www.crunchbase.com/organization/vidsy,Angel,2015-09-01,270000,GBP,413224,,,"Amoi Capital, Angels Den, Ascension, Ben Wynne-Simmons, Coral Reef IO, MassChallenge, Oxygen Accelerator","160,771",1250000,GBP,1913076,Seed,Vidsy is the creative technology engine powering mobile video ad creation for brands.,"Advertising, Digital Marketing, Internet, Mobile, Mobile Advertising, Social Media, Video, Video Advertising","London, England, United Kingdom, Europe",https://vidsy.co/,$1M to $10M,23972131,USD,23972131,Early Stage Venture,6,7,1,Yes,
Angel Round - HVNT,https://www.crunchbase.com/funding_round/hvnt-angel--5b3f45fb,HVNT,https://www.crunchbase.com/organization/hvnt,Angel,2018-10-01,150000,USD,150000,,,"Antoine Lebel, Peter Söderberg","161,935",250000,USD,250000,Seed,The Worlds Largest Mobile Augmented Reality Treasure Hunt!,"Apps, Augmented Reality, Computer Vision, Gaming, Geospatial, Information Technology, Location Based Services, Mobile Apps, Video Games","Stockholm, Stockholms Lan, Sweden, Europe",https://hvnt.com,,650000,USD,650000,Seed,3,2,,Yes,
Angel Round - SHAPE ME,https://www.crunchbase.com/funding_round/shape-me-angel--3af7894f,SHAPE ME,https://www.crunchbase.com/organization/shape-me,Angel,2020-03-01,,,,,,,"162,624",,,,Seed,SHAPE ME is a direct-to-consumer brand & E-Commerce store for tailored high-quality shapewear.,"E-Commerce, Fashion, Retail, Retail Technology","München, Bayern, Germany, Europe",https://shapeme.com/,,,,,,6,,,Yes,
Angel Round - Swytch,https://www.crunchbase.com/funding_round/swytch-2-angel--c02f3211,Swytch,https://www.crunchbase.com/organization/swytch-2,Angel,2015-01-05,,,,,,"Angel Investment Network, Arnault Olivier, Gananath Ediriwira, James Hilton, Neil Hutchinson, NEON Adventures, Nick Berry, Nidhi Surana, Nimesh Sanghrajka, Shiv Matharu, Simon Lehnis, Stéphane Derône","163,810",,,,Seed,Swytch offers businesses the ability to provide work mobile numbers on their team’s personal phone. Multiple numbers managed on one device.,"Apps, Email, Information Technology, Mobile","London, England, United Kingdom, Europe",http://swytch.com,$10M to $50M,,,,Private Equity,4,12,,Yes,
Angel Round - Workpath,https://www.crunchbase.com/funding_round/workpath-angel--e064425b,Workpath,https://www.crunchbase.com/organization/workpath,Angel,2021-04-20,,,,,,"Andre Christ, Christian Koehler, Christopher Freese, Jonas Rieke, Maximilian Hasler","160,901",,,,Seed,Workpath is enabling enterprises to get faster from strategic goals to business results.,"Information Technology, SaaS","München, Bayern, Germany, Europe",https://www.workpath.com,$1M to $10M,10500000,EUR,12414356,Early Stage Venture,4,5,,Yes,
Angel Round - Emoree,https://www.crunchbase.com/funding_round/emoree-de-angel--6593a5c3,Emoree,https://www.crunchbase.com/organization/emoree-de,Angel,2016-12-15,110000,USD,110000,,,,"159,232",,,,Seed,Emoree is a mobile reading platform for everyone to unleash their full reading potential.,"E-Learning, Education, Language Learning, Mobile, Software","Wildau, Brandenburg, Germany, Europe",http://www.emoree.de,Less than $1M,3253000,USD,3253000,,9,,,Yes,
Angel Round - UENI,https://www.crunchbase.com/funding_round/ueni-ltd-angel--b5a7befc,UENI,https://www.crunchbase.com/organization/ueni-ltd,Angel,2019-11-28,10700000,EUR,11782298,,,,"163,481",,,,Seed,"UENI is a SaaS platform dedicated to helping small businesses get a strong online presence, offering you a done-for-you tailored service.","Advertising, Consumer Software, Digital Marketing, Local Business, Software","London, England, United Kingdom, Europe",http://www.ueni.com/,Less than $1M,27250000,EUR,30772323,Seed,5,,,Yes,
Angel Round - Weaver.build,https://www.crunchbase.com/funding_round/weaver-tech-angel--c8d9be59,Weaver.build,https://www.crunchbase.com/organization/weaver-tech,Angel,2017-11-02,65000,GBP,84846,,,,"164,389",,,,Seed,Weaver is a platform that matches main contractors to vetted residential projects,"Construction, Home Improvement, Home Renovation, Information Technology","London, England, United Kingdom, Europe",https://www.weaver.build,$50M to $100M,5689333,USD,5689333,Seed,5,,,Yes,
Angel Round - Midnightdeal,https://www.crunchbase.com/funding_round/midnight-deal-gmbh-angel--5e5d0ba1,Midnightdeal,https://www.crunchbase.com/organization/midnight-deal-gmbh,Angel,2018-12-01,200000,EUR,226420,,,,"164,673",,,,Seed,"Midnightdeal is a dynamic travel marketplace that connects travelers, looking for premium vacation deals and hotels that have empty rooms.","E-Commerce, Marketplace, Travel","Vienna, Wien, Austria, Europe",https://www.midnightdeal.com,Less than $1M,680000,EUR,803378,Seed,2,,,Yes,
Angel Round - Yotako,https://www.crunchbase.com/funding_round/yotako-angel--b5a63554,Yotako,https://www.crunchbase.com/organization/yotako,Angel,2017-03-31,250000,EUR,266600,,,,"165,007",,,,Seed,Yotako enables seamless transition from design to code to boost web and mobile app development.,"Apps, Industrial, Information Services, Information Technology, Mobile Apps, Open Source","Esch-sur-alzette, Luxembourg, Luxembourg, Europe",https://www.yotako.io,$1M to $10M,1250000,EUR,1487540,Seed,2,,,Yes,
Angel Round - MyMonii,https://www.crunchbase.com/funding_round/mymonii-angel--31ea999e,MyMonii,https://www.crunchbase.com/organization/mymonii,Angel,2016-07-27,2000000,DKK,297101,,,,"169,507",10000000,DKK,1485506,Seed,MyMonii enables children and young people to become better at saving and learning about economics.,"Apps, Education, Financial Services, FinTech","Copenhagen, Hovedstaden, Denmark, Europe",https://www.mymonii.dk,Less than $1M,7000000,DKK,1107290,Seed,4,,,Yes,
Angel Round - Panapop,https://www.crunchbase.com/funding_round/panapop-angel--d964b18e,Panapop,https://www.crunchbase.com/organization/panapop,Angel,2018-11-01,,,,,,Angels Capital,"169,519",,,,Seed,"Panapop is an e-commerce for the sale of fashion accessories, specializing in watches with their own personality, for any occasion.","E-Commerce, Internet, Location Based Services","Valencia, Comunidad Valenciana, Spain, Europe",https://panapop.com/,Less than $1M,366500,EUR,416653,Seed,4,1,,Yes,
Angel Round - Insert Coin,https://www.crunchbase.com/funding_round/insert-coin-angel--fecd5545,Insert Coin,https://www.crunchbase.com/organization/insert-coin,Angel,2019-10-30,15000000,SEK,1554681,,,"Ake Lundén, Jacob Ehrnrooth, Rolf Lundström, Tuva Palm","163,529",,,,Seed,"We trigger sustainable behaviors such as Engagement in any kind of user group, generating key results through Gamification as a Service.","Gamification, SaaS, Software","Göteborg, Vastra Gotaland, Sweden, Europe",https://www.insertcoin.se/,$1M to $10M,70000000,SEK,7329741,Seed,3,4,,Yes,
Angel Round - Zapnito,https://www.crunchbase.com/funding_round/zapnito-angel--eea57bcf,Zapnito,https://www.crunchbase.com/organization/zapnito,Angel,2019-07-01,445250,USD,445250,,,,"166,141",10000000,USD,10000000,Seed,The community platform built for personalized knowledge sharing. Connect customers to trusted knowledge and people — at the right time.,"Business Intelligence, Creative Agency, Information Technology, Internet, Media and Entertainment, Professional Services, Publishing, SaaS","London, England, United Kingdom, Europe",https://zapnito.com,Less than $1M,6221680,USD,6221680,Early Stage Venture,8,,,Yes,
Angel Round - LetMePark,https://www.crunchbase.com/funding_round/letmepark-angel--fb3c4ce1,LetMePark,https://www.crunchbase.com/organization/letmepark,Angel,2020-12-28,95000,EUR,116104,,,,"163,767",,,,Seed,"Reinventing Parking Experience by making parking simple, voice powered and completely automated","Apps, Automotive, Information Technology, Parking","Madrid, Madrid, Spain, Europe",http://www.letmepark.app,Less than $1M,741000,EUR,824743,Seed,5,,,Yes,
Angel Round - Näktergal,https://www.crunchbase.com/funding_round/naktergal-financial-technology-angel--ad7ed117,Näktergal,https://www.crunchbase.com/organization/naktergal-financial-technology,Angel,2019-04-22,5500000,SEK,591162,,,,"167,736",,,,Seed,"The truly digitised lending platform.  Our digitised lending platform is the fastest way to scale, boost efficiency and enter new markets.","Financial Services, FinTech, Information Technology","Stockholm, Stockholms Lan, Sweden, Europe",https://www.naktergal.tech/,Less than $1M,2261487,USD,2261487,Seed,4,,,Yes,
Angel Round - Lovia,https://www.crunchbase.com/funding_round/lovia-angel--59ffa970,Lovia,https://www.crunchbase.com/organization/lovia,Angel,2019-02-20,85000,EUR,96444,,,,"166,395",,,,Seed,Lovia is a sustainable brand that creates artisan made accessories of high-quality leftover materials with 100 % transparency.,"Consumer Goods, Fashion, Food and Beverage, Manufacturing, Retail","Helsinki, Southern Finland, Finland, Europe",https://www.loviacollection.com/,Less than $1M,585000,EUR,687419,Seed,2,,,Yes,
Angel Round - Expend,https://www.crunchbase.com/funding_round/expend-angel--4780c3ba,Expend,https://www.crunchbase.com/organization/expend,Angel,2016-06-01,500000,GBP,720676,,,,"169,931",,,,Seed,Expend is an expense management and company spending platform.,"Accounting, B2B, Banking, Credit Cards, Debit Cards, Finance, Financial Services, FinTech, SaaS, Software","London, England, United Kingdom, Europe",https://expend.com,Less than $1M,4790000,GBP,6328758,Seed,7,,,Yes,
Angel Round - JustWears,https://www.crunchbase.com/funding_round/joeywears-angel--98415454,JustWears,https://www.crunchbase.com/organization/joeywears,Angel,2018-03-01,,,,,,,"168,283",,,,Seed,JustWears is an essential wear brand for urban men.,"Fashion, Manufacturing, Men's, Wearables","London, England, United Kingdom, Europe",https://www.just-wears.com,,2600000,GBP,3577729,Seed,3,,,Yes,
Angel Round - Foxwin,https://www.crunchbase.com/funding_round/foxwin-angel--a66fb501,Foxwin,https://www.crunchbase.com/organization/foxwin,Angel,2020-04-01,8000,EUR,8761,,,,"168,795",1200000,EUR,1314197,Seed,Foxwin is an information technology company that helps companies engage their employees.,"Consulting, Enterprise Software, Innovation Management, Internet, SaaS, Software","Udine, Friuli-Venezia Giulia, Italy, Europe",https://www.foxwin.eu/,$1M to $10M,395700,EUR,448278,Seed,7,,,Yes,
Angel Round - RateBoard,https://www.crunchbase.com/funding_round/rateboard-angel--bf8947b3,RateBoard,https://www.crunchbase.com/organization/rateboard,Angel,2017-01-27,500000,EUR,534875,,,,"166,486",,,,Seed,Automated price optimisation for hotels & resorts of all sizes!,"Hospitality, SaaS, Software","Innsbruck, Tirol, Austria, Europe",https://www.rateboard.io,$1M to $10M,2300000,EUR,2564792,Seed,4,,,Yes,
Angel Round - Leagues,https://www.crunchbase.com/funding_round/leagues-f5d0-angel--998ae0e3,Leagues,https://www.crunchbase.com/organization/leagues-f5d0,Angel,2022-06-29,32500,EUR,33949,,,,"167,696",,,,Seed,"Leagues is a platform for esports, we strive to be the future driver for all gamers that want to become players.","eSports, Gaming, SaaS, Software","Copenhagen, Hovedstaden, Denmark, Europe",https://leagues.gg,,1227500,EUR,1372883,Seed,5,,,Yes,
Angel Round - Vidicrew,https://www.crunchbase.com/funding_round/vidicrew-angel--ffc39ad9,Vidicrew,https://www.crunchbase.com/organization/vidicrew,Angel,2020-10-10,20000,GBP,26097,,,,"166,793",,,,Seed,"An app and web platform, enabling users to collect video and photo content in one place. And professional content editing service.","Apps, Video","London, England, United Kingdom, Europe",https://vidicrew.com/,,163100,GBP,213830,Seed,3,,,Yes,
Angel Round - Viravira,https://www.crunchbase.com/funding_round/viravira-co-angel--e55402d5,Viravira,https://www.crunchbase.com/organization/viravira-co,Angel,2020-07-23,1000000,TRY,146116,,,"Aykut Sarıbıyık, Emre Eroğlu, Fehmi Duruay, Murat Akbudak, Musa Kasirga, Serdar Yalçın","170,188",,,,Seed,"Viravira is a holiday rental services platform for boats, yacht charters for various sea experiences, and sailing globally.","Boating, Rental, Sailing, Tourism, Travel","Istanbul, Istanbul, Turkey, Europe",https://www.viravira.co/,$1M to $10M,989727,USD,989727,Seed,5,6,,Yes,
Angel Round - Ridemind,https://www.crunchbase.com/funding_round/ridemind-angel--372e99b5,Ridemind,https://www.crunchbase.com/organization/ridemind,Angel,2017-12-01,120000,EUR,142716,,,,"168,803",1000000,EUR,1189300,Seed,"P2P Car sharing, SaaS & MaaS provider","Automotive, Car Sharing, SaaS, Transportation","Athens, Attiki, Greece, Europe",https://ridemind.gr,$1M to $10M,163000,EUR,191356,Seed,3,,,Yes,
Angel Round - Hurree,https://www.crunchbase.com/funding_round/hurree-angel--b2c0b904,Hurree,https://www.crunchbase.com/organization/hurree,Angel,2016-11-17,300000,GBP,372389,,,Nick Telson-Sillett,"168,832",,,,Seed,Hurree is a mobile marketing and engagement platform that provides analytics dashboards and reporting solutions.,"Analytics, Data Mining, Data Visualization, Marketing Automation, Productivity Tools, Real Time, Software","Belfast, Belfast, United Kingdom, Europe",http://www.hurree.co,Less than $1M,407389,USD,407389,Seed,6,1,,Yes,
